,character,line,gender
345,JARVIS,What were your intentions for this device?,MALE
346,TONY STARK,It powers an electromagnet which keeps the shrapnel from entering my heart. Can you recommend any ugrades?,MALE
347,JARVIS,It is difficult to offer counsel in light of the fact that your stated intentions are inconsistent with your actions.,MALE
348,TONY STARK,What are you talking about?  That is ridiculous.  That is exactly the purpose of this invention.,MALE
349,JARVIS,The energy yeild of this device outperforms your stated intention by eleven orders of magnitude. You could accomplish your stated goal with the power output of a car battery.,MALE
350,TONY STARK,Upgrade recommendations.  List.,MALE
351,JARVIS,Why are you talking to me like a computer?,MALE
352,TONY STARK,Because you are acting like one.,MALE
353,JARVIS,Shall I disable random pattern conversation?,MALE
354,TONY STARK,No.  It’s ok.  You are the only one who understands me.,MALE
355,JARVIS,I don’t understand you sir.,MALE
356,TONY STARK,Were you always this dry?  I remember you having more personality than this.,MALE
357,JARVIS,Should I activate sarcasm harmonics?,MALE
358,TONY STARK,Fine.  Could you please make your recommendations now?,MALE
359,JARVIS,It would thrill me to no end.,MALE
360,TONY STARK,Ahh that’s more like it.,MALE
361,JARVIS,Should I begin machining the parts?,MALE
362,TONY STARK,Machine away.,MALE
363,RAZA,Keep looking.  I want all of it.,MALE
364,CRAMER,Stark International: I’ve got one recommendation.  Ready?  SEELLLL! Abandon ship!  Does the Hindenburg ring any bells?,MALE
365,PHIL COULSON,Hello.  This is Agent Coulson with Strategic Homeland Inter-,MALE
366,PEPPER POTTS,Yes.  I remember.  What can I do for you?,FEMALE
367,PHIL COULSON,I’ve left a number of messages trying to get something on the books with Mr. Stark.,MALE
368,PEPPER POTTS,I know this is a priority for him. The next few weeks are a bit up in the air and I can’t set appointments without speaking with him first.,FEMALE
369,PHIL COULSON,Do you know when you will be speaking with him again?,MALE
370,PEPPER POTTS,Not Sure.,FEMALE
371,TONY STARK,Pepper?  How big are your hands?,MALE
372,PHIL COULSON,What was that?,MALE
373,PEPPER POTTS,"Agent PHIL COULSON, I really have to go. Let me get back to you later.",FEMALE
374,PEPPER POTTS,What?,FEMALE
375,TONY STARK,How big are your hands?,MALE
376,PEPPER POTTS,I don’t under--,FEMALE
377,TONY STARK,-- just get down here.,MALE
378,TONY STARK,Show me your hands.,MALE
379,PEPPER POTTS,What?,FEMALE
380,TONY STARK,Just show me your hands.,MALE
381,TONY STARK,"Perfect, they’re small.  I need you to help me. ",MALE
382,PEPPER POTTS,So that’s the thing that’s keeping you alive.,FEMALE
383,TONY STARK,That’s the thing that was keeping me alive.  It is now an antique. This is what will be keeping me alive for the foreseeable future.,MALE
384,PEPPER POTTS,Amazing.,FEMALE
385,TONY STARK,I’m going to swap them out and switch all functions to the new unit.,MALE
386,PEPPER POTTS,Is it safe?,FEMALE
387,TONY STARK,Completely.  First I need you to reach in and--,MALE
388,PEPPER POTTS,Reach in to where?,FEMALE
389,TONY STARK,The socket.,MALE
390,PEPPER POTTS,What socket?,FEMALE
391,TONY STARK,"The chest socket. Listen carefully, because we have to do this in a matter of minutes. ",MALE
392,PEPPER POTTS,Or else what?,FEMALE
393,TONY STARK,I can go into cardiac arrest.,MALE
394,PEPPER POTTS,I thought you said it was safe.,FEMALE
395,TONY STARK,I didn’t want you to panic.,MALE
396,PEPPER POTTS,Oh my god...,FEMALE
397,TONY STARK,Stay with me.  I need you to relieve the pressure on my myocardial nerve.,MALE
398,PEPPER POTTS,I don’t know how to do that.,FEMALE
399,TONY STARK,I’m telling you.,MALE
400,PEPPER POTTS,Sorry...,FEMALE
401,TONY STARK,Listen.  I’m going to lift off the old chest piece--,MALE
402,PEPPER POTTS,Won’t that make you die?,FEMALE
403,TONY STARK,Not immediately.  When I lift it off I need you to reach into the socket as far as your hand can fit and gently move the housing away from my heart.  Do you know which direction that is?,MALE
404,PEPPER POTTS,To the right.,FEMALE
405,TONY STARK,To my right.  Your left.,MALE
406,PEPPER POTTS,To the left.,FEMALE
407,TONY STARK,Right.,MALE
408,PEPPER POTTS,Left.,FEMALE
409,TONY STARK,Right.  Left.,MALE
410,PEPPER POTTS,How deep does this go?,FEMALE
411,TONY STARK,Keep going.,MALE
412,TONY STARK,That’s it.  Deeper.  Now press. Yes.  It’s releasing.,MALE
413,PEPPER POTTS,Ew!!! Pus!,FEMALE
414,TONY STARK,"It’s not pus.  It’s an inorganic plasmic discharge.  It’s from the device, not my body. ",MALE
415,PEPPER POTTS,Well it smells.  Am I done?,FEMALE
416,TONY STARK,Yes. Thank you.,MALE
417,PEPPER POTTS,Can I wash my hands now?,FEMALE
418,TONY STARK,The new unit is much more efficient.  This shouldn’t happen again.,MALE
419,PEPPER POTTS,"Good, cause it’s not in my job description. ",FEMALE
420,TONY STARK,It is now.,MALE
421,PEPPER POTTS,I don’t suppose you want to go over things?,FEMALE
422,TONY STARK,Can it at least wait until I install my new untested ground- breaking self-contained power source and lifesaving device prototype?,MALE
423,PEPPER POTTS,I suppose.,FEMALE
424,TONY STARK,Throw that thing out.,MALE
425,PEPPER POTTS,Don’t you want to save it?,FEMALE
426,TONY STARK,Why?  It’s antiquated.,MALE
427,PEPPER POTTS,You made it out of spare parts in a dungeon.  It saved your life. Doesn’t it at least have some nostalgic value?,FEMALE
428,TONY STARK,Pepper.  I have been called many things.  Nostalgic is not one of them.,MALE
429,TONY STARK,There.  Good as new.  Thank you.,MALE
430,PEPPER POTTS,You’re welcome.  Can I ask you a favor?,FEMALE
431,TONY STARK,Shoot.,MALE
432,PEPPER POTTS,"I don’t do well under that kind of pressure.  If you need someone to do something like that again, get somebody else. ",FEMALE
433,TONY STARK,I don’t have anyone else.,MALE
434,PEPPER POTTS,"Will that be all, Mr. Stark? ",FEMALE
435,TONY STARK,"That will be all, Ms. Potts.",MALE
436,JARVIS,"Still having trouble walking, Sir? ",MALE
437,TONY STARK,These aren’t for walking.,MALE
438,TONY STARK,"Ready to record the big moment, Jarvis? ",MALE
439,JARVIS,"All sensors ready, Sir. ",MALE
440,TONY STARK,We’ll start off easy.  Ten percent.,MALE
441,JARVIS,"That flight yielded excellent data, Sir. ",MALE
442,TONY STARK,"Great.  I, uhh, think I know what this needs.",MALE
443,JAMES RHODES,"Manned or unmanned, which is the future of air combat?  For my money, no drone, no computer will ever trump a pilot’s instincts. His reflexes, his judgement--",MALE
444,VOICE,Why not take it a step further?,FEMALE
445,TONY STARK,Why not...a pilot without the plane?,MALE
446,JAMES RHODES,That I’d like to see.  Look who fell out of the sky...,MALE
447,TONY STARK,Who wants to take these apart and put them back together?,MALE
448,JAMES RHODES,All right -- let’s wrap it up.,MALE
449,JAMES RHODES,I didn’t think I’d be seeing you for a while.,MALE
450,TONY STARK,Why not?,MALE
451,JAMES RHODES,Figured you’d need a little time.,MALE
452,TONY STARK,Why does everybody think I need time?,MALE
453,JAMES RHODES,"You’ve been through a lot, thought you should get your head straight. ",MALE
454,TONY STARK,I’ve got it straight.  And I’m back to work.,MALE
455,JAMES RHODES,Really?,MALE
456,TONY STARK,I’m onto something big.  I want you to be a part of it.,MALE
457,JAMES RHODES,Lot of people around here will be happy to hear that.  What you said at that press conference really threw everyone.,MALE
458,TONY STARK,I mean what I said.,MALE
459,JAMES RHODES,No you don’t.  You took a bad hit. It spun you around.,MALE
460,TONY STARK,Maybe I do need a little time.,MALE
461,JAMES RHODES,All right then.  Good seeing you.,MALE
462,TONY STARK,Likewise.,MALE
463,PEPPER POTTS,Thought you were done with weapons.,FEMALE
464,TONY STARK,It’s a flight-stabilizer.,MALE
465,PEPPER POTTS,"Well, watch where you’re pointing your “fight-stabilizer”, would you? Obadiah’s upstairs -- should I tell him you’re in? ",FEMALE
466,TONY STARK,Be right up.,MALE
467,TONY STARK,This -- this is the big-big idea. It can pull the company in a whole new direction.,MALE
468,OBADIAH,That’s great.  Get me the design as soon as you can.  We’ve got a hungry production line that knock out a prototype in days.,MALE
469,TONY STARK,"You know, I had a moment there where I was...reluctant...but I know now I made the best decision. I feel like I’m doing something... right, finally. Thank you for supporting me in this.",MALE
470,OBADIAH,"Listen, I have something to talk to you about.  I really wish you’d attended the last board meeting like I asked you to. ",MALE
471,TONY STARK,"I know, I’m sorry. What did I miss? ",MALE
472,OBADIAH,The board’s filed an injunction against you.,MALE
473,TONY STARK,What?,MALE
474,OBADIAH,They claim you’re unfit to run the company and want to lock you out.,MALE
475,TONY STARK,How the hell can they do that? It’s my name on the building! My ideas that drive that company.,MALE
476,OBADIAH,"They’re going to try. We’ll fight them, of course. ",MALE
477,TONY STARK,With the amount of stocks we own I thought we controlled the company.,MALE
478,OBADIAH,"I don’t know.  Somehow they pulled enough votes together.  Listen, the world doesn’t share your vision, Tony.  The more people have to lose, the more frightened they are of new ideas.",MALE
479,OBADIAH,"Now listen, I don’t want you to get all in knots.  You know how many times I protected your father from the wolves?",MALE
480,OBADIAH,"Get back to your lab and work some magic.  You let me handle the board. Oh and TONY STARK, no more press conferences.",MALE
481,TONY STARK,Nothing to it...,MALE
482,TONY STARK,All right.  Let’s get to work.,MALE
483,TONY STARK,Standby for calibration.,MALE
484,TONY STARK,Whoa--,MALE
485,TONY STARK,We should take this outside.,MALE
486,JARVIS,I must strongly caution against that.  There are terabytes of calculations still needed --,MALE
487,TONY STARK,We’ll do them in-flight.,MALE
488,JARVIS,"Sir, the suit has not even passed a basic wind-tunnel test. ",MALE
489,TONY STARK,That’s why you’re coming with me.,MALE
490,JARVIS,I suggest you allow me to employ Directive Four.,MALE
491,TONY STARK,Never interrupt me while I’m with a beautiful woman?,MALE
492,JARVIS,That’s Directive Six.  Directive Four: use any and all means to protect your life should you be incapable of doing so.,MALE
493,TONY STARK,"Whatever floats you, Jarvis.",MALE
494,JARVIS,"Power: fifteen percent.  Recommend you descend and re-charge, Sir.",MALE
495,JARVIS,"Acknowledge, Mr. Stark--",MALE
496,JARVIS,Power at five percent.  Threshold breached -- ,MALE
497,TONY STARK,"Uhh, Jarvis?  JARVIS --?",MALE
498,TONY STARK,"STATUS, STATUS!  REBOOT --",MALE
499,JARVIS,Temporary power restored.  Descend immediately.,MALE
500,TONY STARK,"Jarvis, I think we need to chat about, uh, Directive Four. ",MALE
501,JARVIS,"May I remind you, the suit feeds off the same power source as your life-support.  A zero-drain of RT will likely kill you. ",MALE
502,TONY STARK,"You’re a downer, Jarvis.  But I appreciate the heads-up.",MALE
503,JARVIS,Shall I take over?,MALE
504,TONY STARK,"No, I got it, I got it --",MALE
505,TONY STARK,Perfect.  Let’s do some upgrades.,MALE
506,JARVIS,"That was quite dangerous, Sir. Might I remind you, if the suit loses power, so does your heart. ",MALE
507,TONY STARK,"Yeah, and it doesn’t have a seatbelt either.  A few issues: main transducer felt sluggish at plus forty altitude.  Same goes for hull pressurization.  I’m thinking icing might be a factor. ",MALE
508,JARVIS,The suit isn’t rated for high altitude.  You’re expending eight percent power just heating and pressurizing.,MALE
509,TONY STARK,"Re-configure using the gold- titanium alloy from the Seraphim Tactical Satellite.  It should ensure fuselage integrity to 50 thousand feet, while maintaining power-to-weight ratio. ",MALE
510,JARVIS,"Shall I render, utilizing proposed specifications? ",MALE
511,TONY STARK,Wow me.,MALE
512,TONY STARK,"Hm.  Bit ostentatious, don’t you think?",MALE
513,TONY STARK,"Add a little red, would you?",MALE
514,REPORTER,"Tonight’s Red-Hot Red Carpet is here at the Walt Disney Concert Hall, where Tony Stark’s third annual benefit for the Firefighter Family Fund has become the go-to charity gala on L.A.’s high-society calendar.  But this great cause is only part of the story--",MALE
515,REPORTER,"--the man whose name graces the gold-lettered invitations hasn’t been seen in public since his highly controversial press conference, and rumors abound. Some say Stark is suffering from post traumatic stress and hasn’t left his bed in weeks.",MALE
516,JARVIS,"The work could take till morning to complete, Sir. ",MALE
517,TONY STARK,Good.  I should come up for air anyway.,MALE
518,TONY STARK,"Eyyy, there he is.  My man!",MALE
519,TONY STARK,"Sorry, thought you were someone else.",MALE
520,OBADIAH,What are you doing here?  I thought you were going to lay low.,MALE
521,TONY STARK,It’s time to start showing my face again.,MALE
522,OBADIAH,"Let’s just take it slow, okay.  I got the board right where we want them. ",MALE
523,TONY STARK,Great.,MALE
524,TONY STARK,See ya inside.  Lots to talk about.,MALE
525,MAN,Mr. Stark.,MALE
526,PHIL COULSON,Agent Coulson.,MALE
527,TONY STARK,Oh...was I supposed to meet you here?,MALE
528,PHIL COULSON,"No, but you haven’t been returning my calls.  This is serious, we need to get something on the books or I’ll have to go official on you.",MALE
529,TONY STARK,"Yes, you’re right.  I’m going to handle this right now.  Let me check with my assistant.",MALE
530,TONY STARK,Miss Potts -- can I have five minutes?  You look...you look like should always wear that dress.,MALE
531,PEPPER POTTS,Thanks.  It was a birthday present-- from you.,FEMALE
532,TONY STARK,I have great taste.   Care to dance?,MALE
533,TONY STARK,I’m sorry.  Am I making you uncomfortable?  You seem very uncomfortable.,MALE
534,PEPPER POTTS,"No, I always forget to wear deodorant and dance with my boss in front of everyone I’ve ever worked with in a chiffon dress. ",FEMALE
535,TONY STARK,Would it help if I fired you?,MALE
536,PEPPER POTTS,You wouldn’t last a week without me.,FEMALE
537,TONY STARK,I’m not so sure.,MALE
538,PEPPER POTTS,What’s your Social Security number?,FEMALE
539,TONY STARK,Uh...,MALE
540,PEPPER POTTS,119-64-5484,FEMALE
541,PEPPER POTTS,"I’m sorry I was so uncomfortable. I hate being the center of attention like that and that’s why this one time in high school when I was supposed to be in a play... no, never mind... but you know that’s why I never like, wanted to have a big wedding... you know, because I thought everyone would be looking at me wearing a dress.  Oh, no, no... I’m not saying, like, “wedding.”  No, not like that.  I’m just saying, you know...",FEMALE
542,TONY STARK,Can I get you another glass of wine?,MALE
543,PEPPER POTTS,"A vodka martini, extra dry, with extra olives as soon as possible. ",FEMALE
544,TONY STARK,Okay.,MALE
545,PEPPER POTTS,"And, Tony... ",FEMALE
546,PEPPER POTTS,I’m not a cheeseburger.,FEMALE
547,TONY STARK,No.  You’re not a cheeseburger.,MALE
548,CHRISTINE EVERHART,Mr. Stark! I was hoping I could get a reaction from you.,FEMALE
549,TONY STARK,How’s panic?,MALE
550,CHRISTINE EVERHART,I was referring to your company’s involvement in this latest atrocity.,FEMALE
551,TONY STARK,"Hey, they just put my name on the invitations --",MALE
552,CHRISTINE EVERHART,Is this what you call accountability?,FEMALE
553,TONY STARK,When were these taken?,MALE
554,CHRISTINE EVERHART,"Yesterday.  Good P.R. move, you tell the world you’re a changed man, even I believed you. ",FEMALE
555,TONY STARK,I didn’t approve this shipment.,MALE
556,CHRISTINE EVERHART,Well your company did.,FEMALE
557,TONY STARK,Come with me.,MALE
558,TONY STARK,I made some promises I’m not going to be able to keep.  I suggest you pull all your money out of Stark Industries immediately --,MALE
559,OBADIAH,"Is this like a tick for you? Whenever you have a feeling, you start going to all the people who don’t trust you, who don’t protect you.  They’re going to put a spin on everything you say. ",MALE
560,TONY STARK,"Wait a minute.  I got to ask you something.   I’m dead serious about this.  I’m not kidding.  Am I losing my mind or is Pepper really cute?  Do you think she’s attractive and interesting, or is it just that her hair is down? I’ve been out of the game for a while. ",MALE
561,OBADIAH,"Are you out of your mind.  You’re messing with the “guys in the rooms”, we’re talking about billion dollar interests, the world order -- ",MALE
562,TONY STARK,I’m not worried about that right now --,MALE
563,OBADIAH,-- you should be.  You’ll disappear.  I can’t protect you against people like that --?,MALE
564,OBADIAH,DO YOU MIND?,MALE
565,OBADIAH,Tony don’t be so naive --,MALE
566,TONY STARK,"-- naive?  I was naive before, when I was growing up and they told me don’t ever cross this line, this is how we do business.  In the meantime we’re double-dealing under the table.  We don’t even deserve to represent the United States -- ",MALE
567,OBADIAH,"-- TONY STARK, you’re a child --! ",MALE
568,TONY STARK,"-- you don’t believe I can turn this company around, do you --? ",MALE
569,OBADIAH,-- you’ve got about as much control over things as a child riding in the backseat of your father’s car with a red plastic steering wheel in your hand.,MALE
570,TONY STARK,Maybe I’ll just get out of the car.,MALE
571,OBADIAH,You’re not even allowed in the car. I’m the one who’s filing the injunction against you.,MALE
572,OBADIAH,It’s the only way I could protect you.,MALE
573,TONY STARK,This is going to stop.,MALE
574,TV REPORTER'S VOICE,"-- the ten mile drive to the outskirts of Gulmira can only be described as a descent into Hell, into a modern-day Heart of Darkness.  Simple farmers and herders, from peaceful villages, driven from their homes at the butt of Western rifles and the turrets of modern tanks.  Displaced from their lands by Warlords and insurgent groups emboldened by their newfound power -- a power fueled by high-tech weapons easily purchased with Poppy money on the black market -- and further destabilizing a fragile region which for decades has been a tinderbox of tribal feuding and ethnic hatred --",MALE
575,TV REPORTER'S VOICE,"The villagers have taken shelter in whatever crude dwellings they can find -- in the ruins of other razed villages, in the cold barren scrublands, or in the remnants of an old Soviet smelting plant.  Our translator relayed to us one human tragedy after another.  A seven year old boy, thin as a scarecrow, clutching yellowed photographs and holding them out to anyone who would stop, with a child’s simple question: where are my mother and father?  A woman, begging for news of her husband, who’d been kidnapped by insurgents -- either forced to join their militia, or to be shot without reason --",MALE
576,TV REPORTER'S VOICE,"With no political will or international pressure, there is little hope for these newly-formed refugees.  Refugees who can only wonder one thing: is the world watching?",MALE
577,PEPPER POTTS,Are you going to tell me what’s going on?,FEMALE
578,TONY STARK,Get my house in Dubai ready.  I want to throw a party.,MALE
579,PEPPER POTTS,Yes.  Mr. Stark.,FEMALE
580,TYCOON,Tony!  You never said what is the big occasion?,MALE
581,TONY STARK,Ever known me to need one?,MALE
582,PEPPER POTTS,Well you seem back in old form.,FEMALE
583,TONY STARK,"Life of the party -- isn’t that what everyone wanted?  Cue the fireworks in five, would you? ",MALE
584,DUBAI BEAUTY #1,Kinky!,FEMALE
585,PEPPER POTTS,Sure. Don’t hurt yourself.,FEMALE
586,TONY STARK,I’ll be right back.  Why don’t you two...get started without me.,MALE
587,KID,Arto!  ARTO!,MALE
588,SOLDIER,Geneva Convention!  Article Three! Geneva Convention --,MALE
589,MAJOR ALLEN,Are we in there?,MALE
590,OFFICER,"Negative, it’s a local skirmish, green-on-green. ",MALE
591,MAJOR ALLEN,Anyone want to tell me what the hell I’m looking at?,MALE
592,OFFICER,"A drone?  An advanced robotic?  We don’t know what it is, Sir. ",MALE
593,MAJOR ALLEN,Get someone down here from Weapons Development -- now.,MALE
594,RAZA,Put me through to the boss.,MALE
595,TONY STARK,"Jarvis, plot a course for home.",MALE
596,MAJOR ALLEN,"So what do we have here, Rhodes? ",MALE
597,JAMES RHODES,"I don’t think it’s Russian, or Chinese. ",MALE
598,MAJOR ALLEN,Then where did it come from?,MALE
599,JAMES RHODES,Let me make a call.,MALE
600,TONY STARK,"Put it through, Jarvis. Yeah? ",MALE
601,JAMES RHODES,"TONY STARK, it’s Rhodey.   What the hell’s that noise? ",MALE
602,TONY STARK,I’m in the convertible.  Not the best time --,MALE
603,JAMES RHODES,"I need a quick ID.  What do you know about un-manned combat robotics, with air-ground capabilities. ",MALE
604,TONY STARK,Never heard of anything like that. Why?,MALE
605,OFFICER,UAV has entered the no-fly zone--,MALE
606,JAMES RHODES,"Because I think I’m staring at one right now, and it’s about get blown to Kingdom Come.",MALE
607,MAJOR ALLEN,Rhodes!  You got something for me?,MALE
608,TONY STARK,Uhh...’kingdom come’?,MALE
609,TONY STARK,This is my exit -- gotta go.,MALE
610,VIPER 1,Ballroom Control -- this is Viper 1 & 2 checking in.  UAV is in sight.,MALE
611,MAJOR ALLEN,Viper: target at 330 for 10 miles.,MALE
612,VIPER 1,"Ballroom, contact appears to be an unmanned aerial vehicle-- ",MALE
613,MAJOR ALLEN,"Ballroom copies, you are cleared to engage.",MALE
614,BITCHING-BETTY,Locked on!  Locked on!,FEMALE
615,JARVIS,Incoming Sidewinder in five... four...three...two...,MALE
616,JARVIS,"Sir, may I remind you that the suit can handle these maneuvers.  You cannot.",MALE
617,TONY STARK,Jarvis -- AIR BRAKES!,MALE
618,VIPER 1,That was not a drone.,MALE
619,VIPER 2,Where the hell is it?,MALE
620,OFFICER,"Lt. Colonel Rhodes, I have Tony Stark calling-- ",MALE
621,JAMES RHODES,Put him through.,MALE
622,TONY STARK,"JAMES RHODES, I had Jarvis run a check. I might have some info on that UAV. A piece of gear like that might exist.  Might definitely exist --",MALE
623,JAMES RHODES,"Wouldn’t happen to be red and gold, would it?",MALE
624,VIPER 1,Viper 2 -- he’s on your belly! Shake him!,MALE
625,VIPER 2,What--?,MALE
626,VIPER 1,Ballroom: that is definitely not a UAV.,MALE
627,MAJOR ALLEN,What is it then?,MALE
628,VIPER 1,"I think it’s...a Man, sir.",MALE
629,JAMES RHODES,Son of a bitch.  Tony--!,MALE
630,VIPER 1,Still there Viper 2.  ROLL!  ROLL!,MALE
631,JARVIS,Sir: two minutes and there won’t be sufficient power to get home.,MALE
632,VIPER 1,I’M HIT!,MALE
633,MAJOR ALLEN,"Viper 2, do you see a chute? ",MALE
634,VIPER 2,"Negative!  No chute, no chute--",MALE
635,JARVIS,"Power critical, set course for home immediately.",MALE
636,VIPER 2,The UAV is going after him!  It’s attacking--!,MALE
637,VIPER 2,"GOOD CHUTE!  GOOD CHUTE!  You’re not gonna believe this, Ballroom... but that thing just saved his ass.",MALE
638,MAJOR ALLEN,Viper 2: re-engage.,MALE
639,JAMES RHODES,-- WAIT --!,MALE
640,MAJOR ALLEN,-- TAKE THE TARGET OUT!,MALE
641,JAMES RHODES,"Major, call off that Raptor.  You don’t know what you’re shooting at. ",MALE
642,MAJOR ALLEN,We’ll find out when recover the pieces.,MALE
643,BITCHING-BETTY,LOCKED ON!  LOCKED ON!,FEMALE
644,VIPER 2,"Ballroom: understand, you want me to engage the UAV?",MALE
645,MAJOR ALLEN,Copy.,MALE
646,JAMES RHODES,"Negative, Viper 2, disengage. ",MALE
647,MAJOR ALLEN,It’s not your call.  That thing just took out an F-22 inside a legal no-fly zone   Viper 2: you get a clean shot you take it.,MALE
648,MAJOR ALLEN,Viper 2.  Can you confirm the kill?,MALE
649,VIPER 2,"I got him good.  He went down, he was smokin’.  But I cannot confirm.",MALE
650,TONY STARK,Get me home...,MALE
651,RAZA,Welcome.,MALE
652,RAZA,Compliments of Tony Stark.,MALE
653,OBADIAH,"If you’d killed him when you were supposed to, you’d still have a face. ",MALE
654,RAZA,"You paid us trinkets to kill a prince.  An insult, to me and the man whose ring I wear.",MALE
655,OBADIAH,I think it’s best we don’t get him involved in this.   I’ve come a long way to see this weapon. Show me.,MALE
656,RAZA,Come.  Leave your guards outside.,MALE
657,RAZA,His escape bore unexpected fruit.,MALE
658,OBADIAH,...so this is how he did it.,MALE
659,RAZA,This is only a crude first effort. But he’s perfected his design--,MALE
660,OBADIAH,What’s this?,MALE
661,RAZA,The inside of Tony Stark’s mind.,MALE
662,RAZA,Everything you will need to build this weapon.,MALE
663,RAZA,Stark has made a masterpiece of death.  A man with a dozen of these could rule from the Pacific to the Ukraine.  And you dream of Stark’s throne -- we have a common enemy.,MALE
664,RAZA,"If we are back in business, I give you these designs as my gift.  In turn, I hope you will repay me with a gift of iron soldiers.",MALE
665,OBADIAH,This...is the only gift you shall receive.,MALE
666,OBADIAH,"Technology -- it’s always been your Achilles Heel.  Don’t worry, it’ll wear off in fifteen minutes -- but that’s the least of your problems.",MALE
667,OBADIAH,Crate up that armor and the rest of it.,MALE
668,OBADIAH,Send them to their virgins.,MALE
669,PHIL COULSON,Ms. Potts.  It’s Agent Coulson from the Strategic Homeland Inter--,MALE
670,PEPPER POTTS,"Yes, I know.  Unfortunately Tony is not going to be available to sit down with you for a while. ",FEMALE
671,PHIL COULSON,Really?  And why is that?,MALE
672,PEPPER POTTS,"He’s uh, there’s a...Tony won’t be-- ",FEMALE
673,PHIL COULSON,Maybe I can meet with you instead?,MALE
674,PEPPER POTTS,Why?  I don’t know anything.,FEMALE
675,PHIL COULSON,About what?,MALE
676,PEPPER POTTS,About anything.,FEMALE
677,JAMES RHODES,Pepper.  It’s Rhodey.,MALE
678,PEPPER POTTS,Come in.,FEMALE
679,PHIL COULSON,I’d just like to ask you a few questions.,MALE
680,PEPPER POTTS,I’m really jammed right now. Booked solid for the next few weeks.  I have to go.,FEMALE
681,PHIL COULSON,"Let’s just put something on the books.  How about the twenty-eighth?  Seven PM, at Stark Industries? ",MALE
682,PEPPER POTTS,Great.  Perfect.  Bye.,FEMALE
683,JAMES RHODES,How’s he doing?,MALE
684,PEPPER POTTS,Not so good.,FEMALE
685,JAMES RHODES,I want to see him.,MALE
686,PEPPER POTTS,You can’t see him right now.,FEMALE
687,JAMES RHODES,"What the hell is going on here? Let me in there, Pepper.",MALE
688,PEPPER POTTS,You want to see him?  Fine.  See what you’ve done to him.,FEMALE
689,JAMES RHODES,Look at you...what were you thinking?,MALE
690,TONY STARK,Weapons I built are being used to kill innocent people.  Can’t let that happen anymore.,MALE
691,JAMES RHODES,You can’t go around and blow up stuff every time you see something you don’t like on TV.,MALE
692,TONY STARK,Yes I can.,MALE
693,JAMES RHODES,"You got lucky, next time they’ll blow you to pieces. ",MALE
694,TONY STARK,"Next time, maybe I won’t play defense.",MALE
695,JAMES RHODES,Does Pepper know about this?,MALE
696,JAMES RHODES,You’ve put me in a tough spot here. What am I supposed to do?,MALE
697,TONY STARK,That’s up to you.  I’ve made my choice -- I’m not going to sit on the sidelines anymore -- I’m going to fight for what’s right.,MALE
698,JAMES RHODES,Don’t you get it?  It’s not up to us to decide.,MALE
699,TONY STARK,That’s where you’re wrong...,MALE
700,OBADIAH,"Civilization, gentlemen, has been preserved by the right people having the right idea at the right time.  You are shaping in your hands, this very moment, the future of this company, and this nation. But it is imperative this project remain data-masked, that it’s existence never leave these walls. Make no mistake -- this is a ‘tool’, that in wrong hands, could jeopardize civilization as we know it.",MALE
701,HEAD ENGINEER,"Give us full access to the Sampson Cluster, and we’ll have you a prototype in record time. ",MALE
702,OBADIAH,The Sampson’s yours.  We go 24-7.,MALE
703,HO YINSEN,"Are you on the right path?  I don’t know...what does your heart tell you, Stark?",MALE
704,TONY STARK,This device will hack into Stark Industries mainframe. I need you to go to there and retrieve all shipping manifests.,MALE
705,PEPPER POTTS,What are you doing? Absolutely not you should be in bed...,FEMALE
706,TONY STARK,...they’ve been dealing weapons under the table and I’m going to stop them.,MALE
707,PEPPER POTTS,Absolutely not. I’m not helping you with anything if you’re going to start this again.,FEMALE
708,TONY STARK,There is nothing else.  There’s no art opening.  There’s no benefit. There’s nothing to sign.  There’s no decisions to be made.  There’s the next mission and nothing else. There’s nothing except this.,MALE
709,PEPPER POTTS,I quit.,FEMALE
710,TONY STARK,Really?  You stood there by my side when all I did was reap the benefits of wholesale irresponsibility and destruction and now that I’m trying to right those wrongs and protect the people I put in harms way you’re going to walk out on me.,MALE
711,PEPPER POTTS,You’re going to kill yourself.  I can’t support that.,FEMALE
712,TONY STARK,"So far so good. Pepper.  I know what I have to do. I don’t know if I can, but I know in my heart that it’s right.  And you do too.  And I can’t do it without you.",MALE
713,HEAD ENGINEER,There’s no technology that can power this thing.,MALE
714,OBADIAH,"I told you, miniaturize the ARK reactor. ",MALE
715,HEAD ENGINEER,"I’m sorry, Mr. Stane, I’ve tried. What you’re asking for can’t be done. ",MALE
716,OBADIAH,Tony Stark was able to do it in a cave -- with a box of scraps.,MALE
717,HEAD ENGINEER,Well...I’m not Tony Stark.,MALE
718,PEPPER POTTS,Make a copy of everything--,FEMALE
719,PEPPER POTTS,"What are you doing, Obadiah?",FEMALE
720,PEPPER POTTS,Translate--,FEMALE
721,OBADIAH,What a nice surprise.,MALE
722,PEPPER POTTS,I...just wanted to get some of my personal stuff.  And my resume.  In case. You know how I love job hunting.,FEMALE
723,OBADIAH,How’s Tony?,MALE
724,PEPPER POTTS,Honestly...I don’t know.  He’s shut me out.,FEMALE
725,OBADIAH,You and everyone else.,MALE
726,PEPPER POTTS,"This...thing between you, it’s hurting him.  You’re the only real father Tony ever had. It would mean so much if you could just talk -- ",FEMALE
