,character,line,gender
422,THANOS,Why?  Why you? Daughter…,MALE
423,PETER QUILL,That was quick.,MALE
424,COLLECTOR,Magnificent! Magnificent! Magnificent!,MALE
425,THANOS,"Is it sadness I sense in you, daughter? In my heart, I knew you still cared. But one ever knows for sure. Reality is often disappointing.",MALE
426,THANOS,"That is, it was. Now… reality can be whatever I want.",MALE
427,GAMORA,You knew I'd come.,MALE
428,THANOS,"I counted on it. There's something we need to discuss, little one.",MALE
429,DRAX,Thanos!,MALE
430,PETER QUILL,"Let her go, Grimace!",MALE
431,GAMORA,Peter…,MALE
432,PETER QUILL,I told you to go right.,MALE
433,GAMORA,Now? Really?,MALE
434,PETER QUILL,You let her go!,MALE
435,THANOS,"Ah, the boyfriend.",MALE
436,PETER QUILL,I like to think of myself more as a Titan-killing long-term booty call. Let her go.,MALE
437,GAMORA,Peter…,MALE
438,PETER QUILL,Or I'm gonna blow that nut sack of a chin right off your face!,MALE
439,GAMORA,Not him.,MALE
440,GAMORA,You promised! You promised.,MALE
441,THANOS,"Oh, daughter. You expect too much from him.  She's asked, hasn't she? Do it.  DO IT!!",MALE
442,PETER QUILL,I told you to go right.,MALE
443,GAMORA,"I love you, more than anything.",MALE
444,PETER QUILL,"I love you, too.",MALE
445,THANOS,I like you.,MALE
446,SECRETARY ROSS,Still no word from Vision?,MALE
447,JAMES RHODES,Satellites lost him somewhere over Edinburgh.,MALE
448,SECRETARY ROSS,On a stolen Quinjet with four of the world's most wanted criminals.,MALE
449,JAMES RHODES,"You know they're only criminals because you've chosen to call them that, right, sir?",MALE
450,SECRETARY ROSS,"My God, Rhodes, your talent for horseshit rivals my own.",MALE
451,JAMES RHODES,"If it weren't for those Accords, Vision would've been right here.",MALE
452,SECRETARY ROSS,"I remember your signature on those papers, Colonel.",MALE
453,JAMES RHODES,That's right. And I'm pretty sure I've paid for that.,MALE
454,SECRETARY ROSS,You have second thoughts?,MALE
455,JAMES RHODES,Not anymore.,MALE
456,STEVE ROGERS,Mr. Secretary.,MALE
457,SECRETARY ROSS,You got some nerve. I'll give you that.,MALE
458,NATASHA ROMANOFF,You could use some of that right now.,FEMALE
459,SECRETARY ROSS,"The world's on fire. And you think, all is forgiven?",MALE
460,STEVE ROGERS,"I'm not looking for forgiveness. And I'm way past asking for permission. Earth just lost her best defender. So we're here to fight.  And if you wanna stand in our way... we'll fight you, too.",MALE
461,SECRETARY ROSS,Arrest them.,MALE
462,JAMES RHODES,"All over it.  That's a court-martial. It's great to see you, Cap.",MALE
463,STEVE ROGERS,"You too, Rhodey.",MALE
464,JAMES RHODES,Well. You guys really look like crap. Must've been a rough couple of years.,MALE
465,SAM WILSON,"Yeah, well, the hotels weren't exactly five star.",MALE
466,BRUCE BANNER,"Uh, I think you look great.  Uh... heh... Yeah. I'm back.",MALE
467,NATASHA ROMANOFF,"Hi, Bruce.",FEMALE
468,BRUCE BANNER,Nat.,MALE
469,SAM WILSON,This is awkward.,MALE
470,JAMES RHODES,"So we gotta assume they're coming back, right?",MALE
471,WANDA MAXIMOFF,And they can clearly find us.,FEMALE
472,BRUCE BANNER,We need all hands on deck. Where's Clint?,MALE
473,NATASHA ROMANOFF,"After the whole Accords situation, he and Scott took a deal. It was too tough on their families, they're on house arrest.",FEMALE
474,BRUCE BANNER,Who's Scott?,MALE
475,STEVE ROGERS,Ant-Man.,MALE
476,BRUCE BANNER,"There's an Ant-Man and a Spider-Man? Okay, look… Thanos has the biggest army in the universe. And he is not gonna stop until he... he gets... Vision's Stone.",MALE
477,NATASHA ROMANOFF,"Well then, we have to protect it.",FEMALE
478,VISION,"No, we have to destroy it. I've been giving a good deal of thought to this entity in my head, about its nature. But also, its composition. I think if it were exposed to a sufficiently powerful energy source, something, very similar to its own signature, perhaps… its molecular integrity could fail.",MALE
479,WANDA MAXIMOFF,"And you, with it. We're not having this conversation.",FEMALE
480,VISION,Eliminating the stone is the only way to be certain that Thanos can't get it.,MALE
481,WANDA MAXIMOFF,That's too high a price.,FEMALE
482,VISION,Only you have the power to pay it.  Thanos threatens half the Universe. One life cannot stand in the way of defeating him.,MALE
483,STEVE ROGERS,"But it should.  We don't trade lives, Vision.",MALE
484,VISION,"Captain, 70 years ago, you laid down your life to save how many millions of people. Tell me, why is this any different?",MALE
485,BRUCE BANNER,"Because you might have a choice. Your mind is made up of a complex construct of overlays. J.A.R.V.I.S., Ultron, Tony, me, the Stone. All of them mixed together. All of them learning from one another.",MALE
486,WANDA MAXIMOFF,You're saying Vision isn't just the stone?,FEMALE
487,BRUCE BANNER,"I'm saying that if we take out the stone, there's still a whole lot of Vision left. Perhaps the best parts.",MALE
488,NATASHA ROMANOFF,Can we do that?,FEMALE
489,BRUCE BANNER,Not me. Not here.,MALE
490,JAMES RHODES,"You better find someone, and somewhere fast. Ross isn't exactly just gonna let you guys have your old rooms back.",MALE
491,STEVE ROGERS,I know somewhere.,MALE
492,OKOYE,"You'll have the Kingsguard, and the Dora Milaje have been alerted.",FEMALE
493,T'CHALA,And the Border Tribe?,MALE
494,OKOYE,Those that are left.,FEMALE
495,T'CHALA,Send word to the Jabari as well. M'Baku likes a good fight.,MALE
496,OKOYE,And what of this one?,FEMALE
497,T'CHALA,This one may be tired of war.  But the White Wolf has rested long enough.,MALE
498,BUCKY,Where's the fight?,MALE
499,T'CHALA,On its way.,MALE
500,EBONY MAW,"In all the time I've served Thanos, I've never failed him. If I were to reach our rendezvous on Titan with the Time Stone still attached to your vaguely irritating person, there would be... judgement.  Give me... the stone.",MALE
501,TONY STARK,"Wow you're a seriously loyal piece of outerwear, aren't you?",MALE
502,PETER PARKER,"Yeah, uh, speaking of loyalty....",MALE
503,TONY STARK,What the--,MALE
504,PETER PARKER,I know what you're gonna say.,MALE
505,TONY STARK,You should not be here.,MALE
506,PETER PARKER,I was gonna go home--,MALE
507,TONY STARK,I don't wanna hear it.,MALE
508,PETER PARKER,But it was such a long way down and I just thought about you on the way...,MALE
509,TONY STARK,And now I gotta hear it.,MALE
510,PETER PARKER,"...And I kinda stuck to the side of the ship. And this suit is ridiculously intuitive, by the way. So if anything, it's kinda your fault that I'm here.",MALE
511,TONY STARK,What did you just say?,MALE
512,PETER PARKER,I take that back. And now I'm here in space.,MALE
513,TONY STARK,Yeah.  Right where I don't want you to be. This isn't Coney Island. This isn't a field trip. It's a one-way ticket. You hear me? Don't pretend like you thought this through. You could not have possibly thought this through.,MALE
514,PETER PARKER,No. I did think this through.,MALE
515,TONY STARK,You could not have possibly thought this through.,MALE
516,PETER PARKER,"It's just .. you can't be a friendly neighborhood Spider-Man if there's no neighborhood.  Okay. That didn't really make any sense, but you know what I'm trying to say.",MALE
517,TONY STARK,Come on. We got a situation.  See him down there? He's in trouble. What's your plan? Go.,MALE
518,PETER PARKER,"Um. Okay, okay... uh...  Okay. Did you ever see this really old movie, Aliens?",MALE
519,EBONY MAW,Painful aren't they? They were originally designed for microsurgery. And any one of them...,MALE
520,EBONY MAW,...Could end your friend's life in an instant.,MALE
521,TONY STARK,"I gotta tell you, he's not really my friend. Saving his life is more a professional courtesy.",MALE
522,EBONY MAW,You've saved nothing. Your powers are inconsequential compared to mine.,MALE
523,TONY STARK,"Yeah, but the kid's seen more movies.",MALE
524,PETER PARKER,Yes! Wait what are those?!,MALE
525,PETER PARKER,"Hey, we haven't officially met.  Cool.",MALE
526,STEPHEN STRANGE,We've gotta turn this ship around.,MALE
527,TONY STARK,Yeah. Now he wants to run. Great plan.,MALE
528,STEPHEN STRANGE,"No, I want to protect the stone.",MALE
529,TONY STARK,"And I want you to thank me now. Go ahead, I'm listening.",MALE
530,STEPHEN STRANGE,For what? Nearly blasting me into space?,MALE
531,TONY STARK,Who just saved your magical ass? Me.,MALE
532,STEPHEN STRANGE,I seriously don't know how you fit your head into that helmet.,MALE
533,TONY STARK,Admit it. You should have ducked out when I told you to. I tried to bench you. You refused.,MALE
534,STEPHEN STRANGE,"Unlike everyone else in your life, I don't work for you.",MALE
535,TONY STARK,"And due to that fact, we're now in a flying doughnut billions of miles away from Earth with no backup.",MALE
536,PETER PARKER,I'm backup.,MALE
537,TONY STARK,No. You're a stowaway.  The adults are talking.,MALE
538,STEPHEN STRANGE,"I'm sorry, I'm confused as to the relationship here. Wh-- what is he, your ward?",MALE
539,PETER PARKER,"No. I'm Peter, by the way.",MALE
540,STEPHEN STRANGE,Dr. Strange.,MALE
541,PETER PARKER,"Oh, we're using our made-up names. Um... I'm Spider-Man, then.",MALE
542,TONY STARK,This ship is self-correcting its course. Thing's on autopilot.,MALE
543,STEPHEN STRANGE,Can we control it? Fly us home?  Stark?,MALE
544,TONY STARK,Yeah?,MALE
545,STEPHEN STRANGE,Can you get us home?,MALE
546,TONY STARK,Yeah I heard you. I'm thinking... I'm not so sure we should.,MALE
547,STEPHEN STRANGE,Under no circumstance can we bring the Time Stone to Thanos. I don't think you quite understand what's at stake here.,MALE
548,TONY STARK,"No. It's you who doesn't understand, that Thanos has been inside my head for six years since he sent an army to New York and now he's back! And I don't know what to do. So I'm not so sure if it's a better plan to fight him on our turf or his but you saw what they did, what they can do. At least on his turf, he's not expecting it. So I say we take the fight to him. Doctor. Do you concur?",MALE
549,STEPHEN STRANGE,"Alright, Stark. We go to him. But you have to understand... if it comes to saving you or the kid or the Time Stone... I will not hesitate to let either of you die. I can't, because the fate of the universe depends on it.",MALE
550,TONY STARK,"Nice. Good. Moral compass. We're straight.  Alright, kid. You're an Avenger now.",MALE
551,THANOS,I thought you might be hungry.,MALE
552,GAMORA,I always hated that chair.,MALE
553,THANOS,So I've been told. Even so. I'd hoped you'd sit on it one day.,MALE
554,GAMORA,I hated this room. This ship. I hated my life.,MALE
555,THANOS,You told me that too.  Every day. For almost twenty years.,MALE
556,GAMORA,I was a child when you took me.,MALE
557,THANOS,I saved you.,MALE
558,GAMORA,No. No. We were happy on my home planet.,MALE
559,THANOS,"Going to bed hungry, scrounging for scraps. Your planet was on the brink of collapse. I'm the one who stopped that. Do you know what's happened since then? The children born have known nothing but full bellies and clear skies. It's a paradise.",MALE
560,GAMORA,Because you murdered half the planet.,MALE
561,THANOS,A small price to pay for salvation.,MALE
562,GAMORA,You're insane.,MALE
563,THANOS,"Little one, it's a simple calculus. This universe is finite, its resources finite. If life is left unchecked, life will cease to exist. It needs correction.",MALE
564,GAMORA,You don't know that!,MALE
565,THANOS,"I'm the only one who knows that. At least, I'm the only one with the will to act on it.  For a time... you had that same will... as you fought by my side. Daughter.",MALE
566,GAMORA,I'm not your daughter. Everything I hate about myself you taught me.,MALE
567,THANOS,"And in doing so, made you the fiercest woman in the galaxy. That's why I trusted you to find the Soul Stone.",MALE
568,GAMORA,I'm sorry I disappointed you.,MALE
569,THANOS,I am disappointed. But not because you didn't find it.  But because you did.  And you lied.,MALE
570,GAMORA,Nebula.,MALE
571,GAMORA,Don't do this.,MALE
572,THANOS,"Some time ago, your sister snuck aboard this ship to kill me.",MALE
573,GAMORA,Please don't do this.,MALE
574,THANOS,And very nearly succeeded. So I brought her here. To talk.,MALE
575,GAMORA,Stop. Stop it.  I swear to you on my life. I never found the Soul Stone.,MALE
576,NEBULA,"You know what he's about to do. He's finally ready, and he's going for the stones. All of them.",FEMALE
577,GAMORA,He can never get them all.,MALE
578,NEBULA,He will!,FEMALE
579,GAMORA,"He can't, Nebula. Because I found the map to the Soul Stone and I burnt it to ash. I burnt it.",MALE
580,THANOS,You're strong. Me. You're generous. Me. But I never taught you to lie. That's why you're so bad at it.  Where is the Soul Stone?,MALE
581,GAMORA,Vormir!  The Stone is on Vormir.,MALE
582,THANOS,Show me.,MALE
583,GROOT,I am Groot.,MALE
584,ROCKET,Tinkle in the cup. We're not looking. What's there to see? What's a twig? Everybody's seen a twig.,MALE
585,GROOT,I am Groot.,MALE
586,THOR,"Tree, pour what's in the cup out in space, and go in the cup again.",MALE
587,ROCKET,You speak Groot?,MALE
588,THOR,"Yes, they taught it on Asgard. It was an elective.",MALE
589,GROOT,I am Groot.,MALE
590,THOR,You'll know when we're there. Nivadellir's forge harnesses the power of a blazing neutron star.  It's the birth place of my hammer. It's truly awesome.,MALE
591,ROCKET,"Okay, time to be the captain.  So, dead brother, huh? Yeah, that can be annoying.",MALE
592,THOR,"Well, he's been dead before, but this time I think it really might be true.",MALE
593,ROCKET,And you said your sister and your dad?,MALE
594,THOR,Both dead.,MALE
595,ROCKET,"Still got a mom, though?",MALE
596,THOR,Killed by a dark elf.,MALE
597,ROCKET,A best friend?,MALE
598,THOR,Stabbed through the heart.,MALE
599,ROCKET,Are you sure you're up to this particular murder mission?,MALE
600,THOR,"Absolutely. Rage, vengeance, anger, loss, regret... they're all tremendous motivators. They really clear the mind. So I'm good to go.",MALE
601,ROCKET,"Yeah, but this Thanos we're talking about... he's the toughest there is.",MALE
602,THOR,"Well, he's never fought me.",MALE
603,ROCKET,"Yeah, he has!",MALE
604,THOR,"He's never fought me twice. And I'm getting a new hammer, don't forget.",MALE
605,ROCKET,Better be some hammer.,MALE
606,THOR,"You know, I'm 1,500 years old. I've killed twice as many enemies as that, and every one would have rather killed me, but none succeeded. I'm only alive because fate wants me alive. Thanos is the latest in a long line of bastards and he will be the latest to feel my vengeance. Fate wills it so.",MALE
607,ROCKET,And what if you're wrong?,MALE
608,THOR,If I'm wrong then... what more could I lose?,MALE
609,ROCKET,I could lose a lot. Me personally. I could lose a lot.  Okay. If fate does want you to kill that crapsack... you're gonna need more than one stupid eyeball.,MALE
610,THOR,What's this?,MALE
611,ROCKET,What's it look like? Some jerk lost a bet with me on on Contraxia.,MALE
612,THOR,He gave you his eye?,MALE
613,ROCKET,He gave me 100 credits. I snuck in later that night and stole his eye.,MALE
614,THOR,"Thank you, sweet rabbit.",MALE
615,ROCKET,"Hmm. Huh? Oh. I would've washed that. The only way I could sneak it off Contraxia was up my... Hey, we're here!",MALE
616,THOR,I don't think this thing works. Everything seems dark.,MALE
617,ROCKET,It ain't the eye.,MALE
618,THOR,Something's wrong. The star's gone out. And the rings are frozen.,MALE
619,ROCKET,I hope these dwarves are better at forging than they are cleaning. Maybe they realized they live in a junk pile in the middle of space.,MALE
620,THOR,This forge hasn't gone dark in centuries....,MALE
621,ROCKET,"You said Thanos had a gauntlet, right?",MALE
622,THOR,Yes. Why?,MALE
623,ROCKET,Look anything like that?,MALE
624,GROOT,I am Groot.,MALE
625,THOR,Go back to the pod.,MALE
626,THOR,"Eitri, wait! Stop!",MALE
627,EITRI,Thor?,MALE
628,THOR,What happened here?,MALE
629,EITRI,You were supposed to protect us. Asgard was supposed to protect us!,MALE
630,THOR,"Asgard is destroyed.  Eitri, the glove. What did you do?",MALE
631,EITRI,"300 dwarves lived on this ring. I thought if I did what he asked, they'd be safe. I made what he wanted. A device capable of harnessing the power of the stones. Then he killed everyone anyway. All except me. 'Your life is yours,' he said. 'But your hands are mine alone.'",MALE
632,THOR,"Eitri, this isn't about your hands. Every weapon you've ever designed: every ax, hammer, sword - it's all inside your head. Now I know it feels like all hope is lost. Trust me, I know. But together, you and I, we can kill Thanos.",MALE
633,NEBULA,"Mantis, listen very carefully. I need you to meet me on Titan.",FEMALE
634,PETER PARKER,"Hey, what's going on?",MALE
635,STEPHEN STRANGE,I think we're here.,MALE
636,TONY STARK,I don't think this rig has a self-park function.  Get your hand into this steering gimbal. Close those around it. You understand?,MALE
637,PETER PARKER,"Yep, got it.",MALE
638,TONY STARK,"This was meant for one big guy, so we gotta to move at the same time.",MALE
639,PETER PARKER,Okay. Okay. Ready.,MALE
640,PETER PARKER,We might wanna turn. Turn! Turn! Turn!!,MALE
641,TONY STARK,You alright?  That was close. I owe you one.,MALE
642,PETER PARKER,"Let me just say, if aliens wind up implanting eggs in my chest or something, and I eat one of you, I'm sorry.",MALE
643,TONY STARK,I don't wanna hear another single pop culture out of you for the rest of the trip. You understand?,MALE
644,PETER PARKER,I'm trying to say that... something is coming.,MALE
645,DRAX,THANOS!!!!,MALE
646,PETER PARKER,AH! Whoawhoawhoawhoa! PLEASE DON'T PUT YOUR EGGS IN ME!,MALE
647,PETER QUILL,"Stay down, clown!",MALE
648,DRAX,"Die, blanket of death!",MALE
649,PETER QUILL,"Alright, everybody, stay where you are... chill the F out.  I'm gonna ask you this one time. Where's Gamora?",MALE
650,TONY STARK,"Yeah, I'll do you one better. Who's Gamora?",MALE
651,DRAX,I'll do you one better. Why is Gamora?,MALE
652,PETER QUILL,"Tell me where the girl is, or I swear to you, I'm gonna French-fry this little freak.",MALE
653,TONY STARK,"Let's do it! You shoot my guy, I blast him. Let's go!",MALE
654,DRAX,"Do it, Quill! I can take it.",MALE
655,MANTIS,"No, he can't take it!",MALE
656,STEPHEN STRANGE,She's right. You can't.,MALE
657,PETER QUILL,Oh yeah? You don't wanna tell me where she is? That's fine. I'll kill all three of you and beat it out of Thanos myself.  Starting with you.,MALE
658,STEPHEN STRANGE,"Wait, what. Thanos?  Alright, let me ask you this one time: What master do you serve?",MALE
659,PETER QUILL,"What master do I serve? What am I supposed to say? ""Jesus""?",MALE
660,TONY STARK,You're from Earth?,MALE
661,PETER QUILL,I'm not from Earth. I'm from Missouri.,MALE
662,TONY STARK,"Yeah, that's on Earth, dip-shit. What are you hassling us for?",MALE
663,PETER PARKER,"So, you're not with Thanos?",MALE
664,PETER QUILL,"With Thanos?! No, I'm here to kill Thanos! He took my girl- Wai- who are you?",MALE
665,PETER PARKER,"We're the Avengers, man.",MALE
666,PETER QUILL,Oh.,MALE
667,MANTIS,You're the ones Thor told us about!,MALE
668,TONY STARK,You know Thor!?,MALE
669,PETER QUILL,"Yeah. Tall guy, not that good-looking,  needed saving.",MALE
670,STEPHEN STRANGE,Where is he now?,MALE
671,ROCKET,This is the plan? We're gonna hit him with a brick?,MALE
672,EITRI,"It's a mold. A king's weapon. Meant to be the greatest in Asgard. In theory, it could even summon the Bifrost.",MALE
673,THOR,Did it have a name?,MALE
674,EITRI,Stormbreaker.,MALE
675,ROCKET,That's a bit much.,MALE
676,THOR,So how do we make it?,MALE
677,EITRI,You'll have to restart the forge. Awaken the heart of a dying star.,MALE
678,THOR,"Rabbit, fire up the pod.",MALE
679,PETER QUILL,The heck happened to this planet? It's eight degrees off its axis. Gravitational pull is all over the place.,MALE
680,TONY STARK,"Yeah, we got one advantage. He's coming to us. We'll use it. All right, I have a plan. Or at least the beginnings of one. It's pretty simple. We draw him in, pin him down, get what we need. Definitely don't wanna dance with this guy. We just want the gauntlet.",MALE
681,TONY STARK,"Are you yawning? In the middle of this, while I'm breaking it down? Huh? Did you hear what I said?",MALE
682,DRAX,"I stopped listening after you said, ""We need a plan.""",MALE
683,TONY STARK,"Okay, Mr. Clean is on his own page.",MALE
684,PETER QUILL,"See, ""not winging it"" isn't really what they do.",MALE
685,PETER PARKER,"Uh, what exactly is it that they do?",MALE
686,MANTIS,"Kick names, take ass.",MALE
687,DRAX,"Yeah, that's right.",MALE
688,TONY STARK,"Alright, just get over here, please. Mr. Lord, can you get your folks to circle up?",MALE
689,PETER QUILL,"""Mr. Lord."" Star-Lord is fine.",MALE
690,TONY STARK,We gotta coalesce. 'Cause if all we come at him with is a plucky attitude....,MALE
691,PETER QUILL,"Dude, don't call us plucky. We don't know what it means. Alright, we're optimistic, yes. I like your plan. Except it sucks, so let me do the plan, and that way it might be really good.",MALE
692,DRAX,Tell him about the dance-off to save the universe.,MALE
693,TONY STARK,What dance-off?,MALE
694,PETER QUILL,It's not a... it's not... it's nothing.,MALE
695,PETER PARKER,"Like in Footloose, the movie?",MALE
696,PETER QUILL,Exactly like Footloose. Is it still the greatest movie in history?,MALE
697,PETER PARKER,It never was.,MALE
698,TONY STARK,"Don't encourage this, alright?",MALE
699,PETER PARKER,Okay.,MALE
700,TONY STARK,We're getting no help from Flash Gordon here.,MALE
701,PETER QUILL,"Flash Gordon? By the way, that's a compliment. Don't forget, I'm half human.  So that 50% of me that's stupid? That's 100% you.",MALE
702,TONY STARK,Your math is blowing my mind.,MALE
703,MANTIS,"Excuse me, but... does your friend often do that?",MALE
704,TONY STARK,"Strange, we alright?",MALE
705,TONY STARK,You're back. You're alright.,MALE
706,PETER PARKER,"Hey, what was that?",MALE
707,STEPHEN STRANGE,I went forward in time to view alternate futures. To see all the possible outcomes of the coming conflict.,MALE
708,PETER QUILL,How many did you see?,MALE
709,STEPHEN STRANGE,"14,000,605",MALE
710,TONY STARK,How many did we win?,MALE
711,STEPHEN STRANGE,One.,MALE
712,THANOS,The stone had better be up there... for your sister's sake.,MALE
713,STONEKEEPER,"Welcome, Thanos, son of A'lars. Gamora, daughter of Thanos.",MALE
714,THANOS,You know us?,MALE
715,STONEKEEPER,It is my curse to know all who journey here.,MALE
716,THANOS,Where's the Soul Stone?,MALE
717,STONEKEEPER,You should know... it extracts a terrible price.,MALE
718,THANOS,I am prepared.,MALE
719,STONEKEEPER,We all think that at first.  We are all wrong.,MALE
720,THANOS,How is it you know this place so well?,MALE
721,RED SKULL,"A lifetime ago, I, too, sought the stones. I even held one in my hand. But it cast me out, banished me here. Guiding others to a treasure I cannot possess.",MALE
722,RED SKULL,What you seek lies before you. As does what you fear.,MALE
723,THANOS,What's this?,MALE
724,RED SKULL,The price. Soul hold a special place among the Infinity Stones. You might say it has a certain wisdom.,MALE
725,THANOS,Tell me what it needs.,MALE
726,RED SKULL,To ensure that whoever possesses it... understands its power.... The stone demands a sacrifice.,MALE
727,THANOS,Of what?,MALE
728,RED SKULL,"In order to take the stone, you must lose that which you love. A soul, for a soul.",MALE
729,GAMORA,"All my life, I dreamed of a day... a moment when you would get what you deserved. And I was always so disappointed. But now... you kill and torture... and you call it mercy. The universe has judged you. You asked it for a prize, and it told you no. You failed. And do you wanna know why? Because you love nothing. No one.",MALE
730,GAMORA,Really? Tears?,MALE
731,RED SKULL,They're not for him.,MALE
732,GAMORA,No! This isn't love!,MALE
733,THANOS,"I ignored my destiny once. I cannot do that again. Even for you.  I'm sorry, little one.",MALE
734,GAMORA,No!,MALE
735,STEVE ROGERS,"Drop to 2600, heading 0-3-0.",MALE
736,SAM WILSON,"I hope you're right about this, Cap. Or we're gonna land a lot faster than you want to.",MALE
737,OKOYE,When you said we were going to open Wakanda to the rest of the world... this is not what I imagined.,FEMALE
738,T'CHALA,And what did you imagine?,MALE
739,OKOYE,The Olympics. Maybe even a Starbucks.,FEMALE
740,BRUCE BANNER,Should we bow?,MALE
741,JAMES RHODES,"Yeah, he's a king.",MALE
742,STEVE ROGERS,Seems like I'm always thanking you for something.,MALE
743,JAMES RHODES,What are you doing?,MALE
744,T'CHALA,"Uh, we don't do that here.  So how big of an assault can we expect?",MALE
745,BRUCE BANNER,"Uh, sir, I think you can expect quite a big assault.",MALE
746,NATASHA ROMANOFF,How we looking?,FEMALE
747,T'CHALA,"You will have my Kingsguard, the Border Tribe, the Dora Milaje, and...",MALE
748,BUCKY,"A semi-stable, 100-year-old man.",MALE
749,STEVE ROGERS,"How you been, Buck?",MALE
750,BUCKY,"Uh, not bad, for the end of the world.",MALE
751,SHURI,Whoa. The structure is polymorphic.,FEMALE
752,BRUCE BANNER,"Right, we had to attach each neuron non-sequentially.",MALE
753,SHURI,Why didn't you just reprogram the synapses to work collectively?,FEMALE
754,BRUCE BANNER,"Because, we didn't think of it.",MALE
755,SHURI,I'm sure you did your best.,FEMALE
756,WANDA MAXIMOFF,Can you do it?,FEMALE
757,SHURI,"Yes, but there are more than two trillion neurons here. One misalignment could cause a cascade of circuit failures.  It will take time, brother.",FEMALE
758,STEVE ROGERS,How long?,MALE
759,SHURI,As long as you can give me.,FEMALE
760,OKOYE,Something's entered the atmosphere.,FEMALE
761,SAM WILSON,"Hey, Cap, we got a situation here.",MALE
762,BUCKY,"God, I love this place.",MALE
763,JAMES RHODES,"Yeah, don't start celebrating yet, guys. We got more incoming outside the dome.",MALE
764,VISION,It's too late. We need to destroy the stone now.,MALE
765,NATASHA ROMANOFF,"Vision, get your ass back on the table.",FEMALE
766,T'CHALA,We will hold them off.,MALE
767,STEVE ROGERS,"Wanda, as soon as the stone's out of his head... you blow it to hell.",MALE
768,WANDA MAXIMOFF,I will.,FEMALE
769,T'CHALA,Evacuate the city. Engage all defense procedures.  And get this man a shield.,MALE
770,ROCKET,"I don't think you get the scientifics here. These rings are gigantic. You wanna get them moving, you're gonna need something a lot bigger to yank 'em loose.",MALE
771,THOR,Leave that to me.,MALE
772,ROCKET,"Leave that to you? Buddy, you're in space. All you got is a rope and a--",MALE
773,THOR,Fire the engines!,MALE
774,ROCKET,Nnnyah!,MALE
775,THOR,MORE... POWER... RABBIT!,MALE
776,EITRI,"Well done, boy.",MALE
777,THOR,That's Nivadellir!,MALE
778,EITRI,Damn it.,MALE
779,ROCKET,"""Damn it""? What's ""damn it""?",MALE
780,EITRI,The mechanism is crippled.,MALE
781,THOR,What?,MALE
782,EITRI,With the iris closed I can't heat the metal.,MALE
783,THOR,How long will it take to heat?,MALE
784,EITRI,"A few minutes, maybe more. Why?",MALE
785,THOR,I'm gonna hold it open.,MALE
786,EITRI,That's suicide.,MALE
787,THOR,So is facing Thanos without that ax.,MALE
788,NATASHA ROMANOFF,"How we looking, Bruce?",FEMALE
789,BRUCE BANNER,"Yeah, I think I'm getting the hang of it. Wow! It's like being the Hulk without actually--  I'm okay. I'm okay.",MALE
790,JAMES RHODES,I got two heat signatures breaking through the tree line.,MALE
791,JABARI WARRIORS,MIE EFFA! YA HU! MIE EFFA! YA HU! MIE EFFA! YA HU! MIE EFFA! YA HU! MIE EFFA! YA HU!,MALE
792,T'CHALA,Thank you for standing with us.,MALE
793,M'BAKU,"Of course, brother.",MALE
794,NATASHA ROMANOFF,Where's your other friend?,FEMALE
795,PROXIMA MIDNIGHT,You will pay for his life with yours. Thanos will have that stone.,FEMALE
796,STEVE ROGERS,That's not gonna happen.,MALE
797,T'CHALA,You are in Wakanda now. Thanos will have nothing but dust and blood.,MALE
798,PROXIMA MIDNIGHT,We... have blood to spare.,FEMALE
799,BUCKY,Did they surrender?,MALE
800,STEVE ROGERS,Not exactly.,MALE
801,BUCKY,What the hell.,MALE
802,NATASHA ROMANOFF,Looks like we pissed her off.,FEMALE
803,OKOYE,They're killing themselves.,FEMALE
804,SAM WILSON,You seen the teeth on those things?,MALE
805,JAMES RHODES,"Alright, back up, Sam. You're gonna get your wings singed.",MALE
806,BRUCE BANNER,"Cap, if these things circle the perimeter and get in behind us... there's nothing between them and Vision.",MALE
807,STEVE ROGERS,Them we better keep 'em in front of us.,MALE
808,OKOYE,How do we do that?,FEMALE
809,T'CHALA,"We open the barrier.  On my signal, open North-West Section Seventeen.",MALE
810,DOME CONTROL,"Requesting confirmation, my King. You said open the barrier?",MALE
811,T'CHALA,On my signal.,MALE
812,M'BAKU,This will be the end of Wakanda.,MALE
813,OKOYE,Then it will be the noblest ending in history.,FEMALE
814,T'CHALA,WAKANDA FOREVER!!!!  Now!,MALE
815,T'CHALA,"How much longer, Shuri?",MALE
816,SHURI,"We've barely begun, brother.",FEMALE
817,T'CHALA,You might want to pick up the pace.,MALE
818,THOR,"Allfathers, give me strength.",MALE
819,EITRI,"You understand, boy? You're about to take the full force of a star. It'll kill you.",MALE
820,THOR,Only if I die.,MALE
821,EITRI,"Yes. That's what... ""killing you"" means.",MALE
822,EITRI,"Hold it! Hold it, Thor!",MALE
823,ROCKET,"Thor! Say something. Come on. Thor, you okay?",MALE
824,ROCKET,I think he's dying!,MALE
825,EITRI,"He needs the ax! Where's the handle? Tree, help me find the handle!",MALE
826,BRUCE BANNER,There’s too many of them! GYAH! AAAAHHHHH!,MALE
827,BRUCE BANNER,AH-hahaha! You guys are so screwed now!,MALE
828,THOR,BRING ME THANOS!,MALE
829,STEPHEN STRANGE,"Oh, yeah, you're much more of a ""Thanos.""",MALE
