,character,line,gender
398,POLICE OFFICER,"We ran his prints. We got nothing back, not even a name.",MALE
399,TONY STARK,Where are we going?,MALE
400,POLICE OFFICER,Over there. We’re not even sure he speaks English. He hasn’t said a word since he got here.,MALE
401,TONY STARK,Five minutes.,MALE
402,POLICE OFFICER,Five minutes.,MALE
403,TONY STARK,"Pretty decent tech. Cycles per second were a little low. You could have doubled up your rotations. You focused the repulsor energy through ionised plasma channels. It’s effective. Not very efficient. But it’s a passable knock-off. I don’t get it. A little fine tuning you could have made a solid pay check. You could have sold it to North Korea, China, Iran, or gone onto the black market. You look like you got friends in low places.",MALE
404,IVAN VANKO,"You come from a family of thieves and butchers. And now, like all guilty men, you try to rewrite your own history. And you forget all the lives the Stark family has destroyed.",MALE
405,TONY STARK,"Speaking of thieves, where did you get this design?",MALE
406,IVAN VANKO,My father. Anton Vanko.,MALE
407,TONY STARK,"Well, I never heard of him.",MALE
408,IVAN VANKO,My father is the reason you’re alive.,MALE
409,TONY STARK,"The reason I’m alive is ‘cause you had a shot, you took it, you missed.",MALE
410,IVAN VANKO,"Did I? If you can make God bleed, the people will cease to believe in him. And there will be blood in the water. And the sharks will come. The truth, all I have to do is sit here and watch as the world will consume you.",MALE
411,TONY STARK,Where will you be watching the world consume me from? That’s right. A prison cell. I’ll send you a bar of soap.,MALE
412,IVAN VANKO,"Hey, Tony. Before you go, palladium in the chest, painful way to die.",MALE
413,STERN,"It’s just unbelievable. It proves that the genie is out of the bottle and this man has no idea what he’s doing. He thinks of the Iron Man weapon as a toy. I was at a hearing where Mr Stark, in fact, was adamant that these suits can’t exist anywhere else, don’t exist anywhere else, never will exist anywhere else, at least for five to ten years, and here we are in Monaco realising, “These suits exist now.”",MALE
414,TONY STARK,Mute. He should be giving me a medal. That’s the truth.,MALE
415,PEPPER POTTS,What is that?,FEMALE
416,TONY STARK,This is your in-flight meal.,MALE
417,PEPPER POTTS,Did you just make that?,FEMALE
418,TONY STARK,Yeah. Where do you think I’ve been for three hours?,MALE
419,PEPPER POTTS,"TONY STARK, what are you not telling me?",FEMALE
420,TONY STARK,"I don’t want to go home. At all. Let’s cancel my birthday party and… We’re in Europe. Let’s go to Venice, Cipriani. Remember?",MALE
421,PEPPER POTTS,"Oh, yes.",FEMALE
422,TONY STARK,It’s a great place to be healthy.,MALE
423,PEPPER POTTS,I don’t think this is the right time. We’re in kind of a mess.,FEMALE
424,TONY STARK,"Yeah, but maybe that’s why it’s the best time. ‘Cause then we can…",MALE
425,PEPPER POTTS,"Well, I think as the CEO I need to show up.",FEMALE
426,TONY STARK,"As CEO, you are entitled to a leave.",MALE
427,PEPPER POTTS,A leave?,FEMALE
428,TONY STARK,A company retreat.,MALE
429,PEPPER POTTS,A retreat? During a time like this?,FEMALE
430,TONY STARK,"Just a ride. Well, I’m just saying, to recharge our batteries and figure it all out.",MALE
431,PEPPER POTTS,Not everybody runs on batteries Tony.,FEMALE
432,JUSTIN HAMMER,"Hey. There he is. There he is. What an absolute pleasure. Welcome. Oh goodness gracious. Can we get the handcuffs off my friend here? Forgive me, I’m sorry. I’m such a huge fan of yours. I didn’t want to make a first impression like this. He’s not an animal. Come on. He’s a human being. Thank you. We’re fine. My name is Justin Hammer. I’d like to do some business with you. Please sit. Dig in. What do we have today Jack?",MALE
433,JACK,We have some salmon carpaccio.,MALE
434,JUSTIN HAMMER,"Salmon carpaccio. Anything you want here, we got it. I like my dessert first. I had this flown in from San Francisco. It’s Italian though. Organic ice cream. I got a sweet tooth. Apparently you do too, for Tony Stark. What I saw you do to Tony Stark on that track, how you stepped up to him in front of God and everybody that was… Wow. You spoke to me with what you did. And I know that you knew that I’d be listening. This is why I couldn’t bear to have you shipped off to God knows where. It would have been such a waste of talent. But if I might make a suggestion, you know, you don’t just go and try to kill the guy. I think, if I may, you go after his legacy. That’s what you kill. You and me, we are a lot alike in a lot of ways. The only difference between you and I is that I have resources. I think, if I may, you need my resources. Someone behind you, a benefactor. I’d like to be that guy.",MALE
435,JUSTIN HAMMER,Okay. Do you speak English? Because I can get a translator. I don’t know. Have you been understanding everything I’m saying?,MALE
436,IVAN VANKO,"Very good, man.",MALE
437,JUSTIN HAMMER,"Very good, man.",MALE
438,IVAN VANKO,"Very good, man.",MALE
439,JUSTIN HAMMER,Hey!,MALE
440,IVAN VANKO,Hey.,MALE
441,JUSTIN HAMMER,Yes?,MALE
442,IVAN VANKO,I want my bird.,MALE
443,JUSTIN HAMMER,A bird? You want a bird?,MALE
444,IVAN VANKO,I want my bird.,MALE
445,JUSTIN HAMMER,I can get you a bird. I can get you ten birds.,MALE
446,IVAN VANKO,I want my bird.,MALE
447,JUSTIN HAMMER,"Well, okay. Nothing’s impossible. I could… Are we talking about… Is this a bird back in Russia?",MALE
448,PEPPER POTTS,"Yes, but the fundamentals of the company are still very, very strong despite the events in Monaco.",FEMALE
449,NATASHA ROMANOFF,"Yes, of course.  The AP wants a quote.",FEMALE
450,PEPPER POTTS,Don’t tell them. Fax them…,FEMALE
451,JAMES RHODES,Where is he?,MALE
452,NATASHA ROMANOFF,He doesn’t want to be disturbed.,FEMALE
453,PEPPER POTTS,He’s downstairs.,FEMALE
454,NEWS READER,But what happened in Monaco?,MALE
455,PEPPER POTTS,"Yes, but….",FEMALE
456,NEWS READER,"But his continuing erratic behaviour may lead many people to ask themselves, “Can this man still protect us?”",MALE
457,PEPPER POTTS,Iron Man never stopped protecting us. The events in Monaco proved that.,FEMALE
458,JARVIS,"Query complete sir. Anton Vanko was a Soviet physicist who defected to the United States in 1963.However, he was accused of espionage and was deported in 1967. His son, IVAN VANKO, who is also a physicist, was convicted of selling Soviet-era weapons grade plutonium to Pakistan, and served 15 years in Kopeisk prison. No further records exist.",MALE
459,JAMES RHODES,"TONY STARK, you gotta get upstairs and get on top of this situation right now. Listen. I’ve been on the phone with the National Guard all day, trying to talk them out of rolling tanks up the PCH, knocking down your front door and taking these. They’re gonna take your suits, TONY STARK, okay? They’re sick of the games. You said nobody else would possess this technology for 20 years. Well, guess what? Somebody else had it yesterday. It’s not theoretical anymore. Are you listening to me? Are you okay?",MALE
460,TONY STARK,Let’s go.,MALE
461,JAMES RHODES,"Hey, man. Hey, hey! You all right?",MALE
462,TONY STARK,"Yeah, I should get to my desk.  See that cigar box?",MALE
463,JAMES RHODES,Yeah.,MALE
464,TONY STARK,It’s palladium.,MALE
465,JAMES RHODES,Is that supposed to be smoking?,MALE
466,TONY STARK,"If you must know, it’s neutron damage. It’s from the reactor wall.",MALE
467,JAMES RHODES,You had this in your body? And how about the high-tech crossword puzzle on your neck?,MALE
468,TONY STARK,Road rash. Thank you.  What are you looking at?,MALE
469,JAMES RHODES,I’m looking at you. You wanna do this whole lone gunslinger act and it’s unnecessary. You don’t have to do this alone.,MALE
470,TONY STARK,"You know, I wish I could believe that. I really do. But you’ve gotta trust me. Contrary to popular belief, I know exactly what I’m doing.",MALE
471,JUSTIN HAMMER,"This is where we do it. This is my humble abode. You can work in absolute peace. Must be fun to be dead, right? No pressure. Here they are. I’m very excited. They’re combat-ready. I may have done a few miscalculations and rushed the prototype into production. Sue me, I’m enthusiastic. Go ahead, take a look around.  You don’t wanna do that. You’ll be able to access that as soon as we generate some encrypted pass codes. Can we generate some encrypted pass codes? Get some of those encrypted pass codes, Jack. Never mind, I… Wow. Okay. Good stuff.",MALE
472,IVAN VANKO,unintelligible,MALE
473,JUSTIN HAMMER,Sorry?,MALE
474,IVAN VANKO,Software shit.,MALE
475,JUSTIN HAMMER,"Well… You’re good. You really blasted in past the firewall there. Let me show you where you’re gonna be working primarily. Go ahead, take a look. Get a good look at that. That’s something, isn’t it? You know, those are really just for show and tell. They’re $125.7 million a pop, so… Wait!  Oh gosh. Jesus Christ. Get somebody up here. That’s where the pilot goes. I’m having a tough time finding volunteers. I’ll take care of that, just leave it.",MALE
476,IVAN VANKO,What you want them do?,MALE
477,JUSTIN HAMMER,"Well, long term, I want them to put me in the Pentagon for the next 25 years. I want to make Iron Man look like an antique. I wanna go to that Stark Expo, I wanna take a dump in Tony Stark’s front yard. You know what I’m talking about?",MALE
478,IVAN VANKO,I can do that. No problem.,MALE
479,JUSTIN HAMMER,"Yeah? Hey, fabulous! I love it. Hey, this is our guy. Didn’t I tell you? I had a feeling.",MALE
480,NATASHA ROMANOFF,"Do you know which watch you’d like to wear tonight, Mr Stark?",FEMALE
481,TONY STARK,I’ll give them a look. I should cancel the party.,MALE
482,NATASHA ROMANOFF,Probably.,FEMALE
483,TONY STARK,Yeah. ‘Cause it’s…,MALE
484,NATASHA ROMANOFF,Ill-timed.,FEMALE
485,TONY STARK,"Right, sends the wrong message.",MALE
486,NATASHA ROMANOFF,Inappropriate.  Is that dirty enough for you?,FEMALE
487,TONY STARK,"Gold face, brown hand. The Jaeger. I’ll give that a look. Bring them over.  I’ll take that. Why don’t you…  I gotta say it. It’s hard to get a read on you. Where are you from?",MALE
488,NATASHA ROMANOFF,Legal.,FEMALE
489,TONY STARK,"Can I ask you a question, hypothetically? Bit odd. If this was your last birthday party you were ever gonna have, how would you celebrate it?",MALE
490,NATASHA ROMANOFF,I’d do whatever I wanted to do with whoever I wanted to do it with.,FEMALE
491,PERSON,Good evening,FEMALE
492,PERSON,Good evening,FEMALE
493,JAMES RHODES,"Yes, sir, I understand. No. No, sir, that will not be necessary. I’ll handle it. Sir, I personally guarantee that within 24 hours, Iron Man will be back on watch.  Hey Pepper.",MALE
494,PEPPER POTTS,I’m going to get some air.,FEMALE
495,JAMES RHODES,What’s wrong?,MALE
496,PEPPER POTTS,I don’t know what to do.,FEMALE
497,JAMES RHODES,"You gotta be kidding me.  That’s it, I’m making….",MALE
498,PEPPER POTTS,"No, no, no. Don’t call anyone.",FEMALE
499,JAMES RHODES,Pepper. This is ridiculous. I just stuck my neck out for this guy.,MALE
500,PEPPER POTTS,"I know. I know. I get it. I’m gonna handle it, okay Just let me handle it.",FEMALE
501,JAMES RHODES,Handle it. Or I’m gonna have to.,MALE
502,TONY STARK,"You know, the question I get asked most often is, “TONY STARK, how do you go to the bathroom in the suit?” Just like that.",MALE
503,PEPPER POTTS,Does this guy know how to throw a party or what?,FEMALE
504,TONY STARK,I love you.,MALE
505,PEPPER POTTS,"Unbelievable! Thank you so much. TONY STARK, we all thank you so much for such a wonderful night. And we’re gonna say good night now, and thank you all for coming.",FEMALE
506,TONY STARK,"No, no, no, we can’t … Wait, wait, wait. We didn’t have the cake. We didn’t blow out the candles.",MALE
507,PEPPER POTTS,"You’re out of control, okay? Trust me on this, okay?",FEMALE
508,TONY STARK,You’re out of control gorgeous.,MALE
509,PEPPER POTTS,It’s time to go to bed. It’s time.,FEMALE
510,TONY STARK,Give me another smooch,MALE
511,PEPPER POTTS,You’re not going to be happy about this.,FEMALE
512,TONY STARK,"Come on, you know you want to.",MALE
513,PEPPER POTTS,You just peed in the suit.,FEMALE
514,TONY STARK,I know. It has a filtration system.,MALE
515,PEPPER POTTS,It’s not sexy.,FEMALE
516,TONY STARK,You could drink that water.,MALE
517,PEPPER POTTS,"Just send everybody home, okay? It’s time to…",FEMALE
518,TONY STARK,If you say so.,MALE
519,PEPPER POTTS,"Okay. I’ll take this, you take that",FEMALE
520,TONY STARK,"Pepper Potts. She’s right. The party’s over. Then again, the party was over for me, like, an hour and a half ago. The after-party starts in 15 minutes. And if anybody, PEPPER POTTS, doesn’t like it, there’s the door.  Yeah!  Hit!  Pull!  I think she wants the Gallagher!",MALE
521,JAMES RHODES,I’m only gonna say this once. Get out.  You don’t deserve to wear one of these. Shut it down!,MALE
522,TONY STARK,Goldstein.,MALE
523,GOLDSTEIN,"Yes, Mr Stark?",MALE
524,TONY STARK,Give me a phat beat to beat my buddy’s ass to.,MALE
525,JAMES RHODES,I told you to shut it down.,MALE
526,TONY STARK,"Now, put that thing back where you found it before someone gets hurt.  Really?  Sorry, pal, but Iron Man doesn’t have a sidekick.",MALE
527,JAMES RHODES,Sidekick this.  Had enough?,MALE
528,PEPPER POTTS,Natalie!,FEMALE
529,NATASHA ROMANOFF,Miss Potts.,FEMALE
530,PEPPER POTTS,Don’t you “Miss Potts” me! I’m on to you. You know what? Ever since you came here…,FEMALE
531,HAPPY HOGAN,Pepper!  Get out of here. Get out of here now.,MALE
532,TONY STARK,You want it? Take it!,MALE
533,JAMES RHODES,Put you hand down.,MALE
534,TONY STARK,You think you got what it takes to wear that suit?,MALE
535,JAMES RHODES,"We don’t have to do this, Tony.",MALE
536,TONY STARK,"You wanna be the War Machine, take your shot.",MALE
537,JAMES RHODES,Put it down!,MALE
538,TONY STARK,You gonna take a shot?,MALE
539,JAMES RHODES,Put it down!,MALE
540,TONY STARK,No!,MALE
541,JAMES RHODES,Drop it Tony!,MALE
542,TONY STARK,Take it!,MALE
543,JAMES RHODES,"Edwards Tower, this is Lieutenant Colonel James Rhodes, inbound from three miles east at 5,000 feet…",MALE
544,MAJOR ALLEN,Colonel.,MALE
545,JAMES RHODES,Major.,MALE
546,MAJOR ALLEN,Wow.,MALE
547,JAMES RHODES,Yeah. Let’s take it inside.,MALE
548,MAJOR ALLEN,Clear the area.,MALE
549,NICK FURY,Sir! I’m gonna have to ask you to exit the doughnut.,MALE
550,TONY STARK,I told you I don’t wanna join your super-secret boy band.,MALE
551,NICK FURY,"No, no, no. See, I remember, you do everything yourself. How’s that working out for you?",MALE
552,TONY STARK,It’s… It’s… It’s… I’m sorry. I don’t wanna get off on the wrong foot. Do I look at the patch or the eye? Honestly I’m a bit hung over. I’m not sure if you’re real of if I’m having…,MALE
553,NICK FURY,I am very real. I’m the realest person you’re ever gonna meet.,MALE
554,TONY STARK,Just my luck. Where’s the staff here?,MALE
555,NICK FURY,That’s not looking so good.,MALE
556,TONY STARK,I’ve been worse.,MALE
557,SHIELD AGENT,We’ve secured the perimeter but I don’t think we should hold it for too much longer.,MALE
558,TONY STARK,You’re fired.,MALE
559,NATASHA ROMANOFF,That’s not up to you.,FEMALE
560,NICK FURY,"TONY STARK, I want you to meet Agent Romanoff.",MALE
561,TONY STARK,Hi.,MALE
562,NATASHA ROMANOFF,"I’m a SHIELD shadow. Once we knew you were ill, I was tasked to you by Director Fury.",FEMALE
563,TONY STARK,I suggest you apologise.,MALE
564,NICK FURY,"You’ve been very busy. You made your girl your CEO, you’re giving away all your stuff. You let your friend fly away with your suit. Now, if I didn’t know better…",MALE
565,TONY STARK,You don’t know better. I didn’t give it to him. He took it.,MALE
566,NICK FURY,"Whoa, whoa, whoa. He took it? You’re Iron Man and he just took it? The little brother walked in there, kicked your ass and took your suit?  Is that possible?",MALE
567,NATASHA ROMANOFF,"Well, according to Mr Stark’s database security guidelines, there are redundancies to prevent unauthorised usage.",FEMALE
568,TONY STARK,What do you want from me?,MALE
569,NICK FURY,"What do we want from you? What do you want from me?  You have become a problem, a problem I have to deal with. Contrary to your belief, you are not the centre of my universe. I have bigger problems than you in the southwest region to deal with.  Hit him.",MALE
570,TONY STARK,"Oh, God, are gonna steal my kidney and sell it?  Could you please not do anything awful for five seconds? What did she just do to me?",MALE
571,NICK FURY,What did we just do for you? That’s lithium dioxide. It’s gonna take the edge off. We’re trying to get you back to work.,MALE
572,TONY STARK,Give me a couple of boxes of that. I’ll be right as rain.,MALE
573,NATASHA ROMANOFF,"It’s not a cure, it just abates the symptoms.",FEMALE
574,NICK FURY,Doesn’t look like it’s gonna be an easy fix.,MALE
575,TONY STARK,"Trust me, I know. I’m good at this stuff. I’ve been looking for a suitable replacement for palladium. I’ve tried every combination, every permutation of every known element.",MALE
576,NICK FURY,"Well, I’m here to tell you, you haven’t tried them all.",MALE
577,JUSTIN HAMMER,"Hey, hey, het. Special delivery. Candygram.  I brought you something. Oh yeah.  We got you the bird, pal.",MALE
578,IVAN VANKO,This is not my bird.,MALE
579,JUSTIN HAMMER,"What do you mean? That’s the bird. This is the bird. Yeah, pulled a lot of strings to get this bird. This is a great bird.",MALE
580,JACK,It’s a beautiful bird.,MALE
581,JUSTIN HAMMER,We got this bird all the way from Russia.,MALE
582,IVAN VANKO,"Hey, man, this is not my bird.",MALE
583,JUSTIN HAMMER,"Well, listen, even if it’s not the bird, I mean, this is a gorgeous bird. I mean, you know, look, don’t get so attached to things. Learn to let go. Wait a minute. Jack, what is that? Is that… That’s not a helmet. What is that?  Ivan… What’s this? Jack. Is that a helmet? It doesn’t look like a helmet to me. How… How are you supposed to get a head in there? Jack, could you put your head in there?",MALE
584,JACK,No.,MALE
585,JUSTIN HAMMER,"Try to put your head in there. Go ahead. Try to put your head in there.  See, Ivan? He can’t put his head in there. That’s… That’s not a helmet. It’s a head. I need to put a guy in there. I need to fit a person in that suit. You understand?",MALE
586,IVAN VANKO,Drone better.,MALE
587,JUSTIN HAMMER,What? Drone better? Why is drone better? Why is drone better?,MALE
588,IVAN VANKO,People make problem. Trust me. Drone better.,MALE
589,JUSTIN HAMMER,"IVAN VANKO, you know, I like you. I got you the bird. You said, “No problem.” That’s what you said to me. You said, “No problem.” Now I need suits. The government wants suits. Like Iron Man. You understand? That’s what the people want. That’s what’s gonna make them happy.",MALE
590,IVAN VANKO,"Hey, man. Don’t get too attached to things. Learn to let go.",MALE
591,JUSTIN HAMMER,"These drones better steal the show, Ivan. You understand? Better rock my world, Ivan.",MALE
592,GENERAL,Unbelievable. This ought to get the Senate off my ass. It’s functional?,MALE
593,JAMES RHODES,Fully mission-capable.,MALE
594,GENERAL,Good. Get Hammer down here to weaponise it.,MALE
595,JAMES RHODES,Sir?,MALE
596,GENERAL,Justin Hammer’s making a weapons presentation at the Expo. We’d like this to introduce it.,MALE
597,JAMES RHODES,"Sir, I don’t believe that the Expo…",MALE
598,GENERAL,"Colonel, the world needs to see this fast. We’ve got to make this happen.",MALE
599,JAMES RHODES,"Yes, General, but…",MALE
600,GENERAL,It’s also an order.,MALE
601,JAMES RHODES,Yes sir.,MALE
602,GENERAL,"Good work, Colonel. You’ve made your country proud.",MALE
603,JAMES RHODES,Thank you sir.,MALE
604,NICK FURY,That thing in your chest is based on unfinished technology.,MALE
605,TONY STARK,"No, it was finished. It has never been particularly effective until I miniaturised it and put it in my…",MALE
606,NICK FURY,"No. Howard said the arc reactor was the stepping stone to something greater. He was about to kick off an energy race that was gonna dwarf the arms race. He was on to something big, something so big that it was gonna make the nuclear reactor look like a triple-A battery.",MALE
607,TONY STARK,"Just him, or Anton Vanko in on this too?",MALE
608,NICK FURY,"Anton Vanko is the other side of that coin. Anton saw it as a way to get rich. When your father found out, he had him deported. When the Russians found out he couldn’t deliver they shipped his ass off to Siberia and he spent the next 20 years in a vodka-fuelled rage. Not quite the environment you want to raise a kid in, the son you had the misfortune of crossing paths with in Monaco.",MALE
609,TONY STARK,You told me I hadn’t tried everything. What do you mean I haven’t tried everything? What haven’t I tried?,MALE
610,NICK FURY,He said that you were the only person with the means and knowledge to finish what he started.,MALE
611,TONY STARK,He said that?,MALE
612,NICK FURY,"Are you that guy? Are you? ‘Cause if you are, then you can solve the riddle of your heart.",MALE
613,TONY STARK,"I don’t know where you get your information, but he wasn’t my biggest fan.",MALE
614,NICK FURY,What do you remember about your dad?,MALE
615,TONY STARK,"He was cold, he was calculating. He never told me he loved me. He never even told me he liked me, so it’s a little tough for me to digest when you’re telling me he said the whole future was riding on me and he’s passing it down. I don’t get that. You’re talking about a guy who’s happiest day was when he shipped me off to boarding school.",MALE
616,NICK FURY,That’s not true.,MALE
617,TONY STARK,"Well, then, clearly you knew my dad better than I did.",MALE
618,NICK FURY,"As a matter of fact, I did. He was one of the founding members of SHIELD.",MALE
619,TONY STARK,What?,MALE
620,NICK FURY,I got a two o’clock,MALE
621,TONY STARK,"Wait, wait, wait, wait. What’s this?",MALE
622,NICK FURY,"Okay, you’re good, right?",MALE
623,TONY STARK,"No, I’m not good.",MALE
624,NICK FURY,You got this? Right? Right?,MALE
625,TONY STARK,Got what? I don’t even know what I’m supposed to get.,MALE
626,NICK FURY,"Natasha will remain a floater at Stark with her cover intact. You remember PHIL COULSON, right?",MALE
627,TONY STARK,Yeah.,MALE
628,NICK FURY,"And TONY STARK, remember, I got my eye on you.",MALE
629,NATASHA ROMANOFF,We’ve disabled all communications. No contact with the outside world. Good luck.,FEMALE
630,TONY STARK,"Please. First thing, I need a little bodywork. I’ll put in a little time at the lab. If we could send one of your goon squad down to The Coffee Bean, Cross Creek, for a Starbucks run, or something like that, that’d be nice.",MALE
631,PHIL COULSON,"I’m not here for that. I’ve been authorised by Director Fury to use any means necessary to keep you on premises. If you attempt to leave or play any games, I will tase you and watch Supernanny while you drool into the carpet. Okay?",MALE
632,TONY STARK,"I think I got it, yeah.",MALE
633,PHIL COULSON,Enjoy your evening’s entertainment.,MALE
634,MAJOR ALLEN,Think this is the power source?,MALE
635,JAMES RHODES,"Major, this is not a scientific exercise. Let’s just focus on arming it, all right?",MALE
636,MAJOR ALLEN,"Yes, sir.",MALE
637,JUSTIN HAMMER,"Oh, yes! Oh, yes, yes, yes. Is it my birthday? You got it. What did you do? What did you do? Is this what I think it is?",MALE
638,JAMES RHODES,"Yes it is. Hammer, I want to know what you’re gonna do for us.",MALE
639,JUSTIN HAMMER,"What am I going to do for you? Well, the first thing I’m gonna do for you is I’m gonna upgrade your software. And then, second, I think I should…",MALE
640,JAMES RHODES,That’s not what I’m talking about. I’m talking about firepower.,MALE
641,JUSTIN HAMMER,"Well, you’re talking to the right guy.  Claridge Hi-Tec, semi-automatic, 9mm pistol. Too downtown? I agree. M24 shotgun, pump action. Five-round magazine. You know what? You’re not a hunter. What am I talking about? I’m getting rid of it. This is the FN-2000 from Belgium. They do make something better than waffles. It’s beautiful, But I can tell this isn’t disco enough for you, so I’m gonna put it right here. You’re looking at a Milkor 40mm grenade launcher. Tear gas, smoke. Hippie control. You’re tough. Let me tell you something. Size does matter. Don’t let anyone tell you different. This is an M134 7.62 Minigun. Six invidual barrels. The torso taker, powder maker. Our boys in uniform call in Uncle Gazpacho or Puff the Magic Dragon. Okay. These are the Cubans, baby. This is the Cohibas, the Montecristos. This is a kinetic-kill, side-winder vehicle with a secondary cyclotrimethlyenetrinitamine RDX burst. It’s capable of busting the bunker under the bunker you just busted. If it were any smarter, it would write a book. A book that would make Ulysses look like it was written in crayon. It would read it to you. This is my Eiffel Tower. This is my Rachmaninoff’s Third. My Pieta. It’s completely elegant. It’s bafflingly beautiful. And it’s capable of reducing the population of any standing structure to zero. I call it the Ex-Wife. That’s the best I got. Are we gonna do this? Give me something here. You’re like a sphinx. I can’t read you.",MALE
642,JAMES RHODES,I think I’ll take it.,MALE
643,JUSTIN HAMMER,Which one?,MALE
644,JAMES RHODES,All of it.,MALE
645,JUSTIN HAMMER,All of it.,MALE
646,HOWARD STARK,"Everything is achievable through technology. Better living, robust heath,  and for the first time in human history, the possibility of world peace. I’m Howard Stark, and everything you’ll need for the future can be found right here. City of the Future? City of Tomorrow? City of… I’m Howard Stark and everything you’ll need in the future can be found right here. So, from all of us at Stark Industries, I would like to personally… TONY STARK, what are you doing back there? What is that?  Put that back. Put it back where you got it from. Where’s your mother? Maria? Go on. Go, go, go, go.",MALE
647,MAN,"All right, I think we got…",MALE
648,HOWARD STARK,I’ll… I’ll… I’ll come in and…,MALE
649,MAN,Are you waiting on me?,MALE
650,HOWARD STARK,"So, from all of us at Stark Industries, I’d like to personally show you my ass. I’d like to… I can’t… This is… I can’t… We have this, don’t we? This is a ridiculous way… Everything  is achievable through technology.  Tony. You’re too young to understand this right now, so I thought I would put it on film for you. I built this for you. And someday you’ll realise that it represents a whole lot more than just people’s inventions. It represents my life’s work. This is the key to the future. I’m limited by the technology of my time, but one day you’ll figure this out. And when you do, you will change the world. What is and always will be my greatest creation is you.",MALE
651,TONY STARK,How much?,MALE
652,STRAWBERRY MAN,$6. Six.,MALE
653,TONY STARK,I don’t have any dough. Here.,MALE
654,STRAWBERRY MAN,"No, sir, that’s too much.",MALE
655,TONY STARK,"No, it’s fine. Take that. It’s fine",MALE
656,STRAWBERRY MAN,"No, señor.",MALE
657,TONY STARK,"Take it. Take it. I don’t like people handing me things. If you just drop that there, that’d be great.",MALE
658,STRAWBERRY MAN,Are you Iron Man?,MALE
659,TONY STARK,Sometimes.,MALE
660,STRAWBERRY MAN,We believe in you!,MALE
661,PEPPER POTTS,It was an illegal seizure of trademark property.,FEMALE
662,PA,Miss Potts?,FEMALE
663,TONY STARK,Relax.,MALE
664,PA,Mr Stark…,FEMALE
665,TONY STARK,Is here.,MALE
666,PA,He refuses…,FEMALE
667,TONY STARK,I don’t. It’s fine. I’ll just be a second.,MALE
668,PEPPER POTTS,"Listen, it’s our position that Stark has and continues to maintain propriety ownership of the Mark II platform.",FEMALE
669,NEWS REPORTER,"When Mr Stark announced he was indeed Iron Man, he was making a promise to America.",MALE
670,PEPPER POTTS,"No, the suit belongs to us.",FEMALE
671,NEWS REPORTER,We trusted that he would look out for us.,MALE
672,PEPPER POTTS,"Yeah, but you’re not…",FEMALE
673,NEWS REPORTER,He obviously did not.,MALE
674,PEPPER POTTS,Burt…,FEMALE
675,NEWS REPORTER,And now we learn that his secretary…,MALE
676,PEPPER POTTS,"Yes, it does.",FEMALE
677,NEWS REPORTER,"…a woman named Virginia “Pepper” Potts, has been appointed as CEO of Stark Industries. What are her qualifications?",MALE
678,PEPPER POTTS,No.,FEMALE
679,NEWS REPORTER,Miss Potts has done nothing to manage this terrible…,MALE
680,TONY STARK,Mute.,MALE
681,PEPPER POTTS,"No… Burt… Burt… Burt, listen to me. Don’t tell me that we have the best patent lawyers in the country and then not let me pursue this.",FEMALE
682,TONY STARK,I’ll get this stuff out of here.,MALE
683,PEPPER POTTS,"Well, then, tell the President to sign an order. We’ll talk about it at the Expo.  Hammer’s giving some presentation tomorrow evening. Will Tony Stark be there?",FEMALE
684,TONY STARK,Will I?,MALE
685,PEPPER POTTS,"No, he will not. Bye.",FEMALE
686,TONY STARK,I would like to be. Got a minute?,MALE
687,PEPPER POTTS,No.,FEMALE
688,TONY STARK,"Come on, you just got off the phone. You’re fine. 30 seconds.",MALE
689,PEPPER POTTS,Twenty-nine Twenty-eight.,FEMALE
690,TONY STARK,"I was just driving over here, and I thought I was coming to basically apologise, but I’m not.",MALE
691,PEPPER POTTS,You didn’t come here to apologise?,FEMALE
692,TONY STARK,"Look, that goes without saying, and I’m working on that. But I haven’t been entirely upfront with you, and I just want to try to make good. Can I move this? This is crazy. It’s like a Ferris wheel, going. I’m trying to get some…",MALE
693,PEPPER POTTS,No.,FEMALE
694,TONY STARK,"Do you know how short life is? And if I never got to express… And by the way, this is somewhat revelatory to me. And I don’t care… I mean, I care. It would be nice. I’m not expecting you to… Look, here’s what I’m trying to say. I’m just gonna say it.",MALE
695,PEPPER POTTS,"Let me stop you right here, okay? Because if you say “I” one more time, I’m gonna actually hurl something at your head, I think. I am trying to run a company. Do you have any idea what that entails?",FEMALE
696,TONY STARK,Yes.,MALE
697,PEPPER POTTS,"People are relying on you to be Iron Man and you’ve disappeared, and all I’m doing is putting out your fires and taking the heat of it. I am trying to do the job that you were meant to do. Did you bring me strawberries? Did you know that there’s only one thing on Earth that I’m allergic to?",FEMALE
698,TONY STARK,Allergic to strawberries. This is progress Pepper. I knew there was a correlation between you and this.,MALE
699,PEPPER POTTS,I need you…,FEMALE
700,TONY STARK,I need you too.,MALE
701,PEPPER POTTS,…to leave now,FEMALE
702,TONY STARK,That’s what I’m trying to…,MALE
703,NATASHA ROMANOFF,Ms Potts?,FEMALE
704,PEPPER POTTS,"Hi, come on in.",FEMALE
705,NATASHA ROMANOFF,Wheels up in 25 minutes.,FEMALE
706,PEPPER POTTS,Thank you.,FEMALE
707,HAPPY HOGAN,"Anything else, boss?",MALE
708,TONY STARK,"I’m good, Hap.",MALE
709,PEPPER POTTS,"No, I’ll be just another minute.",FEMALE
