TONY STARK,What are you shaving for?  We’re almost done.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,"Look like an animal, and soon you’ll start behaving like one.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,That doesn’t look like a Jericho missile.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,That’s because it’s a miniature ARK reactor.  It should suspend the shrapnel in my chest and keep it from entering my heart.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,What an original invention.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Yeah, but this one is going to last a bit longer than a week. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,"It’s pretty small, what can it generate? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Three gigajoules -- per second.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,That could run your heart for fifty lifetimes.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Or something very big for fifteen minutes.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Let’s put it in.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"Sorry, did I startle you? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,A little... ,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"This was a bad idea, I should never have let him go over there...",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Hey, hey...we’ve got to be strong, he’s going to be okay.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,"Stark, tell me what you’re doing, and I’ll tell you what I’m doing. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Looks to me like you’re making a crappy backgammon board.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,Crappy?  This is Lebanese cedar.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Is that where you’re from, Lebanon? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,"I’m impressed you even know what this is.  How about we play, and if I win,  you tell me what you’re really making. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,“A” I don’t know what your talking about.  “B” I was the backgammon champ at MIT four years running.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,"Interesting, I was the champion at Cambridge. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Please don’t use ‘interesting’ and Cambridge in the same sentence. Is that still a school?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,It’s a university. You probably haven’t heard about it since Americans can’t get in.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Unless they’re teaching.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Relax.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,The bow and arrow was once the pinnacle of weapons technology.  It allowed the great Genghis Khan to rule from the Pacific to the Ukraine.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Today...whoever has the latest Stark weapons rules these lands. Soon it will be my turn...,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,What’s really going on here?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,Nothing.  We’re working.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,It’s been a long time.  Where’s the weapon?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,He’s working very hard.  It’s very complex.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Get him on his knees.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Tell me what is going on?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,Nothing!  NOTHING is going on.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,OPEN YOUR MOUTH!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,TELL ME NOW!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,He’s building your bomb.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,That’s twice I saved your life. Now are you going to tell me what the hell you’re really building?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,"Finally, an idea of your own.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,"My people have a tale, about a Prince -- much hated by his King -- who was banished to the underworld and jailed there...",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,The evil King gave him the most difficult labor -- working the iron pits.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,"Year after year the Prince mined the heavy ore, becoming so strong he could crush pieces of it together with his bare hands.  Too late, the King realized his mistake...",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,When he struck at the Prince with his finest sword -- it broke in half.  The Prince himself had become strong as iron...,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,So that’s it?  Everyone’s pulling the plug and moving on...,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,There’s nothing left we can do.  If there was any indication Tony was still alive--,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Spare me.  I read the official e- mail.  Thought maybe you’d have something different to say.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"If anyone could figure out how to beat the odds, it’s Tony.  If it was you over there, he’d be finding a way to get you back.  Or inventing a new one. ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,What do you want me to do?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Be a better friend to him.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
GENERAL GABRIEL,"What do you think you’re doing, Rhodes? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"Going back there, Sir. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
GENERAL GABRIEL,"Listen, son -- it’s been three months without a single indication that Stark is still alive.  We can’t keep risking assets, least of all you. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"Are you blocking my transfer, Sir? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
GENERAL GABRIEL,Any one of these guys would kill for your career.  Are you telling me you’re willing to sacrifice that to fly a bunch of snake-eaters on a desert patrol half way around the world?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"I am, Sir. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
GENERAL GABRIEL,Then I have one thing to say to you:  Godspeed.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
GENERAL GABRIEL,As you were.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,We’re ready.  A week of assembly and we’re a go.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,Then perhaps it’s time we settle another matter...,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,"Ah, anchoring with 13-7.  You know, I have never met anyone who understands the nuances of this game like you.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Right back at ya.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,You never told me where you’re from.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,I come from a small village not far from here.  It was a good place... before these men ravaged it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Do you have a family?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,"When I get out of here, I am going to see them again.   Do you have family, Stark? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,...no.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,You’re a man who has everything and nothing.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,Your laundry’s over there.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
ABU,You idiots don’t know what you’re doing with that game.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Yeah-yeah, enjoy your laundry.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,You have till tomorrow to assemble my missile.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Khalid.  Where is Stark?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
KHALID,Yinsen!  YINSEN!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"It’s frozen, the systems aren’t talking to each other.  Reset! ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,"No, they’re moving.  Very slow.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Get to your cover.  Remember the checkpoints -- make sure each one is clear before you follow me out.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,YINSEN!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,STOP!  STOP!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,We could’ve made it.  Both of us. You could’ve seen your family again.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HO YINSEN,I am going to see them again. They’re waiting for me.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,Saving your ass is getting to be a full time job.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Help me out of this thing--,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"I got you, pal.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Thank you.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Your eyes are red.  A few tears for your long-lost boss?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Tears of joy.  I hate job hunting.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,"Good to see you again, Sir. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,You do something new with your hair?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,"Wouldn’t dream of it, Sir.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,"Where to, Mr. Stark? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,We’re due at the hospital.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,No -- to the office.    I’ve been in captivity for three months. There’s only two things I want to do.  I want to eat a cheeseburger. And I want to hold a press conference.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,See this.  Huh.  Huh.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"TONY STARK, thought we were meeting at the hospital.  You know there’s a lot of reporters in there.  What’s going on? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,You’ll see.  C’mon --,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"You’ll have to take a seat, Sir. ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,"Oh, I’m not a reporter.  I’m Agent Phil Coulson with the Strategic Homeland Intervention, Enforcement and Logistics Division-- ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,That’s a mouthful.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,I know. Here.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Look, Mr. PHIL COULSON, we’ve already spoken with the D.O.D., the FBI, the CIA-- ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,We’re a separate division with a more...specific focus.  We need to debrief Tony about the circumstances of his escape.  More importantly--,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Well, great, I’ll let him know-- ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,--we’re here to help.  We’re here to listen.  I assure you Mr. Stark will want to talk to us.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I’m sure he will.  Now if you could just take your seat.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I...can’t do this anymore.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
REPORTER,You mean you’re retiring?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"No, I don’t want to retire.  I want to do something else.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
REPORTER,Something besides weapons?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yes.  That’s right.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
REPORTER,"The official report was sketchy. What happened to you over there, Mr. Stark?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"What happened over there?  I had my eyes opened, that’s what happened. I saw my weapons, with my name on them, in the hands of thugs.  I thought we were doing good here...I can’t say that anymore.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"Uhh, weren’t we taking him to the hospital?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
REPORTER,"What do you intend to do about it, Mr. Stark? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"The system is broken -- there’s no accountability whatsoever.  Right now, as of this second, we are freezing the sale of all Stark weaponry worldwide.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,We’ve lost our way.  I need to re- evaluate things.  And my heart’s telling me I have more to offer the planet than things that blow up.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
REPORTER,So you’re saying...what are you saying?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"In the coming months, Mr. Stane here and I will set a new course for Stark Industries.  “Tomorrow Today” has always been our slogan. It’s time we try to live up to it.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"Okay, I think we’re going to be selling a lot of newspapers here. What we should take away from this is that Tony’s back, he’s healthier than ever, and as soon as he heals up and takes some time off, we’re going to have a little internal discussion and get back to you. Thank you for coming by.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,You mean that?  Or is this some clever stock-maneuver?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Wait and see.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,Well that went well.  You just painted targets on our heads.  Our stock is going to take a 40 point dive tomorrow.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"TONY STARK, we are a weapons manufacturer.  Turning this company around to make baby bottles is like trying to get a bear to walk on its hind legs. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I don’t want a body count to be my only legacy. There are other things we can do.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,Like what?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,We could develop the Arc Reactor.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,This?  This was a publicity stunt. It’s not even cost effective.  We knew that before we built it. Repulsor technology is a dead end.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,No it isn’t.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,Oh my God.  It is a miracle you are alive. What must have happened to you over there? We’re a team.  There is nothing we can’t do if we stick together -- like your father and I.  Let me handle this.  But you have to lay low.  Don’t talk to the press again.  Can you do that for me?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yes.  Thanks Obie.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"Hello, Mr. Stark. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Hello, Jarvis. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,What can I do for you?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,...I need to build a better heart.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"I’m not sure I follow, Sir. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Give me a scan and you’ll see.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,What were your intentions for this device?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,It powers an electromagnet which keeps the shrapnel from entering my heart. Can you recommend any ugrades?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,It is difficult to offer counsel in light of the fact that your stated intentions are inconsistent with your actions.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,What are you talking about?  That is ridiculous.  That is exactly the purpose of this invention.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,The energy yeild of this device outperforms your stated intention by eleven orders of magnitude. You could accomplish your stated goal with the power output of a car battery.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Upgrade recommendations.  List.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,Why are you talking to me like a computer?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Because you are acting like one.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,Shall I disable random pattern conversation?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,No.  It’s ok.  You are the only one who understands me.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,I don’t understand you sir.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Were you always this dry?  I remember you having more personality than this.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,Should I activate sarcasm harmonics?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Fine.  Could you please make your recommendations now?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,It would thrill me to no end.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Ahh that’s more like it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,Should I begin machining the parts?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Machine away.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Keep looking.  I want all of it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CRAMER,Stark International: I’ve got one recommendation.  Ready?  SEELLLL! Abandon ship!  Does the Hindenburg ring any bells?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,Hello.  This is Agent Coulson with Strategic Homeland Inter-,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Yes.  I remember.  What can I do for you?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,I’ve left a number of messages trying to get something on the books with Mr. Stark.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I know this is a priority for him. The next few weeks are a bit up in the air and I can’t set appointments without speaking with him first.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,Do you know when you will be speaking with him again?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Not Sure.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Pepper?  How big are your hands?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,What was that?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Agent PHIL COULSON, I really have to go. Let me get back to you later.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,What?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,How big are your hands?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I don’t under--,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,-- just get down here.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Show me your hands.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,What?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Just show me your hands.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Perfect, they’re small.  I need you to help me. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,So that’s the thing that’s keeping you alive.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,That’s the thing that was keeping me alive.  It is now an antique. This is what will be keeping me alive for the foreseeable future.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Amazing.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m going to swap them out and switch all functions to the new unit.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Is it safe?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Completely.  First I need you to reach in and--,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Reach in to where?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,The socket.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,What socket?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"The chest socket. Listen carefully, because we have to do this in a matter of minutes. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Or else what?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I can go into cardiac arrest.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I thought you said it was safe.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I didn’t want you to panic.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Oh my god...,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Stay with me.  I need you to relieve the pressure on my myocardial nerve.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I don’t know how to do that.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m telling you.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Sorry...,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Listen.  I’m going to lift off the old chest piece--,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Won’t that make you die?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Not immediately.  When I lift it off I need you to reach into the socket as far as your hand can fit and gently move the housing away from my heart.  Do you know which direction that is?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,To the right.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,To my right.  Your left.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,To the left.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Right.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Left.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Right.  Left.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,How deep does this go?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Keep going.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,That’s it.  Deeper.  Now press. Yes.  It’s releasing.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Ew!!! Pus!,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"It’s not pus.  It’s an inorganic plasmic discharge.  It’s from the device, not my body. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Well it smells.  Am I done?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yes. Thank you.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Can I wash my hands now?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,The new unit is much more efficient.  This shouldn’t happen again.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Good, cause it’s not in my job description. ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,It is now.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I don’t suppose you want to go over things?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Can it at least wait until I install my new untested ground- breaking self-contained power source and lifesaving device prototype?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I suppose.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Throw that thing out.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Don’t you want to save it?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Why?  It’s antiquated.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,You made it out of spare parts in a dungeon.  It saved your life. Doesn’t it at least have some nostalgic value?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Pepper.  I have been called many things.  Nostalgic is not one of them.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,There.  Good as new.  Thank you.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,You’re welcome.  Can I ask you a favor?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Shoot.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"I don’t do well under that kind of pressure.  If you need someone to do something like that again, get somebody else. ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I don’t have anyone else.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Will that be all, Mr. Stark? ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"That will be all, Ms. Potts.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"Still having trouble walking, Sir? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,These aren’t for walking.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Ready to record the big moment, Jarvis? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"All sensors ready, Sir. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,We’ll start off easy.  Ten percent.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"That flight yielded excellent data, Sir. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Great.  I, uhh, think I know what this needs.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"Manned or unmanned, which is the future of air combat?  For my money, no drone, no computer will ever trump a pilot’s instincts. His reflexes, his judgement--",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VOICE,Why not take it a step further?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Why not...a pilot without the plane?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,That I’d like to see.  Look who fell out of the sky...,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
