PEPPER POTTS,"No, it’s not.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,You ever boxed before?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,"I have, yes.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,"What, like, the Tae Bo? Booty Boot Camp? Crunch? Something like that?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"How do I spell your name, Natalie?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,R-U-S-H-M-A-N.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"What, are you gonna google her now?",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"I thought I was ogling her.  Wow. Very, very impressive individual.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"You’re so predictable, you know that?",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"She’s fluent in French, Italian, Russian, Latin. Who speaks Latin?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,No one speaks Latin.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,No one speaks Latin,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"It’s a dead language. You can read Latin or you can write Latin, but you can’t speak Latin.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Did you model in Tokyo? ‘Cause she modelled in Tokyo.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Well…,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I need her. She’s got everything that I need.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,"Rule number one, never take your eyes off your opponent.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Oh, my God! Happy.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,That’s what I’m talking about.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,I just slipped.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,You did?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,Yeah.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Looks like a TKO to me.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,Just… I need your impression.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"You have a quiet reserve. I don’t know, you have an old soul.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,I meant your fingerprint.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Right.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"So, how are we doing?",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Great. Just wrapping up here. Hey. You’re the boss.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,"Will that be all, Mr Stark?",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,No.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Yes, that will be all, Ms Rushman. Thank you very much.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I want one.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,No.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"You know, it’s Europe. Whatever happens the next 20 minutes, just go with it.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Go with it? Go with what?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,Mr Stark?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Hey.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,Hello. How was your flight?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"It was excellent. Boy, it’s nice to see you.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,"We have one photographer from the ACM, if you don’t mind. Okay?",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,When did this happen?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,What? You made me do it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I made you do what?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"You quit. Smile. Look, right there. Stop acting constipated. Don’t flare your nostrils.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,You are so predictable.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,That’s the amazing thing.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,Right this way.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,You look fantastic.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,"Why, thank you very much.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,But that’s unprofessional. What’s on the docket?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,You have a 9:30 dinner.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Perfect. I’ll be there at 11:00.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,Absolutely.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Is this us?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,It can be.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Great. Make it us.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,Okay.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Mr Musk. How are you?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MR MUSK,"Hi, Pepper. Congratulations on the promotion.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Thank you very much.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Elon, how’s it going. Those Merlin engines are fantastic.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MR MUSK,"Thank you. Yeah, I’ve got an idea for an electric jet.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,You do?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MR MUSK,Yeah.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Then we’ll make it work.  You want a massage?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Oh, God. No. I don’t want a massage.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’ll have Natalie make an…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I don’t want Natalie to do…,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Don’t want you tense. By the way, I didn’t mean to spring this on you.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Thank you very much.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Green is not your best colour.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Oh, please.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,Anthony. Is that you?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,My least favourite person on Earth.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"Hey, pal.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Justin Hammer.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,How you doing? You’re not the only rich guy here with a fancy car. You know Christine Everhart from Vanity Fair. You guys know each other?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,Hi. Yes.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Yes.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Yes, roughly.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,We do.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"BTW, big story. The new CEO of Stark Industries.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,"I know, I know.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,Congratulations.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,My editor will kill me if I don’t grab a quote for our Powerful Women issue.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Oh.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,Can I?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Sure.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"She’s actually doing a big spread on me for Vanity Fair. I thought I’d throw her a bone, you know. Right?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Right. Well, she did quite a spread on Tony last year.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,And she wrote a story as well.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,It was very impressive.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,That was good.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,It was very well done.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,Thank you.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I’m gonna go wash.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Don’t leave me.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"Hey, buddy. How you doing?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m all right.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,Looking gorgeous.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Please, this is tough.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,Can I ask you… Is this the first time…,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,Fromage  Say “Brie”.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,…that you guys have seen each other?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"God, that’s so awful.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,"Listen, is it the first time you’ve seen each other since the Senate?",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Since he got his contract revoked…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"Actually, it’s on hold.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,…when you were attempting to…That’s not what I heard. What’s the difference between “hold and “cancelled”? The truth?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,"Yes, what is it?",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"No. The truth is… Why don’t we put that away? The truth is, I’m actually hoping to present something at your Expo.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Well, if you invent something that works, I’ll make sure I get you a slot.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,Mr Stark?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yes?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,Your corner table is ready.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"I actually have a slot this year. Yes, I do.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Hammer needs a slot, Christine.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"We kid, yeah. We kid. We’re kidders.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Got any other bad ideas?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"Tony and I… Tony… I love Tony Stark. Tony loves me. We’re not competitors. Him being out of the picture created tremendous opportunities for Hammer Industries, you know? Everything that Tony and I do…",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Well, what’s the use of having…",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,…is a healthy…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,…and owning a race car…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,…competition.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,…if you don’t drive it?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,Is he driving?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Natalie. Natalie!,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,"Yes, Ms Potts?",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,What do you know about this?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,This is the first that I have known of it.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"This, this cannot happen.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,Absolutely. I understand. How can I help you?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Where’s Happy?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,He’s waiting outside.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Okay, get him. I need Happy.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,Right away.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"Tony’s… You know, he… We’re not competitive. You know what I mean?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,"Yeah, yeah, yeah. You know, can you excuse me just one second?",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,Just read me what you wrote.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,"I will. I will, after.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,Just read it back to me.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,But I have to make one quick phone call.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,Where are you going?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,This is great.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,I’ve got some caviar coming.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,This is great stuff. I’ll be right back.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
SOMEONE IN BACKGROUND,Look! That’s Stark.,NEUTRAL,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Go, go.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,Hang on.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Give me the case.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,"Here, take it.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Where’s the key?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,It’s in my pocket.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Car!,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Are you okay?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,Yeah.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Were you heading from me or him?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,I was trying to scare him.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,‘Cause I can’t tell!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Are you out of your mind?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Better security.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Get in the car right now!,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I was attacked. We need better security.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,Get in the car.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"You’re CEO. Better security measures. God, it’s embarrassing.  First vacation in two years.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Oh my God!,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,I got him!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Hit him again. Hit him again. Football.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,I got him.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Take the case! Take it!,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Give him the case!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Stop banging the car!,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Calm down.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,God. God.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Give me the case! Please! Come on!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,You… You lose. You lose Stark.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
POLICE OFFICER,"We ran his prints. We got nothing back, not even a name.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Where are we going?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
POLICE OFFICER,Over there. We’re not even sure he speaks English. He hasn’t said a word since he got here.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Five minutes.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
POLICE OFFICER,Five minutes.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Pretty decent tech. Cycles per second were a little low. You could have doubled up your rotations. You focused the repulsor energy through ionised plasma channels. It’s effective. Not very efficient. But it’s a passable knock-off. I don’t get it. A little fine tuning you could have made a solid pay check. You could have sold it to North Korea, China, Iran, or gone onto the black market. You look like you got friends in low places.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,"You come from a family of thieves and butchers. And now, like all guilty men, you try to rewrite your own history. And you forget all the lives the Stark family has destroyed.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Speaking of thieves, where did you get this design?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,My father. Anton Vanko.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Well, I never heard of him.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,My father is the reason you’re alive.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"The reason I’m alive is ‘cause you had a shot, you took it, you missed.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,"Did I? If you can make God bleed, the people will cease to believe in him. And there will be blood in the water. And the sharks will come. The truth, all I have to do is sit here and watch as the world will consume you.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Where will you be watching the world consume me from? That’s right. A prison cell. I’ll send you a bar of soap.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,"Hey, Tony. Before you go, palladium in the chest, painful way to die.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,"It’s just unbelievable. It proves that the genie is out of the bottle and this man has no idea what he’s doing. He thinks of the Iron Man weapon as a toy. I was at a hearing where Mr Stark, in fact, was adamant that these suits can’t exist anywhere else, don’t exist anywhere else, never will exist anywhere else, at least for five to ten years, and here we are in Monaco realising, “These suits exist now.”",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Mute. He should be giving me a medal. That’s the truth.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,What is that?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,This is your in-flight meal.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Did you just make that?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yeah. Where do you think I’ve been for three hours?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"TONY STARK, what are you not telling me?",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"I don’t want to go home. At all. Let’s cancel my birthday party and… We’re in Europe. Let’s go to Venice, Cipriani. Remember?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Oh, yes.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,It’s a great place to be healthy.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I don’t think this is the right time. We’re in kind of a mess.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Yeah, but maybe that’s why it’s the best time. ‘Cause then we can…",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Well, I think as the CEO I need to show up.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"As CEO, you are entitled to a leave.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,A leave?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,A company retreat.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,A retreat? During a time like this?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Just a ride. Well, I’m just saying, to recharge our batteries and figure it all out.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Not everybody runs on batteries Tony.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"Hey. There he is. There he is. What an absolute pleasure. Welcome. Oh goodness gracious. Can we get the handcuffs off my friend here? Forgive me, I’m sorry. I’m such a huge fan of yours. I didn’t want to make a first impression like this. He’s not an animal. Come on. He’s a human being. Thank you. We’re fine. My name is Justin Hammer. I’d like to do some business with you. Please sit. Dig in. What do we have today Jack?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JACK,We have some salmon carpaccio.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"Salmon carpaccio. Anything you want here, we got it. I like my dessert first. I had this flown in from San Francisco. It’s Italian though. Organic ice cream. I got a sweet tooth. Apparently you do too, for Tony Stark. What I saw you do to Tony Stark on that track, how you stepped up to him in front of God and everybody that was… Wow. You spoke to me with what you did. And I know that you knew that I’d be listening. This is why I couldn’t bear to have you shipped off to God knows where. It would have been such a waste of talent. But if I might make a suggestion, you know, you don’t just go and try to kill the guy. I think, if I may, you go after his legacy. That’s what you kill. You and me, we are a lot alike in a lot of ways. The only difference between you and I is that I have resources. I think, if I may, you need my resources. Someone behind you, a benefactor. I’d like to be that guy.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,Okay. Do you speak English? Because I can get a translator. I don’t know. Have you been understanding everything I’m saying?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,"Very good, man.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"Very good, man.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,"Very good, man.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,Hey!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,Hey.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,Yes?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,I want my bird.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,A bird? You want a bird?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,I want my bird.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,I can get you a bird. I can get you ten birds.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
IVAN VANKO,I want my bird.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"Well, okay. Nothing’s impossible. I could… Are we talking about… Is this a bird back in Russia?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Yes, but the fundamentals of the company are still very, very strong despite the events in Monaco.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,"Yes, of course.  The AP wants a quote.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Don’t tell them. Fax them…,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,Where is he?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,He doesn’t want to be disturbed.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,He’s downstairs.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NEWS READER,But what happened in Monaco?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Yes, but….",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NEWS READER,"But his continuing erratic behaviour may lead many people to ask themselves, “Can this man still protect us?”",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Iron Man never stopped protecting us. The events in Monaco proved that.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"Query complete sir. Anton Vanko was a Soviet physicist who defected to the United States in 1963.However, he was accused of espionage and was deported in 1967. His son, IVAN VANKO, who is also a physicist, was convicted of selling Soviet-era weapons grade plutonium to Pakistan, and served 15 years in Kopeisk prison. No further records exist.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
