,character,line,gender,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
230,PETER QUILL,"You got some acorns on you, kid.",MALE,0.9792230129241943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,ROCKET,"Ever since you got a little sap, you're a total d-hole. Keep it up, and I'm gonna SMASH THAT THING TO PIECES!",MALE,0.0,0.9928817749023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,MANTIS,What happened?,MALE,0.4951263666152954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6292397379875183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,ROCKET,Looks like we're not getting paid.,MALE,0.6577329635620117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44649457931518555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39453843235969543,0.0,0.0,0.0,0.0
234,ROCKET,Wipers! Wipers! Get it off!,MALE,0.9980879426002502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,PETER QUILL,How the hell is this dude still alive?,MALE,0.0,0.0,0.0,0.7919602990150452,0.3599061667919159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,DRAX,"He is not a dude. You're a dude. This... this is a man. A handsome, muscular man.",MALE,0.0,0.9926977753639221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,PETER QUILL,I'm muscular.,MALE,0.9572556018829346,0.0,0.0,0.0,0.0,0.4423787593841553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,ROCKET,"Who are you kidding, Quill? You're one sandwich away from fat.",MALE,0.0,0.0,0.4023488461971283,0.0,0.7003094553947449,0.0,0.0,0.0,0.6565532684326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,PETER QUILL,"Yeah, right.",MALE,0.0,0.0,0.0,0.0,0.0,0.9932772517204285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,DRAX,It's true. You have gained a little weight….,MALE,0.0,0.0,0.0,0.0,0.0,0.9928646087646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,PETER QUILL,"What? Gamora, do you think I'm…",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957415759563446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,MANTIS,He is anxious. Angry. He feels tremendous loss and guilt.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9198416471481323,0.0
243,DRAX,It's like a pirate had a baby with an angel.,MALE,0.5989068746566772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3625122010707855,0.0,0.0,0.0,0.0
244,PETER QUILL,Wow. This is a real wake-up call for me. Okay. I'm gonna get a Bow-flex. I'm gonna commit. I'm gonna get some dumbbells.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826291799545288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,ROCKET,"You know you can't eat dumbbells, right?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692871630191803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,GAMORA,It's like his muscles are made of Cotati metal fibers.,MALE,0.9736813902854919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,PETER QUILL,Stop massaging his muscles.  Wake him up.,MALE,0.964677631855011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,MANTIS,Wake.,MALE,0.9977079629898071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,THOR,Who the hell are you guys?,MALE,0.0,0.0,0.0,0.9826265573501587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,GAMORA,"The entire time I knew Thanos, he only ever had one goal: To bring balance to the Universe by wiping out half of all life. He used to kill people planet by planet, massacre by massacre....",MALE,0.0,0.0,0.0,0.7542275786399841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,DRAX,Including my own.,MALE,0.9987450838088989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,GAMORA,"If he gets all six Infinity Stones, he can do it with the snap of his fingers, like this.",MALE,0.9185675978660583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,THOR,You seem to know a great deal about Thanos.,MALE,0.0,0.9920084476470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,DRAX,Gamora... is the daughter of Thanos.,MALE,0.9989944100379944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,THOR,Your father killed my brother.,MALE,0.0,0.0,0.0,0.9173741936683655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,PETER QUILL,"Oh, boy. Stepfather. Technically, she hates him as much as you do.",MALE,0.9984531402587891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,THOR,"Families can be tough.  Before my father died, he told me I had a half-sister... that he imprisoned in Hel. Then she returned home, and stabbed me in the eye, so... I had to kill her. It's life, isn't it, I guess. Goes round and round and... I feel your pain.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414955139160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391267418861389,0.0
258,PETER QUILL,"And I feel your pain, as well. I mean it's not a competition, but I've been through a lot. My father killed my mother, then I had to kill my father. And that was hard. Probably even harder than having to kill a sister. Plus, I, came out of it with both of my eyes--",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9509774446487427,0.0
259,THOR,"I need a hammer, not a spoon…. How do I open this thing? Is there some sort of a four-digit code maybe… maybe a birth date or something….",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789513945579529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,PETER QUILL,What are you doing?,MALE,0.5856968760490417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522594153881073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,THOR,Taking your pod.,MALE,0.9988069534301758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,PETER QUILL,"No, you're not!  You'll not, be taking our pod today, sir.",MALE,0.9549887776374817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6454317569732666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,ROCKET,Quill. Are you making your voice deeper?,MALE,0.5624293684959412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9106864333152771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,PETER QUILL,No.,MALE,0.9917975664138794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,DRAX,You are. You're imitating the god-man. It's weird.,MALE,0.0,0.0,0.0,0.0,0.928220808506012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,PETER QUILL,No I'm not.,MALE,0.5589526891708374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580458402633667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,MANTIS,He just did it again!,MALE,0.9958546757698059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,PETER QUILL,This is my voice!,MALE,0.9985802173614502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,THOR,Are you mocking me?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31399935483932495,0.412700891494751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,PETER QUILL,Are you mocking me?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31399935483932495,0.412700891494751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,THOR,Stop it. You did it again.,MALE,0.0,0.0,0.0,0.9247272610664368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,PETER QUILL,He's trying to copy me.,MALE,0.997564435005188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,THOR,Would you stop doing that? He's doing it first.,MALE,0.9886927604675293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,GAMORA,Enough! We need to stop Thanos. Which means we need to find out where he's going next.,MALE,0.0,0.0,0.0,0.0,0.0,0.34826311469078064,0.0,0.0,0.9202278256416321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,THOR,Knowhere.,MALE,0.9988208413124084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,MANTIS,He must be going somewhere.,MALE,0.9976575374603271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,PETER QUILL,"No. Knowhere? It's a place. We've been there. It sucks. Excuse me, that's our food.",MALE,0.0,0.0,0.0,0.30274978280067444,0.0,0.0,0.0,0.0,0.33938074111938477,0.0,0.0,0.0,0.38097232580184937,0.428376704454422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,THOR,Not anymore.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9644213318824768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,GAMORA,Thor… why would he go to Knowhere?,MALE,0.9827374815940857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,THOR,"Because for years, the Reality Stone has been safely stored, there with a man we call the Collector.",MALE,0.9975366592407227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,PETER QUILL,"If it's with the Collector, then it's not safe. Only an idiot would give that man a stone.",MALE,0.0,0.0,0.0,0.0,0.838719367980957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,THOR,Or a genius.,MALE,0.9925947785377502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,GAMORA,How do you know he's not going for one of the other Stones?,MALE,0.8131824731826782,0.0,0.0,0.0,0.0,0.0,0.0,0.32487595081329346,0.46640434861183167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,THOR,"There's six stones out there.  Thanos already has the Power Stone because he stole it last week, when he decimated Xandar. He stole the Space Stone from me when he destroyed my ship and slaughtered half my people. The Time and Mind Stones are safe on Earth. They're with the Avengers.",MALE,0.9948798418045044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,PETER QUILL,The 'Avengers'?,MALE,0.9365060925483704,0.0,0.0,0.0,0.0,0.0,0.0,0.3823591470718384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,THOR,Earth's Mightiest Heroes.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899501383304596,0.0,0.0,0.0,0.0,0.0,0.0
287,MANTIS,Like Kevin Bacon?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956831932067871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,THOR,"He may be on the team. I don't know. Haven't been there in a while. As for the Soul Stone, well, no one's ever seen that. No one even knows where it is. Therefore, Thanos can't get it. Therefore, he's going to Knowhere. Hence, he'll be getting the Reality Stone. You're welcome.",MALE,0.6735195517539978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115004897117615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,GAMORA,Then we have to go to Knowhere now.,MALE,0.9972860813140869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,THOR,"Wrong! Where we have to go, is Nivadellir.",MALE,0.9941233992576599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,DRAX,That's a made up word.,MALE,0.9988196492195129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,THOR,All words are made up.,MALE,0.9986328482627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,ROCKET,"Hold up, Nidavellir is real?  Seriously? I mean, that place is a legend.  They make the most powerful, horrific weapons to ever torment the Universe. I would very much like to go there, please.",MALE,0.0,0.900820791721344,0.0,0.0,0.0,0.0,0.0,0.0,0.7756636738777161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,THOR,"The rabbit is correct, and clearly the smartest among you.",MALE,0.0,0.9542264938354492,0.0,0.0,0.0,0.9355944395065308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,ROCKET,Rabbit?,MALE,0.9960263967514038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,THOR,"Only Eitri the dwarf king can make me the weapon I need.  I assume you're the captain, sir?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711205363273621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,ROCKET,You're very perceptive.,MALE,0.0,0.9668634533882141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,THOR,You seem like a noble leader. Will you join me on my quest to Nidavellir?,MALE,0.0,0.8425025939941406,0.0,0.0,0.0,0.0,0.0,0.0,0.7685209512710571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,ROCKET,"Lemme just ask the captain. Oh, wait a second, it's me! Yeah, I'll go.",MALE,0.981248140335083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,THOR,Wonderful.,MALE,0.0,0.9869958758354187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,PETER QUILL,Except for that I'm the captain.,MALE,0.9822943210601807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,THOR,Quiet!,MALE,0.9981158971786499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,PETER QUILL,That's my backpack.,MALE,0.9915287494659424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,ROCKET,Go sit down.,MALE,0.9977784752845764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,PETER QUILL,"Look, this is my ship. And I'm not goin' to…  Wait, what kind of weapon are we talking about here?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8982666730880737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3129573166370392
306,THOR,The Thanos killing kind.,MALE,0.9990074038505554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,PETER QUILL,Don't you think that we should all have a weapon like that?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495236873626709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,THOR,No. You simply lack the strength to wield them. Your bodies will crumble as your minds collapse into the madness.,MALE,0.0,0.0,0.0,0.8854213953018188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44628313183784485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,ROCKET,Is it weird that I wanna do it even more now?,MALE,0.0,0.0,0.0,0.0,0.7217089533805847,0.0,0.0,0.45419809222221375,0.37370017170906067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,THOR,A little bit. Yeah.,MALE,0.9979471564292908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,GAMORA,"If we don't go to Knowhere and Thanos retrieves another stone, he'll be too powerful to stop.",MALE,0.0,0.0,0.0,0.0,0.0,0.4334731996059418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,THOR,He already is.,MALE,0.998608410358429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,ROCKET,"I got it figured out. We got two ships, and a large assortment of morons. So me and Groot will go with the pirate-angel here, and the morons will go to Knowhere to try and stop Thanos. Cool? Cool.",MALE,0.44626283645629883,0.0,0.0,0.0,0.0,0.5633243322372437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43380457162857056,0.0,0.0,0.0,0.0
314,THOR,So cool.,MALE,0.0,0.30654647946357727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9635966420173645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,PETER QUILL,For the record… I know that you're only going with him because it's where Thanos isn't.,MALE,0.9985966086387634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,ROCKET,"You know, you shouldn't talk that way to your captain, Quill.  Come on, Groot. Put that game down, you'll rot your brain.",MALE,0.9935458302497864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,THOR,"I bid you farewell and good luck, morons. Bye.",MALE,0.7245687246322632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821110665798187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,WANDA MAXIMOFF,Vis? Is it the stone again?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7980130910873413,0.9458626508712769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,VISION,It's as if it's speaking to me.,MALE,0.7267107963562012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
