character,line,gender
DELIVERY TRUCK DRIVER,This can't be right. What the hell?,MALE
TONY STARK,"Hey, you wanna see something cool? I pulled something from Dad's archives. Felt timely.  FDR signed the Lend-Lease bill with these in 1941. Provided support to the Allies when they needed it most.",MALE
STEVE ROGERS,Some would say it brought our country closer to war.,MALE
TONY STARK,"See? If not for these, you wouldn't be here. I'm trying to . . . what do you call it? That's an olive branch. Is that what you call it?",MALE
STEVE ROGERS,Is Pepper here? I didn't see her.,MALE
TONY STARK,"We're kinda . . . well, not kinda . . .",MALE
STEVE ROGERS,Pregnant?,MALE
TONY STARK,No. Definitely not. We're taking a break. It's nobody's fault.,MALE
STEVE ROGERS,"I'm so sorry, Tony. I didn't know.",MALE
TONY STARK,"A few years ago, I almost lost her, so I trashed all my suits. Then, we had to mop up HYDRA . . . and then Ultron. My fault. And then, and then, and then, I never stopped. Because the truth is I don't wanna stop. I don't wanna lose her. I thought maybe the Accords could split the difference.  In her defense, I'm a handful. Yet, Dad was a pain in the ass, but he and Mom always made it work.",MALE
STEVE ROGERS,"You know, I'm glad Howard got married. I only knew him when he was young and single.",MALE
TONY STARK,"Oh, really? You two knew each other? He never mentioned that. Maybe only a thousand times. God, I hated you.",MALE
STEVE ROGERS,I don't mean to make things difficult.,MALE
TONY STARK,"I know, because you're a very polite person.",MALE
STEVE ROGERS,If I see a situation pointed south . . . I can't ignore it. Sometimes I wish I could.,MALE
TONY STARK,"No, you don't.",MALE
STEVE ROGERS,"No, I don't. Sometimes . . .",MALE
TONY STARK,"Sometimes I wanna punch you in your perfect teeth. But I don't wanna see you gone. We need you, Cap. So far, nothing's happened that can't be undone, if you sign. We can make the last 24 hours legit. Barnes gets transferred to an American psych-center . . . instead of a Wakandan prison.",MALE
STEVE ROGERS,"I'm not saying it's impossible, but there would have to be safeguards.",MALE
TONY STARK,"Sure. Once we put out the PR fire, those documents can be amended. I'd file a motion to have you and Wanda reinstated . . .",MALE
STEVE ROGERS,Wanda? What about Wanda?,MALE
TONY STARK,"She's fine. She's confined to the compound, currently. Vision's keeping her company.",MALE
STEVE ROGERS,"Oh God, Tony! Every time. Every time I think you see things the right way . . .",MALE
TONY STARK,What? It's a 100 acres with a lap pool. It's got a screening room. There's worse ways to protect people.,MALE
STEVE ROGERS,"Protection? Is that how you see this? This is protection? It's internment, Tony.",MALE
TONY STARK,She's not a US citizen.,MALE
STEVE ROGERS,"Oh, come on, Tony.",MALE
TONY STARK,And they don't grant visas to weapons of mass destruction.,MALE
STEVE ROGERS,She's a kid!,MALE
TONY STARK,GIVE ME A BREAK! I'm doing what has to be done . . . to stave off something worse.,MALE
STEVE ROGERS,You keep telling yourself that.  Hate to break up the set.,MALE
HELMUT ZEMO,"Hello, Mr. Barnes. I've been sent by the United Nations to evaluate you. Do you mind if I sit? Your first name is James?",MALE
SHARON CARTER,The receipt for your gear.,FEMALE
SAM WILSON,Bird costume'? Come on.,MALE
SHARON CARTER,I didn't write it.,FEMALE
HELMUT ZEMO,"I'm not here to judge you. I just want to ask you a few questions. Do you know where you are, James? I can't help you if you don't talk to me, James.",MALE
BUCKY,My name is Bucky.,MALE
DELIVERY TRUCK DRIVER,Hello? Hey. I have a big one for you.  Okay. Here. Just sign here.,MALE
CUSTODIAN,Here?,MALE
DELIVERY TRUCK DRIVER,Yeah.,MALE
STEVE ROGERS,Why would the Task Force release this photo to begin with?,MALE
SHARON CARTER,"Get the word out, involve as many eyes as we can?",FEMALE
STEVE ROGERS,"Right. It's a good way to flush a guy out of hiding. Set off a bomb, get your picture taken. Get seven billion people looking for the Winter Soldier.",MALE
SHARON CARTER,You're saying someone framed him to find him.,FEMALE
SAM WILSON,"Steve, we looked for the guy for two years and found nothing.",MALE
STEVE ROGERS,We didn't bomb the UN. That turns a lot of heads.,MALE
SHARON CARTER,"Yeah, but that doesn't guarantee that whoever framed him would get him. It guarantees that we would.",FEMALE
STEVE ROGERS,Yeah.,MALE
HELMUT ZEMO,"Tell me, Bucky. You've seen a great deal, haven't you?",MALE
BUCKY,I don't want to talk about it.,MALE
HELMUT ZEMO,"You fear that… if you open your mouth, the horrors might never stop. Don't worry.  We only have to talk about one.",MALE
CUSTODIAN,Hey. What is this?,MALE
DELIVERY TRUCK DRIVER,I don't know.,MALE
EVERETT ROSS,"Great. Come on, guys, get me eyes on Barnes. Go.",MALE
TONY STARK,"FRIDAY, get me the source of that outage.",MALE
SHARON CARTER,"Sub-level 5, east wing.",FEMALE
BUCKY,What the hell is this?,MALE
HELMUT ZEMO,"Why don't we discuss your home? Not Romania. Certainly not Brooklyn, no. I mean, your real home.  Longing.",MALE
BUCKY,No.,MALE
HELMUT ZEMO,Rusted.,MALE
BUCKY,Stop.,MALE
HELMUT ZEMO,Seventeen.,MALE
BUCKY,Stop.,MALE
HELMUT ZEMO,Daybreak.,MALE
HELMUT ZEMO,Furnace. Nine.,MALE
HELMUT ZEMO,Benign.,MALE
HELMUT ZEMO,Homecoming. One. Freight car.,MALE
HELMUT ZEMO,Soldier?,MALE
BUCKY,Ready to comply.,MALE
HELMUT ZEMO,"Mission report. December 16, 1991.",MALE
HELMUT ZEMO,Help me. Help.,MALE
STEVE ROGERS,Get up.  Who are you? What do you want?,MALE
HELMUT ZEMO,To see an empire fall.,MALE
MAN ON PA,The east wing is compromised. I repeat: the east wing is compromised.,MALE
SAM WILSON,Hey.,MALE
EVERETT ROSS,"Evac all civilians. Get me a perimeter around the building, and gunships in the air.",MALE
NATASHA ROMANOFF,Please tell me you brought a suit.,FEMALE
TONY STARK,"Sure did. It's a lovely Tom Ford, three-piece, two-button. I'm an active-duty non-combatant.",MALE
SHARON CARTER,Follow me.,FEMALE
NATASHA ROMANOFF,We're in position.,FEMALE
NATASHA ROMANOFF,You could at least recognize me.,FEMALE
SAM WILSON,Damn it.,MALE
ZEMO'S WIFE,"He asked me again if you were going to be there. I said I wasn't sure. You should've seen his little face. Just try, okay? I'm going to bed. I love you.",FEMALE
NEWS ANCHOR,"James Barnes, the suspect in the UN Vienna bombing escaped custody today. Also missing Avenger Captain Steve Rogers and Sam Wilson.",MALE
SAM WILSON,"Hey, Cap!",MALE
BUCKY,Steve.,MALE
STEVE ROGERS,Which Bucky am I talking to?,MALE
BUCKY,Your mom's name was Sarah...You used to wear newspapers in your shoes.,MALE
STEVE ROGERS,Can't read that in a museum.,MALE
SAM WILSON,"Just like that, we're suppose to be cool?",MALE
BUCKY,What did I do?,MALE
STEVE ROGERS,Enough.,MALE
BUCKY,"Oh, God, I knew this would happen. Everything HYDRA put inside me is still there. All he had to do was say the goddamn words.",MALE
STEVE ROGERS,Who was he?,MALE
BUCKY,I don't know.,MALE
STEVE ROGERS,"People are dead. The bombing, the setup. The doctor did all that just to get 10 minutes with you. I need you to do better than ""I don't know.""",MALE
BUCKY,He wanted to know about Siberia. Where I was kept. He wanted to know exactly where.,MALE
STEVE ROGERS,Why would he need to know that?,MALE
BUCKY,Because I'm not the only Winter Soldier.,MALE
JOSEF,It hurts!,MALE
VASILY KARPOV,Good work.,MALE
VASILY KARPOV,Get me out of here.,MALE
STEVE ROGERS,Who were they?,MALE
BUCKY,Their most elite death squad. More kills than anyone in HYDRA history. And that was before the serum.,MALE
SAM WILSON,They all turn out like you?,MALE
BUCKY,Worse.,MALE
STEVE ROGERS,"The doctor, could he control them?",MALE
BUCKY,Enough.,MALE
STEVE ROGERS,Said he wanted to see an empire fall.,MALE
BUCKY,"With these guys he could do it. They speak 30 languages, can hide in plain sight, infiltrate, assassinate, destabilize, They can take a whole country down in one night. You'd never see them coming.",MALE
SAM WILSON,This would have been a lot easier a week ago.,MALE
STEVE ROGERS,If we call Tony . . .,MALE
SAM WILSON,"No, he won't believe us.",MALE
STEVE ROGERS,Even if he did . . .,MALE
SAM WILSON,Who knows if the Accords would let him help.,MALE
STEVE ROGERS,We're on our own.,MALE
SAM WILSON,Maybe not. I know a guy.,MALE
SECRETARY ROSS,I don't suppose you have any idea where they are?,MALE
TONY STARK,We will. GSG-9's got the borders covered. Recon's flying 24/7. They'll get a hit. We'll handle it.,MALE
SECRETARY ROSS,"You don't get it, Stark. It's not yours to handle. It's clear you can't be objective. I'm putting Special Ops on this.",MALE
NATASHA ROMANOFF,"What happens when the shooting starts? What, do you kill Steve Rogers?",FEMALE
SECRETARY ROSS,If we're provoked. Barnes would've been eliminated in Romania if it wasn't for Rogers. There are dead people who would be alive now. Feel free to check my math.,MALE
TONY STARK,"All due respect, you're not going to solve this with boys in bullets, Ross. You gotta let us bring them in.",MALE
SECRETARY ROSS,How would that end any differently from the last time?,MALE
TONY STARK,"Because this time, I won't be wearing loafers and a silk shirt. 72 hours, guaranteed.",MALE
SECRETARY ROSS,36 hours. Barnes. Rogers. Wilson.,MALE
TONY STARK,"Thank you, sir.  My left arm is numb, is that normal?",MALE
NATASHA ROMANOFF,You alright?,FEMALE
TONY STARK,"Always.  36 hours, jeez.",MALE
NATASHA ROMANOFF,We're seriously understaffed.,FEMALE
TONY STARK,"Oh, yeah. It'd be great if we had a Hulk right about now. Any shot?",MALE
NATASHA ROMANOFF,No. You really think he'd be on our side?,FEMALE
TONY STARK,No.,MALE
NATASHA ROMANOFF,I have an idea.,FEMALE
TONY STARK,Me too. Where's yours?,MALE
NATASHA ROMANOFF,Downstairs. Where's yours?,FEMALE
PETER PARKER,"Hey, May.",MALE
MAY PARKER,Mmm. Hey. How was school today?,FEMALE
PETER PARKER,Okay. This crazy car parked outside . . .,MALE
TONY STARK,"Oh, Mr. Parker.",MALE
PETER PARKER,"Um . . .  What--what are you doing . . .? Hey! Uh, I'm--Im--I'm Peter.",MALE
TONY STARK,Tony.,MALE
PETER PARKER,What are . . .what are you--what are you--what are you doing here?,MALE
TONY STARK,"It's about time we met. You've been getting my e-mails, right?",MALE
PETER PARKER,Yeah. Yeah.,MALE
TONY STARK,Right?,MALE
PETER PARKER,Regarding the . . .,MALE
MAY PARKER,You didn't tell me about the grant.,FEMALE
PETER PARKER,About the grant.,MALE
TONY STARK,The September Foundation.,MALE
PETER PARKER,Right.,MALE
TONY STARK,Yeah. Remember when you applied?,MALE
PETER PARKER,Yeah.,MALE
TONY STARK,"I approved, so now we're in business.",MALE
MAY PARKER,You didn't tell me anything. What's up with that? You keeping secrets from me now?,FEMALE
PETER PARKER,"Why, I just, I just . . . I just know how much you love surprises, so I thought I would let you know . . . wh . . . anyway, what did I apply for?",MALE
TONY STARK,That's what I'm here to hash out.,MALE
PETER PARKER,"Okay. Hash, hash out, okay.",MALE
TONY STARK,It's so hard for me to believe that she's someone's aunt.,MALE
MAY PARKER,"Yeah, well, we come in all shapes and sizes, you know?",FEMALE
TONY STARK,This walnut date loaf is exceptional.,MALE
PETER PARKER,Let me just stop you there.,MALE
TONY STARK,Yeah?,MALE
PETER PARKER,"Is this grant, like, got money involved or whatever? No?",MALE
TONY STARK,Yeah.,MALE
PETER PARKER,Yeah?,MALE
TONY STARK,It's pretty well funded.,MALE
PETER PARKER,Wow.,MALE
TONY STARK,Look who you're talking to. Can I have 5 minutes with him?,MALE
MAY PARKER,Sure.,FEMALE
TONY STARK,"As walnut date loaves go, that wasn't bad.  Whoa, what do we have here? Retro tech, huh? Thrift store? Salvation Army?",MALE
PETER PARKER,"Uh, the garbage, actually.",MALE
TONY STARK,You're a dumpster diver.,MALE
PETER PARKER,"Yeah, I was . . . anyway, look, um, I definitely did not apply for your grant.",MALE
TONY STARK,Ah-ah! Me first.,MALE
PETER PARKER,Okay.,MALE
TONY STARK,"Quick question of the rhetorical variety.  That's you, right?",MALE
PETER PARKER,"Um, no. What do you. What do you mean?",MALE
TONY STARK,"Yeah. Look at you go. Wow! Nice catch. 3,000 pounds, 40 miles an hour. That's not easy. You got mad skills.",MALE
PETER PARKER,"That's all- That's all on YouTube, though, right? I mean, that's where you found that? Because you know that's all fake. It's all done on the computer.",MALE
TONY STARK,Mm-Hmm.,MALE
PETER PARKER,It's like that video. What is it?,MALE
TONY STARK,"Yeah, yeah, yeah, yeah . . . oh, you mean like those UFOs over Phoenix?",MALE
PETER PARKER,Exactly.,MALE
TONY STARK,"Oh, what have we here?",MALE
PETER PARKER,Uh . . . that's a . . .,MALE
TONY STARK,So. You're the . . . Spider . . . ling. Crime-fighting Spider . . .you're Spider-Boy?,MALE
PETER PARKER,S . . . Spider-Man.,MALE
TONY STARK,"Not in that onesie, you're not.",MALE
PETER PARKER,"It's not a onesie.  I don't believe this. I was actually having a real good day today, you know, Mr. Stark. Didn't miss my train, this perfectly good DVD player was just sitting there and . . . Algebra test. Nailed it!",MALE
TONY STARK,Who else knows? Anybody?,MALE
PETER PARKER,Nobody.,MALE
TONY STARK,Not even your . . . unusually attractive aunt?,MALE
PETER PARKER,"No. No, no. No, no. If she knew, she would freak out. And when she freaks out, I freak out.",MALE
TONY STARK,You know what I think is really cool? This webbing. That tensile strength is off the charts. Who manufactured that?,MALE
PETER PARKER,I did.,MALE
TONY STARK,"Climbing the walls, how you doing that? Adhesive gloves?",MALE
PETER PARKER,It's a long story. I was uh . . .,MALE
TONY STARK,Lordy! Can you even see in these?,MALE
PETER PARKER,"Yes. Yes, I can! I can. I can-I can see in those. Okay? It's just that… when whatever happened, happened . . . it's like my senses have been dialed to 11. There's way too much input, so . . . they just kinda help me focus.",MALE
TONY STARK,"You're in dire need of an upgrade. Systemic, top to bottom. 100-point restoration. That's why I'm here.  Why you doing this? I gotta know. What's your MO? What gets you outta that twin bed in the morning?",MALE
PETER PARKER,"Because . . .  because l've been me my whole life, and l've had these powers for 6 months.",MALE
TONY STARK,Mm-Hmm.,MALE
PETER PARKER,"I read books, I build computers . . . and--and yeah. I would love to play football. But I couldn't then so I shouldn't now.",MALE
TONY STARK,"Sure, because you're different.",MALE
PETER PARKER,"Exactly. But I can't tell anybody that, so I'm not. When you can do the things that I can, but you don't . . .  and then the bad things happen . . . they happen because of you.",MALE
TONY STARK,"So you wanna look out for the little guy? You wanna do your part? Make the world a better place, all that, right?",MALE
PETER PARKER,Yeah. Yeah just looking out . . . for the little guy. That's--that's what it is.,MALE
TONY STARK,"I'm gonna sit here, so you move the leg.  You got a passport?",MALE
PETER PARKER,"Uh, no. I don't even have a driver's license.",MALE
TONY STARK,You ever been to Germany?,MALE
PETER PARKER,No.,MALE
TONY STARK,"Oh, you'll love it.",MALE
PETER PARKER,I can't go to Germany!,MALE
TONY STARK,Why?,MALE
PETER PARKER,I got . . . homework.,MALE
TONY STARK,I'm gonna pretend you didn't say that.,MALE
PETER PARKER,I'm---I'm being serious! I can't just drop out of school!,MALE
TONY STARK,Might be a little dangerous. Better tell Aunt Hottie I'm taking you on a field trip.,MALE
PETER PARKER,Don't tell Aunt May.,MALE
TONY STARK,"Alright, Spider-Man.  Get me out of this.",MALE
PETER PARKER,"Sorry, I'll get the . . .",MALE
WANDA MAXIMOFF,What is it?,FEMALE
VISION,"Stay here, please.",MALE
CLINT BARTON,Guess I shoulda knocked.,MALE
WANDA MAXIMOFF,Oh my god! What are you doing here?,FEMALE
CLINT BARTON,Disappointing my kids.  I'm supposed to go water-skiing. Cap needs our help. Come on.,MALE
VISION,Clint!  You should not be here.,MALE
CLINT BARTON,"Really? I retire for, what, like five minutes, and it all goes to shit.",MALE
VISION,Please consider the consequences of your actions.,MALE
CLINT BARTON,"Okay, they're considered. Okay, we gotta go.  It's this way.",MALE
WANDA MAXIMOFF,I've caused enough problems.,FEMALE
CLINT BARTON,"You gotta help me, Wanda. Look, you wanna mope, can go to high school. You wanna make amends, you get off your ass. Shit.  I knew I should've stretched.",MALE
VISION,"Clint, you can't overpower me.",MALE
CLINT BARTON,I know I can't. But she can.,MALE
WANDA MAXIMOFF,"Vision, that's enough. Let him go. I'm leaving.",FEMALE
VISION,I can't let you.,MALE
WANDA MAXIMOFF,I'm sorry.,FEMALE
VISION,If you do this . . . they will never stop being afraid of you.,MALE
WANDA MAXIMOFF,"I can't control their fear, only my own.",FEMALE
CLINT BARTON,Oh . . . come on. We got one more stop.,MALE
ATTACHE,"It's just a matter of time. Our satellites are running facial, bio-metric, and behavioral pattern scans.",MALE
SECURITY CHIEF,"Move, or you will be moved.",MALE
T'CHALA,As entertaining as that would be . . .,MALE
NATASHA ROMANOFF,You really think you can find him?,FEMALE
T'CHALA,My resources are considerable.,MALE
NATASHA ROMANOFF,"Yeah, it took the world 70 years to find Barnes . . . so you could probably do that in about half the time.",FEMALE
T'CHALA,You know where they are.,MALE
NATASHA ROMANOFF,I know someone who does.,FEMALE
SHARON CARTER,Not sure you understand the concept of a getaway car.,FEMALE
STEVE ROGERS,It's low profile.,MALE
SHARON CARTER,"Good, because this stuff tends to draw a crowd.",FEMALE
BUCKY,Can you move your seat up?,MALE
SAM WILSON,No.,MALE
STEVE ROGERS,I owe you again.,MALE
SHARON CARTER,"Keeping a list.  You know, he kinda tried to kill me.",FEMALE
STEVE ROGERS,"Sorry. I'll put it on the list, too. They're going to come looking for you.",MALE
SHARON CARTER,I know.,FEMALE
STEVE ROGERS,"Thank you, Sharon.",MALE
SHARON CARTER,That was . . .,FEMALE
STEVE ROGERS,Late.,MALE
SHARON CARTER,Damn right. I should go.,FEMALE
STEVE ROGERS,Okay.,MALE
CLINT BARTON,Cap.,MALE
STEVE ROGERS,You know I wouldn't have called If I had any other choice.,MALE
CLINT BARTON,"Hey man, you're doing me a favor. Besides, I owe a debt.",MALE
STEVE ROGERS,Thanks for having my back.,MALE
WANDA MAXIMOFF,It was time to get off my ass.,FEMALE
STEVE ROGERS,How about our other recruit?,MALE
CLINT BARTON,"He's rarin' to go. Had to put a little coffee in him, but… he should be good.",MALE
SCOTT LANG,What timezone is this?,MALE
CLINT BARTON,Come on. Come on.,MALE
SCOTT LANG,Captain America.,MALE
STEVE ROGERS,Mr. Lang.,MALE
SCOTT LANG,"It's an honor. I'm shaking your hand too long. Wow! This is awesome! Captain America.  I know you, too. You're great!  Jeez. Ah, look, I wanna say, I know you know a lot of super people, so . . . thinks for thanking of me.  Hey, man!",MALE
SAM WILSON,"What's up, Tic Tac?",MALE
SCOTT LANG,"Uh, good to see you. Look, what happened last time when I . . .",MALE
SAM WILSON,"It was a great audition, but it'll . . . it'll never happen again.",MALE
STEVE ROGERS,They tell you what we're up against?,MALE
SCOTT LANG,Something about some . . . psycho-assassins?,MALE
STEVE ROGERS,"We're outside the law on this one. So, if you come with us, you're a wanted man.",MALE
SCOTT LANG,"Yeah, well, what else is new?",MALE
BUCKY,We should get moving.,MALE
CLINT BARTON,We got a chopper lined up.,MALE
MAN ON PA,This is an emergency. All passengers must evacuate the airport immediately.,MALE
BUCKY,They're evacuating the airport.,MALE
SAM WILSON,Stark.,MALE
SCOTT LANG,Stark?,MALE
STEVE ROGERS,Suit up.,MALE
TONY STARK,"Wow, it's so weird how you run into people at the airport. Don't you think that's weird?",MALE
JAMES RHODES,Definitely weird.,MALE
STEVE ROGERS,"Hear me out, Tony. That doctor, the psychiatrist, he's behind all of this.",MALE
T'CHALA,Captain.,MALE
STEVE ROGERS,Your highness.,MALE
TONY STARK,"Anyway, Ross gave me 36 hours to bring you in. That was 24 hours ago. Can you help a brother out?",MALE
STEVE ROGERS,You're after the wrong guy.,MALE
TONY STARK,Your judgment is askew. Your old war buddy killed innocent people yesterday.,MALE
STEVE ROGERS,"And there are five more super soldiers just like him. I can't let the doctor find them first, Tony. I can't.",MALE
NATASHA ROMANOFF,Steve . . . you know what's about to happen. Do you really wanna punch your way out of this one?,FEMALE
TONY STARK,"All right, I've run out of patience. Underoos!  Nice job, kid.",MALE
PETER PARKER,"Thanks. Well, I could've stuck the landing a little better. It's just the new suit… Well, it's nothing, Mr. Stark. It's--it's perfect. Thank you.",MALE
TONY STARK,"Yeah, we don't really need to start a conversation.",MALE
PETER PARKER,"Okay. Cap . . . Captain. Big fan, I'm Spider-Man.",MALE
TONY STARK,"Yeah, we'll talk about it later. Just . . .",MALE
PETER PARKER,"Hey, everyone.",MALE
TONY STARK,. . . Good job.,MALE
STEVE ROGERS,You've been busy.,MALE
TONY STARK,"And you've been a complete idiot. Dragging in Clint. 'Rescuing' Wanda from a place she doesn't even want to leave, a safe place. I'm trying to keep . . . I'm trying to keep you from tearing the Avengers apart.",MALE
STEVE ROGERS,You did that when you signed.,MALE
TONY STARK,"Alright, We're done. You're gonna turn Barnes over, you're gonna come with us. NOW! Because it's us! Or a squad of J-SOC guys . . . with no compunction about being impolite.  Come on.",MALE
SAM WILSON,"We found it. Their Quinjet's in hanger five, north runway.",MALE
STEVE ROGERS,"Alright, Lang.",MALE
PETER PARKER,"Hey, guys, something . . .",MALE
JAMES RHODES,Whoa. What--what the hell was that?,MALE
SCOTT LANG,"I believe this is yours, Captain America.",MALE
TONY STARK,"Oh, great. Alright, there's two on the parking deck. One of them's Maximoff, I'm gonna grab her. Rhodey, you want to take Cap?",MALE
JAMES RHODES,"Got two in the terminal, Wilson and Barnes.",MALE
T'CHALA,Barnes is mine!,MALE
PETER PARKER,"Hey, Mr. Stark, what should I do?",MALE
TONY STARK,What we discussed. Keep your distance. Web 'em up.,MALE
PETER PARKER,"Okay, copy that!",MALE
T'CHALA,"Move, Captain. I won't ask a second time.",MALE
SCOTT LANG,"Look, I really don't want to hurt you.",MALE
NATASHA ROMANOFF,I wouldn't stress about it.,FEMALE
BUCKY,What the hell is that?,MALE
SAM WILSON,Everyone's got a gimmick now.,MALE
PETER PARKER,"You have a metal arm? That is awesome, dude!  You have the right to remain silent!",MALE
JAMES RHODES,"Sorry, Cap. This won't kill you but it ain't gonna tickle either.",MALE
TONY STARK,"Wanda, I think you hurt Vision's feelings.",MALE
WANDA MAXIMOFF,You locked me in my room.,FEMALE
TONY STARK,"Okay. First, that's an exaggeration. Second, I did it to protect you. Hey, Clint.",MALE
CLINT BARTON,"Hey, man.",MALE
TONY STARK,"Clearly, retirement doesn't suit you. You got tired of shooting golf?",MALE
CLINT BARTON,"Well, I played 18, I shot 18. Just can't seem to miss.",MALE
TONY STARK,First time for everything.,MALE
CLINT BARTON,Made you look.,MALE
FRIDAY,Multiple contusions detected.,MALE
TONY STARK,"Yeah, I detected that too.",MALE
PETER PARKER,"Oh god.  Hey buddy, I think you lost this!  Those wings carbon fiber?",MALE
SAM WILSON,Is this stuff coming out of you?,MALE
PETER PARKER,"That would explain the rigidity-flexibility ratio, which, gotta say, that's awesome, man.",MALE
SAM WILSON,I don't know if you've been a fight before but there's usually not this much talking.,MALE
PETER PARKER,"Alright, sorry, my bad.  Guys, look. I'd love to keep this up but I've only got one job here today and I gotta impress Mr. Stark, so, I'm really sorry.  Wwahhhh!",MALE
BUCKY,You couldn't have done that earlier?,MALE
SAM WILSON,I hate you.,MALE
JAMES RHODES,Great.,MALE
SCOTT LANG,"Hey, Cap, heads up!  Throw it at this. Now!",MALE
JAMES RHODES,"Oh, come on!",MALE
SCOTT LANG,"Oh, man. I thought it was a water truck. Uh . . . sorry.",MALE
JAMES RHODES,"Alright. Now, I'm pissed.",MALE
NATASHA ROMANOFF,"Is this, part of the plan?",FEMALE
TONY STARK,"Well, my plan was to go easy on them. You wanna switch it up?",MALE
CLINT BARTON,There's our ride.,MALE
STEVE ROGERS,Come on!,MALE
VISION,Captain Rogers. I know you believe what you're doing is right. But for the collective good you must surrender now.,MALE
SAM WILSON,"What do we do, Cap?",MALE
STEVE ROGERS,We fight.,MALE
NATASHA ROMANOFF,This is gonna end well.,FEMALE
PETER PARKER,They're not stopping.,MALE
TONY STARK,Neither are we.,MALE
NATASHA ROMANOFF,"We're still friends, right?",FEMALE
CLINT BARTON,Depends on how hard you hit me.,MALE
WANDA MAXIMOFF,You were pulling your punches.,FEMALE
BUCKY,I didn't kill your father.,MALE
T'CHALA,Then why did you run?,MALE
PETER PARKER,That thing does not obey the laws of physics at all.,MALE
STEVE ROGERS,Look kid. There's a lot going on here that you don't understand.,MALE
PETER PARKER,Mr. Stark said you'd say that. Wow.  He also said to go for your legs.,MALE
SAM WILSON,"Clint, can you get him off me?",MALE
CLINT BARTON,Buckled in?,MALE
SCOTT LANG,"Yeah. No, I'm good. I'm good, Arrow Guy. Let's go. Let's go!",MALE
STEVE ROGERS,Stark tell you anything else?,MALE
PETER PARKER,That you're wrong. You think you're right. That makes you dangerous.,MALE
STEVE ROGERS,"Guess he had a point.  You got heart, kid. Where're you from?",MALE
PETER PARKER,Queens.,MALE
STEVE ROGERS,Brooklyn.,MALE
TONY STARK,Friday?,MALE
FRIDAY,We have some weapon systems offline.,MALE
TONY STARK,They what?,MALE
SCOTT LANG,"Oh, you're gonna have to take this into the shop.",MALE
TONY STARK,Who's speaking?,MALE
SCOTT LANG,It's your conscience. We don't talk a lot these days.,MALE
TONY STARK,Friday?,MALE
FRIDAY,Deploying fire suppression system.,MALE
SCOTT LANG,Uh -oh. Oh boy. Whoa!,MALE
BUCKY,We gotta go. That guy's probably in Siberia by now.,MALE
STEVE ROGERS,We gotta draw out the flyers. I'll take Vision. You get to the jet.,MALE
SAM WILSON,"No, you get to the jet! Both of you!  The rest of us aren't getting out of here.",MALE
CLINT BARTON,"As much as I hate to admit it, if we're gonna win this one, some of us might have to lose it.",MALE
SAM WILSON,"This isn't the real fight, Steve.",MALE
STEVE ROGERS,"Alright, Sam, what's the play?",MALE
SAM WILSON,"We need a diversion, something big.",MALE
SCOTT LANG,"I got something kind of big, but I can't hold it very long. On my signal, run like hell. And if I tear myself in half . . . don't come back for me.",MALE
BUCKY,He's gonna tear himself in half?,MALE
STEVE ROGERS,"You're sure about this, Scott?",MALE
SCOTT LANG,I do it all the time. I mean once . . . in a lab. Then I passed out. I'm the boss. I'm the boss. I'm the boss. I'm the boss. I'm the BOSS!,MALE
PETER PARKER,Holy shit!,MALE
JAMES RHODES,"Okay, tiny dude is big now. He's big now.",MALE
STEVE ROGERS,I guess that's the signal.,MALE
SAM WILSON,"Way to go, Tic Tac!",MALE
TONY STARK,Give me back my Rhodey.,MALE
PETER PARKER,I got him!,MALE
TONY STARK,"Okay, anybody on our side hiding any shocking and fantastic abilities they'd like to disclose, I'm open to suggestion.",MALE
SCOTT LANG,You wanna get to them… you gotta go through me.,MALE
CLINT BARTON,We haven't met yet.  I'm Clint.,MALE
T'CHALA,I don't care.,MALE
JAMES RHODES,Ahhh!,MALE
SCOTT LANG,Get off. Something just flew in me!,MALE
NATASHA ROMANOFF,You're not gonna stop.,FEMALE
STEVE ROGERS,You know I can't.,MALE
NATASHA ROMANOFF,I'm gonna regret this.  Go.,FEMALE
PETER PARKER,"Hey, guys, you ever see that really old movie, Empire Strikes Back?",MALE
JAMES RHODES,"Jesus, Tony, how old is this guy?",MALE
TONY STARK,"I don't know, I didn't carbon-date him. He's on the young side.",MALE
PETER PARKER,You know that part . . . where they're on the snow planet . . . with the walking thingies?,MALE
TONY STARK,Maybe the kid's on to something.,MALE
JAMES RHODES,"High now, Tony. Go high.",MALE
PETER PARKER,YES! Ha ha! That was awesome!,MALE
SCOTT LANG,Does anyone have any orange slices?,MALE
TONY STARK,"Kid, you alright?",MALE
PETER PARKER,Hey! Get off me!,MALE
TONY STARK,Same side. Guess who. Hi. It's me.,MALE
PETER PARKER,"Oh. Hey, man.",MALE
TONY STARK,Yeah.,MALE
PETER PARKER,That was scary.,MALE
TONY STARK,Yeah. You're done. Alright?,MALE
PETER PARKER,What?,MALE
TONY STARK,You did a good job. Stay down.,MALE
PETER PARKER,"No, I'm good. I'm fine.",MALE
TONY STARK,Stay down.,MALE
PETER PARKER,"No, it's good I gotta get him back!",MALE
TONY STARK,You're going home or I'll call Aunt May! You're done!,MALE
PETER PARKER,"Wait. Mr. Stark, wait! I'm not done, I'm not . . .  Okay, I'm done. I'm done.",MALE
NATASHA ROMANOFF,"I said I'd help you find him, not catch him. There's a difference.",FEMALE
VISION,I'm sorry.,MALE
