character,line,gender
ULYSSES KLAUE,Stark.,MALE
ULTRON,What?,MALE
ULYSSES KLAUE,Tony Stark used to say that...to me. You're one of his.,MALE
ULTRON,"What?! I'm not...!  I'm not. You think I'm one of Stark's puppets, his hollow men? I mean look at me, do I look like Iron Man? Stark is nothing!  I'm sorry. I am sor... Ooh, I'm sure that's going to be okay. I'm sorry, it's just I don't understand. Don't compare me with Stark! he's a sickness!",MALE
TONY STARK,"Ahh, Junior.  You're gonna break your old man's heart.",MALE
ULTRON,If I have to.,MALE
THOR,We don't have to break anything.,MALE
ULTRON,Clearly you've never made an omelet.,MALE
TONY STARK,He beat me by one second.,MALE
PIETRO MAXIMOFF,"Ah, this is funny, Mr. Stark. It's what, comfortable? Like old times?",MALE
TONY STARK,This was never my life.,MALE
STEVE ROGERS,You two can still walk away from this.,MALE
WANDA MAXIMOFF,"Oh, we will.",FEMALE
STEVE ROGERS,I know you've suffered.,MALE
ULTRON,"Uuughh! Captain America. God's righteous man, pretending you could live without a war. I can't physically throw up in my mouth, but...",MALE
THOR,"If you believe in peace, then let us keep it.",MALE
ULTRON,I think you're confusing peace with quiet.,MALE
TONY STARK,Yuh-huh. What's the Vibranium for?,MALE
ULTRON,"I'm glad you asked that, because I wanted to take this time to explain my evil plan!",MALE
ULYSSES KLAUE,Shoot them!,MALE
KLAUE'S MERCENARY,Which ones?,MALE
ULYSSES KLAUE,All of them!,MALE
KLAUE'S MERCENARY,"Move, move, move!",MALE
STEVE ROGERS,"Stay down, kid!",MALE
ULTRON,It's time for some mind games.,MALE
BRUCE BANNER,"Guys, is this a Code Green?",MALE
STEVE ROGERS,Thor! Status?,MALE
THOR,"The girl tried to warp my mind. Take special care, I doubt a human could keep her at bay. Fortunately, I am mighty.",MALE
ULTRON,This is going very well.,MALE
CLINT BARTON,"I've done the whole mind control thing. Not a fan.  Yeah, you better run.  Whoever's standing, we gotta move! Guys?",MALE
BALLET INSTRUCTOR,Again.,FEMALE
NATASHA ROMANOFF,You'll break them.,FEMALE
MADAME B,Only the breakable ones. You are made of marble. We'll celebrate after the graduation ceremony.,FEMALE
NATASHA ROMANOFF,What if I fail?,FEMALE
MADAME B,You never fail.,FEMALE
PEGGY CARTER,Are you ready for our dance?,FEMALE
HEIMDALL,Is it him? Is that the first son of Odin?,MALE
THOR,"Heimdall, your eyes?!",MALE
HEIMDALL,"Oh, they see everything. They see you leading us to Hel. Wake up!",MALE
PEGGY CARTER,"The war's over, Steve. We can go home. Imagine it!",FEMALE
THOR,I can still save you.,MALE
HEIMDALL,"We are all dead. Can you not see?  You're a destroyer, Odinson. See where your power leads.",MALE
MADAME B,Sloppy. Pretending to fail. The ceremony is necessary for you to take your place in the world.,FEMALE
NATASHA ROMANOFF,I have no place in the world.,FEMALE
MADAME B,Exactly.,FEMALE
PIETRO MAXIMOFF,What can I do?,MALE
WANDA MAXIMOFF,"Ah, it hurts.",FEMALE
PIETRO MAXIMOFF,I'm gonna kill him. I'll be right back.,MALE
WANDA MAXIMOFF,No. I'm over it. I want...I want to finish the plan.  I want the big one.,FEMALE
ULTRON,"Ah, the Vibranium's getting away.",MALE
TONY STARK,And you're not going anywhere.,MALE
ULTRON,"Of course not, I'm already there. You'll catch on. But first, you might need to catch Dr. Banner.",MALE
TONY STARK,"News or footage, keyword: Hulk.  Natasha, I could really use a lullaby.",MALE
CLINT BARTON,"Well, that's not gonna happen. Not for a while. The whole team is down, you got no back up here.",MALE
TONY STARK,"I'm calling in VERONICA.  Alright everybody, stand down!  You listening? That little witch is messing with your mind. You're stronger than her, you're smarter than her, you're Bruce Banner.  Right, right, right! Don't mention puny Banner.  Okay.  In the back? Dick move, Banner.  VERONICA, gimme a hand.  Go to sleep, go to sleep, go to sleep!  Okay, pal, we're gonna get you out of town.  No, not that way, not that way!  Come on, Bruce! You gotta work with me!   Everybody out! Going to get ugly!  I'm sorry.  Damage report.  That's comprehensive. Show me something.  How quickly can we buy this building?",MALE
MARIA HILL,"The news is loving you guys. Nobody else is. There's been no official call for Banner's arrest, but it's in the air.",FEMALE
TONY STARK,Stark Relief Foundation?,MALE
MARIA HILL,Already on the scene. How's the team?,FEMALE
TONY STARK,Everyone's...we took a hit. We'll shake it off.,MALE
MARIA HILL,"Well for now I'd stay in stealth mode, and stay away from here.",FEMALE
TONY STARK,"So, run and hide?",MALE
MARIA HILL,"Until we can find Ultron, I don't have a lot else to offer.",FEMALE
TONY STARK,"Neither do we.   Hey, you wanna switch out?",MALE
CLINT BARTON,"No, I'm good. If you wanna get some kip, now's a good time, cause we're still a few hours out.",MALE
TONY STARK,A few hours from where?,MALE
CLINT BARTON,A safe house.,MALE
THOR,What is this place?,MALE
TONY STARK,A safe house?,MALE
CLINT BARTON,"Let's hope.  Honey, I'm home.",MALE
CLINT BARTON,Hi. Company. Sorry I didn't call ahead.,MALE
LAURA BARTON,Hey.,FEMALE
TONY STARK,This is an agent of some kind.,MALE
CLINT BARTON,"Gentleman, this is Laura.",MALE
LAURA BARTON,I know all your names.,FEMALE
CLINT BARTON,"Ooh, incoming.",MALE
BARTON'S DAUGHTER,Dad!,FEMALE
CLINT BARTON,"I see her!  Hey, buddy! How you guys doing? Ooh...",MALE
TONY STARK,These are...smaller agents.,MALE
CLINT BARTON,"Look at your face! Oh, my goodness!",MALE
LILA BARTON,Did you bring Auntie Nat?,FEMALE
NATASHA ROMANOFF,Why don't you hug her and find out?,FEMALE
STEVE ROGERS,Sorry for barging in on you.,MALE
TONY STARK,"Yeah, we would have called ahead, but we were busy having no idea that you existed.",MALE
CLINT BARTON,"Yeah, well Fury helped me set this up when I joined. He kept it off SHIELD's files, I'd like to keep it that way. I figure it's a good place to lay low.",MALE
LAURA BARTON,"Honey. Ah, I missed you.",FEMALE
NATASHA ROMANOFF,"How's little Natasha, huh?",FEMALE
LAURA BARTON,She's…Nathaniel.,FEMALE
NATASHA ROMANOFF,Traitor.,FEMALE
STEVE ROGERS,Thor.,MALE
THOR,"I saw something in that dream. I need answers, I won't find them here.",MALE
PEGGY CARTER,We can go home.,FEMALE
CLINT BARTON,"See, you worried for nothing. Can't even feel the difference, can you?",MALE
LAURA BARTON,"If they're sleeping here, some of them are gonna have to double up.",FEMALE
CLINT BARTON,"Yeah, that's not gonna sell.",MALE
LAURA BARTON,What about Nat and Dr. Banner? How long has that been going on?,FEMALE
CLINT BARTON,Has what?,MALE
LAURA BARTON,You are so cute.,FEMALE
CLINT BARTON,Nat and...and Banner?,MALE
LAURA BARTON,"I'll explain when you're older, Hawkeye.",FEMALE
CLINT BARTON,Oh. Okay.,MALE
LAURA BARTON,"It's bad, right? Nat seems really shaken.",FEMALE
CLINT BARTON,"Ultron has these allies, these uh, kids, they're punks really. They carry a big damn stick and Nat took a serious hit. Someone's gonna have to teach 'em some manners.",MALE
LAURA BARTON,"And that someone be you. You know I totally support your Avenging, I couldn't be prouder. But I see those guys, those ""Gods""...",FEMALE
CLINT BARTON,You don't think they need me.,MALE
LAURA BARTON,I think they do. Which is a lot scarier. They're a mess.,FEMALE
CLINT BARTON,Yeah. I guess they're my mess.,MALE
LAURA BARTON,"You need to be sure that this team is really a team and that they have your back. Things are changing for us. In a few months time, you and me are gonna be outnumbered. I need...just be sure.",FEMALE
CLINT BARTON,"Yes, ma'am.",MALE
LAURA BARTON,I can feel the difference.,FEMALE
ULTRON,"Scream, and your entire staff dies. I could've killed you, Helen, the night we met. I didn't.",MALE
DR. HELEN CHO,Do you expect a thank you note?,FEMALE
ULTRON,I expect you to know why.,MALE
DR. HELEN CHO,"The Cradle.  ""This is the next thing, Tony.""",FEMALE
ULTRON,This...is the next me.,MALE
DR. HELEN CHO,"The regeneration cradle prints tissue, it can't build a living body.",FEMALE
ULTRON,"It can, you can. You lack the materials. You're a brilliant woman, Helen. But we all have room to improve.",MALE
BRUCE BANNER,I didn't realize you were waiting.,MALE
NATASHA ROMANOFF,"I would've joined you, but uh, it didn't seem like the right time.",FEMALE
BRUCE BANNER,They used up all the hot water.,MALE
NATASHA ROMANOFF,I should've joined you.,FEMALE
BRUCE BANNER,Missed our window.,MALE
NATASHA ROMANOFF,Did we?,FEMALE
BRUCE BANNER,"The world just saw the Hulk. The real Hulk, for the first time. You know I have to leave.",MALE
NATASHA ROMANOFF,"But you assume that I have to stay? I had this, um, dream. The kind that seems normal at the time, but when you wake...",FEMALE
BRUCE BANNER,What did you dream?,MALE
NATASHA ROMANOFF,That I was an Avenger. That I was anything more than the assassin they made me.,FEMALE
BRUCE BANNER,I think you're being hard on yourself.,MALE
NATASHA ROMANOFF,Here I was hoping that was your job.,FEMALE
BRUCE BANNER,What are you doing?,MALE
NATASHA ROMANOFF,"I'm running with it, with you. If running's the plan, as far as you want.",FEMALE
BRUCE BANNER,Are you out of your mind?,MALE
NATASHA ROMANOFF,I want you to understand that I'm...,FEMALE
BRUCE BANNER,"Natasha, where can I go? Where in the world am I not a threat?",MALE
NATASHA ROMANOFF,You're not a threat to me.,FEMALE
BRUCE BANNER,"You sure? Even if I didn't just...there's no future with me. I can't ever...I can't have this, kids, do the math, I physically can't.",MALE
NATASHA ROMANOFF,"Neither can I. In the Red Room, where I was trained, where I was raised, um, they have a graduation ceremony. They sterilize you. It's efficient. One less thing to worry about. The one thing that might matter more than a mission. It makes everything easier. Even killing.  You still think you're the only monster on the team?",FEMALE
BRUCE BANNER,"What, so we disappear?",MALE
TONY STARK,Thor didn't say where he was going for answers?,MALE
STEVE ROGERS,Sometimes my teammates don't tell me things. I was kind of hoping Thor would be the exception.,MALE
TONY STARK,"Yeah, give him time. We don't know what the Maximoff kid showed him.",MALE
STEVE ROGERS,"""Earth's Mightiest Heroes."" Pulled us apart like cotton candy.",MALE
TONY STARK,Seems like you walked away all right.,MALE
STEVE ROGERS,Is that a problem?,MALE
TONY STARK,I don't trust a guy without a dark side. Call me old fashioned.,MALE
STEVE ROGERS,Well let's just say you haven't seen it yet.,MALE
TONY STARK,"You know Ultron is trying to tear us apart, right?",MALE
STEVE ROGERS,Well I guess you'd know. Whether you tell us is a bit of a question.,MALE
TONY STARK,Banner and I were doing research.,MALE
STEVE ROGERS,That would affect the team.,MALE
TONY STARK,"That would end the team. Isn't that the mission? Isn't that the ""why"" we fight, so we can end the fight, so we get to go home?",MALE
STEVE ROGERS,"Every time someone tries to win a war before it starts, innocent people die. Every time.",MALE
LAURA BARTON,"I'm sorry. Mr. Stark, uh, Clint said you wouldn't mind, but, our tractor, it doesn't seem to want to start at all. I thought maybe you might...",FEMALE
TONY STARK,"Yeah, I'll give her a kick.  Don't take from my pile.  Hello, Deere. Tell me everything. What ails you?",MALE
NICK FURY,Do me a favor. Try not to bring it to life.,MALE
TONY STARK,"Ah, Mrs. Barton, you little minx. I get it, Maria Hill called you, right? Was she ever not working for you?",MALE
NICK FURY,Artificial intelligence. You never even hesitated.,MALE
TONY STARK,"Look, it's been a really long day, like, Eugene O'Neill long, so how's about we skip to the part where you're useful?",MALE
NICK FURY,Look me in the eye and tell me you're going to shut him down.,MALE
TONY STARK,You're not the director of me.,MALE
NICK FURY,"I'm not the director of anybody. I'm just an old man, who cares very much about you.",MALE
TONY STARK,"And I'm the man who killed the Avengers. I saw it. I didn't tell the team, how could I? I saw them all dead, Nick. I felt it. The whole world, too. It's because of me. I wasn't ready. I didn't do all I could.",MALE
NICK FURY,"The Maximoff girl, she's working you, Stark. Playing on your fear.",MALE
TONY STARK,"I wasn't tricked, I was shown. It wasn't a nightmare, it was my legacy. The end of the path I started us on.",MALE
NICK FURY,"You've come up with some pretty impressive inventions, Tony. War isn't one of them.",MALE
TONY STARK,"I watched my friends die. You'd think that'd be as bad as it gets, right? Nope. Wasn't the worst part.",MALE
NICK FURY,The worst part is that you didn't.,MALE
ERIK SELVIG,"I like the look. If you're going for inconspicuous, though, near miss.",MALE
THOR,I need your help.,MALE
ERIK SELVIG,It's nice to be needed.,MALE
THOR,It's dangerous.,MALE
ERIK SELVIG,I'd be disappointed if it wasn't.,MALE
NICK FURY,"Ultron took you folks out of play to buy himself time. My contacts all say he's building something. The amount of Vibranium he made off with, I don't think it's just one thing.",MALE
STEVE ROGERS,What about Ultron himself?,MALE
NICK FURY,"Ah. He's easy to track, he's everywhere. Guy's multiplying faster than a Catholic rabbit. Still doesn't help us get an angle on any of his plans though.",MALE
TONY STARK,He still going after launch codes?,MALE
NICK FURY,"Yes, he is, but he's not making any headway.",MALE
TONY STARK,I cracked the Pentagon's firewall in high school on a dare.,MALE
NICK FURY,"Yeah, well, I contacted our friends at the NEXUS about that.",MALE
STEVE ROGERS,NEXUS?,MALE
BRUCE BANNER,"It's the world internet hub in Oslo, every byte of data flows through there, fastest access on earth.",MALE
CLINT BARTON,So what'd they say?,MALE
NICK FURY,"He's fixated on the missiles, but the codes are constantly being changed.",MALE
TONY STARK,By whom?,MALE
NICK FURY,Parties unknown.,MALE
NATASHA ROMANOFF,Do we have an ally?,FEMALE
NICK FURY,"Ultron's got an enemy, that's not the same thing. Still, I'd pay folding money to know who it is.",MALE
TONY STARK,"I might need to visit Oslo, find our ""unknown.""",MALE
NATASHA ROMANOFF,"Well, this is good times, boss, but I was kind of hoping when I saw you, you'd have more than that.",FEMALE
NICK FURY,"I do, I have you. Back in the day, I had eyes everywhere, ears everywhere else. Here we all are, back on earth, with nothing but our wit, and our will to save the world. So stand. Outwit the platinum bastard.",MALE
NATASHA ROMANOFF,Steve doesn't like that kind of talk.,FEMALE
STEVE ROGERS,"You know what, Romanoff?",MALE
NICK FURY,So what does he want?,MALE
STEVE ROGERS,To become better. Better than us. He keeps building bodies.,MALE
TONY STARK,"Person bodies. The human form is inefficient, biologically speaking, we're outmoded. But he keeps coming back to it.",MALE
NATASHA ROMANOFF,"When you two programmed him to protect the human race, you amazingly failed.",FEMALE
BRUCE BANNER,"They don't need to be protected, they need to evolve. Ultron's going to evolve.",MALE
NICK FURY,How?,MALE
BRUCE BANNER,Has anyone been in contact with Helen Cho?,MALE
DR. HELEN CHO,"It's beautiful. The Vibranium atoms aren't just compatible with the tissue cells, they're binding them. And SHIELD never even thought...",FEMALE
ULTRON,"The most versatile substance on the planet and they used it to make a Frisbee. Typical of humans, they scratch the surface and never think to look within.",MALE
STEVE ROGERS,I'll take Natasha and Clint.,MALE
TONY STARK,"Alright, strictly recon. I'll hit the NEXUS, I'll join you as soon as I can.",MALE
STEVE ROGERS,If Ultron is really building a body...,MALE
TONY STARK,He'll be more powerful than any of us. Maybe all of us. An android designed by a robot.,MALE
STEVE ROGERS,You know I really miss the days when the weirdest thing science ever created was me.,MALE
NICK FURY,I'll drop Banner off at the tower. Do you mind if I borrow Ms. Hill?,MALE
TONY STARK,"She's all yours, apparently. What are you gonna do?",MALE
NICK FURY,"I don't know. Something dramatic, I hope.",MALE
CLINT BARTON,I'm gonna finish re-flooring that sunroom as soon as I get back.,MALE
LAURA BARTON,"Yeah, and then you'll find another part of the house to tear apart.",FEMALE
CLINT BARTON,No. It's the last project. I promise.,MALE
ERIK SELVIG,This is it. The Water of Sight.,MALE
THOR,"In every realm, there's a reflection. If the water spirits accept me, I can return to my dream, and find what I missed.",MALE
ERIK SELVIG,"The men who enter that water, the legends don't end well.",MALE
TONY STARK,"A hacker who's faster than Ultron? He could be anywhere. And as this is the center of everything, I'm just a guy looking for a needle in the world's biggest haystack.",MALE
WORLD HUB TECH,How do you find it?,MALE
TONY STARK,"Pretty simple. You bring a magnet.  Oh, I'm decrypting nuclear codes and you don't want me to. Come and get me.",MALE
HEIMDALL,Wake up!,MALE
ERIK SELVIG,Thor!,MALE
ULTRON,Extinction.,MALE
DR. HELEN CHO,"Cellular cohesion will take a few hours, but we can initiate the consciousness stream. We're uploading your cerebral matrix...now.",FEMALE
WANDA MAXIMOFF,I can read him. He is dreaming.,FEMALE
DR. HELEN CHO,"I wouldn't call it dreams. It's Ultron's base consciousness, informational noise. Soon...",FEMALE
ULTRON,How soon? I'm not being pushy.,MALE
DR. HELEN CHO,We're imprinting a physical brain. There are no shortcuts. Even if your magic gem is...,FEMALE
WANDA MAXIMOFF,How could you?,FEMALE
ULTRON,How could I what?,MALE
WANDA MAXIMOFF,"You said we would destroy the Avengers, make a better world.",FEMALE
ULTRON,It will be better.,MALE
WANDA MAXIMOFF,When everyone is dead.,FEMALE
ULTRON,That is not...! The human race will have every opportunity to improve.,MALE
PIETRO MAXIMOFF,And if they don't?,MALE
ULTRON,Ask Noah.,MALE
WANDA MAXIMOFF,You're a madman.,FEMALE
ULTRON,"There were more than a dozen extinction level events before even the dinosaurs got theirs. When the Earth starts to settle, God throws a stone at it, and believe me, he's winding up. We have to evolve. There's no room for the weak.",MALE
PIETRO MAXIMOFF,And who decides who's weak?,MALE
ULTRON,Life. Life always decides. There's incoming. The Quinjet. We have to move.,MALE
DR. HELEN CHO,That's not a problem.,FEMALE
ULTRON,"Ah, wait, guys!.  They'll understand. When they see they'll understand. I just need a little more time.",MALE
STEVE ROGERS,Two minutes. Stay close.  Dr. Cho!,MALE
DR. HELEN CHO,He's uploading himself into the body.,FEMALE
STEVE ROGERS,Where?,MALE
DR. HELEN CHO,"The real power is inside the Cradle. The gem, its power is uncontainable. You can't just blow it up. You have to get the Cradle to Stark.",FEMALE
STEVE ROGERS,First I have to find it.,MALE
DR. HELEN CHO,Go.,FEMALE
STEVE ROGERS,Did you guys copy that?,MALE
CLINT BARTON,We did.,MALE
NATASHA ROMANOFF,"I got a private jet taking off, across town, no manifest. That could be him.",FEMALE
CLINT BARTON,"There. It's the truck from the lab. Right above you, Cap. On the loop by the bridge. It's them. I got three with the Cradle, one in the cab. I could take out the driver.",MALE
STEVE ROGERS,"Negative! If that truck crashes, the gem could level the city. We need to draw out Ultron.",MALE
ULTRON,"No, no, no, no, no. Leave me alone!",MALE
STEVE ROGERS,"Well, he's definitely unhappy! I'm gonna try and keep him that way.",MALE
CLINT BARTON,"You're not a match for him, Cap.",MALE
STEVE ROGERS,"Thanks, Barton.",MALE
ULTRON,"You know what's in that Cradle? The power to make real change, and that terrifies you.",MALE
STEVE ROGERS,I wouldn't call it a comfort.,MALE
ULTRON,Stop it!,MALE
CLINT BARTON,"We got a window. Four, three...give 'em hell.",MALE
NATASHA ROMANOFF,I'm always picking up after you boys.,FEMALE
CLINT BARTON,"They're heading under the overpass, I've got no shot.",MALE
NATASHA ROMANOFF,Which way?,FEMALE
CLINT BARTON,Hard right... Now.,MALE
NATASHA ROMANOFF,"Out of the way! Coming through! Sorry, coming through!",FEMALE
STEVE ROGERS,Come on!,MALE
NATASHA ROMANOFF,"Clint, can you draw out the guards?",FEMALE
CLINT BARTON,Let's find out.,MALE
NATASHA ROMANOFF,Beep beep!,FEMALE
CLINT BARTON,"Heading back towards you. So whatever you're going to do, do it now.",MALE
NATASHA ROMANOFF,"I'm going in, Cap can you keep him occupied?",FEMALE
STEVE ROGERS,What do you think I've been doing?,MALE
CLINT BARTON,The package is airborne. I have a clean shot.,MALE
NATASHA ROMANOFF,Negative. I am still in the truck.,FEMALE
CLINT BARTON,What the hell are you...?,MALE
NATASHA ROMANOFF,"Just be ready, I'm sending the package to you.",FEMALE
CLINT BARTON,How do you want me to take it?,MALE
NATASHA ROMANOFF,"Uhh, you might wish you hadn't asked that.",FEMALE
ULTRON,Please. Don't do this.,MALE
WANDA MAXIMOFF,What choice do we have?,FEMALE
STEVE ROGERS,I lost him! He's headed your way.,MALE
CLINT BARTON,"Nat, we gotta go.",MALE
CLINT BARTON,"Nat! Cap, you see Nat?",MALE
STEVE ROGERS,"If you have the package, get it to Stark! Go!",MALE
CLINT BARTON,Do you have eyes on Nat?,MALE
STEVE ROGERS,Go!  Civilians in our path.  Can you stop this thing?,MALE
PIETRO MAXIMOFF,I'm fine. I just need to take a minute.,MALE
STEVE ROGERS,I'm very tempted not to give you one.,MALE
WANDA MAXIMOFF,"The Cradle, did you get it?",FEMALE
STEVE ROGERS,Stark will take care of it.,MALE
WANDA MAXIMOFF,"No, he won't.",FEMALE
STEVE ROGERS,"You don't know what you're talking about, Stark's not crazy.",MALE
WANDA MAXIMOFF,He will do anything to make things right.,FEMALE
STEVE ROGERS,"Stark, come in. Stark. Anyone on comms?",MALE
WANDA MAXIMOFF,Ultron can't tell the difference between saving the world and destroying it. Where do you think he gets that?,FEMALE
BRUCE BANNER,Anything on Nat?,MALE
TONY STARK,"Haven't heard. But she's alive, or Ultron'd be rubbing our faces in it.",MALE
CLINT BARTON,This is sealed tight.,MALE
BRUCE BANNER,"We're going to need to access the program, break it down from within.",MALE
TONY STARK,"Hm. Any chance Natasha might leave you a message, outside the internet, old school spy stuff?",MALE
CLINT BARTON,"There's some nets I can cast. Yeah, alright. I'll find her.",MALE
BRUCE BANNER,"I can work on tissue degeneration, if you can fry whatever operational system Cho implanted.",MALE
TONY STARK,"Yeah, about that.",MALE
BRUCE BANNER,No.,MALE
TONY STARK,You have to trust me.,MALE
BRUCE BANNER,Kinda don't.,MALE
TONY STARK,Our ally? The guy protecting the military's nuclear codes? I found him.,MALE
JARVIS,"Hello, Dr. Banner.",MALE
TONY STARK,"Ultron didn't go after JARVIS cause he was angry. He attacked him because he was scared of what he can do. So JARVIS went underground. Okay? Scattered, dumped his memory. But not his protocols. He didn't even know he was in there, until I pieced him together.",MALE
BRUCE BANNER,"So, you want me to help you put JARVIS into this thing?",MALE
TONY STARK,"No, of course not! I want to help you put JARVIS in this thing.  We're out of my field here. You know bio-organics better than anyone.",MALE
BRUCE BANNER,And you just assume that JARVIS' operational matrix can beat Ultron's?,MALE
TONY STARK,"JARVIS has been beating him from inside without knowing it. This is the opportunity, we can create Ultron's perfect self, without the homicidal glitches he thinks are his winning personality. We have to.",MALE
JARVIS,I believe it's worth a go.,MALE
BRUCE BANNER,"No, I'm in a loop! I'm caught in a time loop, this is exactly where it all went wrong.",MALE
TONY STARK,"I know, I know. I know what everyone's going to say, but they're already saying it. We're mad scientists. We're monsters, buddy. You gotta own it. Make a stand.  It's not a loop. It's the end of the line.",MALE
ULTRON,"I wasn't sure you'd wake up. I hoped you would, I wanted to show you something. I don't have anyone else. I think a lot about meteors, the purity of them. Boom! The end, start again. The world made clean for the new man to rebuild. I was meant to be new. I was meant to be beautiful. The world would've looked to the sky and seen hope, seen mercy. Instead they'll look up in horror because of you. You've wounded me. I give you full marks for that. But, like the man said, ""What doesn't kill me… ""…just makes me stronger.""",MALE
TONY STARK,This framework is not compatible.,MALE
BRUCE BANNER,The genetic coding tower's at ninety-seven percent. You have got to upload that schematic in the next three minutes.,MALE
STEVE ROGERS,I'm gonna say this once.,MALE
TONY STARK,"How about ""nonce""?",MALE
STEVE ROGERS,Shut it down!,MALE
TONY STARK,"Nope, not gonna happen.",MALE
STEVE ROGERS,You don't know what you're doing.,MALE
BRUCE BANNER,And you do? She's not in your head?,MALE
WANDA MAXIMOFF,I know you're angry.,FEMALE
BRUCE BANNER,"Oh, we're way past that. I could choke the life out of you and never change a shade.",MALE
STEVE ROGERS,"Banner, after everything that's happened...",MALE
TONY STARK,That's nothing compared to what's coming!,MALE
WANDA MAXIMOFF,You don't know what's in there!,FEMALE
STEVE ROGERS,This isn't a game...,MALE
WANDA MAXIMOFF,The creature...!,FEMALE
PIETRO MAXIMOFF,"No, no. Go on. You were saying?",MALE
WANDA MAXIMOFF,Pietro!,FEMALE
CLINT BARTON,What? You didn't see that coming?,MALE
BRUCE BANNER,"Go ahead, piss me off.  Wait!",MALE
VISION,"I'm sorry, that was...odd.  Thank you.",MALE
STEVE ROGERS,"Thor, you helped create this?",MALE
THOR,I've had a vision. A whirlpool that sucks in all hope of life and at it's center is that.,MALE
BRUCE BANNER,"What, the gem?",MALE
THOR,"It's the Mind Stone. It's one of the six Infinity Stones, the greatest power in the universe, unparalleled in its destructive capabilities.",MALE
STEVE ROGERS,Then why would you bring it to...,MALE
THOR,Because Stark is right.,MALE
BRUCE BANNER,"Oh, it's definitely the end times.",MALE
THOR,The Avengers cannot defeat Ultron.,MALE
VISION,Not alone.,MALE
STEVE ROGERS,"Why does your ""vision"" sound like JARVIS?",MALE
TONY STARK,We...we reconfigured JARVIS' matrix to create something new.,MALE
STEVE ROGERS,I think I've had my fill of new.,MALE
VISION,You think I'm a child of Ultron?,MALE
STEVE ROGERS,You're not?,MALE
VISION,I'm not Ultron. I'm not JARVIS. I am...I am.,MALE
WANDA MAXIMOFF,I looked in your head and saw annihilation.,FEMALE
VISION,Look again.,MALE
CLINT BARTON,Yeah. Her seal of approval means jack to me.,MALE
THOR,"Their powers, the horrors in our heads, Ultron himself, they all came from the Mind Stone, and they're nothing compared to what it can unleash. But with it on our side...",MALE
STEVE ROGERS,Is it? Are you? On our side?,MALE
VISION,I don't think it's that simple.,MALE
CLINT BARTON,Well it better get real simple real soon.,MALE
VISION,"I am on the side of life. Ultron isn't, he will end it all.",MALE
TONY STARK,What's he waiting for?,MALE
VISION,You.,MALE
BRUCE BANNER,Where?,MALE
CLINT BARTON,Sokovia. He's got Nat there too.,MALE
BRUCE BANNER,"If we're wrong about you, if you're the monster that Ultron made you to be...",MALE
VISION,"What will you do?  I don't want to kill Ultron. He's unique, and he's in pain. But that pain will roll over the earth, so he must be destroyed. Every form he's built, every trace of his presence on the net, we have to act now. And not one of us can do it without the others. Maybe I am a monster. I don't think I'd know if I were one. I'm not what you are, and not what you intended. So there may be no way to make you trust me. But we need to go.",MALE
THOR,Right.  Well done.,MALE
STEVE ROGERS,Three minutes. Get what you need.,MALE
FRIDAY,"Good evening, boss.",FEMALE
TONY STARK,"No way we all get through this. If even one tin soldier is left standing, we've lost. It's gonna be blood on the floor.",MALE
STEVE ROGERS,I got no plans tomorrow night.,MALE
TONY STARK,I get first crack at the big guy. Iron Man's the one he's waiting for.,MALE
VISION,"That's true, he hates you the most.",MALE
STEVE ROGERS,"Ultron knows we're coming. Odds are we'll be riding into heavy fire, and that's what we signed up for. But the people of Sokovia, they didn't. So our priority is getting them out.",MALE
PIETRO MAXIMOFF,"We're under attack! Clear the city, now!  Get off your asses.",MALE
STEVE ROGERS,"All they want is to live their lives in peace, and that's not going to happen today. But we can do our best to protect them. And we can get the job done, and find out what Ultron's been building. We find Romanoff, and we clear the field. Keep the fight between us. Ultron thinks we're monsters and we're what's wrong with the world. This isn't just about beating him. It's about whether he's right.",MALE
BRUCE BANNER,Natasha! Natasha!,MALE
NATASHA ROMANOFF,Bruce?,FEMALE
BRUCE BANNER,You alright?,MALE
NATASHA ROMANOFF,Yeah.,FEMALE
BRUCE BANNER,"The team's in the city, it's about to light up.",MALE
NATASHA ROMANOFF,I don't suppose you found a key lying around somewhere?,FEMALE
BRUCE BANNER,"Yeah, I did.",MALE
NATASHA ROMANOFF,So what's our play?,FEMALE
BRUCE BANNER,I'm here to get you to safety.,MALE
NATASHA ROMANOFF,Job's not finished.,FEMALE
BRUCE BANNER,"We could help with the evacuation, but I can't be in a fight near civilians. And you've done plenty. Our fight is over.",MALE
NATASHA ROMANOFF,So we just disappear?,FEMALE
FRIDAY,"Your man's in the church, boss. I think he's waiting for you.",FEMALE
ULTRON,Come to confess your sins?,MALE
TONY STARK,"I don't know, how much time you got?",MALE
ULTRON,More than you.,MALE
TONY STARK,"Uhhh. Have you been juicing? A little Vibranium cocktail? You're looking, I don't wanna say, puffy...",MALE
ULTRON,You're stalling to protect the people.,MALE
TONY STARK,"Well, that is the mission. Did you forget?",MALE
ULTRON,"I've moved beyond your mission. I'm free.  What, you think you're the only one stalling?",MALE
FRIDAY,There's the rest of the Vibranium. Function: still unclear.,FEMALE
ULTRON,"This is how you end, Tony. This is peace in my time.",MALE
STEVE ROGERS,Go!,MALE
WANDA MAXIMOFF,Get off the bridge! Run!,FEMALE
VISION,Ultron.,MALE
ULTRON,My Vision. They really did take everything from me.,MALE
