character,line,gender
PEPPER POTTS,Trust me.  We're going out of town.,FEMALE
TONY STARK,"Okay, we've been through this. Nope.",MALE
PEPPER POTTS,Yep!,FEMALE
TONY STARK,The man says no.,MALE
PEPPER POTTS,Immediately and indefinitely!,FEMALE
TONY STARK,Honey...,MALE
MAYA HANSEN,Great idea. Let's go.,FEMALE
TONY STARK,I'm sorry. That's a terrible idea. Please don't touch her bags.,MALE
PEPPER POTTS,"TONY STARK, this is how normal people behave.",FEMALE
TONY STARK,I can't protect you out there. I challenged...,MALE
MAYA HANSEN,Is...is that normal?,FEMALE
TONY STARK,"Yes, this is normal!",MALE
PEPPER POTTS,"Sadly, that...is very normal.",FEMALE
TONY STARK,"It's a big bunny, relax about it!",MALE
PEPPER POTTS,Calm down!,FEMALE
TONY STARK,I got this for you.,MALE
PEPPER POTTS,I'm aware of that.,FEMALE
TONY STARK,You still haven't even told me that you liked it!,MALE
PEPPER POTTS,I don't like it!,FEMALE
TONY STARK,I asked you three... You don't like it?!,MALE
PEPPER POTTS,"TONY STARK, we are leaving the house; that's not even up for discussion.",FEMALE
TONY STARK,I said no.,MALE
MAYA HANSEN,"Guys, can we um...",FEMALE
TONY STARK,What?,MALE
MAYA HANSEN,Do we need to worry about that?,FEMALE
PEPPER POTTS,I got you.,FEMALE
TONY STARK,"I got you first. Like I said, we can't stay here.  Move! I'm right behind!  Get her, I'm gonna find a way around.  Stop stopping! Get her, get outside! Go!",MALE
PEPPER POTTS,Oh my God. Tony!,FEMALE
JARVIS,"Sir, Miss Potts is clear of the structure.",MALE
TONY STARK,"Jarvis, where's my flight power?!",MALE
JARVIS,"Working on it, sir. This is a prototype.",MALE
TONY STARK,That's one.,MALE
JARVIS,"Sir, the suit is not combat-ready.",MALE
TONY STARK,That's two.,MALE
PEPPER POTTS,Tony!,FEMALE
JARVIS,"Sir, take a deep breath.  Flight power restored.",MALE
JARVIS,Sir. Sir!,MALE
TONY STARK,"Alright, kill the alarm. I got it.",MALE
JARVIS,That's the emergency alert triggered by the power dropping below five percent.,MALE
TONY STARK,"It's snowing, right? Where are we, upstate?",MALE
JARVIS,"We're five miles outside of Rose Hills, Tennessee.",MALE
TONY STARK,"Why?! Jarvis! Not my idea! What are we doing here? This is thousands of miles away, I gotta get Pepper, I gotta...",MALE
JARVIS,I prepared a flight plan. This was the location.,MALE
TONY STARK,Who asked you? Open the suit.,MALE
JARVIS,"I...I think I may be malfunctioning, sir.",MALE
TONY STARK,Open eject.  That's brisk!  Maybe I'll just cozy back up for a bit.,MALE
JARVIS,"I actually think I need to sleep now, sir.",MALE
TONY STARK,"Jarvis. Jarvis? Don't leave me, buddy.",MALE
COMPUTER VOICE,Stark Secure Server: Now transferring to all known receivers.,MALE
TONY STARK,"Pepper, it's me. I've got a lot of apologies to make and not a lot of time. So first off, I'm so sorry I put you in harm's way. That was selfish and stupid and it won't happen again. Also, it's Christmas time, the rabbit's too big. Done. Sorry. And I'm sorry in advance because...I can't come home yet. I need to find this guy. You gotta stay safe. That's all I know. I just stole a poncho from a wooden Indian.  Let's get you comfy.  You happy now?",MALE
HARLEY KEENER,Freeze! Don't move.,FEMALE
TONY STARK,"You got me. Nice potato gun. Barrel's a little long. Between that and the wide gauge, it's gonna diminish your FPS.  And now you're out of ammo.",MALE
HARLEY KEENER,What's that thing on your chest?,FEMALE
TONY STARK,"It's a electromagnet. You should know, you've got a box of them right here.",MALE
HARLEY KEENER,What does it power?  Oh my God!  Oh my god! That... that's... Is that Iron Man?,FEMALE
TONY STARK,"Technically, I am.",MALE
HARLEY KEENER,"Technically, you're dead.",FEMALE
TONY STARK,A valid point.,MALE
HARLEY KEENER,What happened to him?,FEMALE
TONY STARK,"Life. I built him, I take care of him, I'll fix him.",MALE
HARLEY KEENER,Like a mechanic?,FEMALE
TONY STARK,Yeah.,MALE
HARLEY KEENER,Oh. If I was building Iron Man and War Machine.,FEMALE
TONY STARK,It's Iron Patriot now.,MALE
HARLEY KEENER,That's way cooler!,FEMALE
TONY STARK,"No, it's not.",MALE
HARLEY KEENER,"Anyways, I would have added in um... the retro...",FEMALE
TONY STARK,Retroreflective panels?,MALE
HARLEY KEENER,To make him stealth mode.,FEMALE
TONY STARK,You want a stealth mode?,MALE
HARLEY KEENER,"Cool, right?",FEMALE
TONY STARK,That's actually a good idea. Maybe I'll build one.,MALE
HARLEY KEENER,Oops!,FEMALE
TONY STARK,"Not a good idea! What are you doing? You're gonna break his finger? He's in pain, he's been injured. Leave him alone.",MALE
HARLEY KEENER,S...Sorry.,FEMALE
TONY STARK,"Are you? Don't worry about it, I'll fix it. So, uh, who's home?",MALE
HARLEY KEENER,"Well, my mom already left for the diner and dad went to 7-Eleven to get scratchers. I... I guess he won, 'cause that was six years ago.",FEMALE
TONY STARK,"Mm. Which happens, dads leave. No need to be a pussy about it. Here's what I need: a laptop, a digital watch, a cell phone, the pneumatic actuator from your bazooka over there, a map of town, a big spring, and a tuna fish sandwich.",MALE
HARLEY KEENER,What's in it for me?,FEMALE
TONY STARK,Salvation. What's his name?,MALE
HARLEY KEENER,Who?,FEMALE
TONY STARK,"The kid that bullies you at school, what's his name?",MALE
HARLEY KEENER,How'd you know that?,FEMALE
TONY STARK,"I got just the thing.  This is a pinata for a cricket. I'm kidding, it's a very powerful weapon. Point it away from your face, press the button on top. It discourages bullying. Non-lethal, just to cover one's ass.  Deal? Deal? What'd you say?",MALE
HARLEY KEENER,Deal.,FEMALE
TONY STARK,Deal?  What's you're name?,MALE
HARLEY KEENER,Harley. And you're...,FEMALE
TONY STARK,The mechanic. Tony  You know what keeps going through my head? Where's my sandwich?,MALE
COMPUTER VOICE,Stark Secure Server. Retinal scan: Verified.,MALE
TONY STARK,"Pepper, it's me.  I've got a lot of apologies to make and not a lot of time. So first off, I'm so sorry I put you in harm's way. That was selfish and stupid and it won't happen again.",MALE
PEPPER POTTS,Why were you at the house tonight? What was so important that you had to speak to Tony?,FEMALE
MAYA HANSEN,"I think that my boss is working for ALDRICH KILLIAN. So if you still want to talk about it, I suggest that we get ourselves someplace safe.",FEMALE
PEPPER POTTS,"Your boss works for ALDRICH KILLIAN, you think? But Tony says you're a botanist, so...",FEMALE
MAYA HANSEN,"That figures. What I actually am is a biological DNA coder running a team of forty out of a privately-funded think tank, but sure you can call me a botanist.",FEMALE
PEPPER POTTS,"This boss of yours, does he have a name?",FEMALE
MAYA HANSEN,"Yeah, Aldrich Killian.",FEMALE
SAVIN,"Well, we took the house down, sir...",MALE
ALDRICH KILLIAN,Mmhmm.,MALE
SAVIN,But there's no sign of a body.,MALE
ALDRICH KILLIAN,I see.,MALE
SAVIN,No Stark.,MALE
ALDRICH KILLIAN,"I have to go.  The Master is about to record and he's a little... Well, you know how he gets. Keep your appointment tonight and call me when it's done.  Alright everybody. No talking and no eye contact, unless you wanna get shot in the face.",MALE
MANDARIN LOOK-OUT,The Master is travelling.,MALE
ALDRICH KILLIAN,Well then. What are we waiting for?,MALE
TONY STARK,"The sandwich was fair, the spring was a little rusty, the rest of the materials, I'll make do. By the way, when you said your sister had a watch, I was kinda hoping for something a little more than that.",MALE
HARLEY KEENER,"She's six! Anyway, it's limited edition. When can we talk about New York?",FEMALE
TONY STARK,"Maybe never, relax about it.",MALE
HARLEY KEENER,"What about The Avengers, can you talk about them?",FEMALE
TONY STARK,"I don't know, later. Hey kid, give me a little space.  What's the official story here? What happened?",MALE
HARLEY KEENER,"I guess this guy named Chad Davis, used to live roundabouts, won a bunch of medals in the army. One day, folks said he went crazy and made, you know, a bomb. Then he blew himself up right here.",FEMALE
TONY STARK,"Six people died, right?",MALE
HARLEY KEENER,Yeah.,FEMALE
TONY STARK,Including Chad Davis?,MALE
HARLEY KEENER,Yeah.,FEMALE
TONY STARK,"Yeah. That doesn't make sense.  Think about it. Six dead, only five shadows.",MALE
HARLEY KEENER,"Yeah, people said these shadows are like the mark of souls gone to Heaven. Except the bomb guy, he went to Hell on account of he didn't get a shadow. That's why there's only five.",FEMALE
TONY STARK,Do you buy that?,MALE
HARLEY KEENER,That's what everyone says. You know what this crater reminds me of?,FEMALE
TONY STARK,No idea. I'm not...I don't care.,MALE
HARLEY KEENER,"That giant wormhole, in um...in New York. Does it remind you?",FEMALE
TONY STARK,That's manipulative. I don't want to talk about it.,MALE
HARLEY KEENER,Are they coming back? The aliens?,FEMALE
TONY STARK,"Maybe. Can you stop? Remember when I told you, that I have an anxiety issue?",MALE
HARLEY KEENER,Does this subject make you...make you edgy?,FEMALE
TONY STARK,"Yeah, a little bit. Can I just catch my breath for a second?",MALE
HARLEY KEENER,Are there bad guys in Rose Hills? Do you...do you need a plastic bag to breathe into? Do you have medication?,FEMALE
TONY STARK,Nope.,MALE
HARLEY KEENER,Do you need to be on it?,FEMALE
TONY STARK,Probably.,MALE
HARLEY KEENER,Do you have PTSD?,FEMALE
TONY STARK,I don't think so.,MALE
HARLEY KEENER,"Are you...are you going completely mental? I can stop, do you want me to stop? Do you want me to stop?",FEMALE
TONY STARK,"Remember when I said to stop doing that? I swear to God, you're going to freak me out!  Ah man, you did it, didn't you? You happy now?",MALE
HARLEY KEENER,"What did I say?  Hey, wait up! Wait, wait.  What the hell was that?",FEMALE
TONY STARK,"Your fault, you spazzed me out. Okay, back to business. Where were we? The guy who died...relatives? Mom? Mrs. Davis, where is she?",MALE
HARLEY KEENER,Where she always is.,FEMALE
TONY STARK,"See, now you're being helpful.  Sorry.  Lady, this uh...",MALE
BRANDT,Thank you.,MALE
TONY STARK,"Nice haircut, suits you.",MALE
BRANDT,Nice watch.,MALE
TONY STARK,"Yeah, limited edition.",MALE
BRANDT,"Oh, I don't doubt it.  Well, have a good evening.",MALE
TONY STARK,"Mrs. Davis, mind if I join you?",MALE
MRS. DAVIS,Free country.,FEMALE
TONY STARK,It sure is.,MALE
MRS. DAVIS,Alright. Where'd you like to start?,FEMALE
TONY STARK,I just want to say I'm sorry about your loss. I want to know what you think happened.,MALE
MRS. DAVIS,"Look, I brought your damn file. You take it and go.  Whatever was in here, he wanted no part of it.",FEMALE
TONY STARK,"Clearly, you're waiting for someone else. Yeah? Supposed to meet somebody here?",MALE
MRS. DAVIS,Yeah.,FEMALE
TONY STARK,"Mrs. Davis, your son didn't kill himself, I guarantee you. He didn't kill anyone. Someone used him.",MALE
MRS. DAVIS,What?,FEMALE
TONY STARK,As a weapon.,MALE
MRS. DAVIS,"You're not the person who called me after all, are you?",FEMALE
BRANDT,"Actually, I am.",MALE
ROSE HILLS SHERIFF,"Hey, hey, hey! What's all this about? What the hell's going on here?",FEMALE
BRANDT,"It's called an arrest.  Sheriff, is it?",MALE
ROSE HILLS SHERIFF,"Yes ma'am, it is. And you are?",FEMALE
BRANDT,Homeland Security.  We good here?,MALE
ROSE HILLS SHERIFF,"No, we're not good. I need a little more information than that.",FEMALE
BRANDT,"Well, I think it's a little above your pay grade, Sheriff.",MALE
ROSE HILLS SHERIFF,"Yeah, well, why don't you get on the horn to Nashville and uh...upgrade me?",FEMALE
BRANDT,"Alright, you know what? I was hoping to do this the smart way, but uh...the fun way's always good.",MALE
ROSE HILLS SHERIFF,"Deputy, get this woman and...",FEMALE
TONY STARK,"Hey hot wings, you wanna party? You and me, let's go.  Crazy, huh?",MALE
ROSE HILL CHRISTMAS TREE SHOPPER,Yeah.,FEMALE
TONY STARK,"Watch this.   You walked right into this one, I've dated hotter chicks than you.",MALE
BRANDT,That's all you got? Cheap trick and a cheesy one-liner?,MALE
TONY STARK,"Sweetheart, that could be the name of my autobiography.",MALE
HARLEY KEENER,Let me go!,FEMALE
SAVIN,"Help me! Help me!  Hey kid, what would you like for Christmas?",MALE
HARLEY KEENER,"Mr. Stark, I am so sorry!",FEMALE
SAVIN,"Oh. No, no. I think he was trying to say, ""I want my god damn file.""",MALE
TONY STARK,"It's not your fault, kid. Remember what I told you about bullies.  Do you like that, Westworld? That's the thing about smart guys, we always cover our ass.",MALE
HARLEY KEENER,You're welcome,FEMALE
TONY STARK,For what? Did I miss something?,MALE
HARLEY KEENER,Me saving your life,FEMALE
TONY STARK,"Yeah. A, saved you first. B, thanks, sort of. And C, if you do someone a solid, don't be a yutz, alright? Just play it cool otherwise you come off grandiose.",MALE
HARLEY KEENER,"Unlike you? Admit it, you need me. We're connected.",FEMALE
TONY STARK,"What I need is for you to go home, be with your mom, keep your trap shut, guard the suit and stay connected to the telephone because if I call, you better pick up. Okay, can you feel that? We're done here. Move it out the way or I'm going to run you over. Bye kid.  I'm sorry, kid, you did good.",MALE
HARLEY KEENER,"So now you're just going to leave me here, like my dad?",FEMALE
TONY STARK,"Yep  Wait, you're guilt tripping me, aren't you?",MALE
HARLEY KEENER,I'm cold.,FEMALE
TONY STARK,I can tell. You know how I can tell? Cus we're connected.,MALE
HARLEY KEENER,It was worth a shot.,FEMALE
GOVERNMENT OFFICIAL,"Mr Vice President, I think you should see this.",MALE
VICE PRESIDENT,"Oh god, not again. Is the President getting this?",MALE
ALDRICH KILLIAN,"Mr President. Only two lessons remain and I intend to finish this before Christmas morning. Meet Thomas Richards.  Good strong name. Good strong job. Thomas, here, is an accountant for the Roxxon Oil Corporation.  But I'm sure he's a really good guy. I'm going to shoot him in the head, live on your television in 30 seconds.",MALE
THOMAS RICHARDS,No!,MALE
ALDRICH KILLIAN,"The number for this telephone is in your cell phone. Exciting, isn't it, imagining how it got there? America, if your president calls me in the next half-minute, Tom lives. Go!",MALE
GOVERNMENT OFFICIAL,How did he hack my phone?,MALE
GOVERNMENT OFFICIAL,We can't allow terrorists to dictate...,MALE
PRESIDENT ELLIS,I have to make this call.,MALE
GOVERNMENT OFFICIAL,I'd strongly advise against that.,MALE
PRESIDENT ELLIS,This is the right thing to do.,MALE
ALDRICH KILLIAN,"There's just one lesson left, President Ellis. So run away, hide, kiss your children goodbye. Because nothing, not your army, not your red, white and blue attack dog, can save you. I'll see you soon.",MALE
PRESIDENT ELLIS,"Tell Rhodes, find this lunatic right now.",MALE
MILITARY AIDE,"Sir, we tracked the broadcast signal. We have a possible point of origin in Pakistan and the Patriot is ready to strike.",MALE
PRESIDENT ELLIS,Right now.,MALE
MILITARY AIDE,"Yes, sir.",MALE
TONY STARK,"Man. Happy, Happy, Happy-",MALE
JAMES RHODES,Don't move! Uh... Hang on a second. Hello?,MALE
TONY STARK,"You ever have a chick straddling you and you look up and suddenly she's glowing from the inside out, kind of a bright orange?",MALE
JAMES RHODES,"Yeah, I've had that. Who is this?",MALE
TONY STARK,"It's me, pal. Now, last time I went missing, if I remember correctly, you came looking for me. What are you doing?",MALE
JAMES RHODES,"A little knock-and-talk, making friends in Pakistan. What are you doing?",MALE
TONY STARK,"Your redesign, your big rebrand, that was AIM, right?",MALE
JAMES RHODES,Yeah.,MALE
TONY STARK,"I'm gonna find a heavy-duty comm sat right now, I need your login.",MALE
JAMES RHODES,"It's the same as it's always been, ""WarMachine68.""",MALE
TONY STARK,"And password, please.",MALE
JAMES RHODES,"Well, look, I gotta change it every time you hack in, Tony.",MALE
TONY STARK,"It's not the '80s, nobody says ""hack"" any more. Give me your login.",MALE
JAMES RHODES,"""WAR MACHINE ROX"" with an ""X,"" all caps.",MALE
TONY STARK,"That is so much better than ""lron Patriot.""",MALE
EMCEE,Very nice. Very nice. I have one question for you. What would you like for Christmas this year?,MALE
ELK RIDGE,"Well, David...",FEMALE
CREW,Do not erase a programme from my DVR unless you are 100% sure...,NEUTRAL
EMCEE,"One more time! Ms Elk Ridge, everybody! All right.",MALE
CAMERAMAN,Because you erase my shows!,MALE
TONY STARK,That ain't gonna cut it.,MALE
CAMERAMAN,"We talked about this. Excuse me, sir. I don't know who...",MALE
TONY STARK,Shh.,MALE
CAMERAMAN,"Mom, I need to call you back. Something magical is happening. Tony Stark is in my van.",MALE
TONY STARK,Shh. Keep it down.,MALE
CAMERAMAN,Tony Stark is in my van!,MALE
TONY STARK,"No, he's not.",MALE
CAMERAMAN,I knew you were still alive!,MALE
TONY STARK,Come on in. Close the door. Shh...,MALE
CAMERAMAN,"Oh, wow. Can I just say, sir...",MALE
TONY STARK,Yep.,MALE
CAMERAMAN,I am your biggest fan.,MALE
TONY STARK,"Okay. First, is this your van? Is anyone else gonna come in?",MALE
CAMERAMAN,"No, no, no. Just us.",MALE
TONY STARK,Great. What's your name?,MALE
CAMERAMAN,Gary,MALE
TONY STARK,Gary?,MALE
GARY,"Oh, wow.",MALE
TONY STARK,Right there is fine.,MALE
GARY,Okay.,MALE
TONY STARK,"Okay? I get a lot of this, it's okay.",MALE
GARY,"Oh, good. Can I just say?",MALE
TONY STARK,What do you want?,MALE
GARY,"Yeah. I don't know if you can tell, but I have, like, patterned my whole look after you. My hair's a little...",MALE
TONY STARK,It's fine.,MALE
GARY,"It's not right, 'cause there's no product in it.",MALE
TONY STARK,Right.,MALE
GARY,"I don't want to make things awkward for you, but I do have to show you... Boom!",MALE
TONY STARK,A Hispanic Scott Baio. I'm sorry. Is that me?,MALE
GARY,"Yeah. It's... I mean... I had them do it off a doll that I made, so it's not like it's off a picture. So it's a little bit...",MALE
TONY STARK,"Gary. Listen to me, okay? I don't want to clip your wings, here. We're both a little over-excited. I got an issue. I'm chasing bad guys. I'm trying to grab a little something from some hard-crypt data files. I don't have enough juice. I need you to jump on the roof... Right? Recalibrate the lSDNs. Pump it up by about 40%.",MALE
GARY,Got it.,MALE
TONY STARK,All right? It's a mission.,MALE
GARY,Yeah.,MALE
TONY STARK,Tony needs Gary.,MALE
GARY,And Gary needs Tony.,MALE
TONY STARK,Be quiet about it. Go.,MALE
GARY,Yeah.,MALE
ALDRICH KILLIAN,What would you regard as the defining moment of your life?,MALE
CHAD DAVIS,"Well, uh, I think that would be the day I decided not to let my injury beat me.",MALE
ALDRICH KILLIAN,Will you please state your name for the camera?,MALE
BRANDT,Ellen Brandt.,MALE
ALDRICH KILLIAN,"Okay. So, the injections are administered periodically. Addiction will not be tolerated. And those who cannot regulate will be out from the programme. Once misfits, cripples... You are the next iteration of human evolution. Everybody, before we start... I promise you, looking back at your life, there will be nothing as bitter as the memory of that glorious risk you prudently elected to forego. Today is your glory- Let's begin. We gotta get out of here! We gotta get out of here! Get her out! Get them out of here!",MALE
TONY STARK,"A bomb is not a bomb when it's a misfire. The stuff doesn't always work. Right, pal? It's faulty, but you found a buyer, didn't you? Sold it to ALDRICH KILLIAN. Got you, pal.",MALE
MAYA HANSEN,"What happened? Fun fact. Before he built rockets for the Nazis, the idealistic Wernher von Braun dreamed of space travel. He stargazed. Do you know what he said when the first V-2 hit London? ""The rocket performed perfectly. It just landed on the wrong planet."" See, we all begin wide-eyed. Pure science. And then the ego steps in, the obsession. And you look up, you're a long way from shore.",FEMALE
PEPPER POTTS,"You can't be too hard on yourself, Maya. I mean, you gave your research to a think tank.",FEMALE
MAYA HANSEN,"Yeah, but Killian built that think tank on military contracts.",FEMALE
PEPPER POTTS,"That's exactly what we used to do. So, don't judge yourself.",FEMALE
MAYA HANSEN,"Thank you, Pepper. I really appreciate that. ",FEMALE
PEPPER POTTS,"Maya, run!",FEMALE
ALDRICH KILLIAN,"Hi, Pepper. So, you want to tell me why you were at Stark's mansion last night?",MALE
MAYA HANSEN,I'm trying to fix this thing. I didn't know you and the master were gonna blow the place up.,FEMALE
ALDRICH KILLIAN,"Oh, I see. So, you were trying to save Stark when he threatened us?",MALE
MAYA HANSEN,"I've told you, Killian, we can use him.",FEMALE
ALDRICH KILLIAN,Pepper. Pepper. Pepper.,MALE
MAYA HANSEN,"Look, if we want to launch product next year, I need Stark. He just lacked a decent incentive. Now, he has one.",FEMALE
MAN,This is support team Blue-Zero. Sending coordinates for a suspected Mandarin broadcast point of origin.,MALE
JAMES RHODES,"Copy.  Nobody move.  Oh. Support Blue-Zero, unless ALDRICH KILLIAN's next attack on the U.S. involves cheaply-made sportswear, I think you messed up again. Yes, you're free, uh, if you weren't before. It's... Of course. Yes, ma'am. Iron Patriot on the job. Happy to help. No need to thank me, ma'am. It's my pleasure.",MALE
WOMAN,Savin? I've acquired the Patriot armour.,FEMALE
JAMES RHODES,"If you want this suit, you're going to have to pry my cold dead body out of it.",MALE
WOMAN,"That's the plan, Colonel.",FEMALE
TONY STARK,"Harley, tell me what's happening. Give me a full report.",MALE
HARLEY KEENER,"Yeah, I'm still eating that candy. Do you want me to keep eating it?",FEMALE
TONY STARK,How much have you had?,MALE
HARLEY KEENER,Two or three bowls.,FEMALE
TONY STARK,Can you still see straight?,MALE
HARLEY KEENER,Sort of.,FEMALE
TONY STARK,"That means you're fine. Give me Jarvis. Jarvis, how are we?",MALE
JARVIS,"It's totally fine, sir. I seem to do quite well for a stretch, and then at the end of the sentence I say the wrong cranberry. And, sir, you were right. Once I factored in available AIM downlink facilities I was able to pinpoint ALDRICH KILLIAN's broadcast signal.",MALE
TONY STARK,"What are we talking? Far East, Europe, North Africa, Iran, Pakistan, Syria? Where is it?",MALE
JARVIS,"Actually, sir, it's in Miami.",MALE
TONY STARK,"Okay, kid, I'm gonna have to walk you through rebooting Jarvis's speech drive, but not right now. Harley, where is he really? Just look on the screen and tell me where it is.",MALE
HARLEY KEENER,"Um, it does say Miami, Florida.",FEMALE
TONY STARK,"Okay, first things first, I need the armour. Where are we at with it?",MALE
HARLEY KEENER,"Uh, it's not charging.",FEMALE
JARVIS,"Actually, sir, it is charging, but the power source is questionable. It may not succeed in revitalising the Mark 42.",MALE
TONY STARK,"What's questionable about electricity? All right? It's my suit, and I can't... I'm not gonna... I don't wanna...  Oh, God, not again.",MALE
HARLEY KEENER,Tony?  Are you having another attack? I didn't even mention New York.,FEMALE
TONY STARK,"Right, and then you just said it by name while denying having said it.",MALE
HARLEY KEENER,"Okay, um, uh...",FEMALE
TONY STARK,"God, what am I gonna do?",MALE
HARLEY KEENER,"Just breathe. Really, just breathe. You're a mechanic, right?",FEMALE
TONY STARK,Right.,MALE
HARLEY KEENER,You said so.,FEMALE
TONY STARK,"Yes, I did.",MALE
HARLEY KEENER,Why don't you just build something?,FEMALE
TONY STARK,"Okay. Thanks, kid.",MALE
WOMAN,Why is it so hot in here? I told you to put it at 68.,FEMALE
MAN,"My fault again. Let me tell you something, sweetheart. I am not your personal air con...",MALE
ALDRICH KILLIAN,"Well, I wouldn't go in there for 20 minutes.  Now, which one of you is Vanessa?",MALE
VANESSA,That's me.,FEMALE
ALDRICH KILLIAN,Ah! Nessie. Did you know that fortune cookies aren't even Chinese?,MALE
VANESSA,There's some guy over here.,FEMALE
ALDRICH KILLIAN,"They're made by Americans, based on a Japanese recipe.",MALE
TONY STARK,Hey!,MALE
ALDRICH KILLIAN,Bloody hell. Bloody hell.,MALE
TONY STARK,Don't move.,MALE
ALDRICH KILLIAN,I'm not moving. You want something? Take it. Although the guns are all fake because those wankers wouldn't trust me with the real ones.,MALE
TONY STARK,What?,MALE
ALDRICH KILLIAN,"Hey, do you fancy either of the birds?",MALE
TONY STARK,"Heard enough. You're not him. ALDRICH KILLIAN, the real guy. Where? Where's ALDRICH KILLIAN? Where is he?",MALE
ALDRICH KILLIAN,"Whoa, whoa, whoa. He's here. He's here, but he's not here. He's here, but he's not here.",MALE
TONY STARK,What do you mean?,MALE
ALDRICH KILLIAN,"It's complicated. Hey, it's complicated.",MALE
TONY STARK,It is?,MALE
ALDRICH KILLIAN,It's complicated.,MALE
TONY STARK,"Uncomplicate it. Ladies, out. Get out of the bed. Get into the bathroom. Sit.",MALE
ALDRICH KILLIAN,My name is Trevor. Trevor Slattery.,MALE
TONY STARK,"What are you? What are you, a decoy? You're a double, right?",MALE
TREVOR SLATTERY,"What, you mean like an understudy? No, absolutely not.  Don't hurt the face! I'm an actor.",FEMALE
TONY STARK,You got a minute to live. Fill it with words.,MALE
TREVOR SLATTERY,"It's just a role. ""ALDRICH KILLIAN,"" see, it's not real.",FEMALE
TONY STARK,"Then how did you get here, Trevor?",MALE
TREVOR SLATTERY,"Um. Well, I, um, had a little problem with, um, substances. And I ended up, um, doing things, no two ways about it, in the street, that a man shouldn't do.",FEMALE
TONY STARK,Next?,MALE
TREVOR SLATTERY,"Then, they approached me about the role, and they knew about the drugs.",FEMALE
TONY STARK,What did they say? They'd get you off them?,MALE
TREVOR SLATTERY,They said they'd give me more. They gave me things. They gave me this palace. They gave me plastic surgery. They gave me things.,FEMALE
TONY STARK,Did you just nod off? Hey.,MALE
TREVOR SLATTERY,"No, and a lovely speedboat. And the thing was, he needed someone to take credit for some accidental explosions.",FEMALE
TONY STARK,"""He""? Killian?",MALE
TREVOR SLATTERY,Killian.,FEMALE
TONY STARK,He created you?,MALE
TREVOR SLATTERY,He created me.,FEMALE
TONY STARK,Custom-made terror threat.,MALE
TREVOR SLATTERY,"Yes. Yes. His think tank thinked it up. The pathology of a serial killer. The manipulation of Westerngraphy. Ready for another lesson? Blah, blah, blah. No. Of course, it was my performance that brought ALDRICH KILLIAN to life.",FEMALE
TONY STARK,Your performance? Where people died?,MALE
TREVOR SLATTERY,"No, they didn't. Look around you. The costumes, green screen. Honestly, I wasn't on location for half this stuff. And when I was, it was movie magic, love.",FEMALE
TONY STARK,"I'm sorry, but I got a best friend who's in a coma and he might not wake up. So you're gonna have to answer for that. You're still going down, pal. You under...",MALE
SAVIN,"Okay, Trevor, what did you tell him?",MALE
TREVOR SLATTERY,I didn't tell him anything.,FEMALE
SAVIN,Nothing?,MALE
TREVOR SLATTERY,No.,FEMALE
SAVIN,You should have pressed the panic button.,MALE
TREVOR SLATTERY,"Well, I panicked, but then I handled it.",FEMALE
TONY STARK,Ah...  Okay.,MALE
MAYA HANSEN,"It's just like old times, huh?",FEMALE
TONY STARK,"Oh, yeah. With zip ties. It's a ball.",MALE
MAYA HANSEN,It wasn't my idea.,FEMALE
TONY STARK,Okay. So you took Killian's card.,MALE
MAYA HANSEN,I took his money.,FEMALE
TONY STARK,"And here you are 13 years later, in a dungeon.",MALE
MAYA HANSEN,No.,FEMALE
TONY STARK,Yeah.,MALE
MAYA HANSEN,"No, you're in a dungeon. I'm free to go.",FEMALE
TONY STARK,Yeah?,MALE
MAYA HANSEN,"A lot has happened, Tony. But I'm close. Extremis is practically stabilised.",FEMALE
TONY STARK,"I'm telling you it isn't.  I'm on the street. People are going bang. They're painting the walls. Maya, you're kidding yourself.",MALE
MAYA HANSEN,Then help me fix it.,FEMALE
TONY STARK,Did I do that?,MALE
MAYA HANSEN,Yes.,FEMALE
TONY STARK,"I remember the night, not the morning. Is this what you've been chasing around?",MALE
MAYA HANSEN,You don't remember?,FEMALE
TONY STARK,I can't help you. You used to have a moral psychology. You used to have ideals. You wanted to help people. Now look at you. I get to wake up every morning with someone who still has their soul. Get me out of here. Come on.,MALE
ALDRICH KILLIAN,"You know what my old man used to say to me? One of his favourite of many sayings... ""The early bird gets the worm, but the second mouse gets the cheese.""",MALE
TONY STARK,"You're not still pissed off about the Switzerland thing, are you?",MALE
ALDRICH KILLIAN,"How can I be pissed at you, Tony? I'm here to thank you. You gave me the greatest gift that anybody's ever given me. Desperation. If you think back to Switzerland, you said you'd meet me on the rooftop, right? Well, for the first 20 minutes, I actually thought you'd show up. And the next hour... I considered taking that one-step shortcut to the lobby. If you know what I mean.",MALE
TONY STARK,"Honestly, I'm still trying to figure out what happened to the first mouse.",MALE
ALDRICH KILLIAN,"But as I looked out over that city, nobody knew I was there, nobody could see me, no one was even looking. I had a thought that would guide me for years to come. Anonymity, Tony. Thanks to you, it's been my mantra ever since. Right? You simply rule from behind the scenes. Because the second you give evil a face, a bin Laden, a Gaddafi, a Mandarin, you hand the people a target.",MALE
TONY STARK,You're something else.,MALE
ALDRICH KILLIAN,"You have met him, I assume?",MALE
TONY STARK,Yes. Sir Laurence Oblivier.,MALE
