character,line,gender
PHIL COULSON,I’ve left a number of messages trying to get something on the books with Mr. Stark.,MALE
PEPPER POTTS,I know this is a priority for him. The next few weeks are a bit up in the air and I can’t set appointments without speaking with him first.,FEMALE
PHIL COULSON,Do you know when you will be speaking with him again?,MALE
PEPPER POTTS,Not Sure.,FEMALE
TONY STARK,Pepper?  How big are your hands?,MALE
PHIL COULSON,What was that?,MALE
PEPPER POTTS,"Agent PHIL COULSON, I really have to go. Let me get back to you later.",FEMALE
PEPPER POTTS,What?,FEMALE
TONY STARK,How big are your hands?,MALE
PEPPER POTTS,I don’t under--,FEMALE
TONY STARK,-- just get down here.,MALE
TONY STARK,Show me your hands.,MALE
PEPPER POTTS,What?,FEMALE
TONY STARK,Just show me your hands.,MALE
TONY STARK,"Perfect, they’re small.  I need you to help me. ",MALE
PEPPER POTTS,So that’s the thing that’s keeping you alive.,FEMALE
TONY STARK,That’s the thing that was keeping me alive.  It is now an antique. This is what will be keeping me alive for the foreseeable future.,MALE
PEPPER POTTS,Amazing.,FEMALE
TONY STARK,I’m going to swap them out and switch all functions to the new unit.,MALE
PEPPER POTTS,Is it safe?,FEMALE
TONY STARK,Completely.  First I need you to reach in and--,MALE
PEPPER POTTS,Reach in to where?,FEMALE
TONY STARK,The socket.,MALE
PEPPER POTTS,What socket?,FEMALE
TONY STARK,"The chest socket. Listen carefully, because we have to do this in a matter of minutes. ",MALE
PEPPER POTTS,Or else what?,FEMALE
TONY STARK,I can go into cardiac arrest.,MALE
PEPPER POTTS,I thought you said it was safe.,FEMALE
TONY STARK,I didn’t want you to panic.,MALE
PEPPER POTTS,Oh my god...,FEMALE
TONY STARK,Stay with me.  I need you to relieve the pressure on my myocardial nerve.,MALE
PEPPER POTTS,I don’t know how to do that.,FEMALE
TONY STARK,I’m telling you.,MALE
PEPPER POTTS,Sorry...,FEMALE
TONY STARK,Listen.  I’m going to lift off the old chest piece--,MALE
PEPPER POTTS,Won’t that make you die?,FEMALE
TONY STARK,Not immediately.  When I lift it off I need you to reach into the socket as far as your hand can fit and gently move the housing away from my heart.  Do you know which direction that is?,MALE
PEPPER POTTS,To the right.,FEMALE
TONY STARK,To my right.  Your left.,MALE
PEPPER POTTS,To the left.,FEMALE
TONY STARK,Right.,MALE
PEPPER POTTS,Left.,FEMALE
TONY STARK,Right.  Left.,MALE
PEPPER POTTS,How deep does this go?,FEMALE
TONY STARK,Keep going.,MALE
TONY STARK,That’s it.  Deeper.  Now press. Yes.  It’s releasing.,MALE
PEPPER POTTS,Ew!!! Pus!,FEMALE
TONY STARK,"It’s not pus.  It’s an inorganic plasmic discharge.  It’s from the device, not my body. ",MALE
PEPPER POTTS,Well it smells.  Am I done?,FEMALE
TONY STARK,Yes. Thank you.,MALE
PEPPER POTTS,Can I wash my hands now?,FEMALE
TONY STARK,The new unit is much more efficient.  This shouldn’t happen again.,MALE
PEPPER POTTS,"Good, cause it’s not in my job description. ",FEMALE
TONY STARK,It is now.,MALE
PEPPER POTTS,I don’t suppose you want to go over things?,FEMALE
TONY STARK,Can it at least wait until I install my new untested ground- breaking self-contained power source and lifesaving device prototype?,MALE
PEPPER POTTS,I suppose.,FEMALE
TONY STARK,Throw that thing out.,MALE
PEPPER POTTS,Don’t you want to save it?,FEMALE
TONY STARK,Why?  It’s antiquated.,MALE
PEPPER POTTS,You made it out of spare parts in a dungeon.  It saved your life. Doesn’t it at least have some nostalgic value?,FEMALE
TONY STARK,Pepper.  I have been called many things.  Nostalgic is not one of them.,MALE
TONY STARK,There.  Good as new.  Thank you.,MALE
PEPPER POTTS,You’re welcome.  Can I ask you a favor?,FEMALE
TONY STARK,Shoot.,MALE
PEPPER POTTS,"I don’t do well under that kind of pressure.  If you need someone to do something like that again, get somebody else. ",FEMALE
TONY STARK,I don’t have anyone else.,MALE
PEPPER POTTS,"Will that be all, Mr. Stark? ",FEMALE
TONY STARK,"That will be all, Ms. Potts.",MALE
JARVIS,"Still having trouble walking, Sir? ",MALE
TONY STARK,These aren’t for walking.,MALE
TONY STARK,"Ready to record the big moment, Jarvis? ",MALE
JARVIS,"All sensors ready, Sir. ",MALE
TONY STARK,We’ll start off easy.  Ten percent.,MALE
JARVIS,"That flight yielded excellent data, Sir. ",MALE
TONY STARK,"Great.  I, uhh, think I know what this needs.",MALE
JAMES RHODES,"Manned or unmanned, which is the future of air combat?  For my money, no drone, no computer will ever trump a pilot’s instincts. His reflexes, his judgement--",MALE
VOICE,Why not take it a step further?,FEMALE
TONY STARK,Why not...a pilot without the plane?,MALE
JAMES RHODES,That I’d like to see.  Look who fell out of the sky...,MALE
TONY STARK,Who wants to take these apart and put them back together?,MALE
JAMES RHODES,All right -- let’s wrap it up.,MALE
JAMES RHODES,I didn’t think I’d be seeing you for a while.,MALE
TONY STARK,Why not?,MALE
JAMES RHODES,Figured you’d need a little time.,MALE
TONY STARK,Why does everybody think I need time?,MALE
JAMES RHODES,"You’ve been through a lot, thought you should get your head straight. ",MALE
TONY STARK,I’ve got it straight.  And I’m back to work.,MALE
JAMES RHODES,Really?,MALE
TONY STARK,I’m onto something big.  I want you to be a part of it.,MALE
JAMES RHODES,Lot of people around here will be happy to hear that.  What you said at that press conference really threw everyone.,MALE
TONY STARK,I mean what I said.,MALE
JAMES RHODES,No you don’t.  You took a bad hit. It spun you around.,MALE
TONY STARK,Maybe I do need a little time.,MALE
JAMES RHODES,All right then.  Good seeing you.,MALE
TONY STARK,Likewise.,MALE
PEPPER POTTS,Thought you were done with weapons.,FEMALE
TONY STARK,It’s a flight-stabilizer.,MALE
PEPPER POTTS,"Well, watch where you’re pointing your “fight-stabilizer”, would you? Obadiah’s upstairs -- should I tell him you’re in? ",FEMALE
TONY STARK,Be right up.,MALE
TONY STARK,This -- this is the big-big idea. It can pull the company in a whole new direction.,MALE
OBADIAH,That’s great.  Get me the design as soon as you can.  We’ve got a hungry production line that knock out a prototype in days.,MALE
TONY STARK,"You know, I had a moment there where I was...reluctant...but I know now I made the best decision. I feel like I’m doing something... right, finally. Thank you for supporting me in this.",MALE
OBADIAH,"Listen, I have something to talk to you about.  I really wish you’d attended the last board meeting like I asked you to. ",MALE
TONY STARK,"I know, I’m sorry. What did I miss? ",MALE
OBADIAH,The board’s filed an injunction against you.,MALE
TONY STARK,What?,MALE
OBADIAH,They claim you’re unfit to run the company and want to lock you out.,MALE
TONY STARK,How the hell can they do that? It’s my name on the building! My ideas that drive that company.,MALE
OBADIAH,"They’re going to try. We’ll fight them, of course. ",MALE
TONY STARK,With the amount of stocks we own I thought we controlled the company.,MALE
OBADIAH,"I don’t know.  Somehow they pulled enough votes together.  Listen, the world doesn’t share your vision, Tony.  The more people have to lose, the more frightened they are of new ideas.",MALE
OBADIAH,"Now listen, I don’t want you to get all in knots.  You know how many times I protected your father from the wolves?",MALE
OBADIAH,"Get back to your lab and work some magic.  You let me handle the board. Oh and TONY STARK, no more press conferences.",MALE
TONY STARK,Nothing to it...,MALE
TONY STARK,All right.  Let’s get to work.,MALE
TONY STARK,Standby for calibration.,MALE
TONY STARK,Whoa--,MALE
TONY STARK,We should take this outside.,MALE
JARVIS,I must strongly caution against that.  There are terabytes of calculations still needed --,MALE
TONY STARK,We’ll do them in-flight.,MALE
JARVIS,"Sir, the suit has not even passed a basic wind-tunnel test. ",MALE
TONY STARK,That’s why you’re coming with me.,MALE
JARVIS,I suggest you allow me to employ Directive Four.,MALE
TONY STARK,Never interrupt me while I’m with a beautiful woman?,MALE
JARVIS,That’s Directive Six.  Directive Four: use any and all means to protect your life should you be incapable of doing so.,MALE
TONY STARK,"Whatever floats you, Jarvis.",MALE
JARVIS,"Power: fifteen percent.  Recommend you descend and re-charge, Sir.",MALE
JARVIS,"Acknowledge, Mr. Stark--",MALE
JARVIS,Power at five percent.  Threshold breached -- ,MALE
TONY STARK,"Uhh, Jarvis?  JARVIS --?",MALE
TONY STARK,"STATUS, STATUS!  REBOOT --",MALE
JARVIS,Temporary power restored.  Descend immediately.,MALE
TONY STARK,"Jarvis, I think we need to chat about, uh, Directive Four. ",MALE
JARVIS,"May I remind you, the suit feeds off the same power source as your life-support.  A zero-drain of RT will likely kill you. ",MALE
TONY STARK,"You’re a downer, Jarvis.  But I appreciate the heads-up.",MALE
JARVIS,Shall I take over?,MALE
TONY STARK,"No, I got it, I got it --",MALE
TONY STARK,Perfect.  Let’s do some upgrades.,MALE
JARVIS,"That was quite dangerous, Sir. Might I remind you, if the suit loses power, so does your heart. ",MALE
TONY STARK,"Yeah, and it doesn’t have a seatbelt either.  A few issues: main transducer felt sluggish at plus forty altitude.  Same goes for hull pressurization.  I’m thinking icing might be a factor. ",MALE
JARVIS,The suit isn’t rated for high altitude.  You’re expending eight percent power just heating and pressurizing.,MALE
TONY STARK,"Re-configure using the gold- titanium alloy from the Seraphim Tactical Satellite.  It should ensure fuselage integrity to 50 thousand feet, while maintaining power-to-weight ratio. ",MALE
JARVIS,"Shall I render, utilizing proposed specifications? ",MALE
TONY STARK,Wow me.,MALE
TONY STARK,"Hm.  Bit ostentatious, don’t you think?",MALE
TONY STARK,"Add a little red, would you?",MALE
REPORTER,"Tonight’s Red-Hot Red Carpet is here at the Walt Disney Concert Hall, where Tony Stark’s third annual benefit for the Firefighter Family Fund has become the go-to charity gala on L.A.’s high-society calendar.  But this great cause is only part of the story--",MALE
REPORTER,"--the man whose name graces the gold-lettered invitations hasn’t been seen in public since his highly controversial press conference, and rumors abound. Some say Stark is suffering from post traumatic stress and hasn’t left his bed in weeks.",MALE
JARVIS,"The work could take till morning to complete, Sir. ",MALE
TONY STARK,Good.  I should come up for air anyway.,MALE
TONY STARK,"Eyyy, there he is.  My man!",MALE
TONY STARK,"Sorry, thought you were someone else.",MALE
OBADIAH,What are you doing here?  I thought you were going to lay low.,MALE
TONY STARK,It’s time to start showing my face again.,MALE
OBADIAH,"Let’s just take it slow, okay.  I got the board right where we want them. ",MALE
TONY STARK,Great.,MALE
TONY STARK,See ya inside.  Lots to talk about.,MALE
MAN,Mr. Stark.,MALE
PHIL COULSON,Agent Coulson.,MALE
TONY STARK,Oh...was I supposed to meet you here?,MALE
PHIL COULSON,"No, but you haven’t been returning my calls.  This is serious, we need to get something on the books or I’ll have to go official on you.",MALE
TONY STARK,"Yes, you’re right.  I’m going to handle this right now.  Let me check with my assistant.",MALE
TONY STARK,Miss Potts -- can I have five minutes?  You look...you look like should always wear that dress.,MALE
PEPPER POTTS,Thanks.  It was a birthday present-- from you.,FEMALE
TONY STARK,I have great taste.   Care to dance?,MALE
TONY STARK,I’m sorry.  Am I making you uncomfortable?  You seem very uncomfortable.,MALE
PEPPER POTTS,"No, I always forget to wear deodorant and dance with my boss in front of everyone I’ve ever worked with in a chiffon dress. ",FEMALE
TONY STARK,Would it help if I fired you?,MALE
PEPPER POTTS,You wouldn’t last a week without me.,FEMALE
TONY STARK,I’m not so sure.,MALE
PEPPER POTTS,What’s your Social Security number?,FEMALE
TONY STARK,Uh...,MALE
PEPPER POTTS,119-64-5484,FEMALE
PEPPER POTTS,"I’m sorry I was so uncomfortable. I hate being the center of attention like that and that’s why this one time in high school when I was supposed to be in a play... no, never mind... but you know that’s why I never like, wanted to have a big wedding... you know, because I thought everyone would be looking at me wearing a dress.  Oh, no, no... I’m not saying, like, “wedding.”  No, not like that.  I’m just saying, you know...",FEMALE
TONY STARK,Can I get you another glass of wine?,MALE
PEPPER POTTS,"A vodka martini, extra dry, with extra olives as soon as possible. ",FEMALE
TONY STARK,Okay.,MALE
PEPPER POTTS,"And, Tony... ",FEMALE
PEPPER POTTS,I’m not a cheeseburger.,FEMALE
TONY STARK,No.  You’re not a cheeseburger.,MALE
CHRISTINE EVERHART,Mr. Stark! I was hoping I could get a reaction from you.,FEMALE
TONY STARK,How’s panic?,MALE
CHRISTINE EVERHART,I was referring to your company’s involvement in this latest atrocity.,FEMALE
TONY STARK,"Hey, they just put my name on the invitations --",MALE
CHRISTINE EVERHART,Is this what you call accountability?,FEMALE
TONY STARK,When were these taken?,MALE
CHRISTINE EVERHART,"Yesterday.  Good P.R. move, you tell the world you’re a changed man, even I believed you. ",FEMALE
TONY STARK,I didn’t approve this shipment.,MALE
CHRISTINE EVERHART,Well your company did.,FEMALE
TONY STARK,Come with me.,MALE
TONY STARK,I made some promises I’m not going to be able to keep.  I suggest you pull all your money out of Stark Industries immediately --,MALE
OBADIAH,"Is this like a tick for you? Whenever you have a feeling, you start going to all the people who don’t trust you, who don’t protect you.  They’re going to put a spin on everything you say. ",MALE
TONY STARK,"Wait a minute.  I got to ask you something.   I’m dead serious about this.  I’m not kidding.  Am I losing my mind or is Pepper really cute?  Do you think she’s attractive and interesting, or is it just that her hair is down? I’ve been out of the game for a while. ",MALE
OBADIAH,"Are you out of your mind.  You’re messing with the “guys in the rooms”, we’re talking about billion dollar interests, the world order -- ",MALE
TONY STARK,I’m not worried about that right now --,MALE
OBADIAH,-- you should be.  You’ll disappear.  I can’t protect you against people like that --?,MALE
OBADIAH,DO YOU MIND?,MALE
OBADIAH,Tony don’t be so naive --,MALE
TONY STARK,"-- naive?  I was naive before, when I was growing up and they told me don’t ever cross this line, this is how we do business.  In the meantime we’re double-dealing under the table.  We don’t even deserve to represent the United States -- ",MALE
OBADIAH,"-- TONY STARK, you’re a child --! ",MALE
TONY STARK,"-- you don’t believe I can turn this company around, do you --? ",MALE
OBADIAH,-- you’ve got about as much control over things as a child riding in the backseat of your father’s car with a red plastic steering wheel in your hand.,MALE
TONY STARK,Maybe I’ll just get out of the car.,MALE
OBADIAH,You’re not even allowed in the car. I’m the one who’s filing the injunction against you.,MALE
OBADIAH,It’s the only way I could protect you.,MALE
TONY STARK,This is going to stop.,MALE
TV REPORTER'S VOICE,"-- the ten mile drive to the outskirts of Gulmira can only be described as a descent into Hell, into a modern-day Heart of Darkness.  Simple farmers and herders, from peaceful villages, driven from their homes at the butt of Western rifles and the turrets of modern tanks.  Displaced from their lands by Warlords and insurgent groups emboldened by their newfound power -- a power fueled by high-tech weapons easily purchased with Poppy money on the black market -- and further destabilizing a fragile region which for decades has been a tinderbox of tribal feuding and ethnic hatred --",MALE
TV REPORTER'S VOICE,"The villagers have taken shelter in whatever crude dwellings they can find -- in the ruins of other razed villages, in the cold barren scrublands, or in the remnants of an old Soviet smelting plant.  Our translator relayed to us one human tragedy after another.  A seven year old boy, thin as a scarecrow, clutching yellowed photographs and holding them out to anyone who would stop, with a child’s simple question: where are my mother and father?  A woman, begging for news of her husband, who’d been kidnapped by insurgents -- either forced to join their militia, or to be shot without reason --",MALE
TV REPORTER'S VOICE,"With no political will or international pressure, there is little hope for these newly-formed refugees.  Refugees who can only wonder one thing: is the world watching?",MALE
PEPPER POTTS,Are you going to tell me what’s going on?,FEMALE
TONY STARK,Get my house in Dubai ready.  I want to throw a party.,MALE
PEPPER POTTS,Yes.  Mr. Stark.,FEMALE
TYCOON,Tony!  You never said what is the big occasion?,MALE
TONY STARK,Ever known me to need one?,MALE
PEPPER POTTS,Well you seem back in old form.,FEMALE
TONY STARK,"Life of the party -- isn’t that what everyone wanted?  Cue the fireworks in five, would you? ",MALE
DUBAI BEAUTY #1,Kinky!,FEMALE
PEPPER POTTS,Sure. Don’t hurt yourself.,FEMALE
TONY STARK,I’ll be right back.  Why don’t you two...get started without me.,MALE
KID,Arto!  ARTO!,MALE
SOLDIER,Geneva Convention!  Article Three! Geneva Convention --,MALE
MAJOR ALLEN,Are we in there?,MALE
OFFICER,"Negative, it’s a local skirmish, green-on-green. ",MALE
MAJOR ALLEN,Anyone want to tell me what the hell I’m looking at?,MALE
OFFICER,"A drone?  An advanced robotic?  We don’t know what it is, Sir. ",MALE
MAJOR ALLEN,Get someone down here from Weapons Development -- now.,MALE
RAZA,Put me through to the boss.,MALE
TONY STARK,"Jarvis, plot a course for home.",MALE
MAJOR ALLEN,"So what do we have here, Rhodes? ",MALE
JAMES RHODES,"I don’t think it’s Russian, or Chinese. ",MALE
MAJOR ALLEN,Then where did it come from?,MALE
JAMES RHODES,Let me make a call.,MALE
TONY STARK,"Put it through, Jarvis. Yeah? ",MALE
JAMES RHODES,"TONY STARK, it’s Rhodey.   What the hell’s that noise? ",MALE
TONY STARK,I’m in the convertible.  Not the best time --,MALE
JAMES RHODES,"I need a quick ID.  What do you know about un-manned combat robotics, with air-ground capabilities. ",MALE
TONY STARK,Never heard of anything like that. Why?,MALE
OFFICER,UAV has entered the no-fly zone--,MALE
JAMES RHODES,"Because I think I’m staring at one right now, and it’s about get blown to Kingdom Come.",MALE
MAJOR ALLEN,Rhodes!  You got something for me?,MALE
TONY STARK,Uhh...’kingdom come’?,MALE
TONY STARK,This is my exit -- gotta go.,MALE
VIPER 1,Ballroom Control -- this is Viper 1 & 2 checking in.  UAV is in sight.,MALE
MAJOR ALLEN,Viper: target at 330 for 10 miles.,MALE
VIPER 1,"Ballroom, contact appears to be an unmanned aerial vehicle-- ",MALE
MAJOR ALLEN,"Ballroom copies, you are cleared to engage.",MALE
BITCHING-BETTY,Locked on!  Locked on!,FEMALE
JARVIS,Incoming Sidewinder in five... four...three...two...,MALE
JARVIS,"Sir, may I remind you that the suit can handle these maneuvers.  You cannot.",MALE
TONY STARK,Jarvis -- AIR BRAKES!,MALE
VIPER 1,That was not a drone.,MALE
VIPER 2,Where the hell is it?,MALE
OFFICER,"Lt. Colonel Rhodes, I have Tony Stark calling-- ",MALE
JAMES RHODES,Put him through.,MALE
TONY STARK,"JAMES RHODES, I had Jarvis run a check. I might have some info on that UAV. A piece of gear like that might exist.  Might definitely exist --",MALE
JAMES RHODES,"Wouldn’t happen to be red and gold, would it?",MALE
VIPER 1,Viper 2 -- he’s on your belly! Shake him!,MALE
VIPER 2,What--?,MALE
VIPER 1,Ballroom: that is definitely not a UAV.,MALE
MAJOR ALLEN,What is it then?,MALE
VIPER 1,"I think it’s...a Man, sir.",MALE
JAMES RHODES,Son of a bitch.  Tony--!,MALE
VIPER 1,Still there Viper 2.  ROLL!  ROLL!,MALE
JARVIS,Sir: two minutes and there won’t be sufficient power to get home.,MALE
VIPER 1,I’M HIT!,MALE
MAJOR ALLEN,"Viper 2, do you see a chute? ",MALE
VIPER 2,"Negative!  No chute, no chute--",MALE
JARVIS,"Power critical, set course for home immediately.",MALE
VIPER 2,The UAV is going after him!  It’s attacking--!,MALE
VIPER 2,"GOOD CHUTE!  GOOD CHUTE!  You’re not gonna believe this, Ballroom... but that thing just saved his ass.",MALE
MAJOR ALLEN,Viper 2: re-engage.,MALE
JAMES RHODES,-- WAIT --!,MALE
MAJOR ALLEN,-- TAKE THE TARGET OUT!,MALE
JAMES RHODES,"Major, call off that Raptor.  You don’t know what you’re shooting at. ",MALE
MAJOR ALLEN,We’ll find out when recover the pieces.,MALE
BITCHING-BETTY,LOCKED ON!  LOCKED ON!,FEMALE
VIPER 2,"Ballroom: understand, you want me to engage the UAV?",MALE
MAJOR ALLEN,Copy.,MALE
JAMES RHODES,"Negative, Viper 2, disengage. ",MALE
MAJOR ALLEN,It’s not your call.  That thing just took out an F-22 inside a legal no-fly zone   Viper 2: you get a clean shot you take it.,MALE
MAJOR ALLEN,Viper 2.  Can you confirm the kill?,MALE
VIPER 2,"I got him good.  He went down, he was smokin’.  But I cannot confirm.",MALE
TONY STARK,Get me home...,MALE
RAZA,Welcome.,MALE
RAZA,Compliments of Tony Stark.,MALE
OBADIAH,"If you’d killed him when you were supposed to, you’d still have a face. ",MALE
RAZA,"You paid us trinkets to kill a prince.  An insult, to me and the man whose ring I wear.",MALE
OBADIAH,I think it’s best we don’t get him involved in this.   I’ve come a long way to see this weapon. Show me.,MALE
RAZA,Come.  Leave your guards outside.,MALE
RAZA,His escape bore unexpected fruit.,MALE
OBADIAH,...so this is how he did it.,MALE
RAZA,This is only a crude first effort. But he’s perfected his design--,MALE
OBADIAH,What’s this?,MALE
RAZA,The inside of Tony Stark’s mind.,MALE
RAZA,Everything you will need to build this weapon.,MALE
RAZA,Stark has made a masterpiece of death.  A man with a dozen of these could rule from the Pacific to the Ukraine.  And you dream of Stark’s throne -- we have a common enemy.,MALE
RAZA,"If we are back in business, I give you these designs as my gift.  In turn, I hope you will repay me with a gift of iron soldiers.",MALE
OBADIAH,This...is the only gift you shall receive.,MALE
OBADIAH,"Technology -- it’s always been your Achilles Heel.  Don’t worry, it’ll wear off in fifteen minutes -- but that’s the least of your problems.",MALE
OBADIAH,Crate up that armor and the rest of it.,MALE
OBADIAH,Send them to their virgins.,MALE
PHIL COULSON,Ms. Potts.  It’s Agent Coulson from the Strategic Homeland Inter--,MALE
PEPPER POTTS,"Yes, I know.  Unfortunately Tony is not going to be available to sit down with you for a while. ",FEMALE
PHIL COULSON,Really?  And why is that?,MALE
PEPPER POTTS,"He’s uh, there’s a...Tony won’t be-- ",FEMALE
PHIL COULSON,Maybe I can meet with you instead?,MALE
PEPPER POTTS,Why?  I don’t know anything.,FEMALE
PHIL COULSON,About what?,MALE
PEPPER POTTS,About anything.,FEMALE
JAMES RHODES,Pepper.  It’s Rhodey.,MALE
PEPPER POTTS,Come in.,FEMALE
PHIL COULSON,I’d just like to ask you a few questions.,MALE
PEPPER POTTS,I’m really jammed right now. Booked solid for the next few weeks.  I have to go.,FEMALE
PHIL COULSON,"Let’s just put something on the books.  How about the twenty-eighth?  Seven PM, at Stark Industries? ",MALE
PEPPER POTTS,Great.  Perfect.  Bye.,FEMALE
JAMES RHODES,How’s he doing?,MALE
PEPPER POTTS,Not so good.,FEMALE
JAMES RHODES,I want to see him.,MALE
PEPPER POTTS,You can’t see him right now.,FEMALE
JAMES RHODES,"What the hell is going on here? Let me in there, Pepper.",MALE
PEPPER POTTS,You want to see him?  Fine.  See what you’ve done to him.,FEMALE
JAMES RHODES,Look at you...what were you thinking?,MALE
TONY STARK,Weapons I built are being used to kill innocent people.  Can’t let that happen anymore.,MALE
JAMES RHODES,You can’t go around and blow up stuff every time you see something you don’t like on TV.,MALE
TONY STARK,Yes I can.,MALE
JAMES RHODES,"You got lucky, next time they’ll blow you to pieces. ",MALE
TONY STARK,"Next time, maybe I won’t play defense.",MALE
JAMES RHODES,Does Pepper know about this?,MALE
JAMES RHODES,You’ve put me in a tough spot here. What am I supposed to do?,MALE
TONY STARK,That’s up to you.  I’ve made my choice -- I’m not going to sit on the sidelines anymore -- I’m going to fight for what’s right.,MALE
JAMES RHODES,Don’t you get it?  It’s not up to us to decide.,MALE
TONY STARK,That’s where you’re wrong...,MALE
OBADIAH,"Civilization, gentlemen, has been preserved by the right people having the right idea at the right time.  You are shaping in your hands, this very moment, the future of this company, and this nation. But it is imperative this project remain data-masked, that it’s existence never leave these walls. Make no mistake -- this is a ‘tool’, that in wrong hands, could jeopardize civilization as we know it.",MALE
HEAD ENGINEER,"Give us full access to the Sampson Cluster, and we’ll have you a prototype in record time. ",MALE
OBADIAH,The Sampson’s yours.  We go 24-7.,MALE
HO YINSEN,"Are you on the right path?  I don’t know...what does your heart tell you, Stark?",MALE
TONY STARK,This device will hack into Stark Industries mainframe. I need you to go to there and retrieve all shipping manifests.,MALE
PEPPER POTTS,What are you doing? Absolutely not you should be in bed...,FEMALE
TONY STARK,...they’ve been dealing weapons under the table and I’m going to stop them.,MALE
PEPPER POTTS,Absolutely not. I’m not helping you with anything if you’re going to start this again.,FEMALE
TONY STARK,There is nothing else.  There’s no art opening.  There’s no benefit. There’s nothing to sign.  There’s no decisions to be made.  There’s the next mission and nothing else. There’s nothing except this.,MALE
PEPPER POTTS,I quit.,FEMALE
TONY STARK,Really?  You stood there by my side when all I did was reap the benefits of wholesale irresponsibility and destruction and now that I’m trying to right those wrongs and protect the people I put in harms way you’re going to walk out on me.,MALE
PEPPER POTTS,You’re going to kill yourself.  I can’t support that.,FEMALE
TONY STARK,"So far so good. Pepper.  I know what I have to do. I don’t know if I can, but I know in my heart that it’s right.  And you do too.  And I can’t do it without you.",MALE
HEAD ENGINEER,There’s no technology that can power this thing.,MALE
OBADIAH,"I told you, miniaturize the ARK reactor. ",MALE
HEAD ENGINEER,"I’m sorry, Mr. Stane, I’ve tried. What you’re asking for can’t be done. ",MALE
OBADIAH,Tony Stark was able to do it in a cave -- with a box of scraps.,MALE
HEAD ENGINEER,Well...I’m not Tony Stark.,MALE
PEPPER POTTS,Make a copy of everything--,FEMALE
PEPPER POTTS,"What are you doing, Obadiah?",FEMALE
PEPPER POTTS,Translate--,FEMALE
OBADIAH,What a nice surprise.,MALE
PEPPER POTTS,I...just wanted to get some of my personal stuff.  And my resume.  In case. You know how I love job hunting.,FEMALE
OBADIAH,How’s Tony?,MALE
PEPPER POTTS,Honestly...I don’t know.  He’s shut me out.,FEMALE
OBADIAH,You and everyone else.,MALE
PEPPER POTTS,"This...thing between you, it’s hurting him.  You’re the only real father Tony ever had. It would mean so much if you could just talk -- ",FEMALE
OBADIAH,Tony’s imploding -- it’s unfortunate.    You should consider whether you want to take that ride with him.,MALE
PEPPER POTTS,“Unfortunate?”,FEMALE
OBADIAH,"You know I love Tony -- but this is business.  We can’t save him, but we can save his legacy.",MALE
OBADIAH,"It’s tragic, but...Tony never really came home, did he?",MALE
OBADIAH,"This company has a bright future, I’d like you to be a part of it.",MALE
OBADIAH,Tony doesn’t understand your value. He never did.,MALE
PEPPER POTTS,Are you...offering me a job?,FEMALE
OBADIAH,"Think about it.  Come on, I’ll walk you out.",MALE
PHIL COULSON,"Miss Potts, did you forget our appointment? ",MALE
PEPPER POTTS,No.  Of course not.  I’ve been very much looking forward to it.  Let’s-- -- why don’t we do this somewhere else?,FEMALE
TONY STARK,"What gives, Jarvis? ",MALE
JARVIS,"You have a visitor, Sir.  Obadiah Stane is here.",MALE
OBADIAH,It’s UNOS.  Four cheese.  I just had it flown in from Chicago.,MALE
OBADIAH,I’d like you to proof-read something for me.,MALE
JARVIS,"Would you like me to spell-check it, Sir? ",MALE
OBADIAH,Can you turn him off?  All the way?,MALE
TONY STARK,Spin down Jarvis.,MALE
TONY STARK,Your resignation.,MALE
OBADIAH,You were right.  It’s not my company -- not my name on the building. We were a great team...but I guess this is where our paths diverge.,MALE
TONY STARK,Pepper.  I should take that.,MALE
OBADIAH,Tony.  Please.  I’ll be out of here in a minute.,MALE
OBADIAH,We have too much history to part on bad terms.  I’d like your blessing.,MALE
OBADIAH,"Easy, now.  Try to breathe...",MALE
OBADIAH,"You can’t mess with progress, Tony. It’s an insult to the Gods.  You created your greatest weapon ever -- but you think that means it belongs to you.  It belongs to the world.",MALE
OBADIAH,Your “heart” will be the seed of the next generation of weapons. They’ll help us steer the world back in the right direction -- put the balance of power back in our hands.  The right hands.,MALE
OBADIAH,"By the time you die, my prototype will be operational.  It’s not as conservative as yours.",MALE
OBADIAH,The sad thing is...we’re both the good guys.,MALE
JAMES RHODES,"What do you mean, he paid to have Tony killed?  Slow down.  Why would Obadiah-- Where is Tony now?",MALE
PEPPER POTTS,"--I don’t know, he’s not answering his phone.  Will you just go over there and check on him?  Thanks Rhodey.",FEMALE
PEPPER POTTS,I know a short cut.,FEMALE
PHIL COULSON,I’ll ride with her.,MALE
AGENT,Clear.,MALE
JAMES RHODES,TONY--,MALE
TONY STARK,Where’s Pepper?,MALE
JAMES RHODES,"Don’t worry, she’s with the Feds. They’re on their way to Stark to arrest Obadiah. ",MALE
TONY STARK,They’re going to need a lot more than a few Agents.  Give me hand.,MALE
AGENT,"Agents down, agents down! GET OUT OF HERE --",MALE
PEPPER POTTS,Tony!  Obadiah’s got a whole assembly line under the Ark.  He’s inside one of them--!,FEMALE
TONY STARK,Where are you--?,MALE
PEPPER POTTS,Obadiah...,FEMALE
PEPPER POTTS,Tony--,FEMALE
TONY STARK,"PEPPER POTTS, I have one thing I need to say to you:  DUCK!",MALE
