character,line,gender
PAXTON,"Yeah, I am, sweetheart. I just want your daddy to be safe.",MALE
CASSIE LANG,Hope you don’t catch him.,FEMALE
DR. HANK PYM,"This isn’t the first time these guys have tried to get their hands on game changing weaponry. That’s Mitchell Carson, ex-head of defense at SHIELD, presently in the business of toppling governments. He always wanted my tech, and now, unless we break in and steal the Yellowjacket and destroy all the data, Darren Cross is gonna unleash chaos upon the world.",MALE
SCOTT LANG,I think our first move should be calling the Avengers.,MALE
DR. HANK PYM,I’ve spent half my life trying to keep this technology out of the hands of a Stark. I’m sure as hell not gonna hand-deliver it to one now. This is not some cute technology like the Iron Man suit. This could change the texture of reality. Besides they’re probably too busy dropping cities out of the sky.,MALE
SCOTT LANG,"Okay, then why don’t you just send the ants?",MALE
DR. HANK PYM,"Scott, they are ants. Ants, they can do a lot of things, but they still need a leader. Somebody that can infiltrate a place that’s designed to prevent infiltration.",MALE
SCOTT LANG,"Hank, I’m a thief. Alright? I’m a good thief. But this is insane.",MALE
HOPE VAN DYNE,"He’s right Hank and you know it. You’ve seen the footage, you know what Cross is capable of. I was against using him when we had months, now we have days. I’m wearing the suit.",FEMALE
DR. HANK PYM,Absolutely not!,MALE
HOPE VAN DYNE,"I know the facility inside and out, I know how Cross thinks. I know this mission better than anybody here.",FEMALE
DR. HANK PYM,We need you close to Cross otherwise this mission cannot work.,MALE
HOPE VAN DYNE,We don’t have time to screw around.,FEMALE
DR. HANK PYM,"Hope, please. Listen to me, please…",MALE
HOPE VAN DYNE,He is a criminal. I’m your daughter.,FEMALE
DR. HANK PYM,No!,MALE
SCOTT LANG,"She’s right, Hank. I’m not your guy. Why don’t you wear the suit?",MALE
DR. HANK PYM,"You think I don’t want to? I can’t. I spent years wearing it. It took a toll on me. You’re our only option. Before Hope lost her mother, she used to look at me like I was the greatest man in the world. And now she looks at me and it’s just disappointment. It’s too late for me, but not for you. This is your chance. The chance to earn that look in your daughter’s eyes, to become the hero that she already thinks you are. It’s not about saving our world, it’s about saving theirs.",MALE
SCOTT LANG,"Damn, that was a good speech.",MALE
DR. HANK PYM,"Scott, I need you to be the Ant-Man.",MALE
DR. HANK PYM,"In the right hands, the relationship between man and suit is symbiotic. The suit has power, the man harnesses that power. You need to be skillful, agile, and above all, you need to be fast. You should be able to shrink and grow on a dime, so your size always suits your needs.  Now dive through the keyhole, Scott. You charge big, you dive small, then you emerge big.",MALE
SCOTT LANG,Ow!  Ah! Ow.,MALE
HOPE VAN DYNE,Useless.,FEMALE
HOPE VAN DYNE,"When you’re small energy is compressed so you have the force of a two hundred pound man behind a fist a hundredth of an inch wide, you’re like a bullet. You punch too hard, you kill someone, too soft, it’s a love-tap. In other words you have to know how to punch.",FEMALE
SCOTT LANG,"I was in prison for three years, I know how to punch.",MALE
HOPE VAN DYNE,Show me.  Terrible.,FEMALE
SCOTT LANG,You want to show me how to punch?  Show me…,MALE
HOPE VAN DYNE,That’s how you punch.,FEMALE
DR. HANK PYM,She’s been looking forward to this.,MALE
SCOTT LANG,No kiddin’.,MALE
DR. HANK PYM,"Hope trained in martial arts at a, uh, difficult time.",MALE
HOPE VAN DYNE,"Oh, by difficult time, he means when my mother died.",FEMALE
DR. HANK PYM,We lost her in a plane crash.,MALE
HOPE VAN DYNE,"It’s bad enough you won’t tell me how she died, could you please stop telling me that lie. We’re working here.  Alright princess, let’s get back to work.",FEMALE
SCOTT LANG,Were you going for the hand?,MALE
SCOTT LANG,"You know, I think this regulator is holding me back.",MALE
DR. HANK PYM,Do not screw with the regulator. If that regulator is compromised you would go sub-atomic.,MALE
SCOTT LANG,What does that mean?,MALE
DR. HANK PYM,It means that you would enter a quantum realm.,MALE
SCOTT LANG,What does *that* mean?,MALE
DR. HANK PYM,"It means that you would enter a reality where all concepts of time and space become irrelevant as you shrink for all eternity. Everything that you know, and love, gone forever.",MALE
SCOTT LANG,Cool. Yeah. I’m… if it ain’t broke.,MALE
DR. HANK PYM,"You’ve learned about the suit, but you’ve yet to learn about your greatest allies: the ants. Loyal, brave, and your partners on this job.",MALE
HOPE VAN DYNE,"Paratrechina longicornis, commonly known as crazy ants, they’re lightning fast and can conduct electricity which makes them useful to fry out enemy electronics.",FEMALE
SCOTT LANG,"Oh, you’re not so crazy.  Hey! You’re cute.  Oh! Aaah!  That was a lot scarier a second ago.",MALE
SCOTT LANG,It looks like the Futures lab has its own isolated power supply.,MALE
HOPE VAN DYNE,"There’s a security guard posted around the clock, we’ll need you to take him out to deactivate the security systems.",FEMALE
SCOTT LANG,Okay. Who’s next?,MALE
HOPE VAN DYNE,Paraponera clavata.,FEMALE
SCOTT LANG,"I know. Bullet ants, right? Number one on the Schmidt pain index.  Hey, guys! Remember me from the bedroom?  Whoa!",MALE
HOPE VAN DYNE,The Yellowjacket pod is hermetically sealed and the only access point is a tube we estimate to be about five millimeters in diameter.,FEMALE
SCOTT LANG,Why do I have a sick feeling in my stomach?,MALE
HOPE VAN DYNE,The tube is protected by a laser grid and we can only power that down for fifteen seconds.,FEMALE
DR. HANK PYM,"You’re going to need to signal the crazy ants to blow the servers, retrieve the suit, and exit the vaults, before the backup power comes on.",MALE
HOPE VAN DYNE,Camponotus pennsylvanicus.,FEMALE
DR. HANK PYM,Alternatively known as a carpenter ant. Ideal for ground and air transport.,MALE
SCOTT LANG,"Wait a minute, I know this guy. I’m going to call him Ant-thony.",MALE
DR. HANK PYM,"That’s good. That’s very good, because this time you’re really going to have to learn how to control him.  Tell them to put the sugar in the teacup.",MALE
SCOTT LANG,"Oh, you okay, d…",MALE
HOPE VAN DYNE,Hank wants you outside for target practice.,FEMALE
DR. HANK PYM,The suit has no weapons so I made you these discs. Red shrinks. Blue enlarges.,MALE
HOPE VAN DYNE,Solenopsis mandibularis.,FEMALE
DR. HANK PYM,"Known for their bite, the fire ants have evolved into remarkable architects. They are handy to get you in and out of difficult places.",MALE
DR. HANK PYM,"You can do it Scott, come on.",MALE
SCOTT LANG,They’re not listening to me.,MALE
HOPE VAN DYNE,"You have to commit, you have to mean it. No shortcuts, no lies.",FEMALE
DR. HANK PYM,"Throwing insults into the mix will not do anyone any good, Hope.",MALE
HOPE VAN DYNE,We don’t have time for coddling.,FEMALE
DR. HANK PYM,Our focus should be on helping Scott!,MALE
HOPE VAN DYNE,Really? Is that where our focus should be?,FEMALE
DR. HANK PYM,Hope!,MALE
HOPE VAN DYNE,I don’t know why I came to you in the first place.,FEMALE
DR. HANK PYM,We can’t do this without her.,MALE
HOPE VAN DYNE,"Oh, God.",FEMALE
SCOTT LANG,"You gotta lock your doors. I mean, really. There’s some weird folks in this neighborhood.",MALE
HOPE VAN DYNE,Do you think this is a joke? Do you have any idea what he’s asking you to risk? You have a daughter.,FEMALE
SCOTT LANG,I’m doing this for her.,MALE
HOPE VAN DYNE,You know when my mother died I didn’t see him for two weeks?,FEMALE
SCOTT LANG,He was in grief.,MALE
HOPE VAN DYNE,"Yeah, so was I, and I was seven. And he never came back, not in any way that counted. He just sent me off to boarding school. You know, I thought, with all that’s at stake, just maybe we might have a chance at making peace. But even now he still wants to shut me out.",FEMALE
SCOTT LANG,He doesn’t want to shut you out. He trusts you.,MALE
HOPE VAN DYNE,Then why are you here?,FEMALE
SCOTT LANG,"It proves that he loves you. Hope. Look at me. I’m expendable, that’s why I’m here. You must’ve realized that by now. I mean, that’s why I’m in the suit and you’re not. He’d rather lose than fight than lose you. Anyway…",MALE
HOPE VAN DYNE,"You know, I didn’t know you had a… a daughter when I called the cops on you. What’s her name?",FEMALE
SCOTT LANG,Cassie.,MALE
HOPE VAN DYNE,"It’s a pretty name. You have to clear your mind, Scott. You have to make your thoughts precise, that’s how it works. Think about Cassie, about how badly you want to see her, and use that to focus.  Open your eyes and just think about what you want the ants to do.  That’s good.",FEMALE
DR. HANK PYM,"Your mother convinced me to let her join me on my missions. They called her the Wasp. She was born to it. And there’s not a day that goes by that I don’t regret having said yes. It was 1987, separatists had hijacked a Soviet missile silo in Kursk and launched an ICBM at the United States. The only way to the internal mechanics was through solid titanium.",MALE
DR. HANK PYM,"I knew I had to shrink between the molecules to disarm the missile, but my regulator had sustained too much damage. Your mother, she didn’t hesitate.",MALE
DR. HANK PYM,Janet! No!,MALE
DR. HANK PYM,She turned off her regulator and went sub-atomic to deactivate the bomb. She was gone. Your mom died a hero. And I spent the next ten years trying to learn all I could about the quantum realm.,MALE
HOPE VAN DYNE,You were trying to bring her back.,FEMALE
DR. HANK PYM,But all I learned was we know nothing.,MALE
HOPE VAN DYNE,It’s not your fault. She made her choice. But why didn’t you tell me this sooner?,FEMALE
DR. HANK PYM,I was trying to protect you. I lost your mother. I didn’t mean to lose you too.,MALE
HOPE VAN DYNE,I’m sorry.,FEMALE
SCOTT LANG,"This is awesome. It’s awesome, you know? You guys are breaking down walls, you’re healing. It’s important.  I ruined the moment didn’t I?",MALE
DR. HANK PYM,"Yes, you did, yes.",MALE
SCOTT LANG,I’m gonna make some tea.,MALE
SCOTT LANG,Nailed it!,MALE
SCOTT LANG,"That’s a good boy, Ant-thony.",MALE
SCOTT LANG,The final phase of your training will be a stealth incursion.,MALE
SCOTT LANG,It’s freezing! You couldn’t make a suit with a flannel lining?,MALE
DR. HANK PYM,"We must retrieve this prototype of a signal decoy, it’s a device that I invented from my SHIELD days.",MALE
HOPE VAN DYNE,We need it to counteract the transmission blockers that Cross installed in the Futures vault.,FEMALE
DR. HANK PYM,It’s currently collecting dust in one of Howard Stark’s old storage facilities in upstate New York. Should be a piece of cake.,MALE
SCOTT LANG,"You’re over the target area. Disengage, now, Scott.",MALE
SCOTT LANG,"Squadron A, go. B, go. C, go. Alright, Ant-thony, please don’t drop me this time.  Ah, it feels like a big leap from sugar cubes to this.",MALE
DR. HANK PYM,Stay calm.,MALE
SCOTT LANG,"Uh, guys, we might have a problem. Hank, didn’t you say this was some old warehouse?  It’s not!  You son of a bitch!",MALE
HOPE VAN DYNE,"Scott, get out of there.",FEMALE
DR. HANK PYM,Abort! Abort now.,MALE
SCOTT LANG,"No, it’s okay. It doesn’t look like anyone’s home. Ant-thony, get me to the roof.",MALE
DR. HANK PYM,He’s gonna lose the suit.,MALE
HOPE VAN DYNE,He’s gonna lose his life.,FEMALE
SCOTT LANG,Alright I’m on the roof of the target building.,MALE
HOPE VAN DYNE,"Somebody’s home, Scott.",FEMALE
NATASHA ROMANOFF,"What’s going on down there, Sam?",FEMALE
SCOTT LANG,It’s the Falcon!,MALE
SAM WILSON,I had a sensor trip but I’m not seeing anything. Wait a second.,MALE
DR. HANK PYM,"Abort, Scott! Abort now.",MALE
SCOTT LANG,"It’s okay, he can’t see me.",MALE
SAM WILSON,I can see you.,MALE
SCOTT LANG,He can see me.  Hi. I’m Scott.,MALE
HOPE VAN DYNE,Did he just say “Hi I’m Scott?”,FEMALE
SAM WILSON,What are you doing here?,MALE
SCOTT LANG,"First off, I’m a big fan.",MALE
SAM WILSON,Appreciate it. So who the hell are you?,MALE
SCOTT LANG,I’m Ant-Man.  Ant-Man?,MALE
SCOTT LANG,"What, you haven’t heard of me? No, you wouldn’t have heard of me.",MALE
SAM WILSON,You want to tell me what you want?,MALE
SCOTT LANG,"I was hoping I could grab a piece of technology just for a few days, and then return it. I need it to save the world. You know how that is.",MALE
SAM WILSON,I know exactly how that is.  Located the breach. Bringing him in.,MALE
SCOTT LANG,Sorry about this!,MALE
DR. HANK PYM,What the hell are you doing?,MALE
SAM WILSON,Breach is an adult male who has some sort of shrinking tech.,MALE
SCOTT LANG,Sorry. Sorry about this. Sorry,MALE
SAM WILSON,That’s enough!,MALE
SCOTT LANG,"Ant-thony, a little help.",MALE
DR. HANK PYM,I’ve lost visual!,MALE
SAM WILSON,He’s inside my pack.,MALE
SCOTT LANG,Sorry. You seem like a really great guy.,MALE
SAM WILSON,It’s really important to me that Cap never finds out about this.,MALE
DR. HANK PYM,That was completely irresponsible and dangerous! You jeopardized everything!,MALE
HOPE VAN DYNE,You got it.,FEMALE
DR. HANK PYM,Well done.,MALE
SCOTT LANG,"Wait a minute. Did you just compliment me? He did, didn’t he?",MALE
HOPE VAN DYNE,Kind of sounded like he did.,FEMALE
DR. HANK PYM,"I was good, wasn’t I?",MALE
SCOTT LANG,"Hey, how about the fact that I fought an Avenger, and didn’t die?",MALE
DR. HANK PYM,Now let’s not dwell on the past. We gotta finish our planning.,MALE
HOPE VAN DYNE,Don’t mind him. You did good.,FEMALE
DR. HANK PYM,Darren. How the hell did you get in here?,MALE
DARREN CROSS,"You left the front door open, Hank. It’s official. You’re old.",MALE
HOPE VAN DYNE,The plans! He will kill him.,FEMALE
DR. HANK PYM,Well to what do I owe this pleasure?,MALE
DARREN CROSS,I have good news.,MALE
DR. HANK PYM,Really? What’s that?,MALE
DARREN CROSS,"Pym Tech, the company you created, is about to become one of the most profitable operations in the world. We’re anticipating fifteen billion in sales tomorrow alone.  You’re welcome. I know this is odd, but I’d like you to be there. This is my moment, I want you to see it.",MALE
DR. HANK PYM,"Sure, Darren. Yeah, sure. I’ll be there.",MALE
DARREN CROSS,What did you see in me?,MALE
DR. HANK PYM,I don’t know what you mean.,MALE
DARREN CROSS,"All those years ago, you picked me. What did you see?",MALE
DR. HANK PYM,I saw myself.,MALE
DARREN CROSS,Then why did you push me away?,MALE
DR. HANK PYM,Because I saw too much of myself.,MALE
HOPE VAN DYNE,"He knows, he’s baiting you! We have to call it off.",FEMALE
DR. HANK PYM,We’re all taking risks.,MALE
HOPE VAN DYNE,What if he saw me here?,FEMALE
DR. HANK PYM,He didn’t. There’s no way.,MALE
HOPE VAN DYNE,"How do you know that?  Darren, hi.",FEMALE
DARREN CROSS,"Hope, where are you right now?",MALE
HOPE VAN DYNE,"I’m at home, why?",FEMALE
DARREN CROSS,I just saw Hank. I still get nothing but contempt from him.,MALE
HOPE VAN DYNE,"Don’t let him rile you up, he’s just… he’s just a senile old man.",FEMALE
DARREN CROSS,"We need to start everyone working around the clock, get the assembly line up and running. And I’m tripling security. Full sensors at all entrances, and exterior air vents fitted with steel micro mesh.",MALE
HOPE VAN DYNE,Great. Good idea.,FEMALE
DARREN CROSS,"Thank you, Hope. I’m so lucky to have you on my team.",MALE
HOPE VAN DYNE,"He’s tripling security, he’s lost his mind, and he’s on to you.",FEMALE
DR. HANK PYM,But he is not on to you.,MALE
HOPE VAN DYNE,He’s adding full body scanners to all entrances and closing exterior vents. How are we gonna get Scott inside?,FEMALE
SCOTT LANG,"The water main. You can’t add security to a water main. The pressure is too strong, but if we can decrease it, that’s how I get in.",MALE
HOPE VAN DYNE,"Somebody would have to reach the building’s control center to change the water pressure. I mean, Hank and I will be beside Cross, how are we supposed to do that?",FEMALE
SCOTT LANG,"So we expand our team. What do we need? A fake security guard on the inside to depressurize the water system, somebody else to hack into the power supply and kill the laser grid, and a getaway guy.",MALE
DR. HANK PYM,"No, no. No, no, no. Not those three wombats. No way.",MALE
LUIS,"Thank you for the coffee ma’am. It’s not too often that you rob a place, and then get welcomed back. Because we just robbed you!",MALE
HOPE VAN DYNE,"You know that he was arrested for stealing a smoothie machine, right?",FEMALE
LUIS,Two smoothie machines.,MALE
HOPE VAN DYNE,Are you sure they can handle this?,FEMALE
LUIS,"Oh we can handle it, we’re professionals.",MALE
DR. HANK PYM,You’ll forgive us if we’re not instilled with confidence.,MALE
DAVE,"Wait, everybody. Just kick back and relax a little bit, man. we know our business. We broke into this spooky-ass house, didn’t we?",MALE
DR. HANK PYM,I let you.,MALE
DAVE,"Well, one could say that I let you let me.",MALE
SCOTT LANG,"Look, it’s okay. They can handle this.",MALE
LUIS,"Yeah, we can handle it.",MALE
SCOTT LANG,You got their credentials?,MALE
HOPE VAN DYNE,He’s in the system.,FEMALE
LUIS,I’m in the system?,MALE
DAVE,The system.,MALE
LUIS,The system?,MALE
DR. HANK PYM,Yeah. We’re doomed.,MALE
SCOTT LANG,"Alright, there’s something you guys need to see.",MALE
LUIS,"Damn! Whoa! That’s so cool, bro!",MALE
SCOTT LANG,"Now look, this is gonna get weird, alright? It’s pretty freaky but it’s safe. There’s no reason to be scared.",MALE
LUIS,"Aw, no, no. Daddy don’t get scared.",MALE
SCOTT LANG,Really?,MALE
LUIS,Yeah.,MALE
SCOTT LANG,Good.,MALE
LUIS,Oh!,MALE
KURT,This is the work of the gypsies.,MALE
DAVE,That’s… that’s… that’s witchcraft.,MALE
LUIS,"Oh, that’s amazing. That’s like some David Copperfield shit.",MALE
DAVE,That’s some kind of wizardry.,MALE
KURT,Sorcery!,MALE
LUIS,Ahh! Ahh! AAAAAAAAAAAHHHHHHH!  Get off! Get off! Ahh!,MALE
SCOTT LANG,I thought daddy didn’t get scared?,MALE
HOPE VAN DYNE,I gave them each half a Xanax and Hank explained the science of the suit to them. Fell right asleep.,FEMALE
SCOTT LANG,"Hey, look. I want to thank you for…",MALE
HOPE VAN DYNE,"No, please don’t. We’re all doing this for reasons much bigger than any one of us. I’m just glad that you might have a slight chance of maybe pulling this off.",FEMALE
SCOTT LANG,"Hey. Thank you, you know, for that pep talk.",MALE
HOPE VAN DYNE,"You know, the honest truth is I actually went from despising you to almost liking you.",FEMALE
SCOTT LANG,You really should write poetry.,MALE
HOPE VAN DYNE,"Get some sleep, Scott.",FEMALE
SCOTT LANG,"Alright, just so we’re clear, everyone here knows their role, right? Dave?",MALE
DAVE,Wheels on the ground.,MALE
SCOTT LANG,Kurt?,MALE
KURT,Eyes in the sky.,MALE
SCOTT LANG,Luis?,MALE
LUIS,"Aw, man, you know it. You know what, I get to wear a uniform, that’s what’s up.",MALE
SCOTT LANG,Luis.,MALE
LUIS,"I’m sorry, I mean, I’m good, I’m good. I’m just excited, and plus you’re girlfriend’s really hot, so you know that makes me nervous too.  And you are very beautiful, ma’am.",MALE
DR. HANK PYM,"Oh, my lord.",MALE
SCOTT LANG,She’s not my…,MALE
LUIS,"Hey, you know what? I was thinking of a tactic, like when I go undercover, like a whistling, you know I’m saying? To like, blend in.",MALE
SCOTT LANG,"No, don’t whistle. No whistling. It’s not the Andy Griffith Show. No whistling.",MALE
KURT,We’re set.,MALE
SCOTT LANG,Wish me luck.,MALE
KURT,Utility is online.,MALE
ALPHA GUARD,Hey. What are you doing?,MALE
LUIS,"Uh, boss-man said to secure the area. So, I’m securing.",MALE
ALPHA GUARD,I’m the boss.,MALE
LUIS,Oh.,MALE
ALPHA GUARD,Utilities work room three…,MALE
KURT,Water level is dropping.,MALE
KURT,Coming up on extraction pipe.,MALE
SCOTT LANG,"I see it!  Alright, come on. I gotta get up there. That’s it, that’s it, guys, yeah!  That’s it, yeah. Yes! You got it! You got it, come on!  Alright, let’s fly Ant-thony.",MALE
KURT,The Ant-Man is in the building.,MALE
DAVE,Phshh. Got a Crown Vic right outside over there.,MALE
KURT,This is problem?,MALE
DAVE,"Considering the Crown Vic’s the most commonly used car for under-cover cops, man. Yes, this is a problem.",MALE
PAXTON,That’s Pym.,MALE
KURT,"Oh, no.",MALE
SCOTT LANG,I’m employing the bullet ants. Hapanera-clamda-mana-merna. I don’t remember what it’s called but I feel bad for this guy.,MALE
LUIS,"See, that’s what I’m talkin’ bout. That’s what I call it, an unfortunate casualty, in a very serious operation, you know?",MALE
KURT,"Signal decoy in place. Mean pretty lady did good, Scott.",MALE
DAVE,Looks like Pym’s getting arrested.,MALE
KURT,"Scott, we have problem.",MALE
SCOTT LANG,Problem? What’s the problem?,MALE
KURT,"Dave! Dave, that’s not part of plan!",MALE
DR. HANK PYM,"Listen to me, if I don’t get into this building people will die.",MALE
GALE,That’s awfully dramatic.,MALE
PAXTON,Are you kidding me?!,MALE
KURT,Problem solved.,MALE
DARREN CROSS,Well. How do I look?  There he is. Just in time. Come on.,MALE
COMPUTER,Twelve point verification.,MALE
DR. HANK PYM,"Little over the top, don’t you think, Darren?",MALE
COMPUTER,Confirming authorization.,MALE
DARREN CROSS,"No, you can never be too safe.",MALE
COMPUTER,Access granted.,MALE
DR. HANK PYM,"I gotta hand it to you, Darren, you really did it.",MALE
DARREN CROSS,"And you only know the half of it, Hank.",MALE
SCOTT LANG,"Arriving at second position. Alright, top speed, Ant-thony! Let’s go.  Proceeding to command position.  I’ll be right back, Ant-thony. Alright, guys, I’m in position. I’m going to signal the ants.",MALE
PAXTON,"No, no, no, no!",MALE
DAVE,Did you see that?,MALE
SCOTT LANG,"Assume formation. Alright you cute little crazies, let’s fry these servers.  Let’s go get ‘em, buddy!",MALE
KURT,Servers are fried. Data backup completely erased.,MALE
SCOTT LANG,Headed to the particle chamber.,MALE
MITCHELL CARSON,"Hello, Dr. Cross. My associates agree to your terms.",MALE
DARREN CROSS,"Wonderful.  They’re not what they were, they’re doing some interesting work. And I’m enjoying myself. You tried to hide your technology from me, and now it’s gonna blow up in your face.  Wow. Wow! I mean, I saw the punch coming a mile away but I just figured it’d be all pathetic and weak.",MALE
DR. HANK PYM,Well you figured wrong.,MALE
PAXTON,I know this van.  Anybody home?,MALE
DAVE,Shh.,MALE
KURT,Shh.,MALE
DAVE,Shh!,MALE
KURT,Shh!,MALE
SCOTT LANG,"Alright, guys, I’m here. Setting the charges.  Great job, guys. I’ll take it from here.  Good boy, Ant-thony. Final position.  Guys, how we lookin’ on that laser grid?",MALE
KURT,Almost!,MALE
DAVE,"No, you’re not.",MALE
KURT,I’m getting close!,MALE
DAVE,"No, you’re not.",MALE
PAXTON,San Francisco PD! Man in the van! I know you’re in there!,MALE
DAVE,Make it go faster.,MALE
KURT,"Dude, seriously!",MALE
SCOTT LANG,"Ready to jump. Do you read, Kurt?",MALE
KURT,It’s so close.,MALE
PAXTON,Freeze!,MALE
DAVE,"Okay, wait a minute, wait a minute! there was a black guy that looked exactly like me who attacked us and put us in the back of this disgusting van.",MALE
PAXTON,Get out.,MALE
DAVE,Take it easy!,MALE
KURT,Go! Go now!  Wait!,MALE
SCOTT LANG,What? What do you mean wait?  What? What?,MALE
DARREN CROSS,"Hi, little guy.  I always suspected you had a suit stored away somewhere, which begs the question, who is the new Ant-Man? Who is the man that my beloved mentor trusted even more than me?  Scott Lang. The martyr, who took on the system and paid the price, losing his family and his only daughter in the process. Exactly your kind of guy, Hank. He escapes his jail cell without leaving any clue as to how, and then, he disappears magically, despite having no money to his name, and now he brings me the Ant-Man suit, the only thing that can rival my creation.",MALE
DR. HANK PYM,"Darren, don’t do this. If you sell to these men, it’s going to be chaos.",MALE
DARREN CROSS,"I already have, and for twice the price, thanks to you. It’s not easy to successfully infiltrate an Avengers facility. Thankfully, word travels fast. Oh, I’ll sell them the Yellowjacket, but I’m keeping the particle to myself. They don’t run on diesel. If you want the fuel you’ll have to come to me. What do you call the only man who can arm the most powerful weapon in the world?",MALE
DR. HANK PYM,The most powerful man in the world.,MALE
DARREN CROSS,You proud of me yet?,MALE
DR. HANK PYM,"You can stop this, Darren. It’s not too late.",MALE
DARREN CROSS,It’s been too late for a long time now.,MALE
HOPE VAN DYNE,"Darren, what are you doing?",FEMALE
DARREN CROSS,He wasn’t any more capable of caring for you than he was for me.,MALE
HOPE VAN DYNE,"This is not who you are, it’s the particles altering your brain chemistry.",FEMALE
DARREN CROSS,"Wait. Wait, wait, wait, wait. You’re right, I have to be the one to do it.",MALE
MITCHELL CARSON,Here we go.,MALE
HOPE VAN DYNE,Drop your gun.,FEMALE
DARREN CROSS,"You know I came to the house the other night to kill him, but you were there.",MALE
HOPE VAN DYNE,You’re sick and I can help you just put the gun down.,FEMALE
DARREN CROSS,"I wasn’t ready to kill you then, but I think I am now!",MALE
HOPE VAN DYNE,"Drop your gun, now!",FEMALE
DARREN CROSS,"You picked the wrong side, Hope.",MALE
HOPE VAN DYNE,Dad!,FEMALE
SCOTT LANG,"Hank. No, no. Hank. Hank. Listen, you’re gonna be okay. Alright? You’re gonna be just fine.",MALE
DARREN CROSS,Take the suit off or I’ll blow your brains out and peel it off!,MALE
PAXTON,"We got a 10-33 at Pym Tech, request immediate backup.",MALE
DAVE,"Go, go, go!",MALE
HOPE VAN DYNE,"Dad, can you move?",FEMALE
DR. HANK PYM,Yes.,MALE
SCOTT LANG,We need to get him out of here.,MALE
HOPE VAN DYNE,Go get that suit.,FEMALE
LUIS,"Hey, Scotty. Hey, did I save your life? Scotty? Scotty?",MALE
SCOTT LANG,"Thank you, Luis.",MALE
LUIS,"Hey, are we the good guys?",MALE
SCOTT LANG,Yeah.,MALE
LUIS,"We’re the good guys, right?",MALE
SCOTT LANG,"Yeah, we’re the good guys.",MALE
LUIS,"Feels kind of weird, you know?",MALE
SCOTT LANG,"Yeah, but we’re not done yet. Get out of here before this place blows.",MALE
LUIS,"Oh, dammit! That guy.  Hey! We’re getting out of here!",MALE
HOPE VAN DYNE,The charges are set. We’ve got to find a way out of here and fast.,FEMALE
DR. HANK PYM,"Don’t worry. I’m not gonna die, and neither are you.  It’s not a keychain.",MALE
PAXTON,All the chaos in here! Multiple shots fired.  And there’s a tank.,MALE
LUIS,A little help.  I got him.,MALE
HOPE VAN DYNE,We need a doctor!,FEMALE
DARREN CROSS,Let’s go!,MALE
SCOTT LANG,Ant-thony!,MALE
DARREN CROSS,Go!,MALE
SCOTT LANG,You’re gonna regret that.,MALE
PAXTON,Wait a minute! Get out of that van!,MALE
LUIS,What?,MALE
PAXTON,Get out of that van!,MALE
LUIS,"It’s too loud there’s a tank, I can’t hear you!",MALE
PAXTON,Hey! Hey!,MALE
DARREN CROSS,Did you think you could stop the future with a heist?,MALE
SCOTT LANG,It was never just a heist!  Put the gun down!,MALE
DARREN CROSS,I’m gonna disintegrate you!,MALE
POOL BBQ DAD,Call 911!,MALE
SCOTT LANG,It’s okay.,MALE
GALE,Police! Put your hands up!,MALE
PAXTON,Get ‘em up!  Scott?,MALE
SCOTT LANG,"Paxton, you have to listen to me-",MALE
PAXTON,"I’m taking you back, to prison.",MALE
SCOTT LANG,"There’s something in that backyard that needs to be destroyed. In the bug zapper, it…",MALE
PAXTON,You need to desist right now! Your delusions are out of hand!,MALE
POLICE RADIO,All units we have a 236 in progress at 840 Winter Street.,MALE
SCOTT LANG,It’s Cassie!,MALE
DARREN CROSS,Don’t be scared.,MALE
PAXTON,"Maggie, what’s going on?",MALE
MAGGIE LANG,He’s got Cassie!,FEMALE
PAXTON,Who’s got Cassie?,MALE
MAGGIE LANG,"That thing, that thing! I don’t know what it… !",FEMALE
CASSIE LANG,Are you a monster?,FEMALE
DARREN CROSS,Do I look like a monster?,MALE
CASSIE LANG,I want my daddy!,FEMALE
DARREN CROSS,I want your daddy too.  There you are.,MALE
CASSIE LANG,"Daddy, is that you?",FEMALE
SCOTT LANG,"Hi, Peanut.  Why don’t you pick on someone your own size?",MALE
DARREN CROSS,"Now where did you go, little guy?  There you are.",MALE
SCOTT LANG,Not just me.  Get him! Go! Go!,MALE
LUIS,"Scotty needs us, you know what I’m sayin’? Ain’t nothin’ gonna stop us.  Back it up. Back it up slow.",MALE
DAVE,Yeah.,MALE
LUIS,Just back it up.,MALE
DAVE,"Yep, yep.",MALE
LUIS,Back it up.,MALE
DAVE,Okay.,MALE
LUIS,"All we gonna do is, we ju… we just back it up.",MALE
DAVE,Okay. That’s it.,MALE
LUIS,Back it up.,MALE
DAVE,That’s right.,MALE
LUIS,Back it up.,MALE
DAVE,Yep.,MALE
LUIS,"Okay, now-now-now. Just back it up.",MALE
DARREN CROSS,"You insult me, Scott. Your very existence is insulting to me.  You know it would be much easier to hit you if you were bigger!",MALE
SCOTT LANG,"Yeah, I agree.",MALE
PAXTON,Cassie!,MALE
DARREN CROSS,I’m gonna show you just how insignificant you are.,MALE
PAXTON,"Cassie, I’m coming!",MALE
GALE,That’s a messed-up looking dog.,MALE
DARREN CROSS,I’m going to destroy everything you love!,MALE
PAXTON,Freeze! S.F.P.D.!,MALE
SCOTT LANG,I can’t break through!,MALE
