character,line,gender
THOR,"This is beyond you, metal man. Loki will face Asgardian justice. ",MALE
TONY STARK,"He gives up the Cube, he’s all yours.",MALE
TONY STARK,-stay out of the way. Tourist.,MALE
TONY STARK,Okay! ,MALE
JARVIS,Power at four hundred percent capacity.,MALE
TONY STARK,How bout that?,MALE
STEVE ROGERS,Hey!,MALE
STEVE ROGERS,That’s enough!  Now I don’t know what you plan on doing here-,MALE
THOR,I’ve come here to put an end to Loki’s schemes!,MALE
STEVE ROGERS,Then prove it. Put that hammer down.,MALE
TONY STARK,"Uh, yeah! No! Bad call, he loves his hammer- ",MALE
THOR,You want me to put hammer down?,MALE
STEVE ROGERS,Are we done here?,MALE
NICK FURY,"In case it’s unclear, you try to escape- you so much as scratch that glass- Thirty thousand feet straight down in a steel trap. You get how that works? Ant. Boot. ",MALE
LOKI,"It’s an impressive cage. Not built, I think, for me. ",MALE
NICK FURY,Built for something a lot stronger than you.,MALE
LOKI,"Oh I’ve heard. A mindless beast- makes play he’s still a man... How desperate are you, that you call on such lost creatures to defend you? ",MALE
NICK FURY,"How desperate am I?... You threaten my world with war, you steal a force you can’t hope to control, you talk about peace and you kill ’cause it’s fun. You have made me very desperate. You might not be glad that you did. ",MALE
LOKI,"Ooh. It burns you to have come so close, to have the Tesseract, to have power- unlimited power, and for what? A... warm light for all mankind to share? And then to be reminded what real power is.",MALE
NICK FURY,"Well, let me know if ’real power’ wants a magazine or something. ",MALE
BRUCE BANNER,He really grows on you doesn’t he?,MALE
STEVE ROGERS,"Loki’s gonna drag this out. So, Thor, what’s his play? ",MALE
THOR,"He has an army called the Chitauri. They’re not of Asgard nor any world known. He means to lead the against your people. They will win him the Earth, in return, I suspect, for the Tesseract. ",MALE
STEVE ROGERS,"An army, from outer space? ",MALE
BRUCE BANNER,"So, he’s building another portal. That’s what he needs Erik Selvig for. ",MALE
THOR,Selvig?,MALE
BRUCE BANNER,He’s an astrophysicist.,MALE
THOR,He’s a friend.,MALE
NATASHA ROMANOFF,Loki has them under some kind of spell- along with one of ours.,FEMALE
STEVE ROGERS,I wanna know why Loki let us take him. He’s not leading an army from here.,MALE
BRUCE BANNER,"I don’t think we should be focusing on Loki. That guy’s brain is a bag full of cats, you can small crazy on him. ",MALE
THOR,"Have care how you speak. Loki is beyond reason but he is of Asgard, and he is my brother. ",MALE
NATASHA ROMANOFF,He killed eighty people in two days.,FEMALE
THOR,He’s adopted?,MALE
BRUCE BANNER,"I think it’s about the mechanics. Iridium, what do they need the Iridium for?",MALE
TONY STARK,"It’s a stabilizing agent. I’m saying, take a weekend; I’ll fly you to Portland. Keep love alive. Means the portal won’t collapse on itself like it did at SHIELD. No hard feelings point break, you got a mean swing.",MALE
TONY STARK,"Also, means the portal can open as wide and stay open as long as Loki wants. Ah, raise the mizzen mast, ship the topsails. That man is playing Galaga! Thought we wouldn’t notice, but we did. How does Fury even see these? ",MALE
MARIA HILL,He turns!,FEMALE
TONY STARK,"Sounds exhausting! The rest of the raw materials, Agent Barton can get his hands on pretty easily. Only major component he still needs is a power source- of high energy density. Something to- kick start the Cube. ",MALE
MARIA HILL,When did you become an expert in thermonuclear astrophysics?,FEMALE
TONY STARK,"Last night. The packet, Selvig’s notes, the extraction theory papers- am I the only one who did the reading? ",MALE
STEVE ROGERS,Does Loki need any particular kind of power source?,MALE
BRUCE BANNER,He’s have to heat the Cube to a hundred and twenty million kelvin just to break through the Coulomb barrier.,MALE
TONY STARK,"Unless, Selvig has figured out how to stabilize the Quantum Tunneling effect. ",MALE
BRUCE BANNER,"Well, if he could do that he could achieve heavy-ion fusion at any reactor on the planet. ",MALE
TONY STARK,Finally. Someone who speaks English.,MALE
STEVE ROGERS,Is that what just happened?,MALE
TONY STARK,"It’s good to meet you, Doctor Banner. Your work on anti-electronic collisions is unparalleled. And I’m a huge fan of the way you- lose control and turn into an enormous green rage monster. ",MALE
BRUCE BANNER,...Thanks.,MALE
NICK FURY,Doctor Banner is only here to track the Cube. I was hoping you might join him.,MALE
STEVE ROGERS,I’d start with that stick of his. It may be magical but it works an awful lot like a HYDRA weapon.,MALE
NICK FURY,"I don’t know about that, but it is powered by the Cube. And I like to know how Loki used it to turn two of the sharpest men I know into his personal flying monkeys. ",MALE
THOR,Monkeys? I do not understand-,MALE
STEVE ROGERS,I do!,MALE
STEVE ROGERS,I...I understood that reference.,MALE
TONY STARK,"Shall we play, Doctor? ",MALE
BRUCE BANNER,"This way, sir.",MALE
BRUCE BANNER,The Gamma readings are definitely consistent with Selvig’s reports on the Tesseract. But it’s gonna take weeks to process.,MALE
TONY STARK,If we bypass their mainframe and direct route to the Homer cluster we can clock this at around six hundred teraflops.,MALE
BRUCE BANNER,All I packed was a toothbrush.,MALE
TONY STARK,"You know, you should come by Stark Tower some time. Top ten floors- all R and D. You’d love it, it’s a candy land. ",MALE
BRUCE BANNER,Thanks but...last time I was in New York I kind of broke...Harlem.,MALE
TONY STARK,"Well, I promise a stress free environment. No tension, no surprises. He zaps Banner in the side. ",MALE
BRUCE BANNER,Ow!,MALE
STEVE ROGERS,Hey!,MALE
TONY STARK,Nothing?,MALE
STEVE ROGERS,Are you nuts?,MALE
TONY STARK,"Jury’s out! You really have got a lid on it, haven’t you? What’s your secret? Mellow jazz, bongo drums, huge bag of weed? ",MALE
STEVE ROGERS,Is everything a joke to you?,MALE
TONY STARK,Funny things are.,MALE
STEVE ROGERS,"Threatening the safety of everyone on this ship isn’t funny. No offense, Doc. ",MALE
BRUCE BANNER,No it’s alright. I wouldn’t have come aboard if I couldn’t handle pointy things.,MALE
TONY STARK,"You’re tip-toeing, big man. You need to strut. ",MALE
STEVE ROGERS,"And you need to focus on the problem, Mister Stark. ",MALE
TONY STARK,"You think I’m not? Why did Fury call us in? Why now, why not before? What isn’t he telling us? I can’t do the equation unless I have all the variables. ",MALE
STEVE ROGERS,You think Fury’s hiding something?,MALE
TONY STARK,"He’s a spy. Captain, he’s the spy. His secrets have secrets. It’s bugging him to, isn’t it? ",MALE
BRUCE BANNER,"Uh, Aah, I just wanna finish my work here and- ",MALE
STEVE ROGERS,Doctor?,MALE
BRUCE BANNER,"A warm light for all mankind,"" Loki’s jab at Fury about the Cube. ",MALE
STEVE ROGERS,I heard it.,MALE
BRUCE BANNER,"Well, I think that was meant for you.  Even if Barton didn’t tell Loki about the tower, it was still all over the news. ",MALE
STEVE ROGERS,The Stark Tower? That big ugly building in New York?,MALE
BRUCE BANNER,"It’s powered by an arc reactor, self-sustaining energy source. That building will run itself for, what, a year? ",MALE
TONY STARK,"It’s just the prototype. I’m kind of the only name in clean energy right now, that’s what he’s getting at. ",MALE
BRUCE BANNER,"So, why didn’t SHIELD bring him in on the Tesseract project? What are they even doing in the energy business in the first place? ",MALE
TONY STARK,I should probably look into that as soon as my decryption program finishes breaking into all of SHIELD’s secure files.,MALE
STEVE ROGERS,I’m sorry did you say-,MALE
TONY STARK,JARVIS has been running it since I hit the bridge. In a few hours I’ll know every dirty secret SHIELD has ever tried to hide. Blueberry?,MALE
STEVE ROGERS,Yet you’re confused about why they didn’t want you around.,MALE
TONY STARK,"An intelligence organization that fears intelligence? Historically, not awesome. ",MALE
STEVE ROGERS,"I think Loki’s trying to wind us up. This is a man who means to start a war and if we don’t stay focused he’ll succeed. We have orders, we should follow them. ",MALE
TONY STARK,Following’s not really my style.,MALE
STEVE ROGERS,"And you’re all about style, aren’t you? ",MALE
TONY STARK,"Out of the people in this room, which one is ""A"" wearing a spangly outfit and ""B"" not of use? ",MALE
BRUCE BANNER,"Steve, tell me none of this smells a little funky to you? ",MALE
STEVE ROGERS,Just find the Cube.,MALE
TONY STARK,That’s the guy my dad never shut up about? Wondering if they shouldn’t have kept him on ice.,MALE
BRUCE BANNER,"Guy’s not wrong about Loki, he does have the jump on us. ",MALE
TONY STARK,"What he’s got is an ACME dynamite kit. It’s gonna blow up in his face, and I’m gonna be there when it does. ",MALE
BRUCE BANNER,I’ll read all about it.,MALE
TONY STARK,"Mhm, or, you’ll be suiting up with the rest of us. ",MALE
BRUCE BANNER,"Now, you see I don’t get a suit of armor. I’m exposed, like a nerve, it’s a nightmare. ",MALE
TONY STARK,"You know, I’ve got a cluster shrapnel, trying every second to crawl its way into my heart. This stops it- He taps the arc reactor. -this little circle of light. It’s part of me now, not just armor. It’s a terrible privilege. ",MALE
BRUCE BANNER,But you can control it.,MALE
TONY STARK,Because I learned how.,MALE
BRUCE BANNER,It’s different. ,MALE
TONY STARK,"Hey, I read all about your accident. That much Gamma exposure- should’ve killed you. ",MALE
BRUCE BANNER,So you’re saying that the Hulk- the Other Guy- saved my life? That’s nice. That’s nice sentiment. Saved it for- what?,MALE
TONY STARK,I guess we’ll find out.,MALE
BRUCE BANNER,You may not enjoy that.,MALE
TONY STARK,And you just might.,MALE
PHIL COULSON,As soon as Loki took the doctor we...,MALE
PHIL COULSON,"...moved Jane Foster. We’ve got an excellent observatory in Tromsø. She was asked to consult there very suddenly yesterday. Handsome fee, private plane, very remote. She’ll be safe. ",MALE
THOR,Thank you. It’s no accident Loki taking Erik Selvig. I dread what he plans for him once he’s done. Erik is a good man.,MALE
PHIL COULSON,He talks about you a lot. You changed his life. You changed everything around here.,MALE
THOR,"They were better as they were. We pretend on Asgard that we’re more advanced, but we- we come here battling like Bildschneip. ",MALE
PHIL COULSON,Like what?,MALE
THOR,"Bildschneip. You know, huge, scaly, big antlers. You don’t have those? ",MALE
PHIL COULSON,No.,MALE
THOR,"Huh! Well they are repulsive, and they trample everything in their path.  When I first came to earth, Loki’s rage followed me here and your people paid the price. And now again. In my youth I courted war. ",MALE
NICK FURY,War hasn’t started yet. You think you can make Loki tell us where the Tesseract is?,MALE
THOR,"I do not know. Loki’s mind is far afield, it’s not just power he craves, it’s vengeance upon me. There’s no pain would prise his need from him. ",MALE
NICK FURY,"A lot of guys think that, until the pain starts. ",MALE
THOR,What are you asking me to do?,MALE
NICK FURY,"I’m asking, what are you prepared to do? ",MALE
THOR,Loki is a prisoner.,MALE
NICK FURY,Then why do I feel like he’s the only person on this boat that wants to be here?,MALE
LOKI,Hm. There’s not many people that can sneak up on me.,MALE
NATASHA ROMANOFF,But you figured I’d come.,FEMALE
LOKI,"After. After whatever tortures Fury can concoct, you would appear as a friend, as a balm. And I would cooperate. ",MALE
NATASHA ROMANOFF,I wanna know what you’ve done to Agent Barton.,FEMALE
LOKI,I’d say I’ve expanded his mind.,MALE
NATASHA ROMANOFF,And once you’ve won. Once you’re king of the mountain. What happens to his mind?,FEMALE
LOKI,"Is this love, Agent Romanoff? ",MALE
NATASHA ROMANOFF,Love is for children. I owe him a debt.,FEMALE
LOKI,Tell me.,MALE
NATASHA ROMANOFF,"Before I worked for SHIELD, I uh- well, I made a name for myself. I have a very specific skill set. I didn’t care who I used it for, or on. I got on SHIELD’s radar in a bad way. Agent Barton was sent to kill me, he made a different call. ",FEMALE
LOKI,And what will you do if I vow to spare him?,MALE
NATASHA ROMANOFF,Not let you out.,FEMALE
LOKI,"Ah, no. But I like this. Your world in the balance, and you bargain for one man? ",MALE
NATASHA ROMANOFF,"Regime’s fall everyday. I tend not to weep over that, I’m Russian, or I was. ",FEMALE
LOKI,And what are you now?,MALE
NATASHA ROMANOFF,It’s really not that complicated. I got red in my ledger. I’d like to wipe it out.,FEMALE
LOKI,"Can you? Can you wipe out that much red? Drakov’s daughter? Sao Paulo? The hospital fire? Barton told me everything. Your ledger is dripping, it’s gushing red, and you think saving a man no more virtuous than yourself will change anything? This is the basest sentimentality. This is a child, a prayer. Pathetic.",MALE
LOKI,...You lie and kill in the service of liars...,MALE
LOKI,"...and killers. You pretend to be separate, to have your own code...",MALE
LOKI,"...something that makes up for the horrors. But they are a part of you, and they will never go away.",MALE
LOKI,"I won’t touch Barton! Not until I make him kill you. Slowly, intimately, in every way he knows you fear.  And then he’ll wake just long enough to see his good work, and when he screams I’ll split his skull! This is my bargain, you mewling quim! ",MALE
NATASHA ROMANOFF,You’re a monster!,FEMALE
LOKI,"Oh, no. You brought the monster.",MALE
NATASHA ROMANOFF,"So, Banner? That’s your play. ",FEMALE
LOKI,What?,MALE
NATASHA ROMANOFF,"Loki means to unleash the Hulk. Keep Banner in the lab, I’m on my way. Send Thor as well. Thank you, for your cooperation!",FEMALE
NICK FURY,"What are you doing, Mr. Stark? ",MALE
TONY STARK,Uh- kind of been wondering the same thing about you.,MALE
NICK FURY,You’re supposed to be locating the Tesseract.,MALE
BRUCE BANNER,"We are, the model’s locked and we’re sweeping for the signature now. When we get a hit, we’ll have the location within half a mile. ",MALE
TONY STARK,"And you’ll get your cube back, no muss, no fuss. What is Phase Two?",MALE
STEVE ROGERS,"Phase Two is SHIELD used the Cube to make weapons. Sorry, computer was moving a little slow for me. ",MALE
NICK FURY,"Rogers, we gathered everything related to the Tesseract. This does not mean that we’re- ",MALE
TONY STARK,"I’m sorry, Nick.  What were you lying? ",MALE
STEVE ROGERS,"I was wrong, Director. The world hasn’t changed a bit.",MALE
BRUCE BANNER,Did you know about this?,MALE
NATASHA ROMANOFF,"You wanna think about removing yourself from this environment, doctor? ",FEMALE
BRUCE BANNER,"I was in Calcutta, I was pretty well removed. ",MALE
NATASHA ROMANOFF,Loki’s manipulating you.,FEMALE
BRUCE BANNER,And you’ve been doing what exactly?,MALE
NATASHA ROMANOFF,You didn’t come here because I bat my eyelashes at you.,FEMALE
BRUCE BANNER,"Yes, and I’m not leaving because suddenly you get a little twitchy. ",MALE
BRUCE BANNER,I’d like to know why SHIELD is using the Tesseract to build weapons of mass destruction.,MALE
NICK FURY,Because of him.,MALE
THOR,Me?,MALE
NICK FURY,"Last year earth had a visitor from another planet who had a grudge match that leveled a small town. We learned that not only are we not alone, but we are hopelessly- hilariously, out-gunned. ",MALE
THOR,My people want nothing but peace with your planet.,MALE
NICK FURY,"But you’re not the only people out there, are you? And, you’re not the only threat. The world’s filling up with people who can’t be matched, they can’t be controlled. ",MALE
STEVE ROGERS,Like you controlled the cube!,MALE
THOR,"Your work with the Tesseract is what drew Loki to it, and his allies. It is the signal to all the realms that the earth is ready for A HIGHER FORM OF WAR. ",MALE
STEVE ROGERS,A higher form?!,MALE
NICK FURY,You forced our hand! We had to come up with some-,MALE
TONY STARK,Nuclear deterrent! ’Cause that always calms everything right down.,MALE
NICK FURY,"Remind me again how you made your fortune, Stark? ",MALE
STEVE ROGERS,"I’m sure if he still made weapons, Stark would be neck deep- ",MALE
TONY STARK,Wait-Wait! Hold on! How is this now about me?,MALE
STEVE ROGERS,"I’m sorry, isn’t everything? ",MALE
THOR,I thought humans were more evolved than this.,MALE
NICK FURY,"Excuse me, did we come to your planet and blow stuff up? ",MALE
THOR,Tis your champion.,MALE
NICK FURY,YOU’RE NOT MY CHAMPION!,MALE
NATASHA ROMANOFF,Are you boys really that naive? S.H.I.E.L.D monitors potential threats.,FEMALE
TONY STARK,You furious? I’m furious.,MALE
BRUCE BANNER,And Captain America is on the threat poll?,MALE
NATASHA ROMANOFF,We all are!,FEMALE
NICK FURY,That’s not your concern doctor!,MALE
TONY STARK,You’re on that list? Are you above or below angry bees?,MALE
STEVE ROGERS,"I swear to God, Stark, one more crack... ",MALE
TONY STARK,You’re a threat. VERBAL THREAT! I FEEL THREATENED!,MALE
STEVE ROGERS,SHOW SOME RESPECT.,MALE
TONY STARK,RESPECT WHAT!,MALE
BRUCE BANNER,"YEAH MAN HANDLE ME NOW, THAT’LL BE GOOD!",MALE
INTERCOM VOICE,Transport six-six-five-oh. Please relay your form code. Got you on the computer but not on the data log. What is your haul? Over.,MALE
JET PILOT,Arms to ammunition. Over.,MALE
THOR,"You speak of control, yet you court chaos! ",MALE
BRUCE BANNER,"It’s his MO, isn’t it? I mean, what are we, a team? No, no, no. We’re a chemical mixture that makes chaos. We’re- we’re a time bomb. ",MALE
NICK FURY,You need to step away.,MALE
TONY STARK,Why shouldn’t they guy let off a little steam?,MALE
STEVE ROGERS,You know damn well why! Back off!,MALE
TONY STARK,"Oh, I’m starting to want you to make me. ",MALE
STEVE ROGERS,"Yeah, big man in a suit of armor. Take that off, what are you? ",MALE
TONY STARK,"Genius, billionaire, playboy, philanthropist. ",MALE
STEVE ROGERS,"I know guys with none of that worth ten of you. I’ve seen the footage. The only thing you really fight for is yourself. You’re not the guy to make the sacrifice play, to lay down on a wire and let the other guy crawl over you. ",MALE
TONY STARK,I think I would just cut the wire.,MALE
STEVE ROGERS,"Always a way out. You know, you may not be a threat, but you better stop pretending to be a hero. ",MALE
TONY STARK,"A hero, like you? You’re a laboratory experiment, Rogers. Everything special about you came out of a bottle.",MALE
STEVE ROGERS,"Put on the suit, let’s go a few rounds. ",MALE
THOR,"You people are so petty, and tiny. ",MALE
BRUCE BANNER,"Yeah, this is a team. ",MALE
NICK FURY,"Agent Romanoff, would you escort Dr. Banner back to his- ",MALE
BRUCE BANNER,WHERE? YOU RENTED MY ROOM!,MALE
NICK FURY,The cell was just-,MALE
BRUCE BANNER,"IN CASE YOU NEEDED TO KILL ME. BUT YOU CAN’T, I KNOW, I TRIED!  I got low. I didn’t see an end so I put a bullet in my mouth and the other guy spit it out. So I moved on, I focused on helping other people. I was good until you dragged me back into this freak show and put everyone here at risk. You wanna know my secret, Agent Romanoff? You wanna know how I stay calm?",MALE
STEVE ROGERS,"Doctor Banner, put down the scepter.",MALE
NICK FURY,Got it!,MALE
BRUCE BANNER,"Sorry, kids. You don’t get to see my party trick after all. ",MALE
THOR,Located the Tesseract?,MALE
TONY STARK,I can get there faster.,MALE
STEVE ROGERS,"Look, all of us- ",MALE
NOVAR,"The Tesseract belongs on Asgard, no human is a match for it.",MALE
STEVE ROGERS,You’re not going alone!,MALE
TONY STARK,You gonna stop me?,MALE
STEVE ROGERS,"Put on the suit, let’s find out! ",MALE
TONY STARK,I’m not afraid to hit an old man.,MALE
STEVE ROGERS,Put on the suit.,MALE
BRUCE BANNER,Oh-my-god.,MALE
STEVE ROGERS,Put on the suit.,MALE
TONY STARK,Yep.,MALE
INTERCOM VOICE,All hands engaged.,MALE
NICK FURY,Hill!,MALE
MARIA HILL,Number Three engine is down.,FEMALE
FEMALE CARRIER BRIDGE TECH,We’ve been hit.,FEMALE
MARIA HILL,Did we get a run in? Talk to me.,FEMALE
OFF SCREEN WORKER,We got a fire in Engine Three.,MALE
CARRIER BRIDGE TECH 1,The line looks mostly in tact but it’s impossible to get out there to make repairs while we’re in the air.,MALE
MARIA HILL,We lose one more engine we won’t be. Somebody’s gotta get outside and patch that engine.,FEMALE
NICK FURY,"Stark, you copy that? ",MALE
TONY STARK,I’m on it.,MALE
NICK FURY,"Coulson, initiate defensive lock down in the contingent center. Then get to the armory. ",MALE
NICK FURY,Romanoff!,MALE
NATASHA ROMANOFF,Okay!,FEMALE
NATASHA ROMANOFF,"We’re okay, right?",FEMALE
CLINT BARTON,"Keep that engine down. Detention, wait for camera to go dark. Stay close.",MALE
TONY STARK,Find engine three. I’ll meet you there.,MALE
NATASHA ROMANOFF,"Doctor? Bruce, you gotta fight it. This is just what Loki wants. We’re gonna be okay. Listen to me.",FEMALE
MAINTENANCE GUY,You hurt?,MALE
NATASHA ROMANOFF,"We’re gonna be okay. Right? I swear on my life I will get you out of this, you will walk away, and never ever -- ",FEMALE
BRUCE BANNER,Your life?,MALE
NATASHA ROMANOFF,Bruce.,FEMALE
NICK FURY,Bring the carrier to a one-eight-zero south. Take us to the water.,MALE
SHIELD AGENT,We’re blind. Navigation re calibrated after the engine failure.,MALE
NICK FURY,Is the sun coming up?,MALE
SHIELD AGENT,"Yes, sir. ",MALE
NICK FURY,Then put us on the left. Get us over water. One more turbine goes down then we drop.,MALE
STEVE ROGERS,"Stark! Stark, I’m here.",MALE
TONY STARK,Good. Let’s see what we got.,MALE
TONY STARK,"I gotta get this super conducting cooling system back online before I can access the rotors, work on dislodging the debris. ",MALE
TONY STARK,I need you to get to that engine control panel and tell me which relays are in overload position.,MALE
TONY STARK,What’s it look like in there?,MALE
STEVE ROGERS,It seems to run on some form of electricity.,MALE
TONY STARK,"Well, you’re not wrong.",MALE
THOR,"We’re not your enemies, Banner! Try to think!",MALE
STEVE ROGERS,"’Kay, the relays are intact.",MALE
STEVE ROGERS,What’s our next move?,MALE
TONY STARK,"Even if I clear the rotors, this thing won’t re-engage without a jump.... ",MALE
TONY STARK,...I’m gonna have to get in there and push.,MALE
STEVE ROGERS,"Well, if that thing gets up to speed, you’ll get shredded! ",MALE
TONY STARK,Then stay in the control unit and reverse polarity long enough to disengage maglev and that should-,MALE
STEVE ROGERS,Speak English!,MALE
TONY STARK,See that red lever?  It’ll slow the rotors down long enough for me to get out.,MALE
TONY STARK,"Stand by it, wait for my word.",MALE
NICK FURY,We need full evac on the lower hangar bed.,MALE
MARIA HILL,GRENADE!,FEMALE
INTERCOM VOICE,We’ve got perimeter breach. Hostiles are in SHIELD gear. Call out to every junction.,MALE
INTERCOM VOICE,We’ve got the Hulk and Thor on Research Level Four. Levels Two and Three are gone.,MALE
MARIA HILL,"Sir, the Hulk will tear this place apart! ",FEMALE
NICK FURY,Get his attention.,MALE
MARIA HILL,"Escort 6-Oh, proceed to Wishbone and...",FEMALE
MARIA HILL,...engage hostile. Don’t get too close.,FEMALE
YOUNG SHIELD PILOT,Copy.,MALE
YOUNG SHIELD PILOT,Target acquired. Target engaged.,MALE
NICK FURY,They are not getting through here so what the-,MALE
INTERCOM VOICE,Engine One is now in shutdown.,MALE
SHIELD WORKER,"Sir, we’ve lost all power in Engine One.",MALE
NICK FURY,"It’s Barton, he took out our systems. He’s headed for the detention lab. Does anybody copy? ",MALE
NATASHA ROMANOFF,This is Agent Romanoff. I copy. ,FEMALE
NICK FURY,"Stark, we’re losing altitude. ",MALE
TONY STARK,"Yep, noticed.",MALE
LOKI,Are you ever not going to fall for that?,MALE
LOKI,The humans think us immortal. Shall we test that?,MALE
PHIL COULSON,Move away please.  Do you like this? We started working on the prototype after you sent the Destroyer. Even I don’t know what it does. Do you wanna find out?,MALE
THOR,NO!,MALE
CLINT BARTON,Natasha!,MALE
PHIL COULSON,You’re going to lose.,MALE
LOKI,Am I?,MALE
PHIL COULSON,"It’s in your nature, ",MALE
LOKI,"your heroes are scattered, your floating fortress falls from the sky. Where is my disadvantage? ",MALE
PHIL COULSON,You lack conviction.,MALE
LOKI,I don’t think I-,MALE
PHIL COULSON,So that’s what it does.,MALE
INTERCOM VOICE,All hands to your stations immediately.,MALE
TONY STARK,Cap hit the lever!,MALE
STEVE ROGERS,i need a minute here!,MALE
TONY STARK,Lever! Now!,MALE
TONY STARK,Uh-oh.,MALE
PHIL COULSON,I’m sorry boss. They got rabbited.,MALE
NICK FURY,Just stay awake. Eyes on me.,MALE
PHIL COULSON,Oh I’m clockin’ out here.,MALE
NICK FURY,Not an option.,MALE
PHIL COULSON,"It’s okay, boss. This was never gonna work- if they didn’t have something- to",MALE
NICK FURY,Agent Coulson is down.,MALE
SHIELD WORKER,A medical team is on its way to your location.,MALE
NICK FURY,They’re here.,MALE
NICK FURY,They called it.,MALE
NICK FURY,"These were in Phil Coulson’s jacket. Guess he never did get you to sign them.  We’re dead in the air up here. Our communications, location of the cube, Banner, Thor. I got nothing for you. Lost my one good eye. Think I had that coming.  Yes, we were going to build an arsenal with the Tesseract. I never put all my chips on that number, though, because I was playing something even riskier. There was an idea, Stark knows this, called the Avengers Initiative.   The idea was to bring together a group of remarkable people, see if they could become something more. See if they could work together when we needed them to, to fight the battles that we never could. Phil Coulson died still believing in that idea, in heroes.  Well, it’s an old fashioned notion.",MALE
SECURITY GUARD,You fell out of the sky.,MALE
BRUCE BANNER,Did I hurt anyone?,MALE
SECURITY GUARD,There’s nobody around here to get hurt. You did scare the hell out of some pigeons though.,MALE
BRUCE BANNER,Lucky.,MALE
SECURITY GUARD,Or just good aim. You were awake when you fell.,MALE
BRUCE BANNER,You saw?,MALE
SECURITY GUARD,"The whole thing, right through the ceiling. Big and green and buck ass nude. Here- didn’t think those would fit you until you shrunk down to a regular size fella. ",MALE
BRUCE BANNER,Thank you.,MALE
SECURITY GUARD,Are you an alien?,MALE
BRUCE BANNER,What?,MALE
SECURITY GUARD,"From outer space, an alien? ",MALE
BRUCE BANNER,No.,MALE
SECURITY GUARD,"Well then, son, you’ve got a condition.",MALE
SECURITY GUARD,"So, which one is it? ",MALE
BRUCE BANNER,Sorry?,MALE
SECURITY GUARD,"Are you a big guy that gets all little, or a little guy that, ah- sometimes blows up large? ",MALE
BRUCE BANNER,You know- I’m not even sure.,MALE
SECURITY GUARD,You got somewhere to go?,MALE
BRUCE BANNER,Stark Tower. I- no. Yes.,MALE
SECURITY GUARD,"I’d expect some confusion of the mind, since your body’s kind of all over the place, but it has to be one or the other.",MALE
BRUCE BANNER,"I know where I could do the most good, but it’s where I can do the most harm. ",MALE
SECURITY GUARD,"Well, that’s no different than anybody else. Me? I’m here is Jersey where I can’t do much of either. And since I’m not likely to move on from this placement, you may as well- pilfer my ride.",MALE
BRUCE BANNER,I don’t know which way to go.,MALE
SECURITY GUARD,"Your mind’s already made up, son. The rest of you will follow.",MALE
NATASHA ROMANOFF,"Clint, you’re gonna be alright. ",FEMALE
CLINT BARTON,You know that? Is that what you know? I gotta go in though. I have to flush him out.,MALE
NATASHA ROMANOFF,"You gotta level out, it’s gonna take time. ",FEMALE
CLINT BARTON,You don’t understand. Have you ever had someone take your brain and play? Pull you out and stuff something else in? You know what it’s like to be unmade?,MALE
NATASHA ROMANOFF,You know that I do.,FEMALE
CLINT BARTON,Why am I back? How did you get him out?,MALE
NATASHA ROMANOFF,Cognitive recalibration. I hit you really hard in the head.,FEMALE
CLINT BARTON,"Thanks.  Natasha, how many agents? ",MALE
NATASHA ROMANOFF,"Don’t. Don’t do that to yourself, Clint. This is Loki. This is monsters and magic and nothing we were ever trained for. ",FEMALE
CLINT BARTON,Loki. He get away?,MALE
NATASHA ROMANOFF,Yeah. I don’t suppose you know where?,FEMALE
CLINT BARTON,Didn’t need to know. Didn’t ask. He’s gonna make his play soon though. Today.,MALE
NATASHA ROMANOFF,We gotta stop him.,FEMALE
CLINT BARTON,Yeah? Who’s we?,MALE
NATASHA ROMANOFF,I don’t know. Whoever is left.,FEMALE
CLINT BARTON,"Well, if I put an arrow through Loki’s eye socket I’d sleep better I suppose. ",MALE
NATASHA ROMANOFF,Now you sound like you.,FEMALE
CLINT BARTON,"But you don’t. You’re a spy, not a soldier. Now you want to wade into a war. Why? What did Loki do to you? ",MALE
NATASHA ROMANOFF,"He didn’t, I just- ",FEMALE
CLINT BARTON,Natasha.,MALE
NATASHA ROMANOFF,I’ve been compromised. I got red in my ledger. I’d like to wipe it out.,FEMALE
STEVE ROGERS,Was he married?,MALE
TONY STARK,"No. There was a uh- cellist, I think. ",MALE
STEVE ROGERS,I’m sorry. He seemed like a good man.,MALE
TONY STARK,He was an idiot.,MALE
STEVE ROGERS,Why? For believing?,MALE
TONY STARK,For taking on Loki alone.,MALE
STEVE ROGERS,He was doing his job.,MALE
TONY STARK,He was out of his league. He should have waited. He should have-,MALE
STEVE ROGERS,"Sometimes there isn’t a way out, Tony. ",MALE
TONY STARK,Right. How did that work for him?,MALE
STEVE ROGERS,Is this the first time you’ve lost a soldier?,MALE
TONY STARK,We are not soldiers! I’m not marching to Fury’s fife.,MALE
STEVE ROGERS,"Neither am I. He’s got the same blood on his hands that Loki does, but right now we gotta put that behind us and get this done. Now Loki needs a power source, if we can put together a list-",MALE
TONY STARK,He made it personal.,MALE
STEVE ROGERS,That’s not the point.,MALE
TONY STARK,That is the point. That’s Loki’s point. He hit us all right where we live. Why?,MALE
STEVE ROGERS,To tear us apart.,MALE
