character,line,gender
STERN,"It’s just unbelievable. It proves that the genie is out of the bottle and this man has no idea what he’s doing. He thinks of the Iron Man weapon as a toy. I was at a hearing where Mr Stark, in fact, was adamant that these suits can’t exist anywhere else, don’t exist anywhere else, never will exist anywhere else, at least for five to ten years, and here we are in Monaco realising, “These suits exist now.”",MALE
TONY STARK,Mute. He should be giving me a medal. That’s the truth.,MALE
PEPPER POTTS,What is that?,FEMALE
TONY STARK,This is your in-flight meal.,MALE
PEPPER POTTS,Did you just make that?,FEMALE
TONY STARK,Yeah. Where do you think I’ve been for three hours?,MALE
PEPPER POTTS,"TONY STARK, what are you not telling me?",FEMALE
TONY STARK,"I don’t want to go home. At all. Let’s cancel my birthday party and… We’re in Europe. Let’s go to Venice, Cipriani. Remember?",MALE
PEPPER POTTS,"Oh, yes.",FEMALE
TONY STARK,It’s a great place to be healthy.,MALE
PEPPER POTTS,I don’t think this is the right time. We’re in kind of a mess.,FEMALE
TONY STARK,"Yeah, but maybe that’s why it’s the best time. ‘Cause then we can…",MALE
PEPPER POTTS,"Well, I think as the CEO I need to show up.",FEMALE
TONY STARK,"As CEO, you are entitled to a leave.",MALE
PEPPER POTTS,A leave?,FEMALE
TONY STARK,A company retreat.,MALE
PEPPER POTTS,A retreat? During a time like this?,FEMALE
TONY STARK,"Just a ride. Well, I’m just saying, to recharge our batteries and figure it all out.",MALE
PEPPER POTTS,Not everybody runs on batteries Tony.,FEMALE
JUSTIN HAMMER,"Hey. There he is. There he is. What an absolute pleasure. Welcome. Oh goodness gracious. Can we get the handcuffs off my friend here? Forgive me, I’m sorry. I’m such a huge fan of yours. I didn’t want to make a first impression like this. He’s not an animal. Come on. He’s a human being. Thank you. We’re fine. My name is Justin Hammer. I’d like to do some business with you. Please sit. Dig in. What do we have today Jack?",MALE
JACK,We have some salmon carpaccio.,MALE
JUSTIN HAMMER,"Salmon carpaccio. Anything you want here, we got it. I like my dessert first. I had this flown in from San Francisco. It’s Italian though. Organic ice cream. I got a sweet tooth. Apparently you do too, for Tony Stark. What I saw you do to Tony Stark on that track, how you stepped up to him in front of God and everybody that was… Wow. You spoke to me with what you did. And I know that you knew that I’d be listening. This is why I couldn’t bear to have you shipped off to God knows where. It would have been such a waste of talent. But if I might make a suggestion, you know, you don’t just go and try to kill the guy. I think, if I may, you go after his legacy. That’s what you kill. You and me, we are a lot alike in a lot of ways. The only difference between you and I is that I have resources. I think, if I may, you need my resources. Someone behind you, a benefactor. I’d like to be that guy.",MALE
JUSTIN HAMMER,Okay. Do you speak English? Because I can get a translator. I don’t know. Have you been understanding everything I’m saying?,MALE
IVAN VANKO,"Very good, man.",MALE
JUSTIN HAMMER,"Very good, man.",MALE
IVAN VANKO,"Very good, man.",MALE
JUSTIN HAMMER,Hey!,MALE
IVAN VANKO,Hey.,MALE
JUSTIN HAMMER,Yes?,MALE
IVAN VANKO,I want my bird.,MALE
JUSTIN HAMMER,A bird? You want a bird?,MALE
IVAN VANKO,I want my bird.,MALE
JUSTIN HAMMER,I can get you a bird. I can get you ten birds.,MALE
IVAN VANKO,I want my bird.,MALE
JUSTIN HAMMER,"Well, okay. Nothing’s impossible. I could… Are we talking about… Is this a bird back in Russia?",MALE
PEPPER POTTS,"Yes, but the fundamentals of the company are still very, very strong despite the events in Monaco.",FEMALE
NATASHA ROMANOFF,"Yes, of course.  The AP wants a quote.",FEMALE
PEPPER POTTS,Don’t tell them. Fax them…,FEMALE
JAMES RHODES,Where is he?,MALE
NATASHA ROMANOFF,He doesn’t want to be disturbed.,FEMALE
PEPPER POTTS,He’s downstairs.,FEMALE
NEWS READER,But what happened in Monaco?,MALE
PEPPER POTTS,"Yes, but….",FEMALE
NEWS READER,"But his continuing erratic behaviour may lead many people to ask themselves, “Can this man still protect us?”",MALE
PEPPER POTTS,Iron Man never stopped protecting us. The events in Monaco proved that.,FEMALE
JARVIS,"Query complete sir. Anton Vanko was a Soviet physicist who defected to the United States in 1963.However, he was accused of espionage and was deported in 1967. His son, IVAN VANKO, who is also a physicist, was convicted of selling Soviet-era weapons grade plutonium to Pakistan, and served 15 years in Kopeisk prison. No further records exist.",MALE
JAMES RHODES,"TONY STARK, you gotta get upstairs and get on top of this situation right now. Listen. I’ve been on the phone with the National Guard all day, trying to talk them out of rolling tanks up the PCH, knocking down your front door and taking these. They’re gonna take your suits, TONY STARK, okay? They’re sick of the games. You said nobody else would possess this technology for 20 years. Well, guess what? Somebody else had it yesterday. It’s not theoretical anymore. Are you listening to me? Are you okay?",MALE
TONY STARK,Let’s go.,MALE
JAMES RHODES,"Hey, man. Hey, hey! You all right?",MALE
TONY STARK,"Yeah, I should get to my desk.  See that cigar box?",MALE
JAMES RHODES,Yeah.,MALE
TONY STARK,It’s palladium.,MALE
JAMES RHODES,Is that supposed to be smoking?,MALE
TONY STARK,"If you must know, it’s neutron damage. It’s from the reactor wall.",MALE
JAMES RHODES,You had this in your body? And how about the high-tech crossword puzzle on your neck?,MALE
TONY STARK,Road rash. Thank you.  What are you looking at?,MALE
JAMES RHODES,I’m looking at you. You wanna do this whole lone gunslinger act and it’s unnecessary. You don’t have to do this alone.,MALE
TONY STARK,"You know, I wish I could believe that. I really do. But you’ve gotta trust me. Contrary to popular belief, I know exactly what I’m doing.",MALE
JUSTIN HAMMER,"This is where we do it. This is my humble abode. You can work in absolute peace. Must be fun to be dead, right? No pressure. Here they are. I’m very excited. They’re combat-ready. I may have done a few miscalculations and rushed the prototype into production. Sue me, I’m enthusiastic. Go ahead, take a look around.  You don’t wanna do that. You’ll be able to access that as soon as we generate some encrypted pass codes. Can we generate some encrypted pass codes? Get some of those encrypted pass codes, Jack. Never mind, I… Wow. Okay. Good stuff.",MALE
IVAN VANKO,unintelligible,MALE
JUSTIN HAMMER,Sorry?,MALE
IVAN VANKO,Software shit.,MALE
JUSTIN HAMMER,"Well… You’re good. You really blasted in past the firewall there. Let me show you where you’re gonna be working primarily. Go ahead, take a look. Get a good look at that. That’s something, isn’t it? You know, those are really just for show and tell. They’re $125.7 million a pop, so… Wait!  Oh gosh. Jesus Christ. Get somebody up here. That’s where the pilot goes. I’m having a tough time finding volunteers. I’ll take care of that, just leave it.",MALE
IVAN VANKO,What you want them do?,MALE
JUSTIN HAMMER,"Well, long term, I want them to put me in the Pentagon for the next 25 years. I want to make Iron Man look like an antique. I wanna go to that Stark Expo, I wanna take a dump in Tony Stark’s front yard. You know what I’m talking about?",MALE
IVAN VANKO,I can do that. No problem.,MALE
JUSTIN HAMMER,"Yeah? Hey, fabulous! I love it. Hey, this is our guy. Didn’t I tell you? I had a feeling.",MALE
NATASHA ROMANOFF,"Do you know which watch you’d like to wear tonight, Mr Stark?",FEMALE
TONY STARK,I’ll give them a look. I should cancel the party.,MALE
NATASHA ROMANOFF,Probably.,FEMALE
TONY STARK,Yeah. ‘Cause it’s…,MALE
NATASHA ROMANOFF,Ill-timed.,FEMALE
TONY STARK,"Right, sends the wrong message.",MALE
NATASHA ROMANOFF,Inappropriate.  Is that dirty enough for you?,FEMALE
TONY STARK,"Gold face, brown hand. The Jaeger. I’ll give that a look. Bring them over.  I’ll take that. Why don’t you…  I gotta say it. It’s hard to get a read on you. Where are you from?",MALE
NATASHA ROMANOFF,Legal.,FEMALE
TONY STARK,"Can I ask you a question, hypothetically? Bit odd. If this was your last birthday party you were ever gonna have, how would you celebrate it?",MALE
NATASHA ROMANOFF,I’d do whatever I wanted to do with whoever I wanted to do it with.,FEMALE
PERSON,Good evening,FEMALE
PERSON,Good evening,FEMALE
JAMES RHODES,"Yes, sir, I understand. No. No, sir, that will not be necessary. I’ll handle it. Sir, I personally guarantee that within 24 hours, Iron Man will be back on watch.  Hey Pepper.",MALE
PEPPER POTTS,I’m going to get some air.,FEMALE
JAMES RHODES,What’s wrong?,MALE
PEPPER POTTS,I don’t know what to do.,FEMALE
JAMES RHODES,"You gotta be kidding me.  That’s it, I’m making….",MALE
PEPPER POTTS,"No, no, no. Don’t call anyone.",FEMALE
JAMES RHODES,Pepper. This is ridiculous. I just stuck my neck out for this guy.,MALE
PEPPER POTTS,"I know. I know. I get it. I’m gonna handle it, okay Just let me handle it.",FEMALE
JAMES RHODES,Handle it. Or I’m gonna have to.,MALE
TONY STARK,"You know, the question I get asked most often is, “TONY STARK, how do you go to the bathroom in the suit?” Just like that.",MALE
PEPPER POTTS,Does this guy know how to throw a party or what?,FEMALE
TONY STARK,I love you.,MALE
PEPPER POTTS,"Unbelievable! Thank you so much. TONY STARK, we all thank you so much for such a wonderful night. And we’re gonna say good night now, and thank you all for coming.",FEMALE
TONY STARK,"No, no, no, we can’t … Wait, wait, wait. We didn’t have the cake. We didn’t blow out the candles.",MALE
PEPPER POTTS,"You’re out of control, okay? Trust me on this, okay?",FEMALE
TONY STARK,You’re out of control gorgeous.,MALE
PEPPER POTTS,It’s time to go to bed. It’s time.,FEMALE
TONY STARK,Give me another smooch,MALE
PEPPER POTTS,You’re not going to be happy about this.,FEMALE
TONY STARK,"Come on, you know you want to.",MALE
PEPPER POTTS,You just peed in the suit.,FEMALE
TONY STARK,I know. It has a filtration system.,MALE
PEPPER POTTS,It’s not sexy.,FEMALE
TONY STARK,You could drink that water.,MALE
PEPPER POTTS,"Just send everybody home, okay? It’s time to…",FEMALE
TONY STARK,If you say so.,MALE
PEPPER POTTS,"Okay. I’ll take this, you take that",FEMALE
TONY STARK,"Pepper Potts. She’s right. The party’s over. Then again, the party was over for me, like, an hour and a half ago. The after-party starts in 15 minutes. And if anybody, PEPPER POTTS, doesn’t like it, there’s the door.  Yeah!  Hit!  Pull!  I think she wants the Gallagher!",MALE
JAMES RHODES,I’m only gonna say this once. Get out.  You don’t deserve to wear one of these. Shut it down!,MALE
TONY STARK,Goldstein.,MALE
GOLDSTEIN,"Yes, Mr Stark?",MALE
TONY STARK,Give me a phat beat to beat my buddy’s ass to.,MALE
JAMES RHODES,I told you to shut it down.,MALE
TONY STARK,"Now, put that thing back where you found it before someone gets hurt.  Really?  Sorry, pal, but Iron Man doesn’t have a sidekick.",MALE
JAMES RHODES,Sidekick this.  Had enough?,MALE
PEPPER POTTS,Natalie!,FEMALE
NATASHA ROMANOFF,Miss Potts.,FEMALE
PEPPER POTTS,Don’t you “Miss Potts” me! I’m on to you. You know what? Ever since you came here…,FEMALE
HAPPY HOGAN,Pepper!  Get out of here. Get out of here now.,MALE
TONY STARK,You want it? Take it!,MALE
JAMES RHODES,Put you hand down.,MALE
TONY STARK,You think you got what it takes to wear that suit?,MALE
JAMES RHODES,"We don’t have to do this, Tony.",MALE
TONY STARK,"You wanna be the War Machine, take your shot.",MALE
JAMES RHODES,Put it down!,MALE
TONY STARK,You gonna take a shot?,MALE
JAMES RHODES,Put it down!,MALE
TONY STARK,No!,MALE
JAMES RHODES,Drop it Tony!,MALE
TONY STARK,Take it!,MALE
JAMES RHODES,"Edwards Tower, this is Lieutenant Colonel James Rhodes, inbound from three miles east at 5,000 feet…",MALE
MAJOR ALLEN,Colonel.,MALE
JAMES RHODES,Major.,MALE
MAJOR ALLEN,Wow.,MALE
JAMES RHODES,Yeah. Let’s take it inside.,MALE
MAJOR ALLEN,Clear the area.,MALE
NICK FURY,Sir! I’m gonna have to ask you to exit the doughnut.,MALE
TONY STARK,I told you I don’t wanna join your super-secret boy band.,MALE
NICK FURY,"No, no, no. See, I remember, you do everything yourself. How’s that working out for you?",MALE
TONY STARK,It’s… It’s… It’s… I’m sorry. I don’t wanna get off on the wrong foot. Do I look at the patch or the eye? Honestly I’m a bit hung over. I’m not sure if you’re real of if I’m having…,MALE
NICK FURY,I am very real. I’m the realest person you’re ever gonna meet.,MALE
TONY STARK,Just my luck. Where’s the staff here?,MALE
NICK FURY,That’s not looking so good.,MALE
TONY STARK,I’ve been worse.,MALE
SHIELD AGENT,We’ve secured the perimeter but I don’t think we should hold it for too much longer.,MALE
TONY STARK,You’re fired.,MALE
NATASHA ROMANOFF,That’s not up to you.,FEMALE
NICK FURY,"TONY STARK, I want you to meet Agent Romanoff.",MALE
TONY STARK,Hi.,MALE
NATASHA ROMANOFF,"I’m a SHIELD shadow. Once we knew you were ill, I was tasked to you by Director Fury.",FEMALE
TONY STARK,I suggest you apologise.,MALE
NICK FURY,"You’ve been very busy. You made your girl your CEO, you’re giving away all your stuff. You let your friend fly away with your suit. Now, if I didn’t know better…",MALE
TONY STARK,You don’t know better. I didn’t give it to him. He took it.,MALE
NICK FURY,"Whoa, whoa, whoa. He took it? You’re Iron Man and he just took it? The little brother walked in there, kicked your ass and took your suit?  Is that possible?",MALE
NATASHA ROMANOFF,"Well, according to Mr Stark’s database security guidelines, there are redundancies to prevent unauthorised usage.",FEMALE
TONY STARK,What do you want from me?,MALE
NICK FURY,"What do we want from you? What do you want from me?  You have become a problem, a problem I have to deal with. Contrary to your belief, you are not the centre of my universe. I have bigger problems than you in the southwest region to deal with.  Hit him.",MALE
TONY STARK,"Oh, God, are gonna steal my kidney and sell it?  Could you please not do anything awful for five seconds? What did she just do to me?",MALE
NICK FURY,What did we just do for you? That’s lithium dioxide. It’s gonna take the edge off. We’re trying to get you back to work.,MALE
TONY STARK,Give me a couple of boxes of that. I’ll be right as rain.,MALE
NATASHA ROMANOFF,"It’s not a cure, it just abates the symptoms.",FEMALE
NICK FURY,Doesn’t look like it’s gonna be an easy fix.,MALE
TONY STARK,"Trust me, I know. I’m good at this stuff. I’ve been looking for a suitable replacement for palladium. I’ve tried every combination, every permutation of every known element.",MALE
NICK FURY,"Well, I’m here to tell you, you haven’t tried them all.",MALE
JUSTIN HAMMER,"Hey, hey, het. Special delivery. Candygram.  I brought you something. Oh yeah.  We got you the bird, pal.",MALE
IVAN VANKO,This is not my bird.,MALE
JUSTIN HAMMER,"What do you mean? That’s the bird. This is the bird. Yeah, pulled a lot of strings to get this bird. This is a great bird.",MALE
JACK,It’s a beautiful bird.,MALE
JUSTIN HAMMER,We got this bird all the way from Russia.,MALE
IVAN VANKO,"Hey, man, this is not my bird.",MALE
JUSTIN HAMMER,"Well, listen, even if it’s not the bird, I mean, this is a gorgeous bird. I mean, you know, look, don’t get so attached to things. Learn to let go. Wait a minute. Jack, what is that? Is that… That’s not a helmet. What is that?  Ivan… What’s this? Jack. Is that a helmet? It doesn’t look like a helmet to me. How… How are you supposed to get a head in there? Jack, could you put your head in there?",MALE
JACK,No.,MALE
JUSTIN HAMMER,"Try to put your head in there. Go ahead. Try to put your head in there.  See, Ivan? He can’t put his head in there. That’s… That’s not a helmet. It’s a head. I need to put a guy in there. I need to fit a person in that suit. You understand?",MALE
IVAN VANKO,Drone better.,MALE
JUSTIN HAMMER,What? Drone better? Why is drone better? Why is drone better?,MALE
IVAN VANKO,People make problem. Trust me. Drone better.,MALE
JUSTIN HAMMER,"IVAN VANKO, you know, I like you. I got you the bird. You said, “No problem.” That’s what you said to me. You said, “No problem.” Now I need suits. The government wants suits. Like Iron Man. You understand? That’s what the people want. That’s what’s gonna make them happy.",MALE
IVAN VANKO,"Hey, man. Don’t get too attached to things. Learn to let go.",MALE
JUSTIN HAMMER,"These drones better steal the show, Ivan. You understand? Better rock my world, Ivan.",MALE
GENERAL,Unbelievable. This ought to get the Senate off my ass. It’s functional?,MALE
JAMES RHODES,Fully mission-capable.,MALE
GENERAL,Good. Get Hammer down here to weaponise it.,MALE
JAMES RHODES,Sir?,MALE
GENERAL,Justin Hammer’s making a weapons presentation at the Expo. We’d like this to introduce it.,MALE
JAMES RHODES,"Sir, I don’t believe that the Expo…",MALE
GENERAL,"Colonel, the world needs to see this fast. We’ve got to make this happen.",MALE
JAMES RHODES,"Yes, General, but…",MALE
GENERAL,It’s also an order.,MALE
JAMES RHODES,Yes sir.,MALE
GENERAL,"Good work, Colonel. You’ve made your country proud.",MALE
JAMES RHODES,Thank you sir.,MALE
NICK FURY,That thing in your chest is based on unfinished technology.,MALE
TONY STARK,"No, it was finished. It has never been particularly effective until I miniaturised it and put it in my…",MALE
NICK FURY,"No. Howard said the arc reactor was the stepping stone to something greater. He was about to kick off an energy race that was gonna dwarf the arms race. He was on to something big, something so big that it was gonna make the nuclear reactor look like a triple-A battery.",MALE
TONY STARK,"Just him, or Anton Vanko in on this too?",MALE
NICK FURY,"Anton Vanko is the other side of that coin. Anton saw it as a way to get rich. When your father found out, he had him deported. When the Russians found out he couldn’t deliver they shipped his ass off to Siberia and he spent the next 20 years in a vodka-fuelled rage. Not quite the environment you want to raise a kid in, the son you had the misfortune of crossing paths with in Monaco.",MALE
TONY STARK,You told me I hadn’t tried everything. What do you mean I haven’t tried everything? What haven’t I tried?,MALE
NICK FURY,He said that you were the only person with the means and knowledge to finish what he started.,MALE
TONY STARK,He said that?,MALE
NICK FURY,"Are you that guy? Are you? ‘Cause if you are, then you can solve the riddle of your heart.",MALE
TONY STARK,"I don’t know where you get your information, but he wasn’t my biggest fan.",MALE
NICK FURY,What do you remember about your dad?,MALE
TONY STARK,"He was cold, he was calculating. He never told me he loved me. He never even told me he liked me, so it’s a little tough for me to digest when you’re telling me he said the whole future was riding on me and he’s passing it down. I don’t get that. You’re talking about a guy who’s happiest day was when he shipped me off to boarding school.",MALE
NICK FURY,That’s not true.,MALE
TONY STARK,"Well, then, clearly you knew my dad better than I did.",MALE
NICK FURY,"As a matter of fact, I did. He was one of the founding members of SHIELD.",MALE
TONY STARK,What?,MALE
NICK FURY,I got a two o’clock,MALE
TONY STARK,"Wait, wait, wait, wait. What’s this?",MALE
NICK FURY,"Okay, you’re good, right?",MALE
TONY STARK,"No, I’m not good.",MALE
NICK FURY,You got this? Right? Right?,MALE
TONY STARK,Got what? I don’t even know what I’m supposed to get.,MALE
NICK FURY,"Natasha will remain a floater at Stark with her cover intact. You remember PHIL COULSON, right?",MALE
TONY STARK,Yeah.,MALE
NICK FURY,"And TONY STARK, remember, I got my eye on you.",MALE
NATASHA ROMANOFF,We’ve disabled all communications. No contact with the outside world. Good luck.,FEMALE
TONY STARK,"Please. First thing, I need a little bodywork. I’ll put in a little time at the lab. If we could send one of your goon squad down to The Coffee Bean, Cross Creek, for a Starbucks run, or something like that, that’d be nice.",MALE
PHIL COULSON,"I’m not here for that. I’ve been authorised by Director Fury to use any means necessary to keep you on premises. If you attempt to leave or play any games, I will tase you and watch Supernanny while you drool into the carpet. Okay?",MALE
TONY STARK,"I think I got it, yeah.",MALE
PHIL COULSON,Enjoy your evening’s entertainment.,MALE
MAJOR ALLEN,Think this is the power source?,MALE
JAMES RHODES,"Major, this is not a scientific exercise. Let’s just focus on arming it, all right?",MALE
MAJOR ALLEN,"Yes, sir.",MALE
JUSTIN HAMMER,"Oh, yes! Oh, yes, yes, yes. Is it my birthday? You got it. What did you do? What did you do? Is this what I think it is?",MALE
JAMES RHODES,"Yes it is. Hammer, I want to know what you’re gonna do for us.",MALE
JUSTIN HAMMER,"What am I going to do for you? Well, the first thing I’m gonna do for you is I’m gonna upgrade your software. And then, second, I think I should…",MALE
JAMES RHODES,That’s not what I’m talking about. I’m talking about firepower.,MALE
JUSTIN HAMMER,"Well, you’re talking to the right guy.  Claridge Hi-Tec, semi-automatic, 9mm pistol. Too downtown? I agree. M24 shotgun, pump action. Five-round magazine. You know what? You’re not a hunter. What am I talking about? I’m getting rid of it. This is the FN-2000 from Belgium. They do make something better than waffles. It’s beautiful, But I can tell this isn’t disco enough for you, so I’m gonna put it right here. You’re looking at a Milkor 40mm grenade launcher. Tear gas, smoke. Hippie control. You’re tough. Let me tell you something. Size does matter. Don’t let anyone tell you different. This is an M134 7.62 Minigun. Six invidual barrels. The torso taker, powder maker. Our boys in uniform call in Uncle Gazpacho or Puff the Magic Dragon. Okay. These are the Cubans, baby. This is the Cohibas, the Montecristos. This is a kinetic-kill, side-winder vehicle with a secondary cyclotrimethlyenetrinitamine RDX burst. It’s capable of busting the bunker under the bunker you just busted. If it were any smarter, it would write a book. A book that would make Ulysses look like it was written in crayon. It would read it to you. This is my Eiffel Tower. This is my Rachmaninoff’s Third. My Pieta. It’s completely elegant. It’s bafflingly beautiful. And it’s capable of reducing the population of any standing structure to zero. I call it the Ex-Wife. That’s the best I got. Are we gonna do this? Give me something here. You’re like a sphinx. I can’t read you.",MALE
JAMES RHODES,I think I’ll take it.,MALE
JUSTIN HAMMER,Which one?,MALE
JAMES RHODES,All of it.,MALE
JUSTIN HAMMER,All of it.,MALE
HOWARD STARK,"Everything is achievable through technology. Better living, robust heath,  and for the first time in human history, the possibility of world peace. I’m Howard Stark, and everything you’ll need for the future can be found right here. City of the Future? City of Tomorrow? City of… I’m Howard Stark and everything you’ll need in the future can be found right here. So, from all of us at Stark Industries, I would like to personally… TONY STARK, what are you doing back there? What is that?  Put that back. Put it back where you got it from. Where’s your mother? Maria? Go on. Go, go, go, go.",MALE
MAN,"All right, I think we got…",MALE
HOWARD STARK,I’ll… I’ll… I’ll come in and…,MALE
MAN,Are you waiting on me?,MALE
HOWARD STARK,"So, from all of us at Stark Industries, I’d like to personally show you my ass. I’d like to… I can’t… This is… I can’t… We have this, don’t we? This is a ridiculous way… Everything  is achievable through technology.  Tony. You’re too young to understand this right now, so I thought I would put it on film for you. I built this for you. And someday you’ll realise that it represents a whole lot more than just people’s inventions. It represents my life’s work. This is the key to the future. I’m limited by the technology of my time, but one day you’ll figure this out. And when you do, you will change the world. What is and always will be my greatest creation is you.",MALE
TONY STARK,How much?,MALE
STRAWBERRY MAN,$6. Six.,MALE
TONY STARK,I don’t have any dough. Here.,MALE
STRAWBERRY MAN,"No, sir, that’s too much.",MALE
TONY STARK,"No, it’s fine. Take that. It’s fine",MALE
STRAWBERRY MAN,"No, señor.",MALE
TONY STARK,"Take it. Take it. I don’t like people handing me things. If you just drop that there, that’d be great.",MALE
STRAWBERRY MAN,Are you Iron Man?,MALE
TONY STARK,Sometimes.,MALE
STRAWBERRY MAN,We believe in you!,MALE
PEPPER POTTS,It was an illegal seizure of trademark property.,FEMALE
PA,Miss Potts?,FEMALE
TONY STARK,Relax.,MALE
PA,Mr Stark…,FEMALE
TONY STARK,Is here.,MALE
PA,He refuses…,FEMALE
TONY STARK,I don’t. It’s fine. I’ll just be a second.,MALE
PEPPER POTTS,"Listen, it’s our position that Stark has and continues to maintain propriety ownership of the Mark II platform.",FEMALE
NEWS REPORTER,"When Mr Stark announced he was indeed Iron Man, he was making a promise to America.",MALE
PEPPER POTTS,"No, the suit belongs to us.",FEMALE
NEWS REPORTER,We trusted that he would look out for us.,MALE
PEPPER POTTS,"Yeah, but you’re not…",FEMALE
NEWS REPORTER,He obviously did not.,MALE
PEPPER POTTS,Burt…,FEMALE
NEWS REPORTER,And now we learn that his secretary…,MALE
PEPPER POTTS,"Yes, it does.",FEMALE
NEWS REPORTER,"…a woman named Virginia “Pepper” Potts, has been appointed as CEO of Stark Industries. What are her qualifications?",MALE
PEPPER POTTS,No.,FEMALE
NEWS REPORTER,Miss Potts has done nothing to manage this terrible…,MALE
TONY STARK,Mute.,MALE
PEPPER POTTS,"No… Burt… Burt… Burt, listen to me. Don’t tell me that we have the best patent lawyers in the country and then not let me pursue this.",FEMALE
TONY STARK,I’ll get this stuff out of here.,MALE
PEPPER POTTS,"Well, then, tell the President to sign an order. We’ll talk about it at the Expo.  Hammer’s giving some presentation tomorrow evening. Will Tony Stark be there?",FEMALE
TONY STARK,Will I?,MALE
PEPPER POTTS,"No, he will not. Bye.",FEMALE
TONY STARK,I would like to be. Got a minute?,MALE
PEPPER POTTS,No.,FEMALE
TONY STARK,"Come on, you just got off the phone. You’re fine. 30 seconds.",MALE
PEPPER POTTS,Twenty-nine Twenty-eight.,FEMALE
TONY STARK,"I was just driving over here, and I thought I was coming to basically apologise, but I’m not.",MALE
PEPPER POTTS,You didn’t come here to apologise?,FEMALE
TONY STARK,"Look, that goes without saying, and I’m working on that. But I haven’t been entirely upfront with you, and I just want to try to make good. Can I move this? This is crazy. It’s like a Ferris wheel, going. I’m trying to get some…",MALE
PEPPER POTTS,No.,FEMALE
TONY STARK,"Do you know how short life is? And if I never got to express… And by the way, this is somewhat revelatory to me. And I don’t care… I mean, I care. It would be nice. I’m not expecting you to… Look, here’s what I’m trying to say. I’m just gonna say it.",MALE
PEPPER POTTS,"Let me stop you right here, okay? Because if you say “I” one more time, I’m gonna actually hurl something at your head, I think. I am trying to run a company. Do you have any idea what that entails?",FEMALE
TONY STARK,Yes.,MALE
PEPPER POTTS,"People are relying on you to be Iron Man and you’ve disappeared, and all I’m doing is putting out your fires and taking the heat of it. I am trying to do the job that you were meant to do. Did you bring me strawberries? Did you know that there’s only one thing on Earth that I’m allergic to?",FEMALE
TONY STARK,Allergic to strawberries. This is progress Pepper. I knew there was a correlation between you and this.,MALE
PEPPER POTTS,I need you…,FEMALE
TONY STARK,I need you too.,MALE
PEPPER POTTS,…to leave now,FEMALE
TONY STARK,That’s what I’m trying to…,MALE
NATASHA ROMANOFF,Ms Potts?,FEMALE
PEPPER POTTS,"Hi, come on in.",FEMALE
NATASHA ROMANOFF,Wheels up in 25 minutes.,FEMALE
PEPPER POTTS,Thank you.,FEMALE
HAPPY HOGAN,"Anything else, boss?",MALE
TONY STARK,"I’m good, Hap.",MALE
PEPPER POTTS,"No, I’ll be just another minute.",FEMALE
TONY STARK,"I lost both the kids in the divorce.  Are you blending in well here, Natalie? Here are Stark Enterprises? Your name is NATASHA ROMANOFF, isn’t it? I thought you two didn’t get along?",MALE
PEPPER POTTS,No. That’s not so.,FEMALE
TONY STARK,It’s just me you don’t care for. No? Nothing?,MALE
PEPPER POTTS,"Actually, while you’re here maybe you and Natalie could discuss the matter of the personal belongings.",FEMALE
NATASHA ROMANOFF,Absolutely.  I’m surprised you can keep your mouth shut.,FEMALE
TONY STARK,"Boy, you’re good. You are mind-blowingly duplicitous. How do you do it? You just tear things… You’re a triple imposter. I’ve never seen anything like you. Is there anything real about you? Do you even speak Latin?",MALE
TONY STARK,Which means? Wait. What? What did you just say?,MALE
NATASHA ROMANOFF,It means you can either drive yourself home or I can have you collected.,FEMALE
TONY STARK,You’re good.,MALE
TONY STARK,"Jarvis, could you kindly Vac-U-Form a digital wire frame? I need a manipulatable projection.",MALE
JARVIS,"1974 Stark Expo model scan complete, sir.",MALE
TONY STARK,How many buildings are there?,MALE
JARVIS,Am I to include the Belgium waffle stands?,MALE
TONY STARK,That was rhetorical. Just show me.  What does that look like to you Jarvis? Not unlike an atom. In which case the nucleus would be here. Highlight the unisphere. Lose the footpaths. Get rid of them.,MALE
JARVIS,"What is it you’re trying to achieve, sir?",MALE
TONY STARK,"I’m discovering… Correction. I’m rediscovering a new element, I believe. Lose the landscaping, the shrubbery, the trees.  Parking lots, exits, entrances. Structure the protons and the neutrons using the pavilions as a framework. Dad.  Dead for almost 20 years, and still taking me to school.",MALE
JARVIS,The proposed element should serve as a viable replacement for palladium.,MALE
TONY STARK,Thank Dad.,MALE
JARVIS,"Unfortunately, it is impossible to synthesise.",MALE
TONY STARK,"Get ready for a major remodel, fellas. We’re back in hardware mode.",MALE
PHIL COULSON,I heard you broke the perimeter.,MALE
TONY STARK,"Yeah. That was, like, three years ago. Where have you been?",MALE
PHIL COULSON,I was doing some stuff.,MALE
TONY STARK,"Yeah, well, me too and it worked. Hey, I’m playing for the home team Coulson, you and all your Fabulous Furry Freak Brothers. Now, are you gonna let me work or break my balls?",MALE
PHIL COULSON,What’s this doing here?,MALE
TONY STARK,That’s it. Bring that to me.,MALE
PHIL COULSON,You know what this is?,MALE
TONY STARK,"It’s exactly what I need to make this work. Lift the coil. Go, go. Put your knees into it. There you go. And… Drop it. Drop it.  Perfectly level. I’m busy. What do you want?",MALE
PHIL COULSON,Nothing. Goodbye. I’ve been reassigned. Director Fury wants me in New Mexico.,MALE
TONY STARK,Fantastic. Land of Enchantment.,MALE
