character,line,gender
IAN BOOTHBY,"They're starlings, it's called a murmuration. My dad used to take me bird watching as a kid.",MALE
DARCY LEWIS,Erik?,FEMALE
SELVIG,Look.,FEMALE
DARCY LEWIS,Where did they go?  What the hell was that?!  Why are you smiling?,FEMALE
SELVIG,There's nothing more reassuring than realizing that the world is crazier than you are.  Take me to Jane's lab!,FEMALE
THOR,Jane.,MALE
JANE,Malekith.,FEMALE
THOR,"Alright, are you ready?",MALE
LOKI,I am.  You know this plan of yours is going to get us killed.,MALE
THOR,"Yeah, possibly.",MALE
LOKI,"You still don't trust me, brother?",MALE
THOR,Would you?,MALE
LOKI,"No, I wouldn't.",MALE
JANE,Thor! No!,FEMALE
LOKI,"You really think I cared about Frigga, about any of you?  All I ever wanted was you and Odin dead at my feet!  Malekith, I am Loki of Jotunheim and I bring you a gift!  I ask only one thing in return, a good seat from which to watch Asgard burn.",MALE
KURSE,"He is an enemy of Asgard, he was locked in a cell.",MALE
MALEKITH,Look at me.,MALE
THOR,"Loki, now!   No!",MALE
LOKI,"See you in hell, monster!",MALE
THOR,"No. No, no, no! Oh, you fool, you didn't listen!",MALE
LOKI,I know. I'm a fool. I'm a fool!,MALE
THOR,"Stay with me, okay?",MALE
LOKI,I'm sorry. I'm sorry.,MALE
THOR,Shh.,MALE
LOKI,I'm sorry.,MALE
THOR,It's okay.  It's alright. I'll tell father what you did here today.,MALE
LOKI,I didn't do it for him.,MALE
THOR,No!,MALE
JANE,"He's gonna unleash it, not just on Asgard or on a star, Malekith is gonna destroy everything.",FEMALE
THOR,"How? Jane, how?",MALE
JANE,I saw him on Earth. Why would he go to Earth?,FEMALE
THOR,The Convergence.,MALE
JANE,"Oh, God. None of this would have happened if I hadn't found the Aether.",FEMALE
THOR,Then Malekith would have only possessed it that much sooner.,MALE
JANE,I only found it because I was looking for you.,FEMALE
THOR,Jane.,MALE
JANE,Now we're trapped here.,FEMALE
THOR,It's not me.,MALE
JANE,Hello?,FEMALE
RICHARD,"Hi, Jane, it's Richard.",MALE
JANE,Richard?! Where are you?,FEMALE
RICHARD,I'm still in the office. It's...It's been a crazy day here today.,MALE
JANE,"Oh, my God! This is amazing.",FEMALE
RICHARD,Is it? I quite enjoyed our lunch despite never actually ordering anything.,MALE
JANE,How am I getting service here?,FEMALE
RICHARD,Is this a bad time? Do you want me to try you there?,MALE
JANE,"No, no, no, no! Please, whatever you do, do not hang up the phone.",FEMALE
RICHARD,Okay then. I was just wondering if you want to try again? Uh...maybe dinner next time.,MALE
JANE,"Uh...yeah, yeah, yeah. Um...just stay on the phone, okay?",FEMALE
RICHARD,"Yeah, I will.",MALE
JANE,"Oh, my God.",FEMALE
RICHARD,Am I interrupting something.,MALE
JANE,"No, no, no, nothing at all.  Come on.",FEMALE
RICHARD,"I'm losing you there, are you in a tunnel?",MALE
THOR,Where are we going?,MALE
RICHARD,Hello?,MALE
THOR,Why are there so many shoes in here?,MALE
RICHARD,I'll just text her.,MALE
DARCY LEWIS,Jane!,FEMALE
JANE,Hey.,FEMALE
DARCY LEWIS,"You can't just leave like that, the whole world is going crazy!  All the stuff we saw is spreading.  Did you go to a party?",FEMALE
JANE,Erik?!,FEMALE
SELVIG,"Jane, how wonderful!  You've been to Asgard.",FEMALE
JANE,Where are your pants?,FEMALE
IAN BOOTHBY,"Oh, uh...he uh...he says it helps him think.",MALE
JANE,"Okay. Well, I'm gonna need everything you got on this. All the work you've been doing on gravimetric anomalies, everything.",FEMALE
SELVIG,Okay.,FEMALE
THOR,"Are you well, Erik?",MALE
SELVIG,"Your brother is not coming, is he?",FEMALE
THOR,Loki is dead.,MALE
SELVIG,"Oh, thank God.  I...I'm so sorry.",FEMALE
THOR,Thank you.,MALE
ASGARDIAN EINHERJAR,"Forgive me, my liege. I've returned from the Dark World with news.",MALE
ODIN,Thor?,MALE
ASGARDIAN EINHERJAR,"There's no sign of Thor, or the weapon, but...",MALE
ODIN,What?,MALE
ASGARDIAN EINHERJAR,We found a body.,MALE
ODIN,Loki.,MALE
JANE,Malekith is going to fire the Aether at a spot where all the nine worlds are connected.,FEMALE
SELVIG,"Amplifying the weapon's impact. With each additional world, the power will increase exponentially. The effect would be universal.",FEMALE
THOR,"Yes, well the alignment is only temporary. He must be in exactly at the right place at the right time.",MALE
DARCY LEWIS,"Well, how do we know where that is?",FEMALE
SELVIG,"We follow the directions. This has happened before, thousands of years ago, and The Ancients were there to see it.  All the great constructions: the Mayas, the Chinese, the Egyptians, they made use of the gravitational effects of the Convergence. And they left us a map.  Stonehenge. Snowdon, the Great Orme. These are all coordinates taking us...here.",FEMALE
IAN BOOTHBY,Greenwich?,MALE
JANE,"The walls between worlds will be almost non-existent. Physics is gonna go ballistic. Increase and decrease in gravity, spatial extrusions. The very fabric of reality is gonna be torn apart.",FEMALE
SELVIG,I better get my pants.,FEMALE
DARCY LEWIS,"Focus, this is important. We have to hammer them in all around the site and then Jane and Erik will activate them from the tower.",FEMALE
IAN BOOTHBY,They're taped together!,MALE
DARCY LEWIS,Do you even know what these things do?,FEMALE
IAN BOOTHBY,No.,MALE
DARCY LEWIS,"Neither do I.  Come on, come on!",FEMALE
IAN BOOTHBY,Fine!,MALE
DARCY LEWIS,Holy shit!,FEMALE
MALEKITH,"You needn't have come so far, Asgardian! Death would have come to you soon enough.",MALE
THOR,Not by your hand!,MALE
MALEKITH,Your universe was never meant to be. Your world and your family will be extinguished.,MALE
SELVIG,We're running out of time.,FEMALE
JANE,Almost there.,FEMALE
SELVIG,"Are you sure this is going to work? These devices were made to detect anomalies, not cause them.",FEMALE
JANE,"Oh, come on.  Come on, Darcy.",FEMALE
THOR,"You know with all that power, I thought you would hit harder.",MALE
IAN BOOTHBY,Done.,MALE
SELVIG,The Convergence will be in full effect in seven minutes.,FEMALE
JANE,"That just means we have to keep Malekith busy for eight.  Okay, you might wanna hold on to something.",FEMALE
DARCY LEWIS,That is awesome! How did you do that?,FEMALE
JANE,"Well, gravitational fields interact with the weak spot between worlds creating...",FEMALE
DARCY LEWIS,"Oh, there's a guy with a sword!",FEMALE
JANE,Oops.,FEMALE
SELVIG,Let's go.,FEMALE
DARCY LEWIS,What the hell just happened?  Move!,FEMALE
JANE,What are you all doing? You need to get out of here! Now!,FEMALE
STUDENT,"You're joking, right? That's Thor out there waving his hammer around and everything!",FEMALE
CONTROL,Confirming ship is hostile.,NEUTRAL
PILOT,"Confirm, the ship is hostile. You have permission to engage.",MALE
CONTROL,Roger. The missile's locked. The missile's on its way.  Missile off target! I repeat...,NEUTRAL
PILOT,Mayday! I'm losing control. Mayday! Mayday! I'm losing control!,MALE
SELVIG,What are you doing?,FEMALE
JANE,My signal's lost connection.,FEMALE
SELVIG,Jane! Come on!,FEMALE
IAN BOOTHBY,Are you alright?,MALE
DARCY LEWIS,You saved my life.,FEMALE
IAN BOOTHBY,"Yeah. Yes, I did.",MALE
JANE,Darcy?,FEMALE
DARCY LEWIS,Jane!,FEMALE
SELVIG,Ian?,FEMALE
IAN BOOTHBY,Selvig!,MALE
DARCY LEWIS,Meowmeow!,FEMALE
MAN,Mind the gap.,MALE
THOR,How do I get to Greenwich?,MALE
WOMAN ON TRAIN,"Take this train, three stops.",FEMALE
MAN,Mind the gap.,MALE
WOMAN ON TRAIN,Sorry. Sorry.,FEMALE
JANE,We're out of time.,FEMALE
SELVIG,Jane. Jane!,FEMALE
JANE,Thor! We're too late.,FEMALE
SELVIG,The Convergence is at its peak.,FEMALE
THOR,Can those things stop him?,MALE
SELVIG,Not from here.,FEMALE
JANE,We can't get close enough.,FEMALE
THOR,I can.   Malekith!,MALE
MALEKITH,"Darkness returns, Asgardian. Have you come to witness the end of your universe?",MALE
THOR,I've come to accept your surrender.,MALE
MALEKITH,You think you can stop this? The Aether cannot be destroyed.,MALE
THOR,But you can.,MALE
JANE,Thor! No!,FEMALE
SELVIG,Jane!  Everybody okay?,FEMALE
DARCY LEWIS,"He's gonna come back. Except, you know, last time he was gone for, like, two years.",FEMALE
JANE,"Well, it's only been two days, so...",FEMALE
SELVIG,Did he say anything before he left?,FEMALE
JANE,"Yeah, he had to figure some stuff out with his father. He kind of committed treason... on our way out.",FEMALE
SELVIG,Oh.,FEMALE
ODIN,You once said there would never be a wiser King than me. You were wrong. The alignment has brought all the realms together. Every one of them saw you offer your life to save them. What can Asgard offer its new King in return?,MALE
THOR,"My life. Father, I cannot be King of Asgard. I will protect Asgard and all the realms with my last and every breath, but I cannot do so from that chair. Loki, for all his grave imbalance, understood rule as I know I never will. The brutality, the sacrifice, it changes you. I'd rather be a good man than a great King.",MALE
ODIN,"Is this my son I hear, or the woman he loves?",MALE
THOR,"When you speak, do I never hear Mother's voice?  This is not for Jane, Father. She does not know what I came here to say. Now forbid me to see her or say she can rule at my side, it changes nothing.",MALE
ODIN,"One son who wanted the throne too much, another who will not take it. Is this my legacy?",MALE
THOR,"Loki died with honor, I shall try to live the same. Is that not legacy enough?",MALE
ODIN,"It belongs to you, if you are worthy of it.",MALE
THOR,I shall try to be.,MALE
ODIN,"I cannot give you my blessing, nor can I wish you good fortune.",MALE
THOR,I know.,MALE
ODIN,"If I were proud of the man my son had become, even that I could not say. It would speak only from my heart. Go, my son.",MALE
THOR,"Thank you, father.",MALE
LOKI,No. Thank you.,MALE
COLLECTOR'S ASSISTANT,"I present to you, Taneleer Tivan, The Collector.",MALE
THE COLLECTOR,"Woh, Oh. Asgardians, it's an honor.",MALE
SIF,You know why we're here.,FEMALE
THE COLLECTOR,"Of course. But if I may ask, why not keep it secure in your own vault?",MALE
VOLSTAGG,The Tesseract is already on Asgard. It's not wise to keep two Infinity Stones so close together.,MALE
THE COLLECTOR,That's very wise.  I can assure you it will be absolutely safe in...in my collection.,MALE
SIF,See that it is.,FEMALE
THE COLLECTOR,"One down, five to go.",MALE
SIF,I've got this completely under control!,FEMALE
THOR,Is that why everything's on fire?,MALE
SIF,All yours.,FEMALE
THOR,Hello.  I accept your surrender.,MALE
THOR,Anyone else?,MALE
LOKI,I really don't see what all the fuss is about…,MALE
ODIN,"Do you not truly feel the gravity of your crimes? Wherever you go there is war, ruin and death!",MALE
LOKI,"I went down to Midgard to rule the people of Earth as a benevolent God, just like you.",MALE
ODIN,"We are not gods. We're born, we live, we die, just as humans do.",MALE
LOKI,Give or take five thousand years.,MALE
ODIN,All this because Loki desires a throne...,MALE
LOKI,It is my birthright!,MALE
ODIN,"Your birthright was to DIE! As a child, cast out on a frozen rock. If I had not taken you in, you would not be here now, to hate me.",MALE
LOKI,"If I'm for the axe, then for mercy's sake, just swing it. It's not that I don't like our little talks, it's just... I don't love them.",MALE
ODIN,"Frigga is the only reason you're still alive, and you will never see her again. You'll spend the rest of your days in the dungeons.",MALE
LOKI,And what of Thor? You'll make that witless oaf King while I rot in chains?,MALE
ODIN,"Thor must strive to undo the damage you have done. He will bring order to the Nine Realms, and then, yes, he will be King.",MALE
DARCY,"Come on, this is exciting. Look! The intern is excited.",MALE
IAN BOOTHBY,"Ian, my name's Ian.",MALE
DARCY,Do you want the phase meter?,MALE
JANE,No.,FEMALE
DARCY,Bring the phase meter. The toaster looking thing.,MALE
IAN BOOTHBY,Yeah. I know what the phase meter is.,MALE
THOR,Jane?,MALE
JANE,Sorry. I just…needed to make sure you were real. It's been a very strange day.,FEMALE
THOR,I am. Jane—,MALE
JANE,Where were you?!,FEMALE
THOR,Where were you? Heimdall could not see you.,MALE
JANE,"I was right here where you left me! I was waiting, and then I was crying, and then I went out looking for you. You said you were coming back.",FEMALE
THOR,"I know. I know, but the Bifröst was destroyed. The Nine Realms erupted into chaos. Wars were raging, marauders were pillaging…I had to put an end to the slaughter.",MALE
JANE,"As excuses go, it's not…terrible…But I saw you on TV! You were in New York!",FEMALE
THOR,"Jane, I fought to protect you from the dangers of my world, but I was wrong. I was a fool. I believe that fate brought us together.",MALE
MALEKITH,"Look upon my legacy, Algrim. I can barely remember a time before the light.",MALE
KURSE,Our survival will be your legacy.,MALE
MALEKITH,The Asgardians will suffer as we have suffered. I will reclaim the Aether. I will restore our world. And I will put an end to this poisoned universe.,MALE
ODIN,She does not belong in Asgard any more than a goat belongs at a banquet!,MALE
JANE,Did he just-? Who do you think you are?,FEMALE
ODIN,I am Odin. King of Asgard. Protector of the Nine Realms.,MALE
JANE,Oh. Well I'm-,FEMALE
ODIN,"I know very well who you are, Jane Foster.",MALE
JANE,You told your dad about me?,FEMALE
FRIGGA,You know full well it was your actions that brought you here.,MALE
LOKI,My actions? I was merely giving truth to the lie that I had been fed my entire life…that I was born to be a king.,MALE
FRIGGA,A king? A true king admits his faults. What of the lives you took on Earth?,MALE
LOKI,A mere handful compared to the number that Odin has taken himself.,MALE
FRIGGA,Your father—,MALE
LOKI,He's not my father!,MALE
FRIGGA,Then am I not your mother?,MALE
LOKI,You're not.,MALE
FRIGGA,You're always so perceptive about everyone but yourself.,MALE
FRIGGA,"Stand down, creature, and you may still survive this.",MALE
MALEKITH,"I have survived worse, woman.",MALE
FRIGGA,Who are you?,MALE
MALEKITH,"I am Malekith...  and I would have what is mine.  You have taken something, child. Give it back.  WITCH! Where is the Aether?!",MALE
FRIGGA,I'll never tell you.,MALE
MALEKITH,I believe you.,MALE
LOKI,Thor. After all this time and now you come to visit me. Why? Have you come to gloat? To mock?,MALE
THOR,"Loki, enough. No more illusions.",MALE
LOKI,"Now you see me, brother. Did she suffer?",MALE
THOR,"I did not come here to share our grief. Instead, I offer you the chance of a far richer sacrament.",MALE
LOKI,Go on.,MALE
THOR,"I know you seek vengeance as much as I do. You help me escape Asgard, and I will grant it to you. Vengeance. And afterward, this cell.",MALE
LOKI,You must be truly desperate to come to me for help. What makes you think you can trust me?,MALE
THOR,"I don't. Mother did. You should know that when we fought each other in the past, I did so with a glimmer of hope that my brother was still in there somewhere. That hope no longer exists to protect you. You betray me, and I will kill you.",MALE
LOKI,Hm. When do we start?,MALE
JANE,You're…,FEMALE
LOKI,I'm Loki. You may have heard—,MALE
JANE,That was for New York!,FEMALE
LOKI,I like her.,MALE
SIF,"Betray him, and I'll kill you.",FEMALE
LOKI,"Good to see you too, Sif.",MALE
VOLSTAGG,If you even think about betraying him…,MALE
LOKI,"You'll kill me? Evidently, there will be a line.",MALE
LOKI,"You know, this is wonderful! This a tremendous idea! Let's steal the biggest, most obvious ship in the universe and escape in that! Flying around the city, smash it into everything in sight so everyone can see us! It's brilliant, Thor! It's truly brilliant-",MALE
FANDRAL,"I see your time in the dungeon has made you no less graceful, Loki!",MALE
LOKI,You lied to me. I'm impressed.,MALE
LOKI,"If it were easy, everyone would do it.",MALE
THOR,Are you mad?,MALE
LOKI,Possibly.,MALE
THOR,"You think you alone were loved of Mother? You had her tricks, but I had her trust!",MALE
LOKI,"Trust? Was that her last expression, trust? While you let her die?!",MALE
THOR,What good were you in your cell?,MALE
LOKI,Who put me there? Who put me there?!,MALE
THOR,You know damn well! You know damn well who!  She wouldn't want us to fight.,MALE
LOKI,"Well, she wouldn't exactly be shocked.",MALE
THOR,I wish I could trust you.,MALE
LOKI,Trust my rage.,MALE
THOR,I will tell Father what you did here today.,MALE
LOKI,I didn't do it for him.,MALE
DARCY,What the hell was that?  Why are you smiling?,MALE
SELVIG,There's nothing more reassuring than realizing that the world is crazier than you are.,FEMALE
MALEKITH,"You needn't have come so far, Asgardian. Death would have come to you soon enough.",MALE
THOR,Not by your hand!,MALE
MALEKITH,Your universe was never meant to be. Your world and your family will be EXTINGUISHED!,MALE
MALEKITH,"Darkness returns, Asgardian. Have you come to witness the end of your universe?",MALE
THOR,I've come to accept your surrender.,MALE
MALEKITH,You think you can stop this?! The Aether cannot be destroyed!,MALE
THOR,But you can.,MALE
ODIN,"One son who wanted the throne too much, and another who will not take it. Is this my legacy?",MALE
THOR,Loki died with honour. I shall try to live the same. Is that not legacy enough?,MALE
ODIN,"It belongs to you, if you are worthy of it.",MALE
THOR,I shall try to be.,MALE
ODIN,"I can not give you my blessing, nor can I wish you good fortune.",MALE
THOR,I know.,MALE
ODIN,"If I were proud of the man my son has become, even that I could not say, it would speak only from my heart. Go, my son.",MALE
THOR,"Thank you, Father.",MALE
LOKI,No... thank you.,MALE
CARINA,I present to you Taneleer Tivan. The Collector.,FEMALE
THE COLLECTOR,Asgardians! It's an honor.,MALE
SIF,You know why we're here.,FEMALE
THE COLLECTOR,"Of course. But if I may ask, why not keep it secure, in your own vault?",MALE
VOLSTAGG,The Tesseract is already on Asgard. It would be unwise to keep two Infinity Stones so close together.,MALE
THE COLLECTOR,"That's very wise. I can assure you, it will be absolutely safe here in my collection.",MALE
SIF,See that it is.,FEMALE
THE COLLECTOR,One down…five to go.,MALE
