character,line,gender
JAMES RHODES,That's right. And I'm pretty sure I've paid for that.,MALE
SECRETARY ROSS,You have second thoughts?,MALE
JAMES RHODES,Not anymore.,MALE
STEVE ROGERS,Mr. Secretary.,MALE
SECRETARY ROSS,You got some nerve. I'll give you that.,MALE
NATASHA ROMANOFF,You could use some of that right now.,FEMALE
SECRETARY ROSS,"The world's on fire. And you think, all is forgiven?",MALE
STEVE ROGERS,"I'm not looking for forgiveness. And I'm way past asking for permission. Earth just lost her best defender. So we're here to fight.  And if you wanna stand in our way... we'll fight you, too.",MALE
SECRETARY ROSS,Arrest them.,MALE
JAMES RHODES,"All over it.  That's a court-martial. It's great to see you, Cap.",MALE
STEVE ROGERS,"You too, Rhodey.",MALE
JAMES RHODES,Well. You guys really look like crap. Must've been a rough couple of years.,MALE
SAM WILSON,"Yeah, well, the hotels weren't exactly five star.",MALE
BRUCE BANNER,"Uh, I think you look great.  Uh... heh... Yeah. I'm back.",MALE
NATASHA ROMANOFF,"Hi, Bruce.",FEMALE
BRUCE BANNER,Nat.,MALE
SAM WILSON,This is awkward.,MALE
JAMES RHODES,"So we gotta assume they're coming back, right?",MALE
WANDA MAXIMOFF,And they can clearly find us.,FEMALE
BRUCE BANNER,We need all hands on deck. Where's Clint?,MALE
NATASHA ROMANOFF,"After the whole Accords situation, he and Scott took a deal. It was too tough on their families, they're on house arrest.",FEMALE
BRUCE BANNER,Who's Scott?,MALE
STEVE ROGERS,Ant-Man.,MALE
BRUCE BANNER,"There's an Ant-Man and a Spider-Man? Okay, look… Thanos has the biggest army in the universe. And he is not gonna stop until he... he gets... Vision's Stone.",MALE
NATASHA ROMANOFF,"Well then, we have to protect it.",FEMALE
VISION,"No, we have to destroy it. I've been giving a good deal of thought to this entity in my head, about its nature. But also, its composition. I think if it were exposed to a sufficiently powerful energy source, something, very similar to its own signature, perhaps… its molecular integrity could fail.",MALE
WANDA MAXIMOFF,"And you, with it. We're not having this conversation.",FEMALE
VISION,Eliminating the stone is the only way to be certain that Thanos can't get it.,MALE
WANDA MAXIMOFF,That's too high a price.,FEMALE
VISION,Only you have the power to pay it.  Thanos threatens half the Universe. One life cannot stand in the way of defeating him.,MALE
STEVE ROGERS,"But it should.  We don't trade lives, Vision.",MALE
VISION,"Captain, 70 years ago, you laid down your life to save how many millions of people. Tell me, why is this any different?",MALE
BRUCE BANNER,"Because you might have a choice. Your mind is made up of a complex construct of overlays. J.A.R.V.I.S., Ultron, Tony, me, the Stone. All of them mixed together. All of them learning from one another.",MALE
WANDA MAXIMOFF,You're saying Vision isn't just the stone?,FEMALE
BRUCE BANNER,"I'm saying that if we take out the stone, there's still a whole lot of Vision left. Perhaps the best parts.",MALE
NATASHA ROMANOFF,Can we do that?,FEMALE
BRUCE BANNER,Not me. Not here.,MALE
JAMES RHODES,"You better find someone, and somewhere fast. Ross isn't exactly just gonna let you guys have your old rooms back.",MALE
STEVE ROGERS,I know somewhere.,MALE
OKOYE,"You'll have the Kingsguard, and the Dora Milaje have been alerted.",FEMALE
T'CHALA,And the Border Tribe?,MALE
OKOYE,Those that are left.,FEMALE
T'CHALA,Send word to the Jabari as well. M'Baku likes a good fight.,MALE
OKOYE,And what of this one?,FEMALE
T'CHALA,This one may be tired of war.  But the White Wolf has rested long enough.,MALE
BUCKY,Where's the fight?,MALE
T'CHALA,On its way.,MALE
EBONY MAW,"In all the time I've served Thanos, I've never failed him. If I were to reach our rendezvous on Titan with the Time Stone still attached to your vaguely irritating person, there would be... judgement.  Give me... the stone.",MALE
TONY STARK,"Wow you're a seriously loyal piece of outerwear, aren't you?",MALE
PETER PARKER,"Yeah, uh, speaking of loyalty....",MALE
TONY STARK,What the--,MALE
PETER PARKER,I know what you're gonna say.,MALE
TONY STARK,You should not be here.,MALE
PETER PARKER,I was gonna go home--,MALE
TONY STARK,I don't wanna hear it.,MALE
PETER PARKER,But it was such a long way down and I just thought about you on the way...,MALE
TONY STARK,And now I gotta hear it.,MALE
PETER PARKER,"...And I kinda stuck to the side of the ship. And this suit is ridiculously intuitive, by the way. So if anything, it's kinda your fault that I'm here.",MALE
TONY STARK,What did you just say?,MALE
PETER PARKER,I take that back. And now I'm here in space.,MALE
TONY STARK,Yeah.  Right where I don't want you to be. This isn't Coney Island. This isn't a field trip. It's a one-way ticket. You hear me? Don't pretend like you thought this through. You could not have possibly thought this through.,MALE
PETER PARKER,No. I did think this through.,MALE
TONY STARK,You could not have possibly thought this through.,MALE
PETER PARKER,"It's just .. you can't be a friendly neighborhood Spider-Man if there's no neighborhood.  Okay. That didn't really make any sense, but you know what I'm trying to say.",MALE
TONY STARK,Come on. We got a situation.  See him down there? He's in trouble. What's your plan? Go.,MALE
PETER PARKER,"Um. Okay, okay... uh...  Okay. Did you ever see this really old movie, Aliens?",MALE
EBONY MAW,Painful aren't they? They were originally designed for microsurgery. And any one of them...,MALE
EBONY MAW,...Could end your friend's life in an instant.,MALE
TONY STARK,"I gotta tell you, he's not really my friend. Saving his life is more a professional courtesy.",MALE
EBONY MAW,You've saved nothing. Your powers are inconsequential compared to mine.,MALE
TONY STARK,"Yeah, but the kid's seen more movies.",MALE
PETER PARKER,Yes! Wait what are those?!,MALE
PETER PARKER,"Hey, we haven't officially met.  Cool.",MALE
STEPHEN STRANGE,We've gotta turn this ship around.,MALE
TONY STARK,Yeah. Now he wants to run. Great plan.,MALE
STEPHEN STRANGE,"No, I want to protect the stone.",MALE
TONY STARK,"And I want you to thank me now. Go ahead, I'm listening.",MALE
STEPHEN STRANGE,For what? Nearly blasting me into space?,MALE
TONY STARK,Who just saved your magical ass? Me.,MALE
STEPHEN STRANGE,I seriously don't know how you fit your head into that helmet.,MALE
TONY STARK,Admit it. You should have ducked out when I told you to. I tried to bench you. You refused.,MALE
STEPHEN STRANGE,"Unlike everyone else in your life, I don't work for you.",MALE
TONY STARK,"And due to that fact, we're now in a flying doughnut billions of miles away from Earth with no backup.",MALE
PETER PARKER,I'm backup.,MALE
TONY STARK,No. You're a stowaway.  The adults are talking.,MALE
STEPHEN STRANGE,"I'm sorry, I'm confused as to the relationship here. Wh-- what is he, your ward?",MALE
PETER PARKER,"No. I'm Peter, by the way.",MALE
STEPHEN STRANGE,Dr. Strange.,MALE
PETER PARKER,"Oh, we're using our made-up names. Um... I'm Spider-Man, then.",MALE
TONY STARK,This ship is self-correcting its course. Thing's on autopilot.,MALE
STEPHEN STRANGE,Can we control it? Fly us home?  Stark?,MALE
TONY STARK,Yeah?,MALE
STEPHEN STRANGE,Can you get us home?,MALE
TONY STARK,Yeah I heard you. I'm thinking... I'm not so sure we should.,MALE
STEPHEN STRANGE,Under no circumstance can we bring the Time Stone to Thanos. I don't think you quite understand what's at stake here.,MALE
TONY STARK,"No. It's you who doesn't understand, that Thanos has been inside my head for six years since he sent an army to New York and now he's back! And I don't know what to do. So I'm not so sure if it's a better plan to fight him on our turf or his but you saw what they did, what they can do. At least on his turf, he's not expecting it. So I say we take the fight to him. Doctor. Do you concur?",MALE
STEPHEN STRANGE,"Alright, Stark. We go to him. But you have to understand... if it comes to saving you or the kid or the Time Stone... I will not hesitate to let either of you die. I can't, because the fate of the universe depends on it.",MALE
TONY STARK,"Nice. Good. Moral compass. We're straight.  Alright, kid. You're an Avenger now.",MALE
THANOS,I thought you might be hungry.,MALE
GAMORA,I always hated that chair.,MALE
THANOS,So I've been told. Even so. I'd hoped you'd sit on it one day.,MALE
GAMORA,I hated this room. This ship. I hated my life.,MALE
THANOS,You told me that too.  Every day. For almost twenty years.,MALE
GAMORA,I was a child when you took me.,MALE
THANOS,I saved you.,MALE
GAMORA,No. No. We were happy on my home planet.,MALE
THANOS,"Going to bed hungry, scrounging for scraps. Your planet was on the brink of collapse. I'm the one who stopped that. Do you know what's happened since then? The children born have known nothing but full bellies and clear skies. It's a paradise.",MALE
GAMORA,Because you murdered half the planet.,MALE
THANOS,A small price to pay for salvation.,MALE
GAMORA,You're insane.,MALE
THANOS,"Little one, it's a simple calculus. This universe is finite, its resources finite. If life is left unchecked, life will cease to exist. It needs correction.",MALE
GAMORA,You don't know that!,MALE
THANOS,"I'm the only one who knows that. At least, I'm the only one with the will to act on it.  For a time... you had that same will... as you fought by my side. Daughter.",MALE
GAMORA,I'm not your daughter. Everything I hate about myself you taught me.,MALE
THANOS,"And in doing so, made you the fiercest woman in the galaxy. That's why I trusted you to find the Soul Stone.",MALE
GAMORA,I'm sorry I disappointed you.,MALE
THANOS,I am disappointed. But not because you didn't find it.  But because you did.  And you lied.,MALE
GAMORA,Nebula.,MALE
GAMORA,Don't do this.,MALE
THANOS,"Some time ago, your sister snuck aboard this ship to kill me.",MALE
GAMORA,Please don't do this.,MALE
THANOS,And very nearly succeeded. So I brought her here. To talk.,MALE
GAMORA,Stop. Stop it.  I swear to you on my life. I never found the Soul Stone.,MALE
NEBULA,"You know what he's about to do. He's finally ready, and he's going for the stones. All of them.",FEMALE
GAMORA,He can never get them all.,MALE
NEBULA,He will!,FEMALE
GAMORA,"He can't, Nebula. Because I found the map to the Soul Stone and I burnt it to ash. I burnt it.",MALE
THANOS,You're strong. Me. You're generous. Me. But I never taught you to lie. That's why you're so bad at it.  Where is the Soul Stone?,MALE
GAMORA,Vormir!  The Stone is on Vormir.,MALE
THANOS,Show me.,MALE
GROOT,I am Groot.,MALE
ROCKET,Tinkle in the cup. We're not looking. What's there to see? What's a twig? Everybody's seen a twig.,MALE
GROOT,I am Groot.,MALE
THOR,"Tree, pour what's in the cup out in space, and go in the cup again.",MALE
ROCKET,You speak Groot?,MALE
THOR,"Yes, they taught it on Asgard. It was an elective.",MALE
GROOT,I am Groot.,MALE
THOR,You'll know when we're there. Nivadellir's forge harnesses the power of a blazing neutron star.  It's the birth place of my hammer. It's truly awesome.,MALE
ROCKET,"Okay, time to be the captain.  So, dead brother, huh? Yeah, that can be annoying.",MALE
THOR,"Well, he's been dead before, but this time I think it really might be true.",MALE
ROCKET,And you said your sister and your dad?,MALE
THOR,Both dead.,MALE
ROCKET,"Still got a mom, though?",MALE
THOR,Killed by a dark elf.,MALE
ROCKET,A best friend?,MALE
THOR,Stabbed through the heart.,MALE
ROCKET,Are you sure you're up to this particular murder mission?,MALE
THOR,"Absolutely. Rage, vengeance, anger, loss, regret... they're all tremendous motivators. They really clear the mind. So I'm good to go.",MALE
ROCKET,"Yeah, but this Thanos we're talking about... he's the toughest there is.",MALE
THOR,"Well, he's never fought me.",MALE
ROCKET,"Yeah, he has!",MALE
THOR,"He's never fought me twice. And I'm getting a new hammer, don't forget.",MALE
ROCKET,Better be some hammer.,MALE
THOR,"You know, I'm 1,500 years old. I've killed twice as many enemies as that, and every one would have rather killed me, but none succeeded. I'm only alive because fate wants me alive. Thanos is the latest in a long line of bastards and he will be the latest to feel my vengeance. Fate wills it so.",MALE
ROCKET,And what if you're wrong?,MALE
THOR,If I'm wrong then... what more could I lose?,MALE
ROCKET,I could lose a lot. Me personally. I could lose a lot.  Okay. If fate does want you to kill that crapsack... you're gonna need more than one stupid eyeball.,MALE
THOR,What's this?,MALE
ROCKET,What's it look like? Some jerk lost a bet with me on on Contraxia.,MALE
THOR,He gave you his eye?,MALE
ROCKET,He gave me 100 credits. I snuck in later that night and stole his eye.,MALE
THOR,"Thank you, sweet rabbit.",MALE
ROCKET,"Hmm. Huh? Oh. I would've washed that. The only way I could sneak it off Contraxia was up my... Hey, we're here!",MALE
THOR,I don't think this thing works. Everything seems dark.,MALE
ROCKET,It ain't the eye.,MALE
THOR,Something's wrong. The star's gone out. And the rings are frozen.,MALE
ROCKET,I hope these dwarves are better at forging than they are cleaning. Maybe they realized they live in a junk pile in the middle of space.,MALE
THOR,This forge hasn't gone dark in centuries....,MALE
ROCKET,"You said Thanos had a gauntlet, right?",MALE
THOR,Yes. Why?,MALE
ROCKET,Look anything like that?,MALE
GROOT,I am Groot.,MALE
THOR,Go back to the pod.,MALE
THOR,"Eitri, wait! Stop!",MALE
EITRI,Thor?,MALE
THOR,What happened here?,MALE
EITRI,You were supposed to protect us. Asgard was supposed to protect us!,MALE
THOR,"Asgard is destroyed.  Eitri, the glove. What did you do?",MALE
EITRI,"300 dwarves lived on this ring. I thought if I did what he asked, they'd be safe. I made what he wanted. A device capable of harnessing the power of the stones. Then he killed everyone anyway. All except me. 'Your life is yours,' he said. 'But your hands are mine alone.'",MALE
THOR,"Eitri, this isn't about your hands. Every weapon you've ever designed: every ax, hammer, sword - it's all inside your head. Now I know it feels like all hope is lost. Trust me, I know. But together, you and I, we can kill Thanos.",MALE
NEBULA,"Mantis, listen very carefully. I need you to meet me on Titan.",FEMALE
PETER PARKER,"Hey, what's going on?",MALE
STEPHEN STRANGE,I think we're here.,MALE
TONY STARK,I don't think this rig has a self-park function.  Get your hand into this steering gimbal. Close those around it. You understand?,MALE
PETER PARKER,"Yep, got it.",MALE
TONY STARK,"This was meant for one big guy, so we gotta to move at the same time.",MALE
PETER PARKER,Okay. Okay. Ready.,MALE
PETER PARKER,We might wanna turn. Turn! Turn! Turn!!,MALE
TONY STARK,You alright?  That was close. I owe you one.,MALE
PETER PARKER,"Let me just say, if aliens wind up implanting eggs in my chest or something, and I eat one of you, I'm sorry.",MALE
TONY STARK,I don't wanna hear another single pop culture out of you for the rest of the trip. You understand?,MALE
PETER PARKER,I'm trying to say that... something is coming.,MALE
DRAX,THANOS!!!!,MALE
PETER PARKER,AH! Whoawhoawhoawhoa! PLEASE DON'T PUT YOUR EGGS IN ME!,MALE
PETER QUILL,"Stay down, clown!",MALE
DRAX,"Die, blanket of death!",MALE
PETER QUILL,"Alright, everybody, stay where you are... chill the F out.  I'm gonna ask you this one time. Where's Gamora?",MALE
TONY STARK,"Yeah, I'll do you one better. Who's Gamora?",MALE
DRAX,I'll do you one better. Why is Gamora?,MALE
PETER QUILL,"Tell me where the girl is, or I swear to you, I'm gonna French-fry this little freak.",MALE
TONY STARK,"Let's do it! You shoot my guy, I blast him. Let's go!",MALE
DRAX,"Do it, Quill! I can take it.",MALE
MANTIS,"No, he can't take it!",MALE
STEPHEN STRANGE,She's right. You can't.,MALE
PETER QUILL,Oh yeah? You don't wanna tell me where she is? That's fine. I'll kill all three of you and beat it out of Thanos myself.  Starting with you.,MALE
STEPHEN STRANGE,"Wait, what. Thanos?  Alright, let me ask you this one time: What master do you serve?",MALE
PETER QUILL,"What master do I serve? What am I supposed to say? ""Jesus""?",MALE
TONY STARK,You're from Earth?,MALE
PETER QUILL,I'm not from Earth. I'm from Missouri.,MALE
TONY STARK,"Yeah, that's on Earth, dip-shit. What are you hassling us for?",MALE
PETER PARKER,"So, you're not with Thanos?",MALE
PETER QUILL,"With Thanos?! No, I'm here to kill Thanos! He took my girl- Wai- who are you?",MALE
PETER PARKER,"We're the Avengers, man.",MALE
PETER QUILL,Oh.,MALE
MANTIS,You're the ones Thor told us about!,MALE
TONY STARK,You know Thor!?,MALE
PETER QUILL,"Yeah. Tall guy, not that good-looking,  needed saving.",MALE
STEPHEN STRANGE,Where is he now?,MALE
ROCKET,This is the plan? We're gonna hit him with a brick?,MALE
EITRI,"It's a mold. A king's weapon. Meant to be the greatest in Asgard. In theory, it could even summon the Bifrost.",MALE
THOR,Did it have a name?,MALE
EITRI,Stormbreaker.,MALE
ROCKET,That's a bit much.,MALE
THOR,So how do we make it?,MALE
EITRI,You'll have to restart the forge. Awaken the heart of a dying star.,MALE
THOR,"Rabbit, fire up the pod.",MALE
PETER QUILL,The heck happened to this planet? It's eight degrees off its axis. Gravitational pull is all over the place.,MALE
TONY STARK,"Yeah, we got one advantage. He's coming to us. We'll use it. All right, I have a plan. Or at least the beginnings of one. It's pretty simple. We draw him in, pin him down, get what we need. Definitely don't wanna dance with this guy. We just want the gauntlet.",MALE
TONY STARK,"Are you yawning? In the middle of this, while I'm breaking it down? Huh? Did you hear what I said?",MALE
DRAX,"I stopped listening after you said, ""We need a plan.""",MALE
TONY STARK,"Okay, Mr. Clean is on his own page.",MALE
PETER QUILL,"See, ""not winging it"" isn't really what they do.",MALE
PETER PARKER,"Uh, what exactly is it that they do?",MALE
MANTIS,"Kick names, take ass.",MALE
DRAX,"Yeah, that's right.",MALE
TONY STARK,"Alright, just get over here, please. Mr. Lord, can you get your folks to circle up?",MALE
PETER QUILL,"""Mr. Lord."" Star-Lord is fine.",MALE
TONY STARK,We gotta coalesce. 'Cause if all we come at him with is a plucky attitude....,MALE
PETER QUILL,"Dude, don't call us plucky. We don't know what it means. Alright, we're optimistic, yes. I like your plan. Except it sucks, so let me do the plan, and that way it might be really good.",MALE
DRAX,Tell him about the dance-off to save the universe.,MALE
TONY STARK,What dance-off?,MALE
PETER QUILL,It's not a... it's not... it's nothing.,MALE
PETER PARKER,"Like in Footloose, the movie?",MALE
PETER QUILL,Exactly like Footloose. Is it still the greatest movie in history?,MALE
PETER PARKER,It never was.,MALE
TONY STARK,"Don't encourage this, alright?",MALE
PETER PARKER,Okay.,MALE
TONY STARK,We're getting no help from Flash Gordon here.,MALE
PETER QUILL,"Flash Gordon? By the way, that's a compliment. Don't forget, I'm half human.  So that 50% of me that's stupid? That's 100% you.",MALE
TONY STARK,Your math is blowing my mind.,MALE
MANTIS,"Excuse me, but... does your friend often do that?",MALE
TONY STARK,"Strange, we alright?",MALE
TONY STARK,You're back. You're alright.,MALE
PETER PARKER,"Hey, what was that?",MALE
STEPHEN STRANGE,I went forward in time to view alternate futures. To see all the possible outcomes of the coming conflict.,MALE
PETER QUILL,How many did you see?,MALE
STEPHEN STRANGE,"14,000,605",MALE
TONY STARK,How many did we win?,MALE
STEPHEN STRANGE,One.,MALE
THANOS,The stone had better be up there... for your sister's sake.,MALE
STONEKEEPER,"Welcome, Thanos, son of A'lars. Gamora, daughter of Thanos.",MALE
THANOS,You know us?,MALE
STONEKEEPER,It is my curse to know all who journey here.,MALE
THANOS,Where's the Soul Stone?,MALE
STONEKEEPER,You should know... it extracts a terrible price.,MALE
THANOS,I am prepared.,MALE
STONEKEEPER,We all think that at first.  We are all wrong.,MALE
THANOS,How is it you know this place so well?,MALE
RED SKULL,"A lifetime ago, I, too, sought the stones. I even held one in my hand. But it cast me out, banished me here. Guiding others to a treasure I cannot possess.",MALE
RED SKULL,What you seek lies before you. As does what you fear.,MALE
THANOS,What's this?,MALE
RED SKULL,The price. Soul hold a special place among the Infinity Stones. You might say it has a certain wisdom.,MALE
THANOS,Tell me what it needs.,MALE
RED SKULL,To ensure that whoever possesses it... understands its power.... The stone demands a sacrifice.,MALE
THANOS,Of what?,MALE
RED SKULL,"In order to take the stone, you must lose that which you love. A soul, for a soul.",MALE
GAMORA,"All my life, I dreamed of a day... a moment when you would get what you deserved. And I was always so disappointed. But now... you kill and torture... and you call it mercy. The universe has judged you. You asked it for a prize, and it told you no. You failed. And do you wanna know why? Because you love nothing. No one.",MALE
GAMORA,Really? Tears?,MALE
RED SKULL,They're not for him.,MALE
GAMORA,No! This isn't love!,MALE
THANOS,"I ignored my destiny once. I cannot do that again. Even for you.  I'm sorry, little one.",MALE
GAMORA,No!,MALE
STEVE ROGERS,"Drop to 2600, heading 0-3-0.",MALE
SAM WILSON,"I hope you're right about this, Cap. Or we're gonna land a lot faster than you want to.",MALE
OKOYE,When you said we were going to open Wakanda to the rest of the world... this is not what I imagined.,FEMALE
T'CHALA,And what did you imagine?,MALE
OKOYE,The Olympics. Maybe even a Starbucks.,FEMALE
BRUCE BANNER,Should we bow?,MALE
JAMES RHODES,"Yeah, he's a king.",MALE
STEVE ROGERS,Seems like I'm always thanking you for something.,MALE
JAMES RHODES,What are you doing?,MALE
T'CHALA,"Uh, we don't do that here.  So how big of an assault can we expect?",MALE
BRUCE BANNER,"Uh, sir, I think you can expect quite a big assault.",MALE
NATASHA ROMANOFF,How we looking?,FEMALE
T'CHALA,"You will have my Kingsguard, the Border Tribe, the Dora Milaje, and...",MALE
BUCKY,"A semi-stable, 100-year-old man.",MALE
STEVE ROGERS,"How you been, Buck?",MALE
BUCKY,"Uh, not bad, for the end of the world.",MALE
SHURI,Whoa. The structure is polymorphic.,FEMALE
BRUCE BANNER,"Right, we had to attach each neuron non-sequentially.",MALE
SHURI,Why didn't you just reprogram the synapses to work collectively?,FEMALE
BRUCE BANNER,"Because, we didn't think of it.",MALE
SHURI,I'm sure you did your best.,FEMALE
WANDA MAXIMOFF,Can you do it?,FEMALE
SHURI,"Yes, but there are more than two trillion neurons here. One misalignment could cause a cascade of circuit failures.  It will take time, brother.",FEMALE
STEVE ROGERS,How long?,MALE
SHURI,As long as you can give me.,FEMALE
OKOYE,Something's entered the atmosphere.,FEMALE
SAM WILSON,"Hey, Cap, we got a situation here.",MALE
BUCKY,"God, I love this place.",MALE
JAMES RHODES,"Yeah, don't start celebrating yet, guys. We got more incoming outside the dome.",MALE
VISION,It's too late. We need to destroy the stone now.,MALE
NATASHA ROMANOFF,"Vision, get your ass back on the table.",FEMALE
T'CHALA,We will hold them off.,MALE
STEVE ROGERS,"Wanda, as soon as the stone's out of his head... you blow it to hell.",MALE
WANDA MAXIMOFF,I will.,FEMALE
T'CHALA,Evacuate the city. Engage all defense procedures.  And get this man a shield.,MALE
ROCKET,"I don't think you get the scientifics here. These rings are gigantic. You wanna get them moving, you're gonna need something a lot bigger to yank 'em loose.",MALE
THOR,Leave that to me.,MALE
ROCKET,"Leave that to you? Buddy, you're in space. All you got is a rope and a--",MALE
THOR,Fire the engines!,MALE
ROCKET,Nnnyah!,MALE
THOR,MORE... POWER... RABBIT!,MALE
EITRI,"Well done, boy.",MALE
THOR,That's Nivadellir!,MALE
EITRI,Damn it.,MALE
ROCKET,"""Damn it""? What's ""damn it""?",MALE
EITRI,The mechanism is crippled.,MALE
THOR,What?,MALE
EITRI,With the iris closed I can't heat the metal.,MALE
THOR,How long will it take to heat?,MALE
EITRI,"A few minutes, maybe more. Why?",MALE
THOR,I'm gonna hold it open.,MALE
EITRI,That's suicide.,MALE
THOR,So is facing Thanos without that ax.,MALE
NATASHA ROMANOFF,"How we looking, Bruce?",FEMALE
BRUCE BANNER,"Yeah, I think I'm getting the hang of it. Wow! It's like being the Hulk without actually--  I'm okay. I'm okay.",MALE
JAMES RHODES,I got two heat signatures breaking through the tree line.,MALE
JABARI WARRIORS,MIE EFFA! YA HU! MIE EFFA! YA HU! MIE EFFA! YA HU! MIE EFFA! YA HU! MIE EFFA! YA HU!,MALE
T'CHALA,Thank you for standing with us.,MALE
M'BAKU,"Of course, brother.",MALE
NATASHA ROMANOFF,Where's your other friend?,FEMALE
PROXIMA MIDNIGHT,You will pay for his life with yours. Thanos will have that stone.,FEMALE
STEVE ROGERS,That's not gonna happen.,MALE
T'CHALA,You are in Wakanda now. Thanos will have nothing but dust and blood.,MALE
PROXIMA MIDNIGHT,We... have blood to spare.,FEMALE
BUCKY,Did they surrender?,MALE
STEVE ROGERS,Not exactly.,MALE
BUCKY,What the hell.,MALE
NATASHA ROMANOFF,Looks like we pissed her off.,FEMALE
OKOYE,They're killing themselves.,FEMALE
SAM WILSON,You seen the teeth on those things?,MALE
JAMES RHODES,"Alright, back up, Sam. You're gonna get your wings singed.",MALE
BRUCE BANNER,"Cap, if these things circle the perimeter and get in behind us... there's nothing between them and Vision.",MALE
STEVE ROGERS,Them we better keep 'em in front of us.,MALE
OKOYE,How do we do that?,FEMALE
T'CHALA,"We open the barrier.  On my signal, open North-West Section Seventeen.",MALE
DOME CONTROL,"Requesting confirmation, my King. You said open the barrier?",MALE
T'CHALA,On my signal.,MALE
M'BAKU,This will be the end of Wakanda.,MALE
OKOYE,Then it will be the noblest ending in history.,FEMALE
T'CHALA,WAKANDA FOREVER!!!!  Now!,MALE
T'CHALA,"How much longer, Shuri?",MALE
SHURI,"We've barely begun, brother.",FEMALE
T'CHALA,You might want to pick up the pace.,MALE
THOR,"Allfathers, give me strength.",MALE
EITRI,"You understand, boy? You're about to take the full force of a star. It'll kill you.",MALE
THOR,Only if I die.,MALE
EITRI,"Yes. That's what... ""killing you"" means.",MALE
EITRI,"Hold it! Hold it, Thor!",MALE
ROCKET,"Thor! Say something. Come on. Thor, you okay?",MALE
ROCKET,I think he's dying!,MALE
EITRI,"He needs the ax! Where's the handle? Tree, help me find the handle!",MALE
BRUCE BANNER,There’s too many of them! GYAH! AAAAHHHHH!,MALE
BRUCE BANNER,AH-hahaha! You guys are so screwed now!,MALE
THOR,BRING ME THANOS!,MALE
STEPHEN STRANGE,"Oh, yeah, you're much more of a ""Thanos.""",MALE
THANOS,"I take it the Maw is dead. This day extracts a heavy toll. Still, he accomplished his mission.",MALE
STEPHEN STRANGE,You may regret that. He brought you face-to-face with the Master of the Mystic Arts.,MALE
THANOS,And where do you think he brought you?,MALE
STEPHEN STRANGE,Let me guess. Your home?,MALE
THANOS,"It was. And it was beautiful.  Titan was like most planets. Too many mouths, and not enough to go around. And when we faced extinction, I offered a solution.",MALE
STEPHEN STRANGE,Genocide.,MALE
THANOS,"But at random, dispassionate, fair to rich and poor alike. They called me a madman. And what I predicted came to pass.",MALE
STEPHEN STRANGE,Congratulations. You're a prophet.,MALE
THANOS,I'm a survivor.,MALE
STEPHEN STRANGE,Who wants to murder trillions.,MALE
THANOS,"With all six stones, I could simply snap my fingers, and they would all cease to exist. I call that... mercy.",MALE
STEPHEN STRANGE,And then what?,MALE
THANOS,I finally rest... and watch the sun rise on a grateful universe. The hardest choices require the strongest wills.,MALE
STEPHEN STRANGE,I think... you'll find... our will... equal to yours.,MALE
THANOS,Ours?,MALE
TONY STARK,"Piece of cake, Quill.",MALE
PETER QUILL,"Yeah, if your goal was to piss him off!",MALE
PETER QUILL,Boom!,MALE
STEPHEN STRANGE,Do not let him close his fist.,MALE
PETER PARKER,Magic!  More magic!  Magic with a kick!  Magic with a--,MALE
THANOS,Insect!,MALE
THANOS,"Well, well.",MALE
NEBULA,You should have killed me.,FEMALE
THANOS,It would've been a waste of parts!,MALE
NEBULA,Where's Gamora?!,FEMALE
TONY STARK,Is he under? Don't let up.,MALE
MANTIS,Be quick. He is very strong.,MALE
TONY STARK,"Parker, help! Get over here.  She can't hold him much longer. Let's go.",MALE
PETER QUILL,"I thought you'd be harder to catch. For the record, this was my plan. Not so strong now, huh? Where is Gamora?",MALE
THANOS,My Gamora...?,MALE
PETER QUILL,"No, bull-shit. Where is she?",MALE
MANTIS,He is in anguish.,MALE
PETER QUILL,Good.,MALE
MANTIS,He… he mourns.,MALE
DRAX,What does this monster have to mourn?,MALE
NEBULA,Gamora.,FEMALE
PETER QUILL,What?,MALE
NEBULA,He took her to Vormir. He came back with the Soul Stone... but she didn't.,FEMALE
TONY STARK,"Okay, Quill, you gotta cool it right now, you understand?",MALE
TONY STARK,"Don't, don't, don't engage, we've almost got this off!",MALE
PETER QUILL,Tell me she's lying.  Asshole! Tell me you didn't do it!,MALE
THANOS,I... had... to.,MALE
PETER QUILL,"No, you didn't…! No, you didn't…!  NO, YOU DIDN'T!",MALE
TONY STARK,Quill!,MALE
TONY STARK,"Hey, stop! Hey, stop! Stop! Hey, stop! Stop!",MALE
PETER PARKER,It's coming! It's coming! It's coming!  I got it! I got it.... !,MALE
PETER PARKER,"Oh, God.",MALE
ROCKET,"Come and get some, space dogs!  Come on, get some, get some! Come on, get some!  How much for the gun?",MALE
BUCKY,Not for sale.,MALE
ROCKET,"Okay, how much for the arm?  Oh, I'll get that arm.",MALE
STEVE ROGERS,New haircut?,MALE
THOR,Notice you've copied my beard.,MALE
THOR,"By the way, this is a friend of mine. Tree.",MALE
GROOT,I AM GROOT!,MALE
STEVE ROGERS,I am Steve Rogers.,MALE
T'CHALA,Fall back! Fall back now!,MALE
JAMES RHODES,"Focus that fire on the left flank, Sam.",MALE
SAM WILSON,I'm doing it.,MALE
OKOYE,Why was she up there all this time?,FEMALE
